code,title,credit,description
TECA 1303,"Family, School and Community",3,"A study of the child, family, community, and schools, including parent education and involvement, family and community lifestyles, child abuse, and current family life issues. Course content must be aligned as applicable with State Board for Educator Certification Pedagogy and Professional Responsibilities standards and coincide with the National Association for the Education of Young Children position statement related to developmentally appropriate practices for children from birth through age eight. Requires students to participate in field experiences with children from infancy through age 12 in a variety of settings with varied and diverse populations. The course includes a minimum of 16 hours of field experiences."
SCIT 1414,Applied General Chemistry I,4,"Industrial chemistry introduces students to the fundamentals of chemistry, particularly as they apply to process system operations. Topics covered include atomic structure, elements, compounds, mixtures, equations, material balances, inorganic and organic process reactions. Particular emphasis is placed on hydrocarbon chemistry–the many families that are found in crude oil and natural gas. Included are typical process reactions such as alkylation, hydrogenation, polymerization, olefins production, etc."
TECA 1318,Wellness of the Young Child,3,"A study of the factors that impact the well-being of the young child including healthy behavior, food, nutrition, fitness, and safety practices. Focuses on local and national standards and legal implications of relevant policies and regulations. Course content must be aligned as applicable with State Board for Educator Certification Pedagogy and Professional Responsibilities standards and coincide with the National Association for the Education of Young Children position statement related to developmentally appropriate practices for children from birth to age eight. Requires students to participate in field experiences with children from infancy through age 12 in a variety of settings with varied and diverse populations. Course includes a minimum of 16 hours of field experiences."
SCIT 1420,Physics for Allied Health,4,"An introduction to physics with emphasis on applications to health related fields of study. Topics include forces, motion, work and energy, fluids, heat, electricity and magnetism, wave motion, sound, electromagnetic radiation, and nuclear radiation."
CHEM 2425,Organic Chemistry II,4,"Advanced principles of organic chemistry will be studied, including the structure, properties, and reactivity of aliphatic and aromatic organic molecules; and properties and behavior of organic compounds and their derivatives. Emphasis is placed on organic synthesis and mechanisms. Includes study of covalent and ionic bonding, nomenclature, stereochemistry, structure and reactivity, reaction mechanisms, functional groups, and synthesis of simple molecules. THIS COURSE IS INTENDED FOR STUDENTS IN SCIENCE OR PRE-PROFESSIONAL PROGRAMS."
CHEM 2423,Organic Chemistry I,4,"Fundamental principles of organic chemistry will be studied, including the structure, bonding, properties, and reactivity of organic molecules; and properties and behavior of organic compounds and their derivatives. Emphasis is placed on organic synthesis and mechanisms. Includes study of covalent and ionic bonding, nomenclature, stereochemistry, structure and reactivity, reaction mechanisms, functional groups, and synthesis of simple molecules. THIS COURSE IS INTENDED FOR STUDENTS IN SCIENCE OR PRE-PROFESSIONAL PROGRAMS."
CVTT 1161,Clinical-Cardiovascular Technology,1,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional. Emphasis will be placed on ECG, Stress Testing, Holter monitoring and patient care."
BMGT 2382,"Cooperative Education - Business Administration & Management, General II",3,"Career related activities encountered in the student’s area of specialization are offered through an individualized agreement between the college, employer and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Directly related to a technical discipline, specific learning objectives guide the student through the paid or unpaid work experience. This course may be repeated if topics and learning outcomes vary. Contact Dept. Chair prior to registering."
CHEM 1405,Introductory Chemistry I,4,"Survey course introducing chemistry. Topics may include inorganic, organic, biochemistry, food/physiological chemistry, and environmental/consumer chemistry. Designed for non-science and allied health students. When offered as an Honors class, this course will feature a seminar setting, additional coursework, and individualized student evaluation."
CHEM 1412,General Chemistry II,4,Chemical equilibrium; phase diagrams and spectrometry; acid-base concepts; thermodynamics; kinetics; electrochemistry; nuclear chemistry; an introduction to organic chemistry and descriptive inorganic chemistry.
CHEM 1411,General Chemistry I,4,"Fundamental principles of chemistry for majors in the sciences, health sciences, and engineering; topics include measurements, fundamental properties of matter, states of matter, chemical reactions, chemical stoichiometry, periodicity of elemental properties, atomic structure, chemical bonding, molecular structure, solutions, properties of gases and an introduction to thermodynamics and descriptive chemistry. When offered as an Honors class, this course will feature a seminar setting, additional coursework, and individualized student evaluation. It is recommended to have had previous coursework in chemistry within the last five years; at least high school chemistry or "
BMGT 2347,Critical Thinking & Problem Solving,3,Interpreting data for problem solving and recommending corrective action. Emphasis on a structured approach to critical thinking and problem solving in a team environment.
BMGT 2341,Strategic Management,3,"Strategic management process, including analysis of how organizations develop and implement a strategy for achieving organizational objectives in a changing environment."
BMGT 2331,Principles of Quality Management,3,Includes planning and implementing quality programs in an organization and analyzing cost/benefit of quality. Also covers the impact of employee empowerment.
BMGT 2310,Financial Management,3,"Examination of accounting information to support managerial decision-making processes. Topics include managerial concepts and systems, various analyses for decision making, and planning and control."
RTVB 1309,Audio/Radio Production I,3,"Concepts and techniques of sound production including basic recording, mixing, and editing techniques."
CETT 1403,DC Circuits,4,"A study of the fundamentals of direct current including Ohm’s law, Kirchhoff’s laws and circuit analysis techniques."
RTVB 1305,Introduction to Television Technology,3,Identification and operation of current television production equipment. Includes digital and analog signal concepts and use.
CETT 1402,Electricity Principles,4,"Principles of electricity including proper use of test equipment, A/C and D/C circuits, and component theory and operations."
DSVT 2462,Clinical-DMST Vascular Technology III,4,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional. Emphasis will be placed on improving identification and quantification of pathology, accuracy, speed and proficiency of student’s skills."
DSVT 2335,Advanced Vascular Technology,3,"Non-invasive vascular concepts. Includes harmonics, contrast, power Doppler, digital intraoperative, intravascular, abdominal vascular, graft surveillance, vascular interventions, and research. Emphasizes extensive review of case studies, technical reporting, preliminary interpretation, and registry review. Other topics will include arterial stiffness, vascular contrast, mapping and guided procedures."
DSVT 2318,Peripheral Vascular Evaluation,3,Application of peripheral non-invasive vascular technology for the evaluation and quantification of peripheral vascular diseases. Modalities include venous and arterial duplex and physiologic testing.
DSVT 2461,Clinical - DMST Vascular Technology II,4,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional. Emphasis will be placed on recognition and evaluation of pathology, broadening and improving existing skills."
DSVT 2330,Cerebral Vascular Evaluation,3,"Non-invasive technology for the evaluation and quantification of cerebrovascular disease. Modalities include carotid duplex, periorbital Doppler, and transcranial Doppler."
DSVT 1300,Principles of Vascular Technology-Vasc I,3,"Introduction to non-invasive vascular technology modalities. Includes 2D imaging, Doppler, plethysmography, and segmental pressures. Emphasis on performing basic venous and arterial imaging and non-imaging exams and Carotid Duplex scanning"
DSVT 1360,Clinical- DMST Introduction to Vascular,3,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional. Emphasis will be on instrumentation, patient positioning, transducer handling, image orientation, and identification of anatomic structures and waveforms."
DSAE 2462,Clinical - DMST Echocardiography III,4,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional. Emphasis will be placed on recognition and quantification of pathology, improving accuracy, speed and proficiency of the student’s skills."
DSAE 2335,Advanced Echocardiography,3,"Advanced echocardiographic procedures. Topics include stress echo, related diagnostic imaging, and related noninvasive cardiac testing. Topics may include trans esophageal echo, stress echo, 3D/4D echo, Strain Imaging, Vector Imaging, Dysynchrony and CRT, digital echo, contrast echo, intra-operative and intra-cardiac echo."
DSAE 2461,Clinical - DMST Echocardiography II,4,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional. Emphasis will be on broadening and improving existing skills, recognition, evaluation and measurements of acquired heart disease."
DSAE 2337,Echo Evaluation of Pathology II,3,"A continuation of Echocardiographic Evaluation of Pathology I with emphasis on cardiac disease. A discussion of quantitative measurements and application of 2-D, M-Mode, Doppler and recognition of the sonographic appearances of cardiac disease is stressed. Topics may include congenital heart disease, diseases of the aorta and great vessels, cardiac masses and trauma and additional syndromes and diseases relevant to echocardiography."
DSAE 2304,Echo Evaluation of Pathology I,3,"Adult acquired cardiac pathologies. Topics include cardiovascular pathophysiology, quantitative measurements, and the application of 2-D, M-Mode and Doppler. Recognition of the sonographic appearances of cardiovascular disease is stressed. Emphasis will be placed on valvular, myocardial, hypertensive, and pericardial disease."
DMSO 1342,Intermediate Ultrasound Physics,3,"Continuation of Basic Ultrasound Physics. Includes interaction of ultrasound with tissues, mechanics of ultrasound production and display, various transducer designs and construction, quality assurance, bioeffects, and image artifacts. May introduce methods of Doppler flow and analysis."
DSAE 1360,Clinical - DMST Introduction to Echocardiography,3,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional. Emphasis will be placed on instrumentation, transducer handling, patient positioning, image orientation, and identification of anatomic structures found in basic echocardiographic views."
DSAE 1303,Intro to Echocardiography Techniques,3,"An introduction to scanning techniques and procedures with hands-on experience in a lab setting. Emphasis is placed on the sonographic evaluation of the normal adult heart. This course will introduce the basic scan protocol including two-dimensional, M-Mode, and Doppler."
DSAE 2303,Cardiovascular Concepts,3,"Anatomy, physiology, and pathophysiology of the cardiovascular system. Focuses on cardiac and vascular structural anatomy and relationships, electrical innervation, embryology, and hemodynamics of the heart and vascular system. Includes pathophysiology, etiology, pathology, signs, symptoms, risk factors, and treatment of cardiovascular diseases."
POFT 2431,Administrative Project Solutions,4,"Advanced concepts of project management and office procedures integrating software applications, critical thinking, and problem-solving skills."
GEOG 1303,World Regional Geography,3,"A survey of the world’s major geographic regions, with emphasis on intra-regional and inter-regional similarities and differences in climates, land and water resources, population distribution, and the extent of resource utilization. Physical and human factors that enhance, hinder, or threaten economic development and living conditions in the respective regions are also stressed."
POFT 1328,Business Presentations,3,Skill development in planning and conducting business presentations including communication and media skills. This course is designed to be repeated multiple times to improve student proficiency.
POFT 2312,Business Correspondence and Communication,3,Development of writing and presentation skills to produce effective business communications.
POFT 2286,Internship Administrative Assistant and Secretarial Science,2,"A work-based learning experience that enables the student to apply specialized occupational theory, skills and concepts. A learning plan is developed by the college and the employer."
POFT 1309,Business Office Procedures,3,"Study of current office procedures, duties, and responsibilities applicable to an office environment]"
POFT 1227,Introduction to Keyboarding,2,Skill development in keyboarding techniques. Emphasis on the development of speed and accuracy.
FREN 2312,Intermediate French II,3,"This course provides review and application of skills in listening comprehension, speaking, reading, and writing. Emphasizes conversation, vocabulary acquisition, reading, composition, and culture."
FREN 2311,Intermediate French I,3,"This course provides a review and application of skills in listening comprehension, speaking, reading, and writing. It emphasizes conversation, vocabulary acquisition, reading, composition, and culture."
NCCN 0101,ESOL Self Paced Study,1,"Develops listening and speaking skills in speakers of languages other than English and prepares them to function in educational, vocational and/or personal English-speaking contexts. Combines technology-based instruction with tutorials to help students pursue personal goals."
FREN 1412,Beginning French II,4,"This course provides fundamental skills in listening comprehension, speaking, reading, and writing. It includes basic vocabulary, grammatical structures, and culture."
FREN 1411,Beginning French I,4,"This course provides fundamental skills in listening comprehension, speaking, reading, and writing. Includes basic vocabulary, grammatical structures, and culture."
ESOL 0301,ESOL Oral CommunicationOf Other Languages,3,"Develops listening and speaking skills in speakers of languages other than English and prepares them to function in educational, vocational and/or personal English-speaking contexts. Focus on increasing English fluency from basic to mid-intermediate levels. Blends classroom instruction and computer-based instruction."
ESOL 0302,ESOL Reading and VocabularyOf Other Languages,3,"Develops English reading proficiency and vocabulary for academic, career, or personal purposes in speakers of languages other than English and prepares them to function in a multicultural, multilingual society.  Focus on"
ENGL 2333,World Literature II,3,"A survey of world literature from the seventeenth century to the present. Students will study works of prose, poetry, drama, and fiction in relation to their historical and cultural contexts. Texts will be selected from a diverse group of authors and traditions. When offered as an Honors class, this course will feature a seminar setting, additional coursework, and individualized student evaluation."
ENGL 2351,Mexican-American Literature,3,"A survey of Mexican American/Chicanx literature from Mesoamerica to the present. Students will study literary works of fiction, poetry, drama, essays, and memoirs in relation to their historical, linguistic, political, regional, gendered, and cultural contexts. Texts will be selected from a diverse group of authors, literary movements, and media forms. Topics and themes may include the literary performance of identity and culture, aesthetic mediation of racialization, struggle and protest, and artistic activism."
ENGL 2332,World Literature I,3,"A survey of world literature from the ancient world through the sixteenth century. Students will study works of prose, poetry, drama, and fiction in relation to their historical and cultural contexts. Texts will be selected from a diverse group of authors and traditions. When offered as an Honors class, this course will feature a seminar setting, additional coursework, and individualized student evaluation."
ENGL 2328,American Literature II,3,"A survey of American literature from the Civil War to the present. Students will study works of prose, poetry, drama, and fiction in relation to their historical and cultural contexts. Texts will be selected from among a diverse group of authors for what they reflect and reveal about the evolving American experience and character. When offered as an Honors class, this course will feature a seminar setting, additional coursework, and individualized student evaluation."
ENGL 2327,American Literature I,3,"A survey of American literature from the period of exploration and settlement through the Civil War. Students will study works of prose, poetry, drama, and fiction in relation to their historical and cultural contexts. Texts will be selected from among a diverse group of authors for what they reflect and reveal about the evolving American experience and character. When offered as an Honors class, this course will feature a seminar setting, additional coursework, and individualized student evaluation."
ENGL 2307,Creative Writing,3,"Practical experience in the techniques of imaginative writing. May include fiction, nonfiction, poetry, screenwriting, or drama."
ENGL 2323,British Literature II,3,"A survey of the development of British literature from the Romantic period to the present. Students will study works of prose, poetry, drama, and fiction in relation to their historical and cultural contexts. Texts will be selected from a diverse group of authors and traditions."
ENGL 2311,Technical & Business Writing,3,"Intensive study of and practice in professional settings. Focus on the types of documents necessary to make decisions and take action on the job, such as proposals, reports, instructions, policies and procedures, e-mail messages, letters, and descriptions of products and services. Practice individual and collaborative processes involved in the creation of ethical and efficient documents. When offered as an Honors class, this course will feature a seminar setting, additional coursework, and individualized student evaluation."
ENGL 2322,British Literature I,3,"A survey of the development of British literature from the Anglo-Saxon period to the Eighteenth Century. Students will study works of prose, poetry, drama, and fiction in relation to their historical, linguistic, and cultural contexts. Texts will be selected from a diverse group of authors and traditions."
HITT 1341,Coding & Classification Systems,3,"Fundamentals of coding rules, conventions, and guidelines using clinical classification systems."
MUSI 1310,American Music,3,"A general survey of various styles of music in America. Topics may include jazz, ragtime, folk, rock, and contemporary art music."
MUSI 1306,Music Appreciation,3,"Understanding music through the study of cultural periods, major composers, and musical elements. Illustrated with audio recordings and live performances. (Does not apply to a music major degree.)"
MUSI 1181,Class Piano I,1,Class instruction in the fundamentals of keyboard technique for beginning piano students.
MUSI 1307,Survey of Music Literature,3,"A survey of the styles and forms of music as it developed from the middle ages to the present. This course will familiarize the student with cultural context, terminology, genres, and notation."
MUSI 1182,Class Piano II,1,Class instruction in the fundamentals of keyboard technique for beginning piano students.
MUSI 1117,Sight Singing & Ear Training II,1,"Singing tonal music in various clefs, continued aural study of the elements of music, and dictation of intermediate rhythm, melody and diatonic harmony."
MUSI 1116,Sight Singing & Ear Training I,1,"Singing tonal music in treble and bass clefs, and aural study of elements of music, such as scales, intervals and chords, and dictation of basic rhythm, melody and diatonic harmony."
DAAC 2343,Current Issues,3,Examination of current issues related to substance use and addictive disorders.
DAAC 2380,Cooperative Education - Alcohol/Drug Abuse Counseling,3,"Career-related activities encountered in the student’s area of specialization offered through an individualized agreement among the college, employer, and student. Under the supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component."
DAAC 2354,Dynamics of Group Counseling,3,"Exploration of group counseling skills, techniques, stages of group development, and confidentiality and ethics."
DAAC 2330,Multicultural Counseling,3,An examination of the multicultural counseling theories and characteristics of diverse populations.
DAAC 2341,Counseling Alcohol and Other Addictions,3,"Advanced examination of knowledge, skills, attitudes, techniques, confidentiality and ethical guidelines applied in the counseling, treatment, prevention, and recovery of substance use disorders."
DAAC 2307,Addicted Family Intervention,3,Examination of family systems focusing on the effects of addiction and recovery.
DAAC 2306,Substance Abuse Prevention,3,Examination of substance use disorder prevention.
DAAC 1311,Counseling Theories,3,An examination of major theories and current treatment modalities used in the field of counseling.
DAAC 2301,Therapeutic Communities in a Criminal Justice Setting,3,A study of therapeutic communities as an approach to rehabilitation of incarcerated substance users.
DAAC 1309,Assess-Substance and Addictive Disorders Drug Addictions,3,"Exploration of procedures and tools used to identify substance-related and addictive disorders and assess a client’s problems, strengths, deficits, and needs."
DAAC 1317,Basic Counseling Skills,3,An overview and application of the basic counseling skills.
DAAC 1305,Co-Occurring Disorders,3,"Provides students with an overview of co-occurring psychiatric and substance use disorders and their impact on the individual, family, and community. Includes an integrated approach to address the issues accompanying the illness."
DAAC 1304,Pharmacology of Addiction,3,"Emphasizes pharmacological effects of addiction, tolerance, dependence, cross addiction, drug interaction, withdrawal, and recovery. Describes the psychological and physiological effects of substance use and behaviors."
NCBM 0123,Stepstone to College Mathematics,1,"The NCBO supports students in developing skills, strategies, and reasoning needed to succeed in mathematics, including communication and appropriate use of technology. Topics include the study of numeracy and the real number system; algebraic concepts, notation, and reasoning; quantitative relationships; mathematical models; and problem solving. "
MATH 2413,Calculus I,4,"Limits and continuity; the Fundamental Theorem of Calculus; definition of the derivative of a function and techniques of differentiation; applications of the derivative to maximizing or minimizing a function; the chain rule, mean value theorem, and rate of change problems; curve sketching; definite and indefinite integration of algebraic, trigonometric, and transcendental functions, and an application to calculation of areas."
MATH 2414,Calculus II,4,Differentiation and integration of transcendental functions; parametric equations and polar coordinates; techniques of integration; sequences and series; and improper integrals.
MATH 2320,Differential Equations,3,"Ordinary differential equations, including linear equations, systems of equations, equations with variable coefficients, existence and uniqueness of solutions, series solutions, singular points, transform methods, and boundary value problems, application of differential equations to real-world problems."
MATH 2415,Calculus III,4,"Advanced topics in calculus, including vectors and vector-valued functions, partial differentiation, Lagrange multipliers, multiple integrals, and Jacobians; application of the line integral, including Green’s Theorem, the Divergence Theorem, and Stokes’ Theorem."
MATH 2412,Precalculus Math,4,"In-depth combined study of algebra, trigonometry, and other topics for calculus readiness. When offered as an Honors class, this course will feature a seminar setting, additional coursework, and individualized student evaluation."
PHRA 2262,Clinical II - Pharmacy Technician,2,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional."
MATH 1351,Mathematics for Teachers II,3,"This course is intended to build or reinforce a foundation in fundamental mathematics concepts and skills. It includes the concepts of geometry, measurement, probability, and statistics with an emphasis on problem solving and critical thinking."
MATH 1350,Mathematics for Teachers I,3,"This course is intended to build or reinforce a foundation in fundamental mathematics concepts and skills. It includes the conceptual development of the following: sets, functions, numeration systems, number theory, and properties of the various number systems with an emphasis on problem solving and critical thinking."
MATH 2318,Linear Algebra,3,Introduces and provides models for application of the concepts of vector algebra. Topics include finite dimensional vector spaces and their geometric significance; representing and solving systems of linear equations using multiple methods including Gaussian elimination and matrix inversion; matrices; determinants; linear transformations; quadratic forms; eigenvalues and eigenvector; and applications in science and engineering.
PHYS 2426,University Physics II,4,"Principles of physics for science, computer science, and engineering majors, using calculus, involving the principles of electricity and magnetism, including circuits, electromagnetism, waves, sound, light, and optics. It is recommended that a student receive a grade of a “C” or better in "
PHYS 2425,University Physics I,4,"Fundamental principles of physics, using calculus, for science, computer science, and engineering majors; the principles and applications of classical mechanics, including harmonic motion, physical systems and thermodynamics; and emphasis on problem solving."
PHYS 1410,Elementary Physics,4,Conceptual level survey of topics in physics intended for liberal arts and other non-science majors. May or may not include a laboratory.
PHYS 1403,Stars and Galaxies,4,"Study of stars, galaxies, and the universe outside our solar system. Cross-listed as "
PHYS 1404,Solar System,4,"Study of the sun and its solar system, including its origin. Cross-listed as "
PHYS 1301,College Physics,3,"Offered only for Texas Dept. of Criminal Justice students. Fundamental principles of physics, using algebra and trigonometry; the principles of applications of classical mechanics and thermodynamics, including harmonic motion, mechanical waves and sound, physical systems, Newton’s Law of Motion, and gravitation and other fundamental forces; with emphasis on problems solving."
PHYS 1402,College Physics II,4,"Fundamental principles of physics, using algebra and trigonometry; the principles and applications of electricity and magnetism, including circuits, electrostatics, electromagnetism, waves, sound, light, optics, and modern physics topics; with emphasis on problem solving. It is recommended that a student receive a grade of a “C” or better in "
PHIL 2306,Introduction to Ethics,3,"The systematic evaluation of classical and/or contemporary ethical theories concerning the good life, human conduct in society, morals, and standards of value."
PHYS 1401,College Physics I,4,"Fundamental principles of physics, using algebra and trigonometry; the principles and applications of classical mechanics and thermodynamics, including harmonic motion, mechanical waves and sound, physical systems, Newton’s Laws of Motion, and gravitation and other fundamental forces; with emphasis on problem solving."
PHRA 2320,Advanced Skills for Pharmacy Technicians,3,Advanced concepts of pharmacy practice designed to help students develop critical thinking skills and apply knowledge and skills from previously completed pharmacy coursework. The emphasis is on enhancing the abilities required to perform advanced-level tasks including those related to regulatory/compliance issues and emerging areas of pharmacy practice.
PHRA 1441,Pharmacy Drug Therapy & Treatment,4,"Study of therapeutic agents, their classifications, properties, actions, and effects on the human body and their role in the management of disease."
PHIL 1304,Introduction to World Religions,3,"A comparative study of world religions, including but not limited to Hinduism, Buddhism, Judaism, Christianity, and Islam, Sikhism, Jainism, and Shinto."
PHIL 1301,Introduction to Philosophy,3,"A study of major issues in philosophy and/or the work of major philosophical figures in philosophy. Topics in philosophy may include theories of reality, theories of knowledge, theories of value, and their practical applications."
PHRA 1413,Community Pharmacy Practice,4,"Introduction to the skills necessary to process, prepare, label, and maintain records of prescriptions in a community pharmacy to include customer service, count and pour techniques, prescription calculations, drug selection and preparation, over-the-counter drugs, inventory management and legal parameters."
PHRA 1350,Pharmacy Management for Technicians,3,Current practices and trends in various pharmacy settings including advanced pharmacy management skills.
PHRA 1349,Institutional Pharmacy,3,"Fundamentals of the diverse roles and practice of pharmacy technicians in an institutional pharmacy setting. In-depth coverage of hospital pharmacy organization, work flow and personnel, safety techniques, data entry, packaging and labeling operations, inpatient drug distribution systems including investigational drugs, continuous quality improvement and inventory control."
PHRA 1340,Pharmacy Third Party Payment,3,"Overview of third-party payment and its impact on health care. Includes the principles and practices of managed care pharmacy, Medicaid and Medicare, payment plans, reimbursement methods, and formularies."
PHRA 1309,Pharmaceutical Mathematics I,3,Solving pharmaceutical calculation problems encountered in the preparation and distribution of drugs.
PHRA 1347,Pharmaceutical Mathematics II,3,Advanced concepts of Pharmaceutical Mathematics.
PHRA 1305,Drug Classification,3,"A study of pharmaceutical drugs, abbreviations, classifications, dosages, side effects, and routs of administration."
PHRA 1315,Pharmacy Terminology,3,"A study of word origins and structure through the introduction of prefixes, suffixes, and root words as it relates to a pharmaceutical setting. Focuses on translation and recognition of commonly used pharmacy abbreviations."
PHRA 1345,"Compounding, Sterile Preparation",3,The process of compounding sterile preparations and aseptic technique within legal and regulatory guidelines specified by USP <797> standards.
VNSG 1234,Pediatrics,2,Study of the care of the pediatric patient and family during health and disease. Emphasis on growth and development needs utilizing the nursing process. End-of- Course Outcomes: The student will identify safety principles related to childcare; discuss primary nursing care of the pediatric patient and family during health and disease; and apply concepts of growth and development to the care of pediatric patients utilizing the nursing process.
