code,title,credit,description
ART 216,The Art and History of Film Genre,4,"History of the film genre. Designed to critically
evaluate the philosophical, aesthetic, and
narrative
grouping
of
genre
including
westerns, horror, romantic comedy, war,
gender, science fiction, fantasy, animation,
documentary, family drama, ensemble, biopic,
film
noir,
crime,
and
experimental.
Subcategories such as crime/gangster or
crime/prison are also considered. Fulfills
General Education Art & Music requirement.
Liberal Arts."
ART 224,Motion Media Design & Animation,4,"Introduction to the foundational concepts of
communications design in which time is an
important formal element. Studio work
explores how images and design change over
time in ways that enhance narrative or
interactive communication: time and motion
explored as formal properties, history of time-
based communication and interactivity, and
extensive
studio
work
developing
key
concepts in time and communication. Fulfills
General Education Art & Music requirement.
Liberal Arts. This course has a lab fee."
ART 231,Ancient Art History,4,History of world art from prehistory
ART 232,Renaissance and Baroque Art History,4,History of Western art
ART 235,African Art History,4,"A selective survey of visual arts produced on
the African continent from antiquity through
the
present.
Consideration
of
colonial
influences on African art and African art’s
influence on Western art, including the African
American Diaspora. Emphasis on seeing and
understanding art in the context of daily life,
religion, and society. Off-campus study abroad
course in East Africa. Fulfills General Education
Art & Music requirement. Liberal Arts."
ART 236,Asian Art History Survey,4,"History of the art of Asian cultures from
ancient times to the present. Introduction to
major ideas, periods, methods, and materials
with emphasis on the art of China and Japan
and their impact on the art of the West.
Overview of India, Korea, Islam, and tangential
cultures. Fulfills General Education Art &
Music requirement. Liberal Arts."
ART 241,Two-Dimensional Design,2,"Theory and application of compositional
elements and principles of design. Experiences
in two-dimensional problem-solving. Lecture,
group critiques, and discussion. Fulfills
General Education Art & Music requirement.
Art major/minor. This course has a lab fee."
ART 242,Three-Dimensional Design,2,"Theory and application of elements and
principles of design to three-dimensional
small-scale sculptural structures. Awareness
and comprehension of three-dimensional
structural and spatial relationships. Fulfills
General Education Art & Music requirement.
Art major/minor. This course has a lab fee."
ART 245,Graphic Design I,4,"Introduction to theory and practice of graphic
design
communication.
Emphasis
on
techniques for exploration of two-dimensional"
ART 251,Sculpture I,4,"Survey of traditional sculptural ideas, tools,
techniques,
and
materials.
Group
and
individual projects dealing with conceptual
and formal problems of additive and
subtractive uses of wood, metal, and stone.
Exploration of nontraditional materials and
processes,
installation,
and
contextual
considerations. Fulfills General Education Art
& Music requirement. Lab Fee."
ART 261,Introduction to Printmaking,2,"Screen-printing
and
relief
methods
of
printmaking are explored through hand-
printed media in multiples alongside the
creation of unique images made with
monoprinting techniques. Discussion and
research on
the
historical
context
of
printmaking center on its relationship to
innovation. Nontoxic methods of printmaking
are
applied
in
the
development
of
contemporary methods in studio practice.
Fulfills General Education Art requirement.
This course has a lab fee."
ART 262,Screen-printing,2,"Introduction
to
the
basic
techniques,
processes, and history of screen-printing.
Screen-printing has commonly been used as a
graphic art form for printing posters and
signage but is also an important medium for
artists. Screen-printing is valued for its
straightforward
process;
its
expedient
creation of large editions; the variety of
materials it can print onto; and its integration
of hand-drawn, photographic, and digital
images.
It
has
a
history
of
satire,
social/political commentary, and protest and
often exists in the space between popular
culture and high art. Students work through
and generate a body of images associated with
a self-directed theme or narrative. Fulfills
General Education Art & Music requirement.
This course has a lab fee."
ART 263,Typography and Letterpress Printing,4,"Introduction to letterpress printing techniques
with hand-set metal type through limited-
edition printing of text and images. Discussion
of the innovation of moveable type and
typography in relation to their influence on
human civilization, language, and the written
word; the industrial revolution; and modern
economic structure. Exploration of the historic
and contemporary practice of publishing
hand-printed media in multiples through self-
directed themes that combine text and image
in book form. Fulfills General Education Art &
Music requirement. This course has a lab fee."
ART 264,Relief Printing,2,"Introduction
to
the
basic
techniques,
processes, and history of relief printing.
Focuses primarily on the woodcut medium.
Students work through and generate a body of
work associated with a self-directed theme.
Fulfills General Education Art & Music
requirement. This course has a lab fee."
ART 265,Fiber Studies & Printmaking,2,"Extensive investigation of fiber through the
process of papermaking by hand. Traditional
Eastern and Western methods of papermaking
are explored with a focus on building
ecologically
sustainable
art
practice,
responsible harvesting of natural fiber, and
reuse of a wide variety of recyclable materials.
The development of sculptural and functional
work
is
supplemented
through
demonstrations, studio research, and lectures
surveying historical and contemporary work in
fiber. Fulfills General Education Art & Music
requirement. This course has a lab fee."
ART 266,Sculptural and Moveable Book,2,"Students construct models and finished pieces
that can be used as standalone artist books or
combined to create sculptural book forms.
Using various materials, unusual openings,
and interesting closures, students explore
creative book forms and develop their own
unique books. Fulfills General Education Art &
Music requirement. This course has a lab fee."
ART 267,Lithography,2,"Introduction
to
the
basic
techniques,
processes,
and
history
of
lithography,
especially stone lithography. Covers basic
theory and current processing methods.
Students generate a body of work associated
with a self-directed theme or narrative. Fulfills
General Education Art & Music requirement.
This course has a lab fee."
ART 271,Ceramics I,4,"Basic study of clay as a three-dimensional
artistic medium, working with hand-built and
wheel-thrown techniques. Foundation of the
historical
development
of
ideas
and
techniques and the role of ceramics in
contemporary art. Introduction to glazing,
decorating, and firing processes. Students
produce a"
ART 280,Creative Modern Portraiture,3,"Focusing on the human subject, students gain
the skills needed to create consistent,
branded, and professional portraits. Topics of
study include understanding natural light,
posing, choosing locations, camera settings,
and lens choice, working with the needs of a
client/subject,
consistent
professional
imagery in all shooting environments, and
defining a unique style of work. Special
considerations for the different type of
professional opportunities: engagements and
weddings, maternity, newborn, family, and
high school seniors. This course is intended for
online students. On-campus students may
take this course with special permission by the
Dean of Management and Creative Arts"
ART 282,Experimental Darkroom Processes,4,"Examination of various darkroom image-
making and printing techniques, including
pinhole,
cyanotype,
projection,
and
photogram as well as toning and hand-
coloring in traditional black-and-white prints.
Fulfills General Education Art & Music
requirement. This course has a lab fee."
ART 283,Introduction to Digital Photography,3,"4-F&S
Introduction to the fundamentals of digital
photography, including camera operation and
file
management.
Students
explore
photography as a visual language through
personal
expression,
principles
of
composition, and the medium’s contemporary
history.
Format
includes
discussions,
demonstrations,
critiques,
lectures,
and
student
presentations.
Fulfills
General
Education Art & Music requirement. The on-
campus course has a lab fee."
ART 284,Introduction to Digital Imaging,4,"Introduction to the tools and concepts of
creating and manipulating images with digital
technology. The primary software application
is Adobe Photoshop. Instruction is project-
based and relies on class critique. Students
also learn to recognize digital equivalents of
traditional art styles, techniques, and forms.
Fulfills General Education Art & Music
requirement. This course has a lab fee."
ART 314,The Art and History of Film,4,"Introduction to the history, craft, theory, and
critical content of film – 15 films viewed in
class, 20–25 for outside-of-class research
work. Fulfills General Education Art & Music
requirement. Liberal Arts."
ART 321,Painting II,4,"Intensive study of a single subject, which is
then extended into a series to develop a more
sophisticated personal visual statement.
Examples of subjects include still life, figure,
interiors, and abstraction. Fulfills General
Education Art & Music requirement. This
course has a lab fee. Prerequisite:"
ART 345,Graphic Design II,4,"Further development of conceptualization and
visualization skill within graphic design media,
including computer design. Assignments
directed towards professional practice. Fulfills
General Education Art & Music requirement.
This course has a lab fee."
ART 348,Fine Arts of Southeastern Europe,4,"Art history of Catholic southern Europe and
especially of the Venetian Empire, principally
painting and architecture. Comparison with
the art and iconography of Orthodox Europe,
especially Serbia and Macedonia. Some study
of Ottoman Muslim art during time in Bosnia.
Houghton Balkans Semester Program. Fulfills
General Education Art & Music requirement.
Liberal Arts."
ART 351,Sculpture II,4,"Exploration of three-dimensional form/space
through
individual
creative
experiences
working with various sculptural media. Fulfills
General Education Art & Music requirement.
This course has a lab fee. Prerequisite:"
ART 363,The Visual Book,4,"Expanding on the foundational knowledge of
printmaking and typographic processes gained
in introductory-level courses, focus is on
production and publication of limited-edition,
hand-bound
books
that
explore
the
relationship
between
text
and
image.
Advanced methods of bookbinding and
printmaking techniques are demonstrated and
supplemented by discussion and readings
centered on concept development. The
historic
and
contemporary
practice
of
publishing hand-printed media in multiples is
explored
through
self-directed
themes.
Prerequisites:"
ART 371,Ceramics II,3,"Intermediate study of clay as a three-
dimensional artistic medium. Continuing
development of conceptual content, form,
and craftsmanship through self-directed,
individual projects using wheel-throwing
and/or hand-building processes. Additional
instruction in glaze chemistry and kiln-firing.
Fulfills General Education Art & Music
requirement. This course has a lab fee.
Prerequisite:"
ART 378,Photography for Business,3,"Covers basic shooting considerations for the
business
professional.
Lighting,
setup,
positioning, lens choice, camera settings, and
basic editing for real estate, headshots, and"
ART 382,Advanced Topics in Photography,4,"Continued
exploration
of
photographic
techniques and concepts emphasizing digital
workflow, including digital camera operation,
digital output, and strobe lighting. Intensive,
conceptually
driven
studio
assignments
reinforced through readings, discussions,
critiques,
and
lectures.
Fulfills
General
Education Art & Music requirement. This
course has a lab fee. Prerequisite:"
ART 384,Digital Imaging II,4,"Continued study and development of the
creative possibilities of digital image-making.
Investigation of advanced processes in use of
digital cameras and manipulative creative
possibilities. Study structured by Art faculty to
meet the needs of the advanced student.
Fulfills General Education Art & Music
requirement. This course has a lab fee.
Prerequisite:"
ART 421,Painting III,4,"Emphasis on individual development and
refinement of personal expression in various
approaches to painting. Fulfills General"
ART 447,Graphic Design Internship,4,"Practical experience to include interviews,
placement, and work experience in a situation
of mutual benefit to the student and
publishing house or designer."
ART 461,Advanced Topics in Printmaking,4,"At the intersection of traditional and
contemporary practice, this course is centered
on material transformation as it relates to
print media and sculpture. Expanding on skills
gained
through
introductory
levels
of
printmaking and fiber studies, methods in
etching and lithography are explored in the
development of a body of work that examines
the sculptural potential for prints and paper as
site-specific
installation.
Material
and
conceptual development are driven by
individual
student
proposals
and
supplemented
by
critical
discussions,
readings, work samples, demonstrations, and
lectures. Fulfills General Education Art &
Music requirement. This course has a lab fee.
Prerequisite:"
ART 471,Ceramics III,4,"Advanced projects in clay. Emphasis shifted
from purely investigatory exercises in form
toward clarity of expression and execution.
Individually designed projects with tutoring by
instructor. Fulfills General Education Art &
Music requirement. This course has a lab fee.
Prerequisite:"
ART 485,Senior Studio,2,"A seminar-studio course required for all Studio
Art majors. Students examine contemporary
theories and practices in art criticism while
developing a body of work for their senior
exhibition. Course methods include slide
lectures, selected readings, class discussions,
and individual and group critiques. The
completion of a portfolio and artist statement
is also required. This course has a lab fee.
Prerequisite: Senior standing with a major in
Studio Art"
ART 486,Senior Seminar and Exhibition,2,"Seminar studio that includes development of a
quality body of work for exhibition and formal
documentation through a written thesis.
Course methods include slide lectures,
selected readings, class discussions, and
individual and group critiques. Required of all
senior Art majors during the spring semester.
This course has a lab fee."
BADM 103,Introduction to Business,3,"Business operation, terminology, practices,
and career opportunities. A survey course
designed to give those interested in the
business discipline an overview of what
business is all about. A general survey of the"
BADM 155,Computer Applications and Issues,3,"Introduction to fundamental concepts utilizing
a computer as the tool. Contemporary
projects
produced
using
integrated
applications software. Selected topics include
the Internet; operating systems; and creating
and evaluating documents, worksheets, and
presentations.
Guidelines
for
selecting
computer
hardware
and
software
are
addressed. Task-oriented based on in-class
projects or exercises per week."
BADM 200,Business Writing,3,"Emphasis
on
improving
ability
to
communicate effectively through writing,
identification of audience and purpose, clear
reasoning and rational organization, suitable
wording, and effective rewriting."
BADM 201,Business Communication,3,"Study of communication theory and principles
as
applied
to
business
writing,
oral
communication, and data reporting. Students
learn to prepare professional business
presentations utilizing and coordinating these
three major areas of business communication."
BADM 212,Principles of Management,3,"Familiarizes students with the knowledge,
roles, responsibilities, and skills required of
new
managers.
Special
attention
to
managerial decision-making, problem-solving,
information, and human resources issues."
BADM 213,Business Law I,3,"Introduction to the basic legal environment of
business, contracts, sales and leases, and
negotiable instruments."
BADM 214,Business Law II,3,"Basic law covering forms of business
organization,
agency,
bankruptcy,
government regulations, and professional
liability."
BADM 218,Marketing Principles,3,"3-F Module I (Houghton Online)
Comprehensive examination of proactive and
reactive business strategies and tactics that
create and fulfill demand for consumer
products and services and result in high
customer satisfaction and ongoing, long-range
business–consumer relationships."
BADM 220,Advanced Computer Applications,3,"Mastery of programs and processes of
selected business computer applications.
Develops skills in charting, tracking, and
setting
deadlines
using
project-based
software. Students learn how to organize large
volumes of data to facilitate access, reporting,
and
summarizing
to
support
business
decisions."
BADM 303,Entrepreneurship,3,"Study of entrepreneurship identifying an
industry niche and the basics of starting and
running a small business. Special emphasis
given to business plan development."
BADM 304,Social Media Marketing,3,"Develops understanding of consumers’ social
interactions, examines the various social
media channels available to marketers, and
learn how to build social marketing strategies
and track their effectiveness."
BADM 309,Statistics,4,"Descriptive and inferential statistics: measures
of central tendency and variability, discrete"
BADM 310,Corporate Finance,3,"Financial analysis, budgeting, working capital
management, capital budgeting, sources of
financing, and cost of capital. Prerequisites:"
BADM 312,Advertising Principles,3,"3-S Module II (Houghton Online)
Historical and present-day overview of the
American
advertising
business
and
its
effectiveness in creating consumer demand
for products and services using print,
broadcast,
and
Internet-based
media.
Examines and critiques creative executions
targeted at key audience segments. Typically
includes a group advertising project."
BADM 314,Human Resources Management,3,"3-Summer Module I (Houghton Online)
Perspectives on traditional, current, and
emerging practices in human resources
management, including matters related to
economics, law, psychology, sociology, and
programs and policies used in employee
management. Prerequisite:"
BADM 315,Public Relations Principles,3,"3-F Module II (Houghton Online)
A study of the development, implementation
and management of professional public
relations programs designed to create,
enhance, or protect the reputations of
businesses or organizations. Explores the
roots of public relations and proceeds to
analyze
communication
strategies
and
relationship-building efforts with publics
critical to the organization’s success in the
marketplace. Prerequisite: BADM/"
BADM 319,Marketing Research,3,"Study of the techniques used in collection and
analysis of secondary and primary data and
use of that format for decision-making in a
marketing environment. Student teams work
on real business marketing research projects.
Prerequisite: BADM/"
BADM 320,Leadership Development,3,3-S Module I (Houghton Online)
BADM 323,Leading Change,3,"Examination of the critical factors for
managing organizational change successfully –
that is, to become more productive and
competitive. Topics include driving forces for
change, common approaches to change
initiatives, competencies required to be
effective change leaders and managers, the
effect of change on an organization’s
stakeholders, and measurement of results.
Case studies are used, and there is heavy
reliance on student experience with change
initiatives in their own organizations."
BADM 325,Project Management,3,"Project
management
concepts
are
fundamental to most activities undertaken by
organizations and individuals. Students learn
the
elements
of
initiating,
planning,
scheduling, resource allocation, executing,
controlling, and closeout for functional
projects and other management initiatives.
Team leadership and team dynamics are
explored as essential elements of a successful
project. Opportunities to apply technology to
project
management
are
addressed.
Prerequisite:"
BADM 330,Operations Management,3,"Management of processes or systems that
create goods or provide services. Includes the
basics of forecasting, capacity planning,
scheduling, inventory management, total
quality management, and supply chain
management. Prerequisites:"
BADM 341,Work Team Dynamics,3,"Focus on dynamic processes affecting task-
oriented work groups, including formation,
development, maturity, and effectiveness.
Addresses
goals,
interactions,
problem"
BADM 345,Employment Law,3,"A conceptual and functional analysis of the
legal framework and principles of industrial
and employment relations with special
emphasis on discrimination based on race,
sex,
age,
and
disability;
testing
and
performance appraisal; wrongful discharge;
labor/management issues; and employee
benefits."
BADM 350,Economic Freedom,2,"A study of the factors that relate to why some
economies prosper while others struggle to
meet the basic needs of their citizens.
Common
misconceptions
and
proposed
solutions are explored in an effort to
determine how effectively to address poverty
around the world. Liberal Arts."
BADM 407,Investment Management,3,"A study of stocks, bonds, mutual funds,
commodities, real estate, investment analysis,
and portfolio theory. Prerequisites:"
BADM 450,Managing Total Rewards,3,"Explores the concept of total rewards along
with its fundamental elements and strategic
prevalence in attracting, motivating, and
retaining valued employees. Additional focus
allocated to compensation and benefits,
relevant philosophies, designs, and best
practices, incorporating latest issues/trends
along with potential implications. Students
participate in strategic goal and program
development, examining how total rewards,
compensation, and benefit designs impact
individual/organization
performance
and
contribute to defining organization culture.
Prerequisites:"
BADM 475,Organizational Development,3,"Development of theory and innovative
practice
relevant
to
leadership
and
organizational change. Major topics include
change
processes
within
organizations;
intervention strategies in organizations to
improve effectiveness; studies
of
such
interventions; the roles of change agents; and
problems of self-awareness, responsibility,
and
the
political
consequences
of
organizational
development
theory
and
practice.
Prerequisite:
BADM
212
or
permission"
BIBL 101,Biblical Literature,3,"Survey of the types of literature found in the
Bible. Considers the origin of the biblical texts
and canon, basic issues of interpretation
(hermeneutics), and an outline of the history
of Israel and the New Testament church as a
backdrop for the message. Literary, historical,
and theological aspects of selected texts are
explored. Prerequisite for all Bible courses and"
BIBL 221,Biblical Interpretation,3,"Survey of the history of interpreting Scripture
and various methods used from ancient to
postmodern. Students will practice on various
texts and consider issues of application.
Liberal Arts. Prerequisite:"
BIBL 231,Pentateuch,3,"Analysis of critical and historical background,
literary content, and development of the
religion of Israel. Relevancy of contents.
Liberal Arts. Prerequisite:"
BIBL 233,Jesus and the Gospels,3,"Jesus’ life and teaching with emphasis on His
eschatology and ethics, the theological
distinctives of the Gospel writers, and
consideration of some critical issues in
interpretation. Focus is mainly on the synoptic
gospels. Liberal Arts. Prerequisite:"
BIBL 261,Holy Land Tour,3,"Through visits to cultural, historical, and
archaeological sites in Israel, biblical history
and geography are elucidated. Visits are
preceded
by
lectures
and
reading
of
preparatory materials and followed by
lectures
and
discussions.
Liberal
Arts.
Prerequisite:"
BIBL 270,Old Testament Historical Books,3,Study
BIBL 272,Gospel and Epistles of John,3,"John’s Gospel and epistles analyzed from a
literary and theological perspective with
attention to historical questions and the
nature of the Johannine community. Liberal
Arts. Prerequisite:"
BIBL 275,Women in the Bible,3,"Examination
of
biblical
descriptions
of
particular women as well as investigation of
texts that teach about women as a class. Using
various interpretive approaches, explores the
main
social,
political,
and
religious
arrangements affecting the lives of women in
Scripture and for people in the redeemed
community in the current era. Liberal Arts.
Prerequisite:"
BIBL 280,Poetic Books,3,"Consideration of the structure and contents of
Hebrew poetry and wisdom literature with a
comparative study of similar genres of
literature in the Near East. Liberal Arts.
Prerequisite:"
BIBL 282,Pauline Epistles,3,"Brief overview of Paul’s life followed by survey
of Pauline letters (Romans through Philemon).
Literary and historical analyses, occasionally"
"BIBL 295, 395",Special Topics in Bible,3,"Study of select blocks or groups of Scripture
related to a particular topic or theme. Liberal
Arts. Prerequisite:"
BIBL 310,Early Prophets of the Old Testament,3,"A study of the prophets during the period of
the Monarchy as recounted in the historical
and prophetic books"
BIBL 312,Later Prophets of the Old Testament,3,Study of the prophets from the end
BIBL 335,General Epistles,3,"Historical and exegetical treatment of the
books of Hebrews, James,"
BIBL 355,Old Testament Theology,3,"Examination of the teaching of the Old
Testament, developed from the distinctive
perspective of Biblical theology. Major themes
and methods of inquiry. Liberal Arts.
Prerequisite:"
BIBL 356,New Testament Theology,3,"Examination of the teaching of the New
Testament, developed from the distinctive
perspective of Biblical theology. Major themes
and methods of inquiry. Liberal Arts.
Prerequisite:"
BIBL 360,Science and Scripture,3,"Examination of the historical and current
relationship between science and Scripture
with a challenge of the “warfare” model that
developed in the aftermath of the Darwinian
controversy. A careful analysis is made of both
science and Scripture. Attention given to four
possible ways of relating: conflict, contract,
contact, and confirmation. Liberal Arts.
Prerequisite:"
BIBL 361,Job,3,"Historical, doctrinal, and cultural study of the
book with special attention to the problem of
human suffering, the afterlife in the Old
Testament, and the concept that success
indicates
divine
favor.
Liberal
Arts.
Prerequisite:"
BIBL 371,Book of Acts,3,"Study of the book of Acts from literary,
historical,
and
theological
perspectives.
Attention to early church growth and
contemporary
relevance.
Liberal
Arts.
Prerequisite:"
BIBL 410,Isaiah,3,"Study of the historical, critical, and contextual
issues with an emphasis on a faith vital to our
generation. Liberal Arts. Prerequisite:"
BIBL 412,Jeremiah,3,"Historical, cultural background, structure, and
contents of Jeremiah are studied. Attention
given
to
Jeremiah’s
influence
on
his
contemporaries and the relevance of his"
BIBL 451,Romans,3,"Detailed exegetical examination of Romans
emphasizing literary and theological analyses
formed by the"
BIBL 453,I & II Corinthians,3,"Intensive study of the literary structure,
historical setting, and theology of I & II
Corinthians. Liberal Arts. Prerequisites: BIBL
101; one other Bible course, 200-level or
higher"
BIOL 115,Elements of Nutrition,3,"Covers various topics related to humans’
healthful consumption of food. Topics include
the science of nutrition, design of a healthful
diet, the general processes of digestion,
composition and sources of macro- and
micronutrients, the processes of energy
metabolism and fluid/electrolyte balance, and
a role of nutrition in various organ system
function. Labs will be accessible in the online
format. Students will be required to complete
a health assessment, track their nutritional
intake, and critique journal articles or online
media articles regarding social and ethical
nutrition questions including food insecurity
among the elderly; nutritional wellness and
child development; childhood obesity and
malnutrition; food safety in the global market;
allergies, intolerance, and food; dietary
supplements; and health claims. Does not
count for Biology major elective. Counts for
General Education Science Requirement
except for Main Campus bachelor’s degrees.
Liberal Arts."
BIOL 202,Pre-Health Practicum,2,"One-on-one
observation
and
practical
experience supervised by a practitioner in a
healthcare field. Preparation and sharing of
experiences
on
the
Houghton
campus
required for all participants. Available only to
pre-health candidates with junior status (or
higher) and GPA > 3.0. Prerequisites:"
BIOL 203,Pre-Veterinary Practicum,2,"One-on-one
observation
and
practical
experience supervised by a veterinarian or
animal field expert. Preparation and sharing of
experiences
on
the
Houghton
campus
required for all participants. Open only to pre-
veterinary candidates with junior status (or
higher) and GPA > 3.0. Prerequisite:"
BIOL 204,Practicum in Biology,2,"One-on-one
observation
and
practical
experience supervised by an expert in the
biology field of interest. Preparation and
sharing of experiences on the Houghton
campus required for all participants. Available
only to Biology majors with junior status (or
higher) and GPA > 3.0. Prerequisites:"
BIOL 207,Wildlife Behavior in East Africa,4,"Ethnology of East African wildlife including the
principles of feeding and social behavior, mate
selection, migrations, and communication.
Lectures,
discussion,
and
field-oriented
laboratory
exercises
at
world-renowned
national parks, in game reserves, and on
campus. Houghton East Africa. Fulfills General
Education
Natural
Science
requirement.
Liberal Arts."
BIOL 209,Introduction to Nutrition,3,"Covers various topics related to humans’
healthful consumption of food. Topics include
the science of nutrition, design of a healthful
diet, the bodily processes of digestion,
composition,
sources
of
macro-
and
micronutrients, and the processes of energy
metabolism and fluid and electrolyte balance.
Nutritional needs throughout lifecycles are
discussed from pregnancy, neonate, and
childhood through adolescence and adulthood
to geriatric stages. Does not fulfill Biology
major elective. Does not fulfill General
Education
requirements
for
Houghton
University main campus. May fulfill Science
General Education requirement at extension
sites with Dean of Natural Sciences and
Mathematics or General Education Director
approval. Prerequisite Course:"
BIOL 210,Medical Terminology,2,"Opportunity to learn and recognize word
roots, prefixes, and suffixes used in current
medical
professions.
Emphasizes
the
meaningful combination of words (to describe
and understand medical conditions). Reviews
medical terms related to all major body
systems."
BIOL 217,Human Anatomy and Physiology I,4,"Systematic study of structure and function of
the human organism, including microanatomy
of organs. General organization of the body;
basic tissues; and the integumentary, skeletal,
muscular, and nervous systems. Three lecture,
three laboratory hours each week. Does not
count for major or minor credit except where
required for graduate programs and upon
permission of the Area Dean. Liberal Arts. This
course has a fee."
BIOL 218,Human Anatomy and Physiology II,4,Sequel
BIOL 232,Epidemiology,2,"Cause and transmission of human diseases
within a population relating to not only the
infectious agent but also the genetic makeup
of the community and the social, behavioral,
economic, and cultural factors of the people
affected. Lectures address the history of public
health
and
epidemiology
including"
BIOL 242,Microbiology,4,"Survey of viruses, prokaryotic organisms, and
fungi with theoretical and applied approaches
to
morphology,
metabolism,
genetics,
biotechnology, and host–parasite relations.
Three lecture, three laboratory hours each
week. Liberal Arts. This course has a fee.
Prerequisites:"
