code,title,credit,description
ESL 109,Academic Presentation Skills,2,"This course provides instruction and practice in the speaking, organizational, and
academic skills required to make successful academic presentations in American
universities."
ESL 110,Academic Reading and Writing,4,"Through this course, students will be introduced to the world of academic reading
and writing in an American university. Students will learn reading skills necessary to
comprehend a text as well as strategies to manage a typical reading load for a
university student.  Students will also receive practice and instruction in composing
many different forms of writing assignments found in American classrooms."
ESL 111,Academic Listening and Speaking,4,"This course provides students with the tools necessary to thrive in an American
university, in and out of the classroom. Students will gain focused instruction and
experience in speaking skills and listening skills through practical assignments that
tailor the classroom experience to fit each student’s academic interests and needs.
Students will learn and practice classroom communication, group work,
presentation skills, note-taking strategies, classroom lecture comprehension, and
conversational listening."
ESL 200,Advanced Academic Language Skills,3,"This integrated skills course ensures that English Language Learners are equipped
with the linguistic tools necessary to meet the demands of an American academic
environment. Students will receive focused instruction and practice in advanced
academic speaking, listening, reading, and writing through college-level books,
lectures, film, and other forms of academic media."
ESL 201,The American Classroom,3,"This course prepares advanced students for the university classroom through
content-based instruction that closely follows the curriculum format of Taylor
University classrooms.  Students will gain a broad perspective of historical, religious,
and societal influences on American educational culture through lectures, class
discussions, and practical assignments."
ESL 202,Academic English Preparation for Biblical Literacy,3,"Designed to prepare advanced English language learners for the academic rigors of
Taylor University’s Biblical literature courses (survey of the Old and New
Testaments). It is not an introduction to the literature, content, and history of the
Bible, but rather is a course that builds necessary academic reading, writing,
listening, and study skills for success in these courses in subsequent semesters."
CSP 101,Chinese I,3,"This course in introductory Chinese focuses on acquiring survival fluency in spoken and
written Chinese.  The emphasis is on the spoken form of Mandarin Chinese, the national
language of China.  This course is only available as part of the China Semester Program."
CSP 102,Chinese II,4,"This course is designed to develop a student’s competency in listening, speaking,
reading, and writing the Chinese Mandarin language; the primary emphasis will be
on listening and speaking.  This course is only available as part of the China Semester
Program.  Prerequisite: CHI 101 or CSP 101."
CSP 201,Intermediate Chinese I,3,See CSP 102.  Prerequisite: CHI 102 or CSP 102.
CSP 202,Intermediate Chinese II,3,"See CSP 102.  Prerequisite: CHI 201 or CSP 201.

50"
CSP 310,Chinese History and Culture,3,"A course designed to acquaint students thoroughly with the Chinese worldviews,
political system, religious situation and philosophy through Chinese history from
the earliest era to the end of Qing Dynasty, and deepen the understanding of
modern Chinese society.  This course is only available as part of the China Semester
Program and meets the foundational core history requirement."
CSP 381,China Study Tour,3,"Students will travel to several destinations within mainland China and Hong Kong to
observe cultural and economic activity in one of the world’s fastest-transitioning
economies.  They will visit companies, interact with Chinese students, and observe
cultural differences.  In addition, they will have the opportunity to share what is
possibly America’s most sought-after commodity–English language competency.  This
course is only available as part of the China Semester Program and meets the foundational
core cross-cultural requirement."
VIS xxx,Consortium Visitor,17,"Contemporary Music Center
The Contemporary Music Center, a subsidiary of Greenville University, located in Nashville, Tennessee, provides a curriculum and community designed to
speak to the heads, hearts, and souls of young musicians and aspiring music executives.  In addition to seminars, lectures, and practicum experiences, great
attention is given to the actual creation and marketing of original music.  Designed as an artists’ community, the program seeks to develop artists and music
executives with a Christ-centered vision for music content, production, and delivery.
In addition to core courses listed below, students select courses from the Artist Track, Business Track, or Technical Track to earn 16 hours of credit."
CMC 300,"Faith, Music and Culture",3,"The purpose of this course is to help students develop a Christian approach to the
creation, marketing, and consumption of contemporary music.  While engaging in
studies of theory, history, and criticism, students explore the concept of culture
and the nature of popular culture.  Students examine popular art and music in
contemporary aesthetic, social, cultural, and industrial contexts, and explore the
issues involved in relating faith and worldview to the production and criticism of
commercial music."
CMC 301,Inside the Music Industry,3,"Through readings, lectures, and seminars delivered by leading industry figures, the
course will give up-to-the-minute insight into the inner workings of the music industry.
Emphasis will be given to career possibilities and the gifts and skills required to succeed
in each of the major areas.  Students will gain an understanding of the structure and
methodologies of a typical U.S. record company."
CMC 302,Practicum: Contemporary Music Center Tour,1,"Each student will participate in an intensive week-long road trip to a major music
market.  Briefings, tours, and meetings will be arranged with leading record
companies, artist management firms, booking agencies, recording studios, concert
promoters, writers, producers, and artists in various cities."
CMC 401,Studio Recording,3,"Artists will work via both the classroom and lab with faculty, other students, and
visiting experts to learn how to produce, record, mix, and edit recordings in a
 professional multi-track studio."
CMC 402,Performance,3,"In consultation with staff and executive track students, artists will develop a live
concert presentation that best utilizes their gifts as musicians, entertainers, and
communicators.  Both informal and public performances will be presented
throughout the semester."
CMC 400,Essentials of Songwriting,3,"Artists will receive classroom instruction, participate in directed study with staff,
and work in collaboration with other students to develop their use of form, melody,
harmony, rhythm, and lyric.  Emphasis will be placed on the song as the vehicle for
the artist’s creative exploration and public communication."
CMC 403,Strategic Management,3,"Through lecture, text, and visiting music industry experts, executive track students
will gain an understanding of the economic, creative, and spiritual elements critical
to a career in contemporary music.  Students identify their gifts and develop a long-
term career plan.  Students prepare materials necessary to pitch an artist to a
 record company and negotiate a mock recording contract."
CMC 404,Music Business Survey,3,"Executive track students will learn how to: (1) create a label business plan; (2) analyze and
forecast trends in popular music; (3) assemble a successful artist roster; and, in tandem
with the artists, (4) plan, budget, and produce recording sessions."
CMC 405,Advanced Media Marketing,3,"Through classroom instruction and presentations by visiting industry experts,
executive track students will become familiar with the role of packaging, retail
point-of-purchase materials, publicity, advertising, radio and video promotion, and
Internet marketing and tour support in the marketing and sale of recorded music.
Students will develop comprehensive marketing plans for each semester’s artist
recordings.
k"
CMC 406,Advanced Studio Recording,3,"Each engineer in this course will work with a group of artists for the entire semester,
recording, mixing and mastering their songs.  Engineers are expected to show
 proficiency in mic placement and the musical application of software plug-ins."
CMC 407,Audio Engineering,3,"This course is designed to train students for entry-level positions as a live sound
engineer / front-of-house or monitor engineer.  Each engineer must be able to
complete line and sound checks quickly and reliably, trouble shoot problems and
understand console and system signal flow."
CMC 408,Concert Production,3,"This course is designed to train students for entry-level positions in live concert
lighting.  Students will manage power distribution, DMX control of lighting fixtures
and ultimately the properties of light and dispersion that artfully blend to create
alternate forms of reality."
BIB 203,In the Footsteps of Paul,3,"A study of the biblical background and contemporary significance of cities Paul visited and wrote to in Greece and Turkey or Greece and Italy.  This course may count for BIB 210
or a major or minor elective.  Meets the foundational core cross-cultural requirement.  Offered January interterm."
HGU xxx,Study in Korea,12,
HEA 370,Heart Institute,3,Meets foundational core life science requirement and cross-cultural requirement.  Offered January interterm.
FMA 365,FMA 493,3,"12-13 hours
Internship"
HKB xxx,Study in Hong Kong,17,
GBS 325,Peace and Conflict: Peacebuilding and Reconciliation,3,"This course studies peace and conflict through an interdisciplinary lens, examining
the impact of conflict across multiple sectors of society—religious, social,
economic, and political.  The impact of conflict on civic society and individuals will
be examined through educational activities that explore identity, peacebuilding,
conflict resolution, and mediation.  Meets foundational core general social science
requirement."
ISP 200,Hill Climbing,1,"This course is designed to introduce students to a variety of basic techniques and
principles necessary for a safe and enjoyable hiking experience, as well as to
promote lifelong activity that aids in developing a healthy lifestyle.  Particular areas
of content include gear selection, basic land navigation skills, hiking technique, trip
planning, “Leave No Trace” ethic, and first aid.  Students complete a variety of
reading assignments and keep a journal of their hiking experiences.  Prerequisite:"
ISP 220,Contemporary Ireland,3,"This course entails an investigation into the theory and application of
contemporary Irish society.  It includes a study of the geographic, social, cultural,
political, artistic and religious aspects of Ireland.  Attention will also be paid to an
understanding of historical conflict and reconciliation, especially as it is currently
being played out in Northern Ireland, and its effects on the people in the Republic.
Exploration of these topics occurs through involvement with Irish people,
engagement in cultural activities, studying the history, culture, geography and
literature of Ireland, conversations with one another and personal journaling.
Meets the foundational core civic engagement requirement."
ISP 225,History of Ireland,3,"This course deals with the different people who became permanent settlers in
Ireland over the centuries and the contribution that each has made to the
development of an Irish society and economy, as well as a distinctive Irish artistic
and political life.  The early lectures consider the Celts, Vikings and Anglo-
Normans, but the principal focus is on the modern centuries, with a detailed
treatment of English and Scottish Protestant settlements in Ireland and the
interaction of these settlers and their descendants with the Catholic population.
Special attention is given to the major conflicts that occurred, especially those of
1642-52, the 1790s, and the current conflict in Northern Ireland.  Finally,
consideration is given to the Anglo-Irish War of Independence and the Irish Civil
War.  Meets the foundational core history requirement.  History majors who have
already fulfilled the foundational core requirement may take the course for upper-division
credit, by approval of the instructor."
ISP 230,Irish Literature,3,"This course concentrates upon literature written by Irish writers within Irish contexts
and landscapes—intellectual and emotional when not physical.  Assignments exploit
unique opportunities available while studying in Ireland itself, adjacent to England.
More complicated is the colonial influence upon Ireland, the island’s currently divided
space, “the troubles,” and the connection between high art and popular expression.
Thus, a focus of the course will be how the search for a literary voice not only parallels,
but indeed facilitates the search for a national Irish identity.  Acknowledging writers’
interest in Gaelic language and culture, students read works in English.  Noting the
role of musical performances in pubs and the rhetoric of the public sphere, the course
concentrates upon fiction, poetry, and drama.  Meets the foundational core literature
requirement.  English majors who have already fulfilled the foundational core requirement
may take the course for upper-division credit, by approval of the instructor."
ISP 250,Participation in the Arts,1,"This course introduces the student to part of the Irish cultural heritage through dance and
music.  Students learn the basics of Irish dancing and playing the bodhran drum.  Meets the
foundational core participation in the arts requirement."
ISP 320,Living Cross Culturally,2,"This course helps students reflect on their values, attitudes and behaviors and those
of their home culture in comparison to the Irish culture.  Students are encouraged to
develop understanding of and adaptation to a different culture, as well as empathize
with persons from that culture.  Personal development through this process is
emphasized.  Meets the foundational core cross-cultural requirement."
ISP 325,History of Ireland,3,See ISP 225.
ISP 330,Irish Literature,4,See ISP 230.
ISP 350,History and Culture of Ireland,3,"Students are introduced to Irish culture, history, society, and modern Ireland. Students
are encouraged to develop understanding of and adaptation to a different culture as
well as empathize with persons from that culture."
ISP 355,Celtic Christianity,3,"A survey of Christian belief as developed during the history of the Church, with a
special focus on Medieval Christianity in Ireland.  Meets the foundational core requirement
of REL 313.


International Business Study Tour
Business sponsors this business study tour during January interterm or in the summer.  Students visit various international sites and use these locations as
their classroom to study trade, economics, and other business topics."
ITB 381,International Business Study Tour,3-4,"This study tour of selected international locations focuses on regional trade,
economics, and other business topics.  Issues of cultural differences, conflicts,
compromises, and international cooperation are examined.  Throughout, the
cultural dimension of international business dealings is emphasized.  Instructor
permission required.  Prerequisites: MKT 231; ECO 202; and sophomore standing within
a business major/minor.  Offered January interterm or Summer.

Jerusalem University College
Jerusalem University College (JUC) offers an opportunity for Fall or Spring semester studies in the ancient city of Jerusalem.  A choice of several course
offerings is available, particularly in the area of Biblical and International Studies.  Students have the opportunity to study Scripture in context, view biblical
sites, understand the Arab-Israeli conflict, and experience modern and ancient cultures.  This program provides a basic understanding of the land and people
of the Bible and of the Middle East.  Availability of the program is dependent upon review of current security conditions.  Until official transcripts are received, students
will be enrolled in the following course:"
JUC xxx,Holy Land Studies/Israel,17,"53
LCC International University
LCC International University, formerly Lithuania Christian College, is located in the beautiful port city of Klaipeda, Lithuania. This one-semester program is
available during the Fall or Spring semester.  Students live in an urban European setting with roommates from throughout Europe, and study with students
from over 20 countries.  The semester includes programmed travel to Russia, Latvia, Estonia, and various sites in Lithuania.

The program allows Taylor students to enroll in 12-17 credit hours of university courses, including subjects in business, English, psychology, sociology, and
biblical studies.  A wide variety of courses fulfilling foundational core requirements are also available.

Until official transcripts are received, students will be enrolled in the following course:"
LCC xxx,LCC International University,17,"Lighthouse Projects
Since 1972 the Lighthouse program has been engaging students in carefully chosen international service-learning projects as they minister Christ’s redemptive
love, grace, and truth to a world in need.  The program enables students to step out of the familiar in faith, study and build relationships in other cultures, develop
and exercise their gifts and abilities, expand their global perspective, and explore vocational calling.  As servant learners, teams partner with on-field ministries
helping to implement their long-term ministry goals.  Teams are selected in the spring for service projects the following January.

During the Fall, students take a one-credit-hour course in cross-cultural ministry and team building.  In January, students earn three cross-cultural credits while
engaging in work projects, compassionate ministries, community development, teaching English, performing arts, medical missions, evangelism, discipleship, and
other ministries under the direction of faculty sponsors and field leaders.  Lighthouse is a ministry of Taylor World Outreach; refer to the Taylor World Outreach
in the Student Development section of this catalog."
IAS 120,Introduction to International Ministry,1,"To prepare for Lighthouse projects, students study the concept of culture,
American cultural distinctives, and the cultural, religious, and historical
characteristics of Lighthouse host nations.  Students examine the components of
effective intercultural ministry and communicating faith in Christ cross-culturally.
Attention is given to personal character, spiritual life, commitment and teamwork
essential for effective service.  Enrollment by permission of instructor.  Grade only.
Offered Fall semester."
IAS 320,Cross-Cultural Outreach,3,"Students are immersed in another culture and provide needed service to gain cross-
cultural understanding, interpersonal and skill development and spiritual growth.
Emphasis is given to reflection on God’s global purposes, intercultural relationships
and life stewardship.  Prerequisite: IAS 120 or permission of instructor.  Meets foundational
core cross-cultural requirement.  Offered January interterm.
Literary London
A study of literature and culture is offered in England annually by the Department of English and Modern Languages during January interterm.  Students may
receive credit in foundational core, literature, or cross-cultural studies.  The group focuses its activities in central London with field trips to surrounding areas
such as Stratford-upon-Avon, Canterbury, Oxford, Dover, and Salisbury.  Students are encouraged to attend plays and musicals and to participate in British life."
ENG 233,Literary London,3,"An annual January-term course that travels to London and elsewhere in the United
Kingdom, enriching the reading and discussion of assigned works of British
Literature by experiencing the locations and culture that helped shape those works.
Meets foundational core literature requirement.  Enrollment with permission of instructor.
Offered January interterm.


Los Angeles Film Studies Center
The Los Angeles Film Studies Center (LAFSC), located adjacent to Burbank, California, provides a values-based education for skills acquisition and on-the-
job training for students interested in the various aspects of the film industry.  Serving as a Fall or Spring semester extension campus for the Council for
Christian Colleges and Universities member colleges, the LAFSC incorporates a semester-study program with internship experiences to equip students to
be positive Christian presences in the film industry.  Students take three core courses: FSC 305; 332; 492; and one elective course chosen from: FSC 312,
327, 340, or 360.  Applicability to a major must be determined in advance."
FSC 305,Hollywood Production Workshop,4,"Students work collaboratively in groups to create a festival-ready piece including all
the legal documentation and rights to enable the finished production to qualify for
festival submission.  The course offers students the opportunity to make a motion
picture production using Hollywood locations, resources and protocol.  All
students participate in at least one key role in the production process.  Designed
to meet the needs of both novice and experienced students, this course is taught
by professional, experienced Christian filmmakers with credits in the Hollywood
industry."
FSC 312,Professional Screenwriting,3,"This course offers an introduction to contemporary screenwriting including an
understanding of dramatic structure, character and dialog development and the
writing process.  Students complete a full-length screenplay for a feature film or
“movie-of-the-week.” Emphasis is given to the role of Christian faith and values as
they relate to script content."
FSC 327,Narrative Storytelling,3,"Concentrating on the art form of narrative storytelling, the course places special
emphasis on the visual aspect of the discipline.  Two tracks are offered in the course.
The Structural track covers topics ranging from the history of story in culture and
film to the mechanics of story creation to the development of story-writing skills.
Instruction in the technical story track focuses on advanced methods of
cinematography and post-production and how those techniques can be used to
improve visual storytelling.  After the core instructional period in each track, students
from both tracks are reunited and will have the opportunity to hone their narrative
analysis skills, participate in workshop style labs and make two short films that
 demonstrate their ability to utilize storytelling theory on screen."
FSC 332,Faith and Artistic Development in Film,3,"This course focuses on the integration of faith and learning as well as developing the
necessary skills for analysis of the culture of Hollywood.  The first section of the class
emphasizes the eye: discovering your own identity, looking at film’s historical impact,
spiritual impact, audience trends, the auteur movement, and vision in film, as well as
providing a basis for heart preparation for production.  The second section of the course
emphasizes the heart: ethics, relationships and communication, passion and art. The last
section of the course emphasizes the hand, exploring the collaborative process in
Hollywood Production Workshop and Motion Picture Production: roles and aspects of
production, the production process, relationships on set, and communication. All
students participate in a team-taught lecture seminar led by the faculty of the Los
Angeles Film Studies Center.
54"
FSC 340,Professional Acting for the Camera,3,"An advanced workshop in the practice and process of acting for the camera aimed
at students who have a desire to pursue acting as a career.  Instruction includes an
overview of current camera acting techniques and thorough discussion of the art
of acting.  The class primarily consists of acting scene work with all scenes being
filmed and critiqued on the big screen.  Students will also be required to pursue
roles in student and independent films.  Several class sessions throughout the
course will be devoted to the business of acting for film and television in the
Hollywood entertainment industry with an emphasis given to developing the
materials and relationships necessary for a successful career."
FSC 360,Independent Study,3,"This course may be set up by special request and arrangement.  In order to be considered,
students may submit a portfolio and a project proposal.  Students with approved projects
will be appointed a mentor who is a professional in the Hollywood industry to supervise
the project.  The number of independent studies offered each semester will be
determined by LAFSC faculty, the availability of a suitable mentor and approval from the
home school’s film/communications department head.  Projects could include further
development of a portfolio or reel, critical research, or a senior thesis project."
FSC 492,Internship: Inside Hollywood,6,"Students complete an unpaid internship in some aspect of the Hollywood
entertainment industry.  Real-life exposure is provided to the business through
placement with major Hollywood companies.


Middle East Studies Program
The Council for Christian Colleges & Universities sponsors a Middle East Studies Program (MESP) currently located in Amman, Jordan.  Junior and senior
students are exposed to the vast resources of the region during the 15-week Fall or Spring semester.  Students are exposed to the complex issues behind
regional conflict, gain an awareness of the people and culture of the Middle East, and are educated on the global dimension of the Islamic faith.  The program
may include travel to Egypt, Israel/Palestine, Lebanon, Morocco, Spain, Tunisia, or Turkey, dependent upon regional conditions.  Involvement in a local service
project is an important component of the program.  Availability of the program is dependent upon review of current security conditions."
MES 100,Introduction to Arabic Language,4,"This course helps students acquire basic skills in Arabic.  The course emphasizes
the practical use of the language, encouraging interaction with the locals through
assignments and service projects.  Students are provided with solid introduction to
the colloquial grammar and a substantial vocabulary as students take more than 50
hours of instruction."
MES 310,People and Cultures of the Middle East,4,"This course seeks to acquaint students to the variety of peoples and cultures found
in the Middle East.  Literature, music, dance, and food are integrated into the
learning experience.  Students also learn about pressing issues, from gender to war
to economic development, that currently animate the many religious and political
communities they visit.  The course examines the basic structure of historical and
contemporary societies and cultures with special emphasis on those found in Egypt,
Jordan, Syria, and Turkey."
MES 312,Conflict and Change in the Middle East,4,"The purpose of this course is to help students understand the historical, political and religious
transformations that have occurred in the last century.  The Arab-Israeli conflict will receive
special emphasis with the goal of helping students understand the complexity of the issues
surrounding the current attempts to establish a lasting peace.  The course includes an
extended travel component throughout the region."
MES 322,Islamic Thought and Practice,4,"An emphasis on contemporary expressions of Islam in the Middle East.
This course examines many dimensions of Islamic faith-historical, legal, doctrinal, popular, and
behavioral-from early times to the present.  While emphasis is on the early period and its
influence on latter events and people, it also attempts to relate these early developments to
contemporary issues in the Middle East like the impact of colonialism, gender equality,
modernization, development, and democracy.

Orvieto Semester
The Orvieto Semester through Gordon College takes an interdisciplinary approach to the study of art, art history, history, and theology in the historic and
picturesque setting of Orvieto, Italy.

All students take an introductory course (Disegno in Orvieto) that challenges students to look at, listen to, draw, and write about Orvieto.  Students then select
three among a set of courses offered in the visual arts and humanities.  In addition, students with no background in the Italian language will be expected to take a
2-credit tutorial-based course in Italian Language Studies.  Students earn up to 18 hours of course credit.

Until official transcripts are received, students will be enrolled in the following course:"
ORV xxx,"Study in Orvieto, Italy",18,"Oxford Study Program
The Taylor Oxford Study Program offers an alternative approach to major study during January interterm.  Learning is facilitated by a tutorial method at
England’s Oxford University.  The program consists of various group meetings to assimilate British culture.  Each Taylor student meets weekly with an
Oxford tutor on a topic of the student’s choice for Taylor credit.  Students are hosted in homes of British church families."
OSP 370,Oxford Special Topics,3,"Scholars’ Semester in Oxford

The Scholars’ Semester in Oxford (SSO) is a partnership with the Council for Christian Colleges & Universities.  SSO presents an opportunity to learn about
literature, the classics, history, theology, philosophy, and more in this city dedicated to scholarship.  Through work with academic tutors, students hone
their skills and delve into the areas that interest them most.  As a visiting student of Oxford University, participants earn 17 credit hours as a member of
Wycliffe Hall.  Due to Oxford’s intense academic environment, a minimum GPA of 3.70 is required."
SSO xxx,Selected Topics in British Literature,4,
SSO 310,Undergraduate Research Seminar,4,"Students prepare a research plan on a topic of their choice; they reflect on
methodological issues within their discipline; and integrate material covered in
literature and elsewhere, with a view to produce a piece of research that can help
further their scholarly activities beyond Oxford."
SSO 320,Primary Tutorial,6,"This course, chosen in the same field of study as the integrative seminar, is typically
one-on-one, supplemented by Oxford faculty lectures.  The tutorial is usually based
on the presentation of one short essay responding to an assigned question, and is
carried out as a conversation between the tutor and the student.  Offered tutorials
 cover a range of topics."
SSO 330,Secondary Tutorial,3,"Similar in structure to the primary tutorial, the secondary tutorial covers a different
subject matter.  Tutorials offered in a broad range of topics."
SIS xxx,Study in Spain,17,
USP xxx,Study in Uganda,16,"In addition to the core course listed, students select courses from the Uganda
Studies Emphasis (USE) or Social Work Emphasis (SWE)."
USP 300,Faith and Action in the Ugandan Context,4,"This course combines a traditional classroom component (consisting of reading,
discussion, small group processing, and lecture) with a broad spectrum of experiential
learning (e.g., living and studying with Ugandan students; home stays with Ugandan
families; travel to various regions of Uganda and Rwanda; and exposure to both
missionaries and Ugandans involved in various social services)."
YSJ xxx,Study in York,15,
HNR 120,Global Paradigms of Leadership,2,"This seminar style course will explore leadership from diverse, global perspectives.
Students will engage leaders and leadership styles from other cultures, studying how
the Christian faith integrates into diverse leadership structures."
HNR 170,Selected Topics,1-4,A course offered on a subject of interest but not listed as a regular course offering.
HNR 225,Honors Colloquium,1,"The Honors colloquium is an interdisciplinary course which brings together a
group of like-minded students to discuss a variety of topics with a focus on the
year's theme.  Requirements for this course include attending a variety of campus
lectures and events and engaging in dialogue around “big ideas” in culture,
Christianity, and public discourse.  Students will have the opportunity to facilitate
discussion of a topic of their choosing.  May be repeated for credit."
HNR 264,Going Up to Glory: Migration and Voice in African American Lives,4,"This interdisciplinary course presents an integrative survey of African American
literature and history from African origins through the modern civil rights movement.
The historical focus is on the three major migrations African Americans have
experienced during this period.  Literary selections from multiple genres will span
these eras and highlight the development and patterns of African American voice.
Meets both the foundational core literature and history requirements.  Prerequisite: ENG 110."
HNR 270,Selected Topics,1-4,A course offered on a subject of interest but not listed as a regular course offering.
HNR 360,Independent Study,1-4,"An individualized, directed study involving a specified topic."
HNR 370,Selected Topics,1-4,A course offered on a subject of interest but not listed as a regular course offering.
HNR 393,Practicum,1-4,"Supervised learning involving a first-hand field experience or a project.  Generally,
one hour of credit is awarded for a minimum of 40 hours of practicum experience.
Offered primarily during Summer."
HNR 450,Directed Research,1-4,"Investigative learning involving closely directed research and the use of such
facilities as the library or laboratory."
HNR 480,Seminar,1-4,"A limited-enrollment course designed especially for upper-class majors with
emphasis on directed readings and discussion."
HNR 490,Honors,1-2,"Individualized study or research of an advanced topic within a student’s major.
Open to students with at least a 3.00 GPA in the major field."
IAS 102,Orientation to Distance Learning,1,"This course is an introduction to Blackboard, TU Online history and staff, and
University policies that pertain to the distance learner.  An overview of learning
styles and time management strategies make up the content of the course which
is supplemented by John Stott's Your Mind Matters.  Students will use Blackboard
communication tools to complete assignments.  This course is offered through Taylor
University Online (TUO)."
IAS 110,Foundations of the Christian Liberal Arts,4,"This course is an introduction to the liberal arts, the integration of faith and
learning, the foundational core, improved learning, and the transition to college.
Through large group lectures and small group discussion sessions, the themes
of right relationship with God, self, others, and the world are developed.
Required of all students.  Meets foundational core requirement.  Offered Fall semester."
IAS 111,"God, Humanity, and Knowledge",3,"An interdisciplinary introduction to the liberal arts and the integration of faith
and learning.  Through lectures, readings, films, and discussion, the course
intentionally seeks to challenge students to be more confident in the
development of a meaningful belief system.  For students enrolled in two-week pre-
college summer program.  Meets foundational core requirement for IAS 110.  Offered
Summer term."
IAS 120,Introduction to International Ministry,1,"To prepare for Lighthouse projects, students study the concept of culture,
American cultural distinctives, and the cultural, religious and historical
characteristics of Lighthouse host nations.  Students examine the components
of effective intercultural ministry and communicating faith in Christ cross-
culturally.  Attention is given to personal character, spiritual life, commitment,
and teamwork essential for effective service.  Offered Fall semester.  Grade only."
