code,title,credit,description
AGRI 2431,LIVESTOCK JUDGING,1,Principles of live animal evaluation and the techniques for communicating the ideal concepts of selection for both market
AGRI 2450,SUPERVISED STUDY-AGRICULTURE,0,Course addresses special problems in agriculture through research and study.
AGRI 2460,AGRICULTURAL INTERNSHIP,0,Internship of various disciplines of agriculture for career determination. Experiences with actual businesses in agriculture
AGRI 2523,INTRODUCTION TO SHEEP PRODUCTION AND MANAGEMENT,3,"A study of all aspects of sheep production including, but not limited to, managing nutrition, production, selection,"
AGRI 1124,Introduction to Animal Science.,4,ART
ART 1113,ART APPRECIATION,3,The study of art from a variety of different backgrounds and cultures as both product and process. Aesthetic judgment making in evaluation of art from different times and places is stressed. (Meets requirement for humanities elective and International Dimension)
ART 1193,CERAMICS I,3,"Ceramics I covers a variety of building techniques, glazing and ceramics terminology, including surface decoration and"
ART 1203,ART HISTORY SURVEY I,3,"This course covers a study of the arts, artists and their cultures from Prehistoric Man through the Early Renaissance."
ART 1303,ART HISTORY SURVEY II,3,"This course covers a study of arts, artists and their cultures from the Early Renaissance to the present.  (Meets"
ART 1313,DRAWING I,3,Drawing I will develop the students’ understanding of the basic concepts of drawing and their powers of observation.
ART 1323,DRAWING II,3,"A continuation of Drawing I with emphasis on composition, color, development of ideas and the complex use of drawing"
ART 1313,Drawing I.,3,ART 1433 FUNDAMENTALS OF TWO-DIMENSIONAL ART
ART 2113,FIGURE DRAWING I,3,"Figure Drawing I includes the study in gesture and finished drawings of the model. Emphasis will be placed on pose,"
ART 2193,CERAMICS II,3,"Advanced techniques in wheel-thrown forms, hand building and surface decoration. Participation in glaze formulating and"
ART 1193,Ceramics I.,3,ART 2333 SCULPTURE I
ART 2433,SCULPTURE II,3,"A continuation of ART 2333 Sculpture I, using a variety of media and advanced techniques to complete a series of studio"
ART 2333,Sculpture I.,3,ART 2450 SUPERVISED STUDY- ART
ART 2460,INTERNSHIP IN ART,0,Allows students opportunity to study art in the workforce.
ART 2563,FUNDAMENTALS OF THREE-DIMENSIONAL ART,3,A study of three-dimensional design and application of art elements using a variety of materials and processes.  Students
ART 2853,PAINTING I,3,"Painting I will develop skills in opaque painting, stressing form and content, visual appreciation, and individual expression."
ART 2863,PAINTING II,3,"A continuation of ART 2853 Painting I. Projects will stress form and content, visual appreciation, and individual"
ART 2853,Painting I.,3,ART 2933 WATERCOLOR PAINTING I
ART 2943,WATERCOLOR PAINTING II,3,"A continuation of Water Color Painting I (ART 2933), with stress on form and composition, visual perception, individual"
ART 2933,Watercolor Painting I.,3,ART 2951 PORTFOLIO/GALLERY SEMINAR
ASTR 1014,SURVEY OF ASTRONOMY,4,"Studies the large-scale structure of the Universe and our place in it. The origin, evolution and general properties of"
ASTR 1523,PLANETARY SCIENCE,3,"Origin and evolution of the solar system is studied, along with characteristics of terrestrial planetary atmospheres. Course"
ASTR 1533,SEARCH FOR LIFE,3,"Topics include various strategies involved in the search for extraterrestrial life, the origin and evolution of planets and"
ASTR 2563,GALAXIES AND COSMOLOGY,3,"Course examines the origin of matter, energy, and forces in the early universe, as well as characteristics of various types"
ASTR 2513,OBSERVATORY METHODS,3,"Techniques of using telescopes and astronomical instruments, astronomical data collection and processing are covered,"
BISI 1114,GENERAL BIOLOGY,4,An introduction to the fundamental concepts and principles of molecular and cellular biology with emphasis on
BISI 1124,GENERAL BIOLOGY FOR MAJORS,4,"An in-depth study of the principles of biology with emphasis placed on the molecular and cellular components,"
BISI 1214,INTRODUCTION TO ENVIRONMENTAL SCIENCE,4,This is an introductory course that emphasizes the impact of humans on the environment.  A survey of a broad range of
BISI 1314,GENERAL BOTANY,4,"Introductory majors course covering plant growth, development, and reproduction from molecular, cellular, physiological,"
BISI 1124,,4,General Biology for Majors prior to enrollment in this course.  Offered fall semester only.  (Meets general education lab
BISI 1414,GENERAL ZOOLOGY,4,Introductory majors course covering biological principles and concepts as related to the study of animals with emphasis
BISI 1124,General Biology for Majors prior to enrollment in this course.  (Meets general education lab science,4,requirement.)  Offered spring semester only.
BISI 2024,ENTOMOLOGY,4,"Basic structure, function, and classification of insects and closely-related animals.  Coverage of insects in ecosystems"
BISI 1114,"General Biology, BISI 1124 General Biology for Majors, or BISI 1414 General Zoology.",4,Offered fall semester only.
BISI 2104,HUMAN ANATOMY,4,A single semester majors course with lab.  A study of the microscopic and gross anatomy of the human body.  Areas of
BISI 1114,"General Biology, BISI 1124 General Biology for Majors, or BISI 1414 General Zoology.   (Meets",4,general education lab science requirement.)
BISI 2124,MICROBIOLOGY,4,"Introductory majors course with a 3-hour lab per week.  A survey of the Archaea, Monera, and Protozoans, with emphasis"
BISI 1114,"General Biology, BISI 1124",4,"General Biology for Majors, or BISI 1414 General Zoology, and  CHEM 1315 Chemistry I.  *Students in a degree major"
CHEM 1315,must have instructor approval prior to enrolling in this course.  (Meets general,5,education Biological Science requirement.)
BISI 2204,HUMAN PHYSIOLOGY,4,"A single semester majors course with lab. Study of the functions of the human body. Emphasis includes cytology,"
BISI 1114,"General Biology, BISI 1124",4,"General Biology for Majors, or BISI 1414 General Zoology and CHEM 1315 Chemistry I.   (Meets general education"
BISI 2214,HUMAN ANATOMY AND PHYSIOLOGY,4,An introduction to the anatomical and physiological principles and concepts as related to the human body. A course
BISI 1114,"General Biology, BISI 1124 General Biology for",4,"Majors, or BISI 1414 General Zoology.  (Meets general education lab science requirement.)"
BISI 2403,INTRODUCTION TO WILDLIFE CONSERVATION,3,"A survey course on the many aspects of wildlife conservation.  Principles of conservation and management, ecology,"
BISI 1124,"General Biology for Majors, BISI 1314 General Botany, or BISI 1414 General Zoology.",4,Offered spring semester only.
BISI 2450,SUPERVISED STUDY IN BIOLOGY,0,Independent study course in the biological sciences for specific and advanced fields of study that utilize one or more
BISI 2460,INTERNSHIP IN BIOLOGY,0,BUSINESS MANAGEMENT
BMGT 2143,MARKETING,3,"A survey course for students who have prior coursework and understanding in business, includes a survey of all aspects"
BMGT 2233,HUMAN RESOURCE MANAGEMENT,3,"An introduction to the development, application, and evaluation of policies, procedures, and programs for the recruitment,"
BMGT 2240,BUSINESS INTERNSHIP,0,A course that consists of interrelated work between the student and business or industry in which students combine
BMGT 2263,PRINCIPLES OF MANAGEMENT,3,"An introduction to the fundamental principles of management such as planning, organizing, leading, and controlling the"
BSAD 1103,INTRODUCTION TO BUSINESS,3,Life changing.
BSAD 1203,INTRODUCTION TO ENTREPRENEURSHIP,3,An introduction to the opportunities and challenges facing entrepreneurs in a dynamic marketplace.  Topics include the
BSAD 1303,INTRODUCTION TO HOSPITALITY MANAGEMENT,3,"Study of hotels, restaurants, tourism and the hospitality industry from a global perspective. Emphasizes the scope of"
BSAD 2113,BUSINESS COMMUNICATIONS,3,A survey course of communication skills needed in the business environment. Course content includes writing
BSAD 2313,BUSINESS LAW,3,"Course presents a history of the development of business law. Topics covered include general law of contracts, negotiable"
CHEM 1014,CONCEPTS IN CHEMISTRY,4,An introduction to the chemical nature and properties of inorganic compounds. Topics presented include a historical
CHEM 1315,GENERAL CHEMISTRY I,5,"Basic concepts of chemistry, including physical and chemical properties, formulas, equations, nomenclature, atomic"
MATH 1513,Algebra for STEM or MATH 1483 Math Functions for non-Physics students only.,3,(Meets general education lab science requirement.)
CHEM 1414,GENERAL CHEMISTRY II,4,"Continuation of General Chemistry I including solutions, solids and liquids, chemical kinetics, equilibria, acid-base"
CHEM 1515,GENERAL CHEMISTRY I FOR ENGINEERS,5,"Survey course engineers needing only one semester of chemistry, Thermodynamis, atomic structure, solid state,"
CHEM 2014,PROCESS ORGANIC CHEMISTRY,4,"Terminal course in organic chemistry covering general principles, methods of preparation, reactions and uses of both"
BSAD 1113,,3,Digital and Financial Literacy.
CRMJ 1113,INTRODUCTION TO CRIMINAL JUSTICE,3,"This course is a survey of the American Criminal Justice System to include all components, police, courts and corrections."
CRMJ 1223,CRIMINAL LAW-ADMINISTRATION OF JUSTICE,3,This course is the study of substantive criminal law through both general and specific elements of the major crimes of our
CRMJ 1113,Introduction to Criminal Justice,3,CRMJ 1333 CRIMINAL EVIDENCE
CRMJ 1523,INTRODUCTION TO CORRECTIONS,3,"This course analyzes the history of, theories of, and descriptions of the corrections system of justice.  Contemporary"
CRMJ 2113,CRIMINAL INVESTIGATION,3,This course explains the techniques and skills of the investigation of crimes that affect our society. This process includes
CRMJ 2233,JUVENILE DELINQUENCY,3,"This course studies the organization, functions and jurisdiction of juvenile agencies and juvenile court. It also includes the"
CRMJ 2450,SUPERVISED STUDY IN CRIMINAL JUSTICE,0,Credits in this course area are confined to student independent studies and practicum programs.
CRMJ 2460,INTERNSHIP IN CRIMINAL JUSTICE,0,This course offers an introduction to the opportunities and challenges of the criminal justice system.   Career exploration
DEVS 1101,ACADEMIC SUCCESS STRATEGIES,1,This course is designed to assist students who have been suspended and readmitted under probation to determine the
DEVS 1102,CRITICAL THINKING,2,"This course is designed to help students develop the cognitive skills needed to effectively identify, analyze and evaluate"
DEVS 1112,WORLD OF WORK,2,Assists students in exploring career options through increased understanding of self and expanded knowledge of
DMAD 1113,INTRODUCTION TO DIGITAL VIDEO – 2D ANIMATION,3,"A study of time based animation, introduces the student to basic concepts and theories of compositing, sequencing,"
DMAD 1133,INTRODUCTION TO 3D ANIMATION,3,This course will introduce students to the basic concepts and possibilities of computer animation using the most popular
DMAD 1213,GRAPHIC DESIGN,3,This course trains students in an environment that balances visual art with design software. This class emphasizes
DMAD 1233,DIGITAL FILMMAKING,3,This course is an introduction to the art and techniques of digital cinema combined with multimedia technology. Students
DMAD 2313,MOTION GRAPHICS I,3,"By adding concepts of motion and timing to text and graphics, students will create dynamic graphics for broadcast video,"
DMAD 2323,3D ANIMATION II,3,This course builds on the concepts and skills introduced in Introduction to 3D Animation. Students will continue to develop
DMAD 2333,3D ANIMATION III,3,This course further develops the student’s skills in different 3D applications. This course will emphasize more advanced
DMAD 2343,TEXTURING,3,"This course will focus on different texturing methods that include UV mapping and creating custom color, bump, specular,"
DMAD 2353,DIGITAL VIDEO II – POST-PRODUCTION,3,"This course explores short-form video and its relationship to new digital technology, focusing specifically on digital"
DMAD 2373,MOTION GRAPHICS II,3,"This course extends the skills and concepts from Motion Graphics I by teaching advanced features such as expressions,"
DMAD 2383,MULTIMEDIA PROJECT,3,This capstone project brings all of the separate multimedia elements together into a comprehensive multimedia package
DMAD 2393,EMERGING NEW MEDIA,3,This course develops practical applications in the creation of digitally mediated communication for entertainment using
ESCI 1214,EARTH SCIENCE,4,"Subject matter content is composed of general concepts taken from the science areas of geology, astronomy,"
ESCI 2450,SUPERVISED STUDY IN SCIENCE,0,Independent study course in the earth sciences for specific and advanced fields of study that utilize one or more
ECON 2113,MACROECONOMIC PRINCIPLES,3,"An introduction to the functioning of the aggregate economy. Topics include basic principles of demand and supply,"
MATH 1483,Math Functions or MATH,3,1513 Algebra for STEM or concurrent enrollment with instructor permission.
ECON 2123,MICROECONOMIC PRINCIPLES,3,An introduction to the specific components of economic systems with emphasis given to basic principles of demand and
MATH 1483,Math Functions or MATH 1513 Algebra for STEM or,3,concurrent enrollment with instructor permission.
ENGL 0122,SUPPLEMENT TO COMPOSITION I,2,"Designed to provide supplemental instruction for ENGL 1113 English Composition I.  Extra practice in grammar, writing,"
ENGL 0123,BASIC COMPOSITION,3,"Designed to introduce or review sentence structure, punctuation and writing skills. Basic composition prepares students to"
ENGL 1113,ENGLISH COMPOSITION I,3,"This course includes the fundamentals of expository writing with emphasis on structure, development, sentence style and"
ENGL 1213,ENGLISH COMPOSITION II,3,"This course includes a review of the fundamentals of expository writing with emphasis on argumentation, research"
ENGL 1113,English Composition I or equivalent.,3,ENGL 1223 TECHNICAL WRITING
ENGL 1113,English Composition I or equivalent.,3,ENGL 1450 LANGUAGE ARTS SEMINAR
ENGL 2233,ENGLISH GRAMMAR FOR EDUCATORS,3,This course will review usage and mechanical guidelines through study of diagrams and in-class drills suitable for K-12
ENGL 2413,INTRODUCTION TO CREATIVE WRITING,3,"This course includes the study and practice of creative writing as it pertains to poetry, fiction, and creative nonfiction, both"
ENGL 2423,INTRODUCTION TO FICTION WRITING,3,"A practical study of the techniques of fictional narrative, with particular emphasis on the development of narrative voice."
ENGL 2433,INTRODUCTION TO POETRY WRITING,3,"A thorough overview of the basics of writing both traditional and experimental verse.  Students will study genres, forms,"
ENGL 2450,SUPERVISED STUDY IN LANGUAGE ARTS,0,This course involves a one-on-one discussion and study with a language arts instructor to meet a student’s specific
ENGL 2453,INTRODUCTION TO NONFICTION WRITING,3,"A practical study of the techniques of contemporary nonfiction, with particular emphasis on the development of individual"
ENGR 2111,ENGINEERING MECHANICS I,1,"Laboratory experience, which serves to combine the elements of theory and practice using open-ended problems and"
ENGR 2113,,3,Statics.
ENGR 2113,STATICS,3,"Topics include: resultants of force systems, static equilibrium of rigid bodies, statics of structures, distributed forces,"
MATH 2144,,4,Calculus I and I PHYS 2014 Engineering Physics I or PHYS 1114 General Physics I.  Concurrent enrollment in ENGR
ENGR 2121,ENGINEERING MECHANICS II,1,"Laboratory experience, which serves to combine the elements of theory and practice using open-ended problems and"
ENGR 2123,DYNAMICS,3,"Analyzing the kinematics and kinetics of particles, systems of particles and rigid bodies from a Newtonian viewpoint"
ENGR 2113,STATICS.,3,ENGR 2433 THERMODYNAMICS
ENGR 2533,ELECTRICAL SYSTEMS,3,Topics include electrical circuit components:  AC and DC circuit analysis; mesh and nodal formulation of network
GEOG 2243,FUNDAMENTALS OF GEOGRAPHY,3,"This introductory course addresses five fundamental themes in geography: location, place, relationships within place,"
GEOG 2253,WORLD REGIONAL GEOGRAPHY,3,"A regional study of the world with emphasis on socioeconomic, cultural and environmental conditions found within each"
GEOL 1114,PHYSICAL GEOLOGY,4,"The study of the physical systems of earth including mountain building, plate tectonics, volcanism, earthquakes, seafloor"
GLBL 2133,INTRODUCTION TO INTERNATIONAL BUSINESS CULTURES,3,An introduction to the issues related to cross-cultural business practices.  Students will examine all or several of the
HPEA 1221,WEIGHT TRAINING,1,Instruction and participation in the use of free weights and various weight machines for the purpose of developing
HPEA 1511,CHEERLEADING,1,Credit given for a full semester of participation in cheerleading and/or pompoms.
HPET 1113,NUTRITION,3,"Course designed to introduce students to the basics of good nutrition. Emphasis will be placed on the five food groups,"
HPET 1132,SPORTS OFFICIATING,2,"Game administration and fundamental principles, rules, mechanics and techniques of officiating fall semester sports:"
HPET 1142,SPORT OFFICIATING II,2,"Game administration and fundamental principles, rules, mechanics and techniques of officiating spring semester sports:"
HPET 1223,HEALTH EDUCATION AND WELLNESS,3,A course directed toward the acquisition of knowledge and appreciation concerning health for effective living.
HPET 1232,PERSONAL TRAINING PRACTICUM I,2,Students will observe and discuss personal training techniques used in various workout settings to enhance performance.
HPET 1233,INTRO TO PERSONAL TRAINING I,3,This course is designed to introduce the field of personal training.  It will introduce coursework relevant to personal
HPET 1242,PERSONAL TRAINING PRACTICUM II,2,Students will apply personal training techniques with various active populations of society.  They will continue to discuss
HPET 1243,INTRO TO PERSONAL TRAINING II,3,This course is designed to bridge the gap between clinical exercise science-related coursework and the practical
HPET 1950,PHYSICAL EDUCATION FIELD EXPERIENCE,0,HPE&R majors will be required one semester of work assignments within the department and under the supervision of a
HPET 1952,INTRODUCTION TO HPE&R,2,"A study of the field of physical education/health concerning its foundational principles, aims, objectives, contributions,"
HPET 2052,INTRODUCTION TO COACHING,2,"A course designed to give students an early exposure to the coaching field; a study of the different theories, philosophies"
HPET 2212,FIRST AID,2,"This course provides knowledge and practical experience in the emergency care of injuries and sudden illness, including"
HPET 2382,ATHLETIC TRAINING PRACTICUM I,2,"Students will observe injury evaluation, the use of therapeutic modalities, prophylactic taping and rehabilitation techniques"
HPET 2450,SUPERVISED STUDY IN HPE&R,0,"Independent Study, only for HPE&R majors."
HPET 2482,ATHLETIC TRAINING PRACTICUM II,2,"Students will apply therapeutic modalities, prophylactic taping, and rehabilitation techniques to athletes. Furthermore, they"
HPET 2633,CARE & PREVENTION OF ATHLETIC INJURIES,3,"A general introduction to different forms of therapy in treatment of athletic injuries—care, treatment and prevention."
HPEV 2211,WOMEN’S VARSITY BASKETBALL,1,Credit for a full semester participation in varsity basketball.
HPEV 2231,WOMEN’S VARSITY VOLLEYBALL,1,Credit for a full semester participation in varsity volleyball.
HPEV 2241,MEN’S VARSITY BASKETBALL,1,Credit for a full semester participation in varsity basketball.
HPEV 2251,MEN’S VARSITY BASEBALL,1,Credit for a full semester participation in varsity baseball.
HPEV 2261,WOMEN’S VARSITY SOFTBALL,1,Credit for a full semester participation in varsity softball.
HPEV 2271,WOMEN’S VARSITY SOCCER,1,Credit for a full semester participation in varsity soccer.
HPEV 2291,MEN’S VARSITY SOCCER,1,Credit for a full semester participation in varsity soccer.
HLST 1113,MEDICAL TERMINOLOGY,3,This course will introduce students to Latin and Greek base terminology used in the fields of medicine and health care.
HIST 1113,HISTORY OF ANCIENT WORLD CIVILIZATION,3,The course focuses on the history of the ancient civilizations of the world. Included is an overview of the historical
HIST 1223,HISTORY OF MODERN WORLD CIVILIZATION,3,The course focuses on the history of the modern civilizations of the world. Included is an overview of the historical
HIST 1483,AMERICAN HISTORY TO 1877,3,"An introductory survey spanning discovery of the new world, colonization, national development and concluding with the"
HIST 1493,AMERICAN HISTORY SINCE 1877,3,"A general survey of the key individuals and many social, economic and political developments that have influenced and"
HIST 1713,HISTORY OF EASTERN CIVILIZATION,3,"This course covers the history of the major regions of eastern civilizations including East Asia, South Asia, West Asia, and"
HIST 2213,HISTORY OF NATIVE AMERICAN CIVILIZATION,3,"The course is a study of the historical development of Native American civilization with emphasis upon the art, music,"
ANTH 2363,Native American Culture],3,(Meets requirement for humanities elective)
HIST 2323,OKLAHOMA HISTORY,3,A regional historical approach dealing with Oklahoma from the earliest time of European exploration to the present. Topics
HIST 2450,SUPERVISED STUDY IN HISTORY,0,Independent study.
HUMN 1133,WORLD RELIGIONS,3,"This course covers a study of the major religions of the world such as Hinduism, Buddhism, Confucianism, Taoism,"
ENGL 1113,English Composition I or equivalent. (Meets requirement for humanities elective and designation for,3,International dimension.)
HUMN 2113,HUMANITIES-ANCIENT ARTS AND CULTURE,3,"This course involves the study of literature, the graphic arts and music in relation to the historical and philosophical"
ENGL 1113,English Composition I or,3,equivalent.  (Meets requirement for humanities elective and designation for International dimension.)
HUMN 2223,HUMANITIES-MODERN ARTS AND CULTURE,3,"This course involves the study of literature, the graphic arts and music in relation to the historical and philosophical"
ENGL 1113,English Composition I or equivalent.  (Meets requirement for humanities elective and,3,designation for International dimension.)
HUMN 2450,SUPERVISED STUDY IN HUMANITIES,0,This course involves a one-on-one discussion and study with a humanities instructor to meet a student’s specific
HUMN 2550,HUMANITIES STUDIES ABROAD,0,(Meets requirement for humanities elective and designation for International dimension)
JOUR 1013,INTRODUCTION TO MASS COMMUNICATIONS,3,"This is a survey course emphasizing communication theory, mass media history and ethics, and the operation and"
JOUR 1113,WRITING FOR MASS MEDIA,3,The course will cover the basic skills and terminology associated with the broadcast journalism profession. The student
JOUR 1123,NEWS REPORTING & WRITING,3,Fundamentals of news reporting skills with emphasis on developing a broad range of skills in writing in specialized areas
JOUR 1133,BEGINNING PHOTOGRAPHY,3,Basic photographic techniques and digital applications.  A study of the fundamentals of photography for the beginning
JOUR 2013,PRINCIPLES OF ADVERTISING,3,"Survey of advertising industry, media functions, careers in advertising, social and economic aspects, budgets,"
JOUR 2023,PHOTOJOURNALISM,3,"The application of photography for journalistic coverage of feature, news, and public relations needs. Students will"
JOUR 2033,PRINCIPLES OF PUBLIC RELATIONS,3,"This introductory course provides a general overview of the theories and practices of public relations, including"
JOUR 2223,BROADCAST JOURNALISM,3,"Basic skills and terminology of broadcast journalism. Gathering, recording, editing and casting of news material for on-air"
JOUR 2240,MULTIMEDIA PRACTICUM,0,Fundamentals of layout and design as used in a magazine and newspaper approaches are applied to the student
JOUR 2283,INDUSTRY ISSUES,3,This is a seminar course dealing with current topics affecting the field of photography and digital imaging. Students will
JOUR 2450,SUPERVISED STUDY IN JOURNALISM,0,This class is an independent study agreement between the instructor and student. The requirements will be developed
JOUR 2460,INTERNSHIP IN JOURNALISM,0,"This is an internship agreement between the student, instructor and media supervisor to allow the individual student to"
LANG 1125,ELEMENTARY SPANISH I,5,"Pronunciation, elements of grammar, easy readings, conversation and composition. Courses (LANG 1114 and 1224) are"
LANG 1213,AMERICAN SIGN LANGUAGE,3,
LANG 1235,ELEMENTARY SPANISH II,5,"Listening and responding skills are emphasized along with grammar, geography and culture. Prerequisite: 4 or 5 hours"
LEAD 1331,LESSONS IN LEADERSHIP,1,An introduction to leadership to promote the growth and development of student leaders through implementation of
LEAD 2313,INCLUSION LEADERSHIP,3,A year-long leadership and mentoring program for college sophomores and high school seniors focusing on inclusion and
LIT 2113,SURVEY OF WORLD LITERATURE BEFORE 1650,3,"Reading, writing, and discussion of selected major writers from ancient and classical times to the beginnings of the"
LIT 2223,SURVEY OF WORLD LITERATURE SINCE 1650,3,"Reading, writing, and discussion of selected major writers from the European Enlightenment to the present."
LIT 2413,INTRODUCTION TO LITERATURE,3,"A critical introduction to the major genres of English, American, and world literature—fiction, poetry, and drama. (Meets"
LIT 2543,SURVEY OF BRITISH LITERATURE TO 1800,3,"Reading, writing, and discussion of selected works of major British and Irish authors from the beginning to the Romantic"
LIT 2653,Survey of British Literature from 1800 to the present,3,"Reading, writing, and discussion of selected works of major British and Irish authors from the Romantic Period to the"
LIT 2773,SURVEY OF AMERICAN LITERATURE TO 1877,3,"Reading, writing, and discussion of selected major writers from Bradford to Whitman. Prerequisite: English Composition I"
LIT 2883,SURVEY OF AMERICAN LITERATURE FROM 1877 TO THE PRESENT,3,"Reading, writing and discussion of selected major writers from Whitman to the contemporaries. Prerequisite: English"
MATH 0021,SUPPLEMENT TO MATH APPLICATIONS,1,This course is intended for supplemental instruction for Math Applications The topics covered may include solving
MATH 0031,SUPPLEMENT TO MATH FUNCTIONS,1,This course is intended for supplemental instruction for Math Functions. The topics covered may include solving
MATH 0122,SUPPLEMENT TO ALGEBRA FOR STEM,2,"Designed to provide supplemental instruction for topics covered in Algebra for STEM.  Extra practice on factoring, solving"
MATH 0123,PRE-STEM ALGEBRA,3,Designed to provide in-depth applications of algebra necessary to complete college-level mathematics. Includes topics
MATH 0132,STATISTICS SUPPLEMENT,2,"This course is intended for supplemental instruction for Statistics. The topics may include solving equations, using"
MATH 1104,TECHNICAL MATH-ALGEBRA/TRIGONOMETRY,4,"A course designed for those students entering the electronics field. Students will study algebraic fractions, fractional"
MATH 1133,TECHNICAL MATH,3,A course designed for students entering technical fields.  Topics to be included are fundamental concepts of basic
MATH 0123,Concepts of Algebra or appropriate,3,placement score.  Offered fall semester only.
MATH 1233,PROBABILITY AND STATISTICS,3,"This course is an introduction to statics, probability and data interpretation for non-mathematics majors.  Topics include"
MATH 1483,"Math Functions, MATH 1493 Math Applications, or MATH 1513 Algebra for STEM.",3,MATH 1483 MATH FUNCTIONS
MATH 1493,MATHEMATICAL APPLICATIONS,3,A college level math course that fulfills the general education requirement. This course is intended for students who are
MATH 1513,ALGEBRA FOR STEM,3,"This course includes advanced topics in solving and graphing equations and inequalities, quadratics, polynomial and"
MATH 0123,Pre-STEM Algebra or,3,equivalent placement scores.
MATH 1613,PLANE TRIGONOMETRY,3,"This course includes topics in trigonometric identities, functions, graphs of trig functions, solutions of trigonometric"
MATH 1513,Algebra for STEM or concurrent with MATH 1513.,3,MATH 1715 ALGEBRA FOR STEM & TRIGONOMETRY
MATH 0123,Pre-STEM Algebra or,3,equivalent placement scores.
MATH 2023,ELEMENTARY STATISTICS,3,"This course includes the following topics: descriptive measures, probability, sampling distributions, estimation and"
STAT 2013,or 2023.,3,MATH 2103 ELEMENTARY CALCULUS
MATH 1483,Math Functions or MATH 1513 Algebra for,3,STEM.
MATH 2144,CALCULUS I,4,The first of a three semester sequence in integrated analytics and calculus. The course includes the following topics:
MATH 1513,Algebra for STEM and MATH 1613 or MATH 1715. Offered spring,3,semester only.
MATH 2154,CALCULUS II,4,The second of a three-semester sequence in integrated analytics and calculus. The course includes the following topics:
MATH 2144,Calculus I within,4,the past two years. Offered fall semester only.
MATH 2164,CALCULUS III,4,The third of a three-semester sequence in integrated analytics and calculus. The course includes the following topics:
MATH 2154,Calculus II within the,4,past two years. Offered spring semester only.
MATH 2233,ELEMENTARY MATH STRUCTURES,3,This course is a study of the fundamental structures of mathematics for non-mathematics majors. Topics include the
MATH 2243,GEOMETRIC STRUCTURES,3,This course is a study of the fundamental structures of geometry for non-mathematics majors.  Topics include the
MATH 2373,TECHNICAL MATH-APPLIED CALCULUS,3,"Application is to the field of electronics. This course is a study of functions, average rate of changes, exact rates, limits,"
MATH 2613,DIFFERENTIAL EQUATIONS,3,"Basic definitions and techniques of solving differential equations, techniques for solving first and higher order differential"
MATH 2154,Calculus II. Offered spring semester only.,4,MUSIC
MUSC 1003,FUNDAMENTALS OF MUSIC,3,The study of musical notation and terminology along with the major and minor modes and intervals.  This course is not
MUSC 1110,RECITAL ATTENDANCE,0,"Noncredit activity, required for Music majors."
MUSC 1113,MUSIC APPRECIATION,3,A survey of music with emphasis on analysis and perceptive listening from the Baroque through the twentieth century of
MUSC 1131,EAR TRAINING & SIGHT SINGING I,1,The study of basic aural skills in sight singing through the use of Solfege.
