code,title,credit,description
364,COMPARATIVE VERTEBRATE ANATOMY,3,"An evolutionary and comparative morphological study of the organ systems in the phylum
Chordata. Emphasis of the course is on the functional significance of specific vertebrate
structural adaptations and their inclusion in the basic vertebrate body plan. The associated
laboratory BIOL 364L requires animal dissection. Prerequisites: BIOL 106, 106L, 108, 108L.
Fall."
364L,COMPARATIVE VERTEBRATE ANATOMY LAB,1,"Laboratory experience in the dissection and identification of the various vertebrate anatomical
systems including the integumentary, skeletal, muscular, circulatory, digestive, renal,
reproductive and nervous systems. Emphasis will be on the cat as a representative mammal
with frequent references to other vertebrates and chordates. The laboratory requires animal
dissection. Prerequisites: BIOL 106, 106L, 108, 108L, and completion of or concurrent
enrollment in BIOL 364. Fall."
365,CELL BIOLOGY,3,"Structural and physiological aspects of the cell; its molecular subcellular and cellular
organizations with emphasis on various microscopic and cytological techniques; its function as
related to its organization including permeability, metabolism, reproduction, differentiation and
certain other specialized functions. Prerequisite: BIOL 229 and 229L. Spring, alternate years."
395,ORIENTATION TO RESEARCH (W),1,"An introduction to searching and interpreting scientific literature and to posing and developing
research questions in the field of biology. Students develop a viable research proposal under
the direction of a faculty mentor. Prerequisites: BIOL 106, 106L, 108, 108L; FYS or ENG 111.
Fall."
413,LIMNOLOGY,3,"An in-depth examination of the ecological relationships across the biological, chemical and
physical parameters of inland lakes and streams. A watershed approach will be emphasized.
Prerequisites: BIOL 106, 106L, 108, 108L, one college-level chemistry class with laboratory.
Fall, alternate years."
413L,LIMNOLOGY LAB,1,"Laboratories will provide the necessary skills to plan and execute research and interpret data
from on-site lake and stream studies. Writing laboratory reports in scientific format and keeping
an appropriate laboratory notebook is required. Prerequisite: Completion of or concurrent
enrollment in BIOL 413. Fall, alternate years."
422,ADVANCED HUMAN PHYSIOLOGY,3,"A survey of human organ systems, their specific processes and the nervous and hormonal
processes integrating the activity of the various systems. Topics include cellular metabolism,
blood, nerve and muscle function, circulation, respiration, digestion, water and electrolyte
balance and the nervous and endocrine systems. Prerequisites: BIOL 106, 106L, 108, 108L;"
43,"one year of chemistry. (Exercise Science majors may substitute BIOL 204, 204L and ESAT 325
for BIOL 106 and BIOL 106L). Spring.
422L ADVANCED HUMAN PHYSIOLOGY LAB",1,"Laboratory experience in the collection and analysis of physiological variables of vertebrates.
Investigations focus on the responses of most major physiological systems (including
integumentary, muscular, circulatory, digestive, renal, respiratory, nervous and sensory
systems). Investigations will utilize various vertebrates including humans. Completion of or
concurrent enrollment in BIOL 422. Prerequisites: BIOL 106, 106L, 108, 108L. Spring."
431,IMMUNOLOGY,3,"Cells and tissues of the immune system and the nature and function of antigens and
antibodies.  Survey of immune capabilities of humans and animals, immune diseases,
immunodeficiency states, transplantation of organs and the influence of nutrition on the immune
system. Prerequisite: BIOL 365 or BIOL 313. Spring, alternate years."
475,INTERNSHIP IN BIOLOGY,3,"Student interns will function as applied professionals in biology or related field in order to
understand the real world application of biological concepts, and to develop critical-thinking and
technical skills, as well as professionalism. May not be repeated for credit. Prerequisite: junior
standing or above, appropriate course work in biology or related discipline, and instructor
permission."
496,RESEARCH IN BIOLOGY,1-3,"Students will work under the direction of a faculty mentor in order to develop a research
question, collect and analyze data, and communicate results in both written and oral formats.
This course may be repeated for a total of three hours. Prerequisite: instructor permission."
380 or 480,SPECIAL PROBLEMS,1-4,"A student who has demonstrated ability to work independently may propose a course and
pursue it with a qualified and willing professor. The department chair and college dean also
must approve. A set of guidelines is available at the Office of the Registrar."
385 or 485,SEMINAR,1-4,"An in-depth consideration of a significant scholarly problem or issue. Students pursue a
supervised, independent inquiry on an aspect of the topic and exchange results through reports
and discussions."
44,"Biology-Chemistry (Pre-Health Care)
Director J. Osborne
The biology-chemistry major is a joint major involving the Biology and Chemistry and Physics
Departments at Manchester University. It provides a strong, broad-based, interdisciplinary
background in science that prepares students for a variety of career paths, including the
professional areas of medicine, dentistry, optometry, pharmacy, and veterinary medicine, as
well as graduate programs leading to master’s or doctorate degrees in chemistry, biochemistry,
molecular and cell biology, organismic biology and pharmacogenomics. Additional options
include entry-level employment in the fields of biology, chemistry or biochemistry.
Baccalaureate Degree
Bachelor of Science
Major in biology-chemistry, 58-62 hours: BIOL 106, 106L, 108, 108L, 229, 229L, 365 or
313/313L, 422, 422L; CHEM 111, 111L, 113, 113L, 235, 235L, 311, 311L, 312, 312L, 405, 405L
or 406; either BIOL 202/202L or BIOL 364/364L; either BIOL 395 or CHEM 403; one year of
physics selected from PHYS 111/L and 112/L, or PHYS 210/L and 220/L; two hours of
experiential learning selected from BIOL 475, BIOL 496, CHEM 475, CHEM 496, NASC 310,
NASC 375, PHYS 499.
Major in biology-chemistry education; 93-96 hours: BIOL 106, 106L, 108, 108L, 229, 229L,
313/313L or 365, 364, 364L, 422, 422L; CHEM 111, 111L, 113, 113L, 235, 235L, 311, 311L,
312, 312L, 405, 405L or 406; one year of physics selected from PHYS 111/L and 112/L, or
PHYS 210/L and 220/L; EDUC 111, 212, 230, 246, 343, 353, 362, 410, 440, 475, and 477.
Course descriptions can be found on the biology, chemistry, education, natural sciences, and
physics major fields of study sections.
Majors must successfully complete the senior comprehensive evaluation prior to graduation.
Details are available from the program director.
45
 
Chemistry and Physics
Chair K. Watson, M. Bryant, G. Clark, K. Davis, J. Osborne, T. Salupo-Bryant
The Department of Chemistry and Physics strives to equip students with the conceptual
knowledge, laboratory proficiency, data analysis skills, critical thinking skills, and scientific
communication skills that enable them to use chemistry and physics to enrich their workplaces
and communities in principled, productive, and compassionate ways. Chemistry majors and
minors build a strong foundation of conceptual knowledge through coursework in in analytical
chemistry, inorganic chemistry, organic chemistry, physical chemistry, and biochemistry.
Laboratory courses and research experiences guide students to apply chemical and physical
concepts and skills in authentic contexts that mimic aspects of a variety of graduate programs,
as well as careers in industry, education, or the health professions.
Baccalaureate Degree
Courses listed in parentheses are prerequisites.
Bachelor of Science
Major in chemistry, hours: CHEM 111, 111L, 113, 113L, 235, 235L, 311, 311L, 312, 312L,
CHEM 341, 341L, 342, 342L, 403; (MATH 121) PHYS 210, 220; two hours of laboratory work
selected from: CHEM 405L, 441, 443; six hours of electives selected from: CHEM 405, 406,
425, 435, 412.
In addition to coursework, majors must complete a research experience prior to graduation.
Approved research experiences include, but are not limited to, 2 semester hours of CHEM 496
(can be taken as 2 credits or in 2, 1-credit installments), and a summer research experience at
Manchester University or at another institution. Students should consult with the department
chair prior to a research experience to obtain approval for their research experience plans.
Major in chemistry education; 82 hours: CHEM 111, 111L, 113, 113L, 235, 235L, 311, 311L,
312, 312L, 341, 341L, 342, 342L; PHYS 210, 210L, 220, 220L; six hours selected from CHEM
405, 406, 425, 435, 412; two hours selected from CHEM 405L, 441L, 443L; EDUC 111, 112,
202, 204, 207, 223, 230, 246, 302, 304, 343, 402, 430, 440, 475, and 477; ENG/MODL 350,
INTD 355.
Minor in chemistry, 23 hours: CHEM 111, 111L, 113, 113L, 235, 235L, 311, 311L, and seven
hours of electives selected from CHEM 200-400 level courses with no more than four hours
from CHEM 380, 385, 475, 480, 485.
Courses CHEM
101 CHEMICAL SCIENCE",3,"Applications of chemistry in society. Topics covered include an introduction to chemical
bonding, chemical energy and organic chemistry. These concepts are applied to fossil fuels, the
food system, nutrition, drugs, plastics and current topics of pollution. Fall. Spring. C-4NC."
105,INTRODUCTION TO INORGANIC CHEMISTRY,3,"A broad overview of the basic theory and principles of general and inorganic chemistry. Topics
include bonding theories, stoichiometry, thermodynamics, kinetics, acids and bases, and
nuclear chemistry. The CHEM 105 and 106 sequence is recommended for students needing
one year of chemistry. Prerequisite: Completion of or concurrent enrollment in MATH 105, or
placement into a higher-level MATH course. Fall. C-4NC."
46,105L INTRODUCTION TO INORGANIC CHEMISTRY LAB,1,"Focuses on investigation of the topics covered in CHEM 105, including stoichiometry,
thermodynamics, kinetics and acid-base chemistry. Prerequisite: Concurrent enrollment or
successful completion of CHEM 105."
106,INTRODUCTION TO ORGANIC CHEMISTRY,3,"Emphasizes organic and biological aspects of chemistry. Lectures cover bonding, structure,
reactions, and naming of organic and biologically important molecules. Applications of organic
chemistry to life sciences, industry and the home are stressed. The CHEM 105 and 106
sequence is recommended for students needing one year of chemistry. Prerequisite: CHEM"
106L,INTRODUCTION TO ORGANIC CHEMISTRY LAB,1,"Focuses on investigation of the topics covered in CHEM 106, including properties of organic
compounds, reactivity, synthesis. Lab fee. Prerequisites: CHEM 105L and concurrent
enrollment or successful completion of CHEM 106."
111,GENERAL CHEMISTRY I,3,"Basis for all higher-level chemistry courses. Topics covered include atomic and molecular
structure; stoichiometry; energy relationships; bonding; and solid, liquid and gaseous states.
Prerequisite: Completion of MATH 105, or placement into a higher-level MATH course. Fall. C-"
111L,GENERAL CHEMISTRY I LAB,1,"Laboratory experience in stoichiometry and introductory quantitative analysis supplement the
classroom material. Lab fee. Prerequisite: Successful completion of or concurrent enrollment in"
113,GENERAL CHEMISTRY II,3,"Thermodynamics as it relates to chemical equilibrium, acid-base systems and slightly soluble
salts. The theory and application of kinetics to chemical systems is covered. Appropriate
descriptive chemistry is included at all phases of the course. Prerequisite: CHEM 111. Spring."
113L,GENERAL CHEMISTRY II LAB,1,"Includes work in kinetics, colligative properties and ionic equilibria. Prerequisites: CHEM 111L,
successful completion of or concurrent enrollment in CHEM 113. Spring."
136,FORENSIC SCIENCE,3,"Various aspects of analysis in the crime laboratory. Fingerprinting, drug analysis, arson
investigation, blood analysis, DNA analysis, ballistics, and a variety of other topics will be
studied. Laboratory work will be emphasized. C-4NC. LA-ENS."
235,ANALYTICAL CHEMISTRY,3,"An introduction to volumetric, photometric, chromatographic, potentiometric and gravimetric
analytical techniques. Prerequisites: CHEM 113. Fall."
235L,ANALYTICAL CHEMISTRY LAB,1,"Laboratory work requires the use of spreadsheets for data analysis and computer searching of
the Chemical Abstracts database. Students will also investigate acid-base equilibria, redox"
47,"equilibria, spectroscopic techniques and separations. Lab fee. Prerequisite: CHEM 113L and
concurrent enrollment or successful completion of CHEM 235.

260 ENVIRONMENTAL CHEMISTRY",3,"An introduction to chemical processes in key areas of the Earth’s environment, including the
stratosphere, the ground-level atmosphere, ground water, oils and sediments. Emphasis on the
impact of human activity and remediation strategies. Prerequisite: Six hours of college-level
chemistry."
311,ORGANIC CHEMISTRY I,3,"Fundamental concepts of organic chemistry including bonding, nomenclature, isomerism,
stereochemistry, and the relation of structure to chemical and physical properties are covered.
Descriptive chemistry and reaction mechanisms related to hydrocarbons, alkyl halides and
alcohols are included. Prerequisite: A grade of C- or higher in CHEM 113. Fall."
311L,ORGANIC CHEMISTRY I LAB,1,"Experience in techniques of purification, separation and identification. Reactions illustrative of
topics covered in lecture are included. Lab fee. Prerequisites: CHEM 113L; successful
completion of or concurrent enrollment in CHEM 311. Fall."
312,ORGANIC CHEMISTRY II,3,"Concepts covered in CHEM 311 as applied to the chemistry of aromatics, carbonyl compounds,
amines, carbohydrates, etc. Continues to use reaction mechanisms and reactive intermediates
in understanding the reactions of these compounds. Applications to related fields are made.
Prerequisite: CHEM 311. Spring."
312L,ORGANIC CHEMISTRY II LAB,1,"Experience in functional group transformation, synthetic sequences and laboratory techniques.
Lab fee. Prerequisite: CHEM 311L; successful completion of or concurrent enrollment in CHEM"
