code,title,credit,description
BIO 1113,"Principles of Biology I, Lecture",3,"A lecture course for non-science majors that provides an introduction to the basic principles of modern biology and their relevance to modern life. Emphasis is placed on the nature and history of scientific thought, basic biological chemistry, cell biology, and genetics."
BIO 1121,"Principles of Biology II, Lab",1,"A laboratory course for non-science majors that contains experiments and exercises that reinforc the
principles introduced in BIO 1123 Principles of Biology II, Lecture. Two hours laboratory per week."
BIO 1123,Principles of Biology II,3,"A lecture course for non-science majors that emphasizes survey of the diversity of life, ecology, evolution, and an overview of organ systems. Three hours lecture per week."
BIO 1131,"General Biology I, Lab",1,"A laboratory course for science majors that contains experiments and exercises that reinforce the principles introduced in BIO 1133 General Biology I, Lecture. Two hours laboratory per week."
BIO 1133,"General Biology I, Lecture",3,"A lecture course for science majors that covers the major themes of biology, the scientific method,
chemistry relevant to biological systems, cell processes including photosynthesis and cellular respiration, cell division, genetics, and molecular genetics."
BIO 1141,"General Biology II, Lab",1,"A laboratory course for science majors that contains experiments and exercises that reinforce the
principles introduced in BlO 1143 General Biology II, Lecture. Two hours laboratory per week."
BIO 1143,"General Biology II, Lecture",3,"A lecture course for science majors that expands themes and concepts introduced in BIO 1133 General Biology I, while emphasizing the diversity of life. Topics covered include evolution, classification, ecology, detailed consideration of the domains of life and viruses, including their anatomy and
physiology."
BIO 1511,"Principles of Anatomy and Physiology, Lab",1,"A laboratory course that contains experiments and exercises that reinforce the principles taught in
BIO 1513 Principles of Anatomy and Physiology I, Lecture. Two hours laboratory per week."
BIO 1513,Principles of Anatomy and Physiology,3,"A lecture course that provides an introduction to the anatomical and physiological study of the human
body at the molecular, cellular, tissue, organ, and organ system levels. Organ systems covered in this
course are the integumentary, muscular, skeletal, and nervous system. Three hours lecture per week."
BIO 1613,Nutrition,3,"A lecture course covering the nutrients for normal growth and reducing risks of major chronic diseases and applied to the selection of food for ingestion, the process of digestion, assimilation, and
absorption, and their applications for health care providers. Three hours lecture per week."
BIO 1712,Biomedical Research I,2,"This course will provide hands on instruction of the necessary skills in order to prepare students
to launch a unique investigation in the area of biomedical research. This course focuses on the
structural basics such as literature reviews, elements of a research proposal/publication/presentation,
experimental design, analysis of data, and technical skills such as micropipetting, centrifugation,
spectrophotometric analysis, etc. Two hours lecture."
BIO 1722,Biomedical Research II,2,"This course will provide students with the opportunity to perform a unique investigation in the area
of biomedical research of data, and technical skills such as micropipetting, centrifugation, spectrophotometric analysis, etc. Two hours lecture."
BIO 2211,"Introduction to Marine Science, Lab",1,"A laboratory course that contains experiments and exercises that reinforce the principles introduced
in BIO 2213 Introduction to Marine Science, Lecture. Two hours laboratory per week."
BIO 2213,Introduction to Marine Science,3,"A lecture course providing an introduction to oceanography with an emphasis on the measurement of
physical, chemical, and biological aspects of the marine environment as well as functional morphol-ogy and taxonomy of local marine biota. Three hours lecture per week."
BIO 2411,"Zoology I, Lab",1,"A laboratory course that contains experiments and exercises that reinforce the principles introduced
in BIO 2413 Zoology I, Lecture. Two hours laboratory per week."
BIO 2413,Zoology I,3,"A lecture course that includes in-depth studies of phylogeny and classification systems, protozoa and
major invertebrate phyla. Three hours lecture per week."
BIO 2511,"Anatomy and Physiology I, Lab",1,"A laboratory course that contains experiments and exercises that reinforce the principles introduced
in BIO 2513 Anatomy and Physiology I, Lecture. Two hours laboratory per week."
BIO 2513,Anatomy and Physiology I,1,"A lecture course that covers the anatomical and physiological study of the human body as an integrated whole. The course includes detailed studies of biological principles; tissues; and the integumentary, skeletal, muscular and nervous systems. Three hours lecture per week. Credit, three semester
hours. (Corequisite: BIO 2511; Prerequisite: ACT composite of 18 or higher or successful completion
of BIO 1113/1111 or BIO 1133/1131, or BIO 1513/1511 with grade of C or higher.)
BIO 2521 Anatomy and Physiology II, Lab
A laboratory course that contains experiments and exercises that reinforce the principles introduced
in BIO 2523 Anatomy and Physiology II, Lecture. Two hours laboratory per week."
BIO 2523,"Anatomy and Physiology II, Lecture",3,"A lecture course that includes detailed studies of the anatomy and physiology of the human special
senses, endocrine, cardiovascular, lymphatic, and immune, respiratory, digestive, and urinary systems, as well as reproduction and development."
BIO 2611,"Cell Biology, Lab",1,"A laboratory course that contains experiments and exercises that reinforce the principles introduced
in BIO 2613 Cell Biology, Lecture. Two hours laboratory per week."
BIO 2613,Cell Biology,3,"A lecture course providing a comparative study of cell structures among plant, animal, and bacterial
systems. Three hours lecture per week."
BIO 2921,"Microbiology, Lab",1,"A laboratory course which provides experiments that reinforce principles introduced in the lecture
to include fundamental laboratory techniques in lab safety, microscopy, culturing, and identification
of microbes, and effectiveness of antimicrobial agents. Two hours laboratory per week."
BIO 2923,Microbiology,3,"A lecture course providing a comprehensive study of the microbial agents to include taxonomy,
metabolism, physiology and genetics, concepts of pathogenesis and immunity. Three hours lecture
per week."
CHE 1113,General Chemistry Survey (Basic),3,"A basic chemistry lecture course that covers terminology, measurements, atomic structure, nomenclature, chemical equations, and basic stoichiometry. (Does not satisfy core requirements in science
and math majors). Three hours lecture per week."
CHE 1211,"General Chemistry I, Lab",1,"A laboratory course that contains experiments and exercises that reinforce the principles introduced
in CHE 1213 General Chemistry I, Lecture. Two hours laboratory per week."
CHE 1213,General Chemistry I,3,"A lecture course that covers the fundamental principles of chemistry and their application. Chemical
nomenclature, chemical reactions, stoichiometry, anatomic structure, bonding theories, energy, periodic properties, and gas laws are among the topics discussed in depth. Three hours lecture per week."
MAT 1313,or MAT 1343 (CLIC A or semester class only).,1,"CHE 1221 General Chemistry II, Lab
A laboratory course that contains experiments and exercises that reinforce the principles introduced
in CHE 1223 General Chemistry II, Lecture. Two hours laboratory per week."
CHE 1223,General Chemistry II,3,"A lecture course that covers solutions, kinetics, equilibria, thermodynamics, acid-base chemistry,
and electrochemistry. Three hours lecture per week."
CHE 1311,"Principles of Chemistry, Lab",1,"A laboratory course that contains experiments and exercises that reinforce the principles introduced
in CHE 1313 Principles of Chemistry I, Lecture. This course cannot be substituted for CHE 1211."
CHE 1313,"Principles of Chemistry, Lecture",3,"A lecture course that emphasizes basic terminology, measurement, atomic structure, periodic table,
chemical bonding, stoichiometry, energy, and states of matter. This course cannot be substituted for
CHE 1213."
CHE 2421,"Organic Chemistry I, Lab",1,"A laboratory course that provides students with techniques to characterize, identify, purify, and synthesize organic compounds, as taught in CHE 2423 Organic Chemistry I, Lecture. Two hours laboratory per week."
CHE 2423,Organic Chemistry I,3,"A lecture course that covers carbon chemistry, bonding structure and behavior, aliphatic compounds,
stereochemistry, reaction mechanisms, and an introduction to spectroscopic methods. Three hours
lecture per week."
CHE 2431,"Organic Chemistry II, Lab",1,"A laboratory course that acquaints students with important manipulations and procedures, as well
as the preparation and study of aromatic and complex organic compounds being introduced in CHE
2433 Organic Chemistry II, Lecture. Two hours laboratory per week."
CHE 2433,Organic Chemistry II,3,"A lecture course that covers spectroscopy, aromatic compounds, carbonyl compounds and other complex compounds with emphasis on reactions, and their mechanisms. Three hours lecture per week."
COE 1010,Cooperative Education Work Experience I,3,"First supervised work experience performed in a job setting related to the student’s major field of
study.
COE 1020 Cooperative Education Work Experience II
Second supervised work experience performed in a job setting related to the student’s major field of
study.
COE 1030 Cooperative Education Work Experience III
Third supervised work experience performed in a job setting related to the student’s major field of
study.
COE 1040 Cooperative Education Work Experience IV
Fourth supervised work experience performed in a job setting related to the student’s major field of
study.
COM 1423 Introduction to Broadcasting
A historical overview of the development and operation of electronic and film media, including
a brief survey of mass communication theory and effects research. Three hours lecture per week."
COM 2463,Writing for the Electronic Media,3,"Introductory course to teach the basic skills of broadcast writing, reporting and production. Three
hours lecture per week."
COM 2483,Introduction to Mass Communications,3,"A study of the history, organization, and mechanics of various mass media. Designed to help the
student understand the role of mass media in life and in society. Three hours lecture per week."
CRJ 1313,Introduction to Criminal Justice,3,"History, development, and philosophy of law enforcement in a democratic society; introduction to
agencies involved in the administration of criminal justice; career orientation. Three hours lecture per
week."
CRJ 1323,Police Administration and Organization,3,"Principles of organization and administration in law enforcement as applied to law enforcement
agencies; introduction to concepts of organizational behavior. Three hours lecture per week."
CRJ 1363,Introduction to Corrections,3,"An overview of the correctional field, its origins, historical and philosophical background, development, current status, relationship with other facets of the criminal justice system. Three hours lecture
per week."
CRJ 2513,Juvenile Justice,3,"Organization, functions, and jurisdiction of juvenile agencies. Processing, detention, and disposition
of cases. Statutes and court procedures applied to juveniles. Three hours lecture per week."
CSC 1113,Computer Concepts,3,"This is an introductory digital competency course which includes concepts, terminology, operating
systems, electronic communications, security risks, digital ethics, and applications. Concepts are
demonstrated and supplemented by hands-on computer use. Three hours lecture/lab per week."
CSC 1123,Computer Applications I,3,"This course is designed to teach computer applications to include: word-processing, electronic
spreadsheet, database management, presentation design, and electronic communications. Three hours
lecture/lab per week."
CSC 1113,highly recommended),3,"CSC 1133 Computer Applications II
This course is a continuation of CSC 1123 with concentration on advanced computer applications
and emerging technology. Three hours lecture/lab per week."
CSC 1613,Computer Programming I,3,"Introduction to problem-solving methods and algorithm development; designing, debugging, branching, looping, scope rules, functions, input/output manipulation (to include text files), simple arrays,
and a variety of applications in an object-oriented programming language. Course has lecture with
integrated lab components. Three hours lecture/lab per week."
CSC 2134,Programming I with “C++”,4,"An introduction to problem solving methods, algorithm development, designing, debugging, and
documentation in C++ language with a variety of applications including: I/O statements, operators,
conditional, looping, methods/functions, and array processing. Course has a required lab component.
Four hours lecture/lab per week."
CSC 2144,Programming II with “C++”,4,"This course is designed to be a continuation of program and algorithm development and analysis;
search/sort methods, dynamic memory management, abstract data types and object-oriented design;
designing and debugging larger programs. Course has a required lab component. Four hours lecture/
lab per week."
CSC 2623,Computer Programming II,3,"This course is a continuation of the object-oriented language from CSC 1613. This includes advanced
program development, algorithm analysis, string processing, recursion, internal search/sort methods,
simple data structures, debugging, and testing of large programs. Course has lecture with integrated
lab components. Three hours lecture/lab per week."
CSC 2833,Discrete Structures,3,"This course includes topics from logic and mathematical reasoning, set theory, recursion, cominatorics, number theory, Boolean algebra, digital logic, and graph theory, which are fundamental to the
study of Computer Science. Three hours lecture per week."
CSC 2844,Data Structures,4,"This course includes advanced data abstraction and corresponding algorithms, memory management,
searching and sorting techniques, hash tables, and algorithm analysis. Four hours lecture/lab per
week."
ECO 2113,Principles of Macroeconomics,3,"The study of a nation’s economy to include the following topics: supply and demand, production
possibilities, monetary and fiscal policies, factors of production, GDP/business cycles and economic
growth, and circular flow of market economies. Three hours lecture per week."
ECO 2123,Principles of Microeconomics,3,"The study of firms, industries, and consumers to include the following topics: supply and demand,
elasticity of demand and supply, consumer choice theory, production and cost theory, and market
structures. Three hours lecture per week."
EGR 1112,Introduction to Engineering,2,"This course provides students with an introduction to engineering as a profession. Students will be
familiarized with the various career pathways in engineering as well as planning for success in their
chosen field. Two hours lecture per week."
EGR 1122,Introduction to Engineering Design,2,"This course provides students with an overview of the engineering process ranging from design and
planning to construction and testing through projects and mentoring. Two hours lecture per week."
EGR 2413,Engineering Mechanics I: Statics,3,"A lecture course covering the equilibrium of point objects and extended objects in two and three
dimensions using vector algebra. Also discussed are distributed forces, structures, friction, and moments of inertia in two and three dimensions. Three hours lecture per week."
MAT 1613,and PHY 2313),3,"EGR 2433 Engineering Mechanics II: Dynamics
A lecture course that covers kinematics of particles and rigid bodies, kinetics of particles and rigid bodies using force-mass-acceleration, energy, and momentum methods. Three hours lecture per
week."
EGR 2453,Mechanics of Materials,3,"A lecture course covering free body diagrams, equilibrium of simple structure, shear and moment
bending diagrams, analysis of stress and strain, and deflections of beams. Three hours lecture per
week."
ENG 0123,Intermediate English and Reading,3,"This integrated course is designed to advance students to college-level writing skills and reading
strategies. Three hours lecture per week. Institutional"
ENG 0113,with a grade of C or higher),4,"ENG 0124 Intermediate English and Reading
This integrated course is designed to advance students to college-level writing skills and reading
strategies. Four hours lecture per week. Institutional"
ENG 1113,English Composition I,3,This course prepares the student to think critically and compose texts for academic and professional rhetorical situations. Three hours lecture per week.
ENG 0123,with a grade of C or higher),4,"ENG 1114 English Composition I
This course prepares the student to think critically and compose texts for academic and professional
rhetorical situations. Four hours lecture per week."
ENG 0123,or ENG 0124 with a grade of C or higher),3,"ENG 1123 English Composition II
This course is a continuation of ENG 1113 with emphasis on research, argumentation, and composition. Readings, essays, and a research paper are required. Three hours lecture per week."
ENG 1113,or ENG 1114),3,"ENG 2133 Creative Writing I
This course involves reading and writing poetry, short fiction, and/or other genre. Three hours lecture
per week."
ENG 2153,Traditional Grammar,3,"This course focuses on the basic elements of English grammar and mechanics. Three hours lecture
per week."
ENG 2223,American Literature I,3,"This course surveys representative prose and poetry of the United States from its beginnings to the
Civil War. Three hours lecture per week."
ENG 2233,American Literature II,3,This course surveys representative prose and poetry of the United States from Civil War to the present. Three hours lecture per week.
ENG 2323,British Literature I,3,"This course surveys British Literature from the Anglo-Saxon Period through the Restoration and
Eighteenth Century. Three hours lecture per week."
ENG 2333,British Literature II,3,"This course surveys British Literature from the Romantic Period to the present. Three hours lecture
per week."
ENG 2423,World Literature I,3,"This course surveys texts representative of global, historical and cultural diversity from the ancient
world through the early modern world. Three hours lecture per week."
ENG 2433,World Literature II,3,"This course surveys texts representative of global, historical and cultural diversity from the Enlightenment Period to the present. Three hours lecture per week."
ENG 2523,African-American Literature I,3,"This course surveys literature of major African-American writers from its beginning to the Harlem
Renaissance. Three lectures per week."
ENG 2811,Writing Center Peer Tutor,1,"This course introduces students to writing center history, theory, and practices; preparing them to
work in writing centers as peer tutors. One hour lecture per week."
EPY 2513,Child Psychology,3,"A study of the various aspects of human growth and development during childhood and emerging
adolescence. Topics include biological, psychosocial and cognitive development. Three hours lecture
per week. Credit, three semester hours
EPY 2523 Adolescent Psychology
A study of various aspects of human growth and development during adolescence. Topics include
biological, psychosocial, and cognitive development. Three hours lecture per week."
EPY 2533,Human Growth and Development,3,"A study of various aspects of human growth and development from conception through death. Topics include bilogical, psychosocial, and cognitive development. Three hours lecture per week."
FCS 1253,Nutrition,3,"A lecture course covering the nutrients for normal growth and reducing the risks of major chronic
diseases, and applied to the selection of food for ingestion, the processes of digestion, assimilation,
absorption, metabolism, and the applications for healthcare providers. Three hours lecture per week."
GEO 1113,World Regional Geography,3,"A regional survey of the basic geographic features and major new developments of the nations of the
world. Three hours lecture per week."
GLY 1111,Physical Geology Lab,1,"Laboratory course which may accompany GLY 1113. Study of the common rocks, minerals, topographic maps and geologic maps. One hour laboratory per week."
GLY 1113,Physical Geology,3,"The course is designed to help students to more thoroughly understand the physical environment
and forces that shape our Earth and affect our lives. It primarily covers the relationships of Earth
processes and the resultant rocks, minerals, physical features, and natural resources on the Earth’s
surface and in its subsurface. Three hours lecture per week."
GRA 1113,Engineering Drawing,3,"The use of instruments, geometric construction, orthographic projection, sectional views, and lettering. Includes two-dimensional computer assisted drafting strategies. One hour lecture and five hours
laboratory per week."
GRA 1143,Graphic Communication I,3,"Instrumental drawing, geometric construction, orthographic projection, and descriptive geometry.
Includes computer aided design (CAD) in 2-dimensional and 3-dimensional construction. One hour
lecture and four hours lab."
HIS 1163,World Civilization I,3,A general survey of world history from ancient times to the 1500s. Three hours lecture per week.
HIS 1173,World Civilization II,3,A general survey of world history since the 1500s. Three hours lecture per week.
HIS 1613,African-American History,3,This is a survey of African-American History from Africa origins to modern times. Three hours lecture per week.
HIS 2213,American (U.S.) History I,3,This is a survey of American (U.S.) history to 1877. Three hours lecture per week.
HIS 2223,American (U.S.) History II,3,This course is a survey of American (U.S.) history since 1865. Three hours lecture per week.
HON 1713,Honors Leadership Development I,3,"The central focus is the development of leadership skills. This course integrates readings from the
humanities and experiential learning exercises with readings and discussions of traditional theories."
HON 1911,Honors Forum I,1,"Admission is by invitation only. Interdisciplinary studies of selected issues confronting the individual
and society with discussions led by scholars, faculty, and/or students."
HON 1921,Honors Forum II,1,"Admission is by invitation only. Interdisciplinary studies of selected issues confronting the individual
and society with discussions led by scholars, faculty, and/or students."
HON 2713,Honors Leadership Development II,3,A continuation of HON/LEA 1713
HON 2911,Honors Forum III,1,"Admission is by invitation only. Interdisciplinary studies of selected issues confronting the individual
and society with discussions led by scholars, faculty, and/or students."
HON 2921,Honors Forum IV,1,"Admission is by invitation only. Interdisciplinary studies of selected issues confronting the individual
and society with discussions led by scholars, faculty, and/or students."
HPR 1111,General Physical Education Activities I,1,"This course is designed to give students a current concept of physical education and recreation by developing body skills while engaging in various anaerobic & aerobic activities. Some activity classes
are for varsity sport students only, and you must be a member of the designated varsity team to enroll.
Two hours per week."
HPR 1121,General Physical Education Activities II,1,"This course is designed to give students a current concept of physical education and recreation by developing body skills while engaging in various anaerobic & aerobic activities. Some activity classes are for varsity sport students only, and you must be a member of the designated varsity team to enroll.
Two hours per week."
HPR 1131,Varsity Sports I,1,Participation in varsity sport.
HPR 1141,Varsity Sports II,1,Participation in varsity sport.
HPR 1213,Personal and Community Health,3,"This course covers the application of principles and practices of healthful living to the individual and
community; major health problems and the mutual responsibilities of home, school, and health agencies. Three hours lecture per week."
HPR 1313,"Introduction to Kinesiology/Health, Physical Education & Recreation",3,"This course covers an introduction to the various fields of study within kinesiology/health, physical
education, and recreation. Discussion of the responsibilities and opportunities of professional personnel. Orientation of student to opportunities in the field. Three hours lecture per week."
HPR 1551,Fitness and Conditioning Training I,1,"This course covers instruction and practice of basic principles of fitness and conditioning through a
variety of exercises and activities. One hour per week."
HPR 1561,Fitness and Conditioning Training II,1,"This course covers instruction and practice of basic principles of fitness and conditioning through a
variety of exercises and activities. One hour per week."
HPR 1593,"Health Concepts of Physical Activity, Wellness and Nutrition",3,"This course is designed to help students develop an understanding of the concepts of physical fitness
and nutrition for a healthful lifestyle and a reduced risk of disease. The student will explore wellness
concepts and engage in assessments with emphasis on personal fitness, disease prevention, nutrition,
and weight management. Three hours lecture per week."
HPR 2111,General Physical Education Activities III,1,"This course is designed to give students a current concept of physical education and recreation by developing body skills while engaging in various anaerobic & aerobic activities. Some activity classes
are for varsity sport students only, and you must be a member of the designated varsity team to enroll.
Two hours per week."
HPR 2121,General Physical Education Activities IV,1,"This course is designed to give students a current concept of physical education and recreation by developing body skills while engaging in various anaerobic & aerobic activities. Some activity classes
are for varsity sport students only, and you must be a member of the designated varsity team to enroll.
Two hours per week."
HPR 2131,Varsity Sports III,1,Participation in varsity sport.
HPR 2141,Varsity Sports IV,1,Participation in varsity sport.
HPR 2213,First Aid and CPR,3,"This course covers the instruction and practice in methods prescribed in the American Red Cross or
American Heart Association standard and advanced courses. Three hours lecture per week."
HPR 2423,Football Theory,3,"This course covers and explores the theories, practices, tactics and strategies involved in coaching
football. Emphasis will be placed upon the objectives, rules, regulations, and policies of competitive
athletics, as well as on individual skills, team tactics, organization and management practices. Three
hours lecture per week."
HPR 2453,Baseball Theory,3,"This course covers and explores the theories, practices, tactics and strategies involved in coaching
baseball. Emphasis will be placed upon the objectives, rules, regulations, and policies of competitive
athletics, as well as on individual skills, team tactics, organization and management practices. Three
hours lecture per week."
HPR 2551,Fitness and Conditioning Training III,1,"This course covers instruction and practice of basic principles of fitness and conditioning through a
variety of exercises and activities. One hour per week."
HPR 2561,Fitness and Conditioning Training IV,1,"This course covers instruction and practice of basic principles of fitness and conditioning through a
variety of exercises and activities. One hour per week."
HPR 2723,Prevention and Care of Athletic Injuries,3,This course covers the theory and practice for the prospective athletic trainer or coach in the prevention and care of athletic injuries. Three hours lecture per week.
JOU 1313,News Writing and Reporting I,3,"An introductory course in journalism designed to teach news writing and reporting, the construction
of the news article with an emphasis on source news, features, sports, and interview stories and editorials. Two hours lecture and two hours laboratory per week."
JOU 1323,News Writing and Reporting II,3,"An advanced journalism course designed to teach news writing and editing with an emphasis on
news, features, sports, and editorials. Two hours lecture and two hours laboratory per week."
LEA 1713,Honors Leadership Development I,3,"The central focus is the development of leadership skills. This course integrates readings from the
humanities and experiential learning exercises with readings and discussions of traditional theories.
Three hour lecture per week."
LEA 1811,Leadership and Organization Skills I,1,"An introduction of leadership styles and skills, roles and functions of officers of student organizations. One hour lecture per week."
LEA 1821,Leadership and Organizational Skills II,1,"A study of leadership styles and skills, roles and functions of officers of student organizations. One
hour lecture per week."
LEA 1911,Leadership & Communication Skills Dev. - Recruiting & Public Relations I,1,"This course introduces the student to his/her responsibilities as a member of the recruiting/public
relations team. One hour lecture per week."
LEA 1921,Leadership & Communication Skills Dev. - Recruiting & Public Relations II,1,A continuation of LEA 1911. One hour lecture per week.
LEA 2713,Honors Leadership Development II,3,A continuation of HON/LEA 1713. Three hour lecture per week.
LLS 1151,College Life,1,"This course is designed to assist the first time student in achieving academic, career, and personal
success."
LLS 1311,Orientation,1,"This course is designed to help the new college student adjust to college life. It includes a study of
personal and social adjustments, and gives the student guidance in collegiate life. One hour lecture
per week."
LLS 1423,College Study Skills,3,"This course is designed as an advanced course in study skills that fosters insight and practice of
critical reading skills and study techniques needed for efficient and effective mastery of collegelevel courses, both graduate and undergraduate. Three hours lecture per week."
LLS 1713,Job Search Skills,3,"This course is designed to prepare students for job networking skills, completing applications resume
writing, interviewing, and work ethic. Three hours lecture per week."
LLS 1723,Employment Readiness,3,"This course is designed to prepare students for employment by teaching the importance of interviewing skills, employer expectations, employability skills, work ethics, and job retention skills. Three
hours lecture per week."
MAT 1233,Intermediate Algebra,3,"This course includes linear equations and their graphs; inequalities and number line graphs; rational
expressions; factoring; laws of exponents; radicals; polynomials. Three hours lecture/lab per
week. Institutional"
