code,title,credit,description
AGEC 123,Principles of Agriculture Econ,3,"This course is an introduction to fundamental principles of
microeconomics with emphasis on application to agriculture;
adjustment to forces by consumers, farmers and businessmen
planning,
producing,
marketing,
and
consuming
products.
(Prerequisites:  MATH 50 or placement scores that indicate a for (Prerequisite: None)"
MATH 100,"higher)
AGEC 213
F
Farm Business Management",3,"Economics and management principles are applied in this course to
planning
and
operating
agricultural
farms
and
businesses.
Consideration is given to decisions involved in the organization and
operation of the business and the correct use of available information
in making decisions. Attention is given to problems of labor
management, mechanization, rental arrangements, contract farming
and credit financing for different sizes and types of agricultural
businesses. (Prerequisite: AGEC 123 or permission of instructor)"
AGEC 223,Agriculture Computer Applications,3,"This course covers computer use in the workplace with emphasis on
agribusiness situations. Computer applications including word
processing, spreadsheet, databases, and presentation managers will
be covered. Also included will be accessing information through the
Internet and World Wide Web, telecommunications, an introduction to
web page design and other software appropriate to agribusiness. (Prerequisite: None)"
AGMC 205,Agricultural Mechanics,3,"This course provides students instruction in basic agricultural skills
that are required in various occupational areas related to the
production of agricultural commodities.  The course will cover basic
metal
working,
carpentry,
electricity,
plumbing,
preventive
maintenance, and combustion engine operation.  This course is a
prerequisite for Supervised Occupational Experience 212. (Prerequisite: None)"
AGRI 105,"Request
Problems in Agriculture",1,"This course provides an opportunity for students to participate in
directed problems and research in an area of special interest from
the field of agriculture business, ag engineering, crops, horticulture,
soils and livestock. (Prerequisite: None)"
AGRI 106,"Request
Problems in Agriculture",2,"This course provides an opportunity for the students to participate in
directed problems and research in an area of special interest from
the field of agriculture business, ag engineering, crops, horticulture,
soils and livestock. (Prerequisite: None)"
AGRI 107,"Request
Problems in Agriculture",3,"This course provides an opportunity for the students to participate in
directed problems and research in an area of special interest from
the field of agriculture business, ag engineering, crops, horticulture,
soils and livestock. (Prerequisite: None)"
AGRI 108,"Request
Problems in Agriculture",4,"This course provides an opportunity for the students to participate in
directed problems and research in an area of special interest from
the field of agriculture business, ag engineering, crops, horticulture,
soils and livestock. (Prerequisite: None)"
AGRI 111,Ag Career Orientation,1,"This course is required for all agriculture degree-seeking students
within their first semester of enrollment at Crowder College.  Transfer
students that have successfully completed a similar college
orientation course elsewhere or have a cumulative grade point
average of 2.0 on a minimum of 12 credits are exempt from this
course. This course is designed to provide students with information
they will need to function as a Crowder College student, as well as
career exploration and the identification of personal short and long
term goals the student will need to be successful. (Prerequisite: None)"
AGRI 123,"Request
Agriculture Chemicals",3,"This course will introduce principles of the safe use, handling, and
storage of chemicals that are needed in the production and storage
of plant and animal products, along with the impact of agricultural
chemicals on the environment.
30  V1.05

Course Descriptions

2023-24 Semester offerings based on Neosho campus/online schedule (Prerequisite: None)"
AGRI 190,World Food and Society,3,"A study of economic issues in international agriculture including the
world food problem, agricultural development, agricultural and food
trade and policy, food production and distribution and its relationship
to societal advancements in developed and developing nations.
(Prerequisite:  ENGL 101)"
AGRI 202,Agriculture Capstone,2,"This course is designed for all agricultural majors with emphasis on
job placement. Areas of discussion include goal setting, leadership
development, human relations, résumé development, interview skills
development, making transitions, team dynamics, and exit interviews. (Prerequisite: None)"
AGRI 204,in Agriculture,4,"The student will receive on-the-job experience in a designated
training site. The student will apply his or her training in an
occupational setting, applying previous learned skills and knowledge
to the work place.  (Prerequisite: AGRI 202 or permission from
instructor)"
AGRI 223,Public Relations in Agri-Business,3,"This course addresses the principles and techniques used to create
and maintain public good will and acceptance are analyzed.
Emphasis is placed on how business functions in the interests of
society, and on the process of creating a favorable image in the
public mind. (Prerequisite: None)"
AGRI 233,Seminar in Agriculture,3,"This course is for all agriculture majors with an emphasis in exposing
students to a broad spectrum of agricultural production, processing,
and marketing outside of the four-state region. The course is
comprised of a week of travel to a predetermined region of the U.S.
and focuses on the major agricultural activities found in that region.
Students are required to keep a daily journal of the seminar and after
seminar, complete a written summary based on the journal. Course
will be graded as a “pass” or “fail” only. (Prerequisite: None)"
AGRI 299,Travel Credit,3,"This class provides students the opportunity to see a variety of
production, processing and marketing agricultural strategies not
found in the Four State area. Students will be travelling from 7 to 12
days.  They are required to research and write a paper on assigned
topics determined by the region which will be toured. A daily journal
is required of the travel time as well as a summary paper to be
written after the travel is completed. Travel may include national and/
or international destinations. Course will be graded as a “pass” or
“fail” only.    (Prerequisite:  AGRI 233 or permission of the instructor)"
AGRN 113,Crop Science,3,"This course provides students with principles of production and
management of various grain and forage crops. The nature,
importance and ecology of various crop plants are discussed. The
laboratory includes identification and study of plants and plant parts. (Prerequisite: None)"
AGRN 121,Crop Evaluation,1,"Students become proficient in crop, weed, and disease identification,
seed analysis, and grain grading through extended lab experience.
(Prerequisite: AGRN 113 or permission of the instructor)"
AGRN 214,Fundamentals of Soil Science,4,"This course presents basic concepts of all aspects of soil science
including: composition and genesis; physical, chemical, and
biological properties; soil water; classification and mapping; soil
conservation and management practices; soil fertility and productivity
(liming, nature and use of fertilizers and manures, and soil testing).  It
also introduces the relationship of the soil to current concerns such
as environmental and water quality in both agriculture and non-
agricultural land uses. (Prerequisite: None)"
AGRN 221,Soil Evaluation,1,"Soil Evaluation is a field-laboratory oriented course that focuses on
the techniques used to (1) describe soil morphology and site and
profile characteristics, (2) make land use interpretations based on soil
characteristics, and (3) classify soils.  (Prerequisite: AGRN 214 or
permission of the instructor)"
AGRN 223,Crops,3,"This course is a detailed study of the botany, origins of domesticated
types, cultivation, adaptation, distribution, production practices and
utilization of cereal grain crops.   (Prerequisite:  AGRN 113)"
AGRN 243,Crops,3,"This course is a study of the major crops grown for forages and their
identification, culture, management, preservation and utilization.
(Prerequisite: AGRN 113)"
ANSC 114,Animal Science,4,"This course is an introduction to the livestock industry.  Fundamental
and essential concepts of livestock production, selection and its
relation to production, types, market classes, and grades of cattle,
swine, sheep and goats. (Prerequisite: None)"
ANSC 153,Beef Cattle Production,3,"Students will learn breeding, feeding, management and marketing of
commercial and seed stock beef cattle. (Prerequisite: ANSC 114 or
permission of instructor)"
ANSC 180,Introduction to Veterinary Science,2,"This course will begin with a brief study of the professions of
veterinary medicine.  Basic cell structure, tissue types, and body
systems will then be covered, with practical application to common
animal diseases.  Animal hospital procedures and animal handling
will be introduced.  This course will serve as preparation for those
interested in working in veterinary medicine or having an interest in
application to the Veterinary Technology program at Crowder College
or to a college of veterinary medicine to pursue a doctorate degree.
(Prerequisite:  Taking BIOL 101 or 110 prior to or at the same time as
taking this course is recommended)"
ANSC 203,Meat Science and Products,3,"This course covers the processing, grading, inspection, preservation,
nutritive value and economical value of meats and meat products. (Prerequisite: None)"
ANSC 213,Feeds and Nutrition,3,"Students will learn the principles of animal nutrition, feed composition
and formulation of balanced livestock rations and feeding of farm
animals, including the various feed nutrients and their functions,
digestion, and metabolism.


31  V1.05

Course Descriptions

2023-24 Semester offerings based on Neosho campus/online schedule (Prerequisite: None)"
ANSC 223,Farm Animal Health,3,"This course is designed to explain the role of animal scientists,
veterinarians and farm managers in the control and prevention of
farm animal diseases and parasites. It also provides an
understanding of different types of diseases, their causes,
identification, diagnosis and treatment of sick animals.  (Prerequisite:"
ANSC 232,Artificial Insemination and Reproduction,3,"This course provides practical application of artificial insemination in
cattle. This covers structure and function of the reproduction system
of domestic animals, semen handling, processing and preservation.
(Prerequisite: ANSC 114 or permission of instructor)"
ANSC 233,Horse Science,3,"This course is designed to introduce the horse industry and to study
fundamental problems and essential concepts of horse production,
brood mare management, selection and judging of horses.
Poultry Science courses have POSC prefix and are listed
alphabetically in this section (Prerequisite: None)"
HORT 101,"Request
General Horticulture",3,"This course surveys the general field of horticulture with emphasis on
the growth and fruiting habits of horticulture plants. Principles and
practices of propagation, fertilization, pest control, pruning and
landscaping, turf planting, care and culture of fruit, vegetables, and
ornamental crops are included. (Prerequisite: None)"
HORT 103,"Request
Floriculture",3,"This course covers production and management of greenhouse
floriculture crops and herbaceous landscape plants with principles
and practices of floriculture design and marketing. Basics guidelines
and principles of floral design are discussed including; balance,
composition, harmony, focal point, proportion, line, rhythm, texture,
form, space, and color. (Prerequisite: None)"
HORT 113,Greenhouse Management,3,"This course focuses on factors involved in site selection, construction
and management of greenhouses for the production of horticulture
crops. (Prerequisite: None)"
HORT 204,"Request
Nursery Management/Landscape and Design",4,"General principles and practices involved in the commercial
production, management and marketing of landscaped plants and the
fundamental principles of landscape design with practical exercises
in planning and preparing master planting plans and cost estimates
for the home grounds. Field trips will be required. (Prerequisite: None)"
POSC 101,"Request
Poultry Judging & Selection I",1,"This course is an introductory training of students to judge live
chickens and turkeys, ready to cook chickens and turkeys, and
interior and exterior quality of eggs. (Prerequisite: None)"
POSC 104,to Careers in Poultry Science,2,"This course allows students to become familiar with career
opportunities associated with the poultry industry, the allied poultry
industry, as well as regulatory and research entities. This class
includes field trips, lectures, quest speakers, interviews, oral
presentations, and written reports.  (Prerequisite: ANSC 114)"
POSC 105,Biology,2,"In this course, students will be introduced to the biological sciences
associated with poultry. Topics will include avian origin, types of
domestic poultry, basic anatomy/physiology, poultry care/husbandry,
and behavior. This course will serve as a foundation for poultry
production classes. (Prerequisite:  ANSC 114 or Permission of
Instructor)"
POSC 201,"Request
Poultry Judging & Selection II",1,"This course expands the selection and judging process to compete
with other schools in national contests. (Prerequisite: None)"
POSC 206,"Request
Poultry Internship",3,"This internship requires students to apply their training to a real life
company who gives management trainee experience and hands-on
problem solving opportunities.
ALLIED HEALTH (Prerequisite: None)"
ALLH 103,Home Health Aide,3,"Home Health Aide teaches basic nursing care for the disabled,
chronically ill, cognitively impaired, and older adults who may need
assistance living in their own homes or in residential facilities. The
basic nursing skills taught include communication skills, infection
control, safety and emergency procedures, and basic personal care
skills. (Co-Requisite:  ALLH 104) (Prerequisite: None)"
ALLH 104,Home Health Aide Clinical,1,"Home Health Aide Clinical provides practical experience for the
student in basic nursing care for the disabled, chronically ill,
cognitively impaired, and older adults who may need assistance
living in their own homes or in residential facilities. This includes
communication skills, infection control, safety and emergency
procedures, and basic personal care skills. This course requires 40
hours of clinical field work. (Co-Requisite:  ALLH 103) (Prerequisite: None)"
ALLH 106,Phlebotomy Techniques,3,"Phlebotomy Techniques is a course that introduces the student to
phlebotomy, proper venipuncture procedures, and laboratory tests.
The course will be conducted as a combination lecture/lab class
where students are introduced to the concept and then given
opportunity to develop the basic skills. (Prerequisite: None)"
ALLH 107,EKG,3,"EKG is a course that introduces the student to electrocardiography
(EKG), proper lead placement, and normal and abnormal heart
rhythms.  The course will be conducted as a combination lecture/lab
class where students are introduced to the concept and given the
opportunity to develop the basic skills. (Prerequisite: None)"
ALLH 110,Patient Care Technician,3,"This course is a preparatory course to develop in students the
personal traits and professional skills required to perform as
competent entry-level patient care technicians (PCT) in the hospital
setting.  The course will introduce students to providing basic patient
care, obtaining EKG readings, monitoring vital signs, perform
phlebotomy procedures, and providing emotional support to patients
and families.  (Prerequisite:  CNA 101 and 105 or active CNA
Certification)"
ALLH 115,Health Worker,9,"This course helps bridge the gap between healthcare providers and
underserved populations in need of care.  They are a trusted member
of and/or have a close understanding of the community served.  A
CHW serves as a link between the patient and health or social
service agencies to improve access to services, quality of care, and
strive to improve health outcomes.  Throughout this course, students
will participate in discussions, collaborative projects, and an on-site
clinical shadowing experience as they learn how to provide quality
public service, how to navigate local community resources, as well as
develop a deeper understanding of specific community-based cultural
beliefs.





32  V1.05

Course Descriptions

2023-24 Semester offerings based on Neosho campus/online schedule (Prerequisite: None)"
ALLH 130,Pharmacology,3,"This course discusses current medications being used and the
mechanism of action. Discussion of the way medications are
absorbed, metabolized, distributed, and excreted will be included.
The student will review the physiology of major body systems and
explore the interaction of medications with individual systems
ART & DESIGN (Prerequisite: None)"
ART 101,Art Appreciation,3,"This course is a survey of major concepts in the visual arts and their
relation to the societies that produced them. Art Appreciation is an
introduction to the history of art, contemporary art, art theory,
artworks, media, and creative processes. The student will develop an
increased appreciation for the visual arts, the usage of media as a
means of communication, and the parallel relation to specific styles,
periods and cultures. This course partially fulfills Humanities general
education requirements. (Will NOT satisfy core for Art & Design
majors) (Prerequisite: None)"
ART 103,Introduction to 2-D Design,3,"This comprehensive visual arts foundation course introduces 2-D
design theory. The studio and lecture presents the elements of
composition,
principles
of
organization
and
color
theory.
Contemporary and historic models of expression are explored with an
emphasis on creativity. (Required core for Art & Design majors) (Prerequisite: None)"
ART 104,Introduction to 3-D Design,3,"This comprehensive visual arts foundation course introduces three-
dimensional design theory. The studio and lecture course presents
the elements of art and principles of design as applicable to three-
dimensional forms. The aesthetics of contemporary and historic
models of expression are explored with an emphasis on creativity.
(Required core course for Art & Design majors) (Prerequisite: None)"
ART 106,Drawing I,3,"Drawing I is a beginning level, fundamental art department course
investigating a variety of media, techniques and subjects. The course
explores perceptual and descriptive possibilities with consideration to
drawing as a developmental process as well as an end in itself.
(Required core for Art & Design majors) (Prerequisite: None)"
ART 107,I,3,"Painting I highlights composition and visual concepts through
historical and contemporary applications. Visual elements and design
principles are investigated in directed studies, which include the still
life, landscape, portrait, abstract, and non-objective concepts.
Drawing and design skills are emphasized. (Required core for Art &
Design majors) (Prerequisite: None)"
ART 110,Ceramics I,3,"This course introduces Ceramics through hand-built and wheel-
thrown methods of construction. Clay and glaze preparation,
construction techniques, and use of the potter’s wheel are
emphasized. The historic and theoretic applications of clay design
and ceramics as a fine art medium are explored through sculptural
and functional applications. (Required core for Art & Design majors) (Prerequisite: None)"
ART 111,Sculpture I,3,"Sculpture I introduces the fundamental development of three-
dimensional design forms. Sculptural and environmental relationships
are explored. Expressive concepts are encouraged with various
media and techniques. (Required core for Art & Design majors) (Prerequisite: None)"
ART 119,Printmaking I,3,"Printmaking I examines the technical processes, applications, and
avenues of creative expression inherent to the methods of monotype,
relief, intaglio, and mixed media printmaking.  These distinctive
procedures revolve around processes of manual printing; in black
and white, as well as in color, through directed projects and personal
experimentation.  The historic, theoretic, and contemporary
applications of printmaking as a unique art form are investigated and
discussed alongside the physical production of fine art prints.
Drawing,
design
principals,
craftsmanship,
and
conceptual
development are strongly emphasized and will be cultivated
throughout all stages of the course. (Prerequisite:  ART 103 & ART
106 are recommended)"
ART 206,Drawing II,3,"Drawing II is an intermediate level fundamental art and design course
investigating a variety of media, techniques and subjects, exploring
perceptual and descriptive possibilities with consideration of drawing
as a developmental process as well as an end in itself.
(Prerequisite: ART 106 or permission of the instructor)"
ART 207,Painting II,3,"Painting is continued with more advanced theories. Design problems
include greater visual and conceptual complexity. Individual styles,
personal drawing and painting techniques are emphasized in directed
studies. Historical and contemporary aesthetics are explored through
lecture, discussion and application.   (Prerequisite: ART 107 or
permission of the instructor)"
ART 210,Ceramics II/Pottery,3,"A continuation of Ceramics I, this course is offered to students who
wish to continue their studies in ceramics and fine art. An advanced
exploration of materials and processes associated with clay, glaze,
and firing operations are emphasized. Students will develop their own
concepts through advanced studies in aesthetic, historical, functional,
and sculptural ceramic applications.   (Prerequisite: ART 110 or
permission of the instructor)"
ART 211,II,3,"A continuation of sculptural form features more advanced three-
dimensional design theories. Aesthetic mass and space relationships
utilize a wide range of materials and techniques.   (Prerequisite: ART
111 or permission of instructor)"
ART 219,Printmaking II,3,"This course focuses on the refinement and expansion of printing
methods previously studied in Printmaking I.  Potential techniques
include:  intaglio, relief, lithography, monoprint, monotype, digital, and
mixed media practices.  The historic, theoretic, and contemporary
applications of printmaking as a unique art form are further
investigated and discussed alongside the manual production of fine
art prints.  Students will begin to cultivate an individual an distinct
approach to printmaking that supports their personal skill set and
developed interests.  Personal mark-making, design principals,
craftsmanship, portfolio building, and conceptual development are
strongly emphasized and will be cultivated throughout all stages of
the course.  (Prerequisite:  ART 119)



33  V1.05

Course Descriptions

2023-24 Semester offerings based on Neosho campus/online schedule
AUTOMOTIVE TECHNOLOGY"
AUTO 114,Auto Fuel Systems,4,"A course designed for the automotive student or practicing
automotive technician. Areas of study will include engine air/fuel
requirements, tanks and lines, evaporative controls, fuel pumps and
filters, air cleaners, electronic engine management and electronic fuel
injection systems. Emphasis is given to emission control and
electronic engine management systems. Practice is provided with live
service and repair in the automotive laboratory. (Prerequisite: None)"
AUTO 115,Engine Repair,5,"Engine Repair is designed to teach the student accepted methods of
service and repair of the engine and related systems: engine
overhaul, cooling, lubrication, fuel, ignition and exhaust systems. It
includes instruction in tool selection, usage, maintenance, and shop
safety. Practice is provided with live service and repair in the engine
repair laboratory. (Prerequisite: None)"
AUTO 124,Automotive Brake Systems,4,"A course designed for the automotive student or the practicing
automotive technician. This course is a study of the principles
involved in the braking systems of the modern automobile. Instruction
is given in the skills needed to diagnose and repair braking systems.
Special emphasis is given to hydraulic theory, computerized anti-lock
systems and the use and application of modern test equipment in the
diagnosis and repair of these systems. (Prerequisite: None)"
AUTO 125,Automotive Electrical Systems,5,"This is a concentrated course in automotive electrical systems.
Included is a review of basic electrical principles. Systems studied
include charging, starting, ignition, lighting and fuel. Emphasis is
given to electronic ignition and electronic fuel injection. Practice is
provided with live service and repair in the automotive laboratory. (Prerequisite: None)"
AUTO 214,Automotive Air Conditioning,4,"A course designed for the automotive technology student or the
practicing automotive technician. A general introduction to the
principles of automotive heating and air conditioning systems. The
application of major components and control systems to automobiles
is taught. Practical servicing, overhaul and replacement of units are
emphasized, as are the recent changes in refrigerant and refrigerant
handling. (Prerequisite: None)"
AUTO 215,Automotive Emission Control Systems,5,"A course designed for the automotive technology student or the
practicing automotive technician. The course is designed to give the
student a working knowledge of, and practical experience in, the
diagnosis and repair of automotive emission control systems.
Emphasis is given to the electronic control systems found on later
model vehicles. Practical experience is provided with live service and
repair in the automotive laboratory. (Prerequisite: None)"
AUTO 223,Automotive Power Train Systems,3,"A course designed for the automotive technology student or the
practicing automotive technician. The theory of operation, design
construction and malfunction diagnosis of power transmitting units:
clutches,
standard
and
automatic
transmissions,
drivelines,
differentials and rear axles. (Prerequisite: None)"
AUTO 224,Computerized Engine Control,4,"A course designed for the automotive technology student or the
practicing automotive technician. A study in the principles of
computerized engine control, the course will help the student/
technician to grasp the operation, diagnosis and repair of these
complicated systems. The use and application of modern test
equipment are taught in relation to their use in the diagnosis and
repair of these systems. (Prerequisite: None)"
AUTO 225,Automotive Suspension and Steering,5,"A course designed for the automotive technology student or the
practicing automotive technician. This class is a study of the
principles involved in the steering and suspension mechanisms of the
modern automobile. Instruction is given in the skills needed to
diagnose and repair steering and suspension components, replace
steering and suspension system components and alignment of the
wheels. The application of modern equipment is taught in relation to
its use in the repair of these systems. (Prerequisite: None)"
AUTO 240,Auto Tech Internship,1,"This class provides an opportunity for students to participate in
independent study and research in their field of special interest within
automotive technology.   (Prerequisite: permission of instructor) (One
credit may be earned in each of two semesters)
BIOLOGY"
BIOL 101,General Biology,4,"This introductory course explores the unifying principles of living
organisms at the chemical, cellular, organismal, and population levels
of organization, and includes cell structure and function, metabolism,
genetics, evolution and ecology.  Emphasis will be placed on core
biological principles and human interactions with the natural world, as
well as the possible outcomes of these interactions.  A practical
laboratory component emphasizes scientific investigating and
supports lecture material. The course satisfies the life science
general education requirement for the Associate of Arts degree. (Prerequisite: None)"
BIOL 102,Biology Concepts,3,"This course is an introduction to the study of biology and covers
principles of life science from the chemical basis of life to the
interactions between living organisms and their environment.  The
unifying biological principles of cell structure and function, genetics,
development, metabolism, reproduction, and ecology are addressed.
This is a general education biology course comparable to BIOL 101,
except it does not have a laboratory component.  This course fulfills
the life science general education requirement. (Prerequisite: None)"
BIOL 110,General Zoology,5,"General Zoology introduces Kingdom Animalia, surveying the
diversity of the kingdom with an emphasis on the classification and
ecology of major animal groups. Animal-like Protists are also
discussed.  Topics include evolution, natural and sexual selection,
symbiotic relationships, and environmental issues relating to
members of the animal kingdom.  General Zoology is a requirement
for the biology degree.    (Prerequisite: BIOL 101; or ACT Composite
Score 23 or above; or two years high school biology)"
BIOL 120,General Botany,5,"General Botany is an introduction to the discipline of botany and
includes the study of plants, algae, fungi, and bacteria.  Topics
covered include principles of cell biology, fundamentals of
metabolism, basic plant anatomy and physiology, plant taxonomy, a
systematic survey of the plant kingdom, and ecology.  An extensive
laboratory section supports and extends the lecture material.
General Botany is a requirement for the biology degree.
(Prerequisite: BIOL 101; or ACT Composite Score 23 or above; or
two years high school biology)
34  V1.05

Course Descriptions

2023-24 Semester offerings based on Neosho campus/online schedule"
BIOL 152,Human Anatomy & Physiology I,5,"Human Anatomy and Physiology I is the first course in a two-course
sequence, covering the unifying principles of biochemistry, cell
structure and function, genetics, development, and metabolism, as
well as the structure and function of various organ systems of the
human body.  A practical laboratory component emphasizes inter-
relationships between systems and how the entire body functions as
a unit.  This course is required for students entering health-related
professions but is not recommended for science majors.  This course
fulfills the life science general education requirements for some
majors. (Prerequisite:  College level reading, ACT score of 18, or
comparable placement score)"
BIOL 220,General Microbiology,5,"This course addresses topics ranging from the biochemistry and
molecular biology of viruses and bacteria to the epidemiology of
human disease.  General Microbiology presents a wide-ranging
examination of the microbial world, with emphasis on the relationship
between microorganisms and human health and disease.  This
course covers principles of microbiology including basic biochemistry,
cell structure and metabolism, the cultivation and control of
microorganisms, a survey of the microbial world, epidemiology, and
host defense.  General Microbiology is a requirement for  nursing,
and pre-professional degrees.  (Prerequisite: BIOL 101, BIOL110,"
