code,title,credit,description
ACCT 415,Advanced Accounting Topics,3,"This course is designed to further develop the student’s analytical and interpretive skills in accounting for business mergers and acquisitions, partnerships and global accounting."
ACCT 403,Certified Internal Audit Knowledge Elements (CIA),3,"This course is designed to cover a broad range of internal audit information in addition to preparing the student for the Internal Audit Knowledge Elements section of the CIA exam. Topics include: Governance & Business Ethics, Risk Management, Organizational Structure, Management & Leadership Principles, IT & Business Continuity, Financial Management and the Global Business Environment."
ACCT 350,Accounting Information Systems,3,"This course examines the information flow through accounting systems including documentation, the recording process, and financial statements. The use of internal controls in the accounting system is emphasized. Case studies will be used to analyze and evaluate accounting systems."
ACCT 402,Certified Internal Audit Practice CIA,3,"In addition to gaining an in-depth understanding of how to conduct the various types of internal audit engagements, this course is designed to prepare the student for the Internal Audit Practice section of the CIA exam. Topics include: Managing, Planning and Supervising Internal Audit Engagements, Engagement Information, Communicating Results, Monitoring Progress, Various Types of Internal Audit Engagements, and Fraud Risk & Controls."
ACCT 320,Auditing and Assurance Services,3,"This course examines auditing and assurance services. The course focuses on the detailed study of the financial statement audit, including professional responsibilities and ethics, audit planning, internal controls, evidence gathering, and audit reports. Assurance services, reviews, and compilations are also covered."
ACCT 401,Certified Internal Audit Basics CIA,3,"This course examines the differences between internal and external auditing. Students will learn how to evaluate and develop internal controls by incorporating the COSO framework, CobiT, and Sarbanes-Oxley. The course focuses on the organizing, planning, performing, and directing of internal audits; formulating corporate governance policies and procedures; and the communicating of findings."
CHEM 275,Chemistry Laboratory Safety,3,"This course introduces the requirements for the proper use, storage, and disposal of hazardous chemicals, discusses safe laboratory practice and the use of personal protection equipment. This course will provide guidance on how to comply with OSHA regulations, and other local, state, and federal regulations."
CHEM 310,Biochemistry,3,"The fundamentals of biochemistry will be presented, emphasizing a broad understanding of chemical events in living systems in terms of metabolism and structure-function relationships of lipids, amino acids, proteins, and nucleic acids. An understanding of the metabolic basis of disease and relevance to human physiology and medicine is highlighted."
CHEM 255L,Organic Chemistry II Lab,1,This second semester laboratory course builds on the foundation set in the first semester. Students will use the separation and purification techniques and synthetic skills learned from the first semester to complete more challenging synthetic tasks. An emphasis will be put on product yield and purity.
CHEM 255,Organic Chemistry II,3,"This is the second semester of a two semester sequence. Topics include structure and reactions of aromatic compounds, carbonyl compounds, carbohydrates, amino acids, and lipids; nomenclature of organic compounds; synthesis; and reaction techniques."
CHEM 161L,General Chemistry II Lab,1,All CHEM prefixed courses required for the BS Biological Sciences degree program require a C or better grade for successful completion.
CHEM 161,General Chemistry II,3,"This is the second semester of a two semester sequence. This course expands on previously gained knowledge and introduces the student to additional basic theories and concepts in chemistry. Topics that will be covered include: reaction rates, chemical equilibrium, acid-base equilibria, thermodynamics, electrochemistry, nuclear chemistry, chemistry of metals/nonmetals and organic chemistry."
CHEM 160L,General Chemistry I Lab,1,". It is an introduction to fundamental principles and techniques of chemistry. Emphasis is placed on basic chemical theories, stoichiometry, properties of solutions, gas laws, and thermochemistry applications."
CHEM 250,Organic Chemistry I,3,"This is the first semester of a two semester sequence. This course introduces students to the fundamental concepts necessary for understanding organic molecules and their significance in biological systems. Topics include classes of organic compounds, nomenclature, covalent bonding, stereochemistry, spectroscopy and reaction mechanisms."
CHEM 150L,Foundations of Chemistry Lab,1,All CHEM prefixed courses required for the BS Biological Sciences degree program require a C or better grade for successful completion.
CHEM 160,General Chemistry I,3,"First semester of a two semester course. This course introduces the student to the basic theories and concepts in chemistry. Topics that will be covered include: atomic structure, chemical bonding, stoichiometry, gas laws, thermochemistry, quantum theory, states of matter and solutions."
CHEM 150,Foundations of Chemistry,3,"This course emphasizes general chemistry principles, including introductory topics in organic chemistry and biochemistry for the health professions student."
CHEM 250L,Organic Chemistry I Lab,1,"This laboratory course highlights the concepts learned in lecture. Students will learn and employ techniques for the preparation, isolation, purification and characterization of organic molecules."
CERT 409,Professional Communication,0,"Students earning certification in Professional Communication have demonstrated mastery-level proficiency via faculty assessment of their understanding and demonstration of professional demeanor, presentation, and communication skills in a variety of interpersonal, social and professional settings. Certified students demonstrate the ability to:"
CERT 407,Information and Technology Proficiency,0,"Students earning certification in Information & Technology Proficiency have demonstrated mastery-level proficiency via faculty assessment of their understanding of how to identify, access, and manage information and technology resources effectively in interpersonal, social, and professional settings. Certified students demonstrate the ability to:"
CERT 408,Written Communication,0,"Students earning certification in Written Communication have demonstrated mastery-level proficiency via faculty assessment of their recognition of the potential impact of written documents and how to effectively adapt the necessary skills to produce appropriate documents in a variety of interpersonal, social, and professional settings. Certified students demonstrate the ability to:"
CERT 406,Leadership and Teamwork,0,"Students earning certification in Leadership & Teamwork have demonstrated mastery-level proficiency via faculty assessment of their understanding of how to build, direct, and facilitate groups in order to utilize members’ talents to meet attainable goals. Certified students demonstrate the ability to:"
CERT 404,Critical and Creative Thinking,0,"Students earning certification in Critical and Creative Thinking have demonstrated mastery-level proficiency via faculty assessment of their development of how to appreciate the importance of context and perspective when identifying and challenging assumptions, ideas, processes, and experiences. Certified students demonstrate the ability to assess evidence for relevance, generate well-reasoned conclusions which demonstrate independent thinking, develop innovative approaches clearly applicable to a given situation, and transform ideas into entirely new forms."
CERT 405,Analysis and Problem Solving,0,Students earning certification in Analysis & Problem Solving have demonstrated mastery-level proficiency via faculty assessment of their use of quantitative and qualitative methods of inquiry to assess and evaluate complex problems. Certified students demonstrate the ability to:
FINC 381,International Finance,3 TO 6,"This course explores finance in an international context. Students learn about finance concepts while studying in another nation. Students reflect upon the finance practices of their country of study. This course may be tailored regarding content, time, and credit offered in accordance with a student’s international study and pending approval from the appropriate associate dean."
CHEM 310L,Biochemistry Lab,1,"This laboratory course builds upon laboratory skills commonly used by biological laboratory professionals. Project based laboratory instruction includes isolation and characterization of proteins and other biomolecules; computational biochemistry including enzyme kinetics and inhibition, data acquisition/statistics, genomic and proteomic databases, and molecular modeling; spectroscopy (UV/VIS), chromatography (gel filtration, ion exchange, affinity), electrophoretic techniques (PAGE, agarose gel); and genetic engineering techniques, DNA isolation, sequencing, cloning, PCR, and microarrays. Course structure emphasizes research application of techniques and instrumentation."
FINC 320,International Finance,3,"This course is a study of the operations of the international finance community. The course will emphasize the flow of funds, exchange rate determination and forecasting, management of economics, translation and transaction exposures, and the financing of international trade. The international monetary system, foreign exchange trading, and the problems that occur in international markets will also be discussed. There will be a discussion of the assistance that the banking system provides to the continuing globalization of business."
FINC 310,Real Estate Finance,3,"This course is a study of real estate as an investment and the strategies utilized in determining desirable properties. Students will discuss financing techniques including syndication, real estate investment trusts, mortgages, and seller-financed properties. Cash flow analysis and financial evaluation techniques will also be explored. Students will learn real estate concepts and financing techniques and will get exposure to the vast array of financing alternatives in real estate and how tax and legal concepts are applied to evaluate financing options for the acquisition of real estate investments."
FINC 301,Retirement Plan/Employee Benefits,3,"This course covers the principles of retirement planning. Students will examine defined contribution plans and defined benefit plans for the private sector, as well as retirement plans for nonprofit and governmental entities. The class will also cover the retirement plan design, the plan’s installation and administration issues, retirement plan distributions, nonqualified executive benefit plans, and other topics."
FINC 290,Finance ABA Internship,Variable,"This associate-level internship is the integration of previous classroom instruction with new learning acquired through on-the-job work experience. The experience should be related as closely as possible to the student’s major field and individual interest. The course is variable credit (1, 2 or 3) with 1 credit requiring 50 hours of career-related work time at the internship site; 2 credits require 100 hours and 3 credits require 150 hours. The course may be repeated for up to a total of 3 credits. FINC 290 allows students to take an additional internship earlier in their career, but students must also meet the minimum 3 credits of their internship requirement through"
FINC 235,Financial Analysis for Business Managers,3,"This case study-based course examines the fundamentals of financial analysis from a business manager’s perspective, focusing on the analysis of financial information when making strategic business decisions. Topics covered include the practical interpretation of financial statements along with the utilization of various analytical techniques including ratio, common-size and trend analysis. Critical thinking and problem solving will incorporate the analysis of competitor and industry financial information."
FINC 230,Financial Planning and Insurance,3,"This course is a study of financial planning and wealth-creation techniques for individuals. Case studies will be utilized to evaluate and establish financial goals of individuals. Tax considerations, fringe benefits, investment techniques, insurance, and retirement and estate planning will also be discussed. Students will learn the application of well-established models and methods in personal financial planning and will be acquainted with concepts, logic methodology, and terms used in the field. Current thinking and developments in the field of financial planning will be presented. The subject of risk management will also be covered, including the various types of insurance: life, health, disability, long-term care, and property, as well as liability insurance. Regulatory, ethical, and legal issues will be discussed."
FINC 222,Behavioral Finance,3,"This class is an introduction to the effect of psychology on the behavior of people in the financial field, such as portfolio managers, financial planners, investors, brokers, etc. The forces that determine risk-taking behavior in the field of investing will be explored, forces that include greed, hope, and fear. The class discusses the effect of human reactions on important aspects of market behavior and price movements. Issues include the errors committed by financial practitioners who rely on rules of thumb when making investment decisions or processing information, the effect of investors’ biased reactions to public announcements about securities, and the effect of perceptions of risk and return characteristics of various asset classes on portfolio management and security selection. A comparison of technical and fundamental analysis strategies and their relationship with behavioral finance is also discussed. Cases demonstrating the application of behavioral concepts to finance will be used."
FINC 212,Advanced Corporate Finance,3,"This advanced course deals with topics concerning financial management and strategy. Theoretical as well as practical topics are discussed. Topics include financial planning and forecasting, the management of capital, and risk analysis in capital budgeting, as well as the working theories of capital structure and dividend policy. Students increase their analytical and problem-solving abilities in finance through the use of case studies and integrated PC software in applying various topics facing the modern financial manager."
FINC 220,Money and Banking - Treasury Management Focus,3,"This course is a study of the United States banking system, as well as how the government and the Federal Reserve Board influence bank operations and US monetary policy. Students will become acquainted with the principles of monetary theory and how the banking system is a key player in its implementation. Building on concepts learned in macroeconomics, topics will include the structure of the financial services industry; regulatory structure of the banking industry; the bank planning process; the functions of the central bank; and an introduction to international banking. Students will increase their analytical and problem-solving abilities in finance, while learning to analyze monetary and fiscal policy as practiced by the Federal Reserve. Students will also study banks’ financial statements and will be introduced to credit analysis, investment management, and loan administration."
ENVS 125,Introduction to Environmental Studies,3,"This course focuses on issues pertaining to environmental awareness and sustainability. Students will gain an understanding of the various components of the Earth System and the complex relationship between humanity and the global environment. Students will analyze and discuss current environmental issues, as well as currently proposed solutions, and debate their likely impact upon present and future generations. Relevant concepts from natural and social sciences will be utilized to critically and creatively evaluate specific issues of environmental awareness and sustainability as they relate to business, health, and technology."
FINC 215,Investment Planning,3,"This course is an introduction to investment fundamentals, including risk and return; investment information sources; market indexes; analysis of the economy, industry and companies; and investments in stocks, bonds, and mutual funds. Students will also be introduced to international investing, active versus passive investment strategies, fundamental and technical analyses, and other investment vehicles such as options, warrants, and convertibles."
ENVS 385,Special Topics - Environmental Sciences,3,This is an experiential learning field course. The majority of the instruction takes place off campus. Students will examine concepts related to environmental science through hands-on field explorations in outdoor locations. Topics related to environmental science will be selected based on the location in which field explorations will occur. Students will study these topics while hiking through the natural settings in which they exist and learn about the environmental and geologic history of the region(s).
FINC 211,Corporate Finance,3,"This course covers the fundamental principles of corporate finance. Students will be introduced to various methods of company analysis, the term structure of interest rates, the relationship between risk and return, time value of money principles, security analysis, cost of capital and capital structure, and capital budgeting techniques."
ENGL 385,Literature Special Topics,3,"This course introduces students to a specialized study of literary works. The study may be based upon a common author, a common theme, a common literary period, or a common literary genre (such as poetry, drama, short fiction, non-fiction, biography or the novel). Students learn to recognize the elements shared by an author’s work, a theme, a period or a genre. Students learn to analyze the thematic and stylistic elements of the specialized literary works. They also learn to interpret literary works by developing a single point and supporting it with specific examples from the text. Students learn to go beyond the summary of literary works to an analysis of them, using common literary terms."
ENGL 021,English/Reading Applications,3,"A pre-college level course that extends students’ knowledge of the writing process, as well as higher-level reading, study skills, and critical thinking techniques. Building on existing skills, students develop strategies for prewriting, writing, revising, and editing using various methods of development. In addition, students apply strategies for effective reading, vocabulary building, and critical thinking, as well as learning how to access and summarize information from electronic sources. Students review grammar and punctuation as needed. Mastery of these skills is an essential component of academic and career success."
ECON 385,Economics Special Topics,3,This course explores economic phenomena in various contexts. Students learn in-depth the significance and implications of economic theory and its applications in business and public policy.
ENGL 220,Literary Worlds,3,"This course introduces students to a variety of literary works, including poetry, drama, short fiction and the novel. Students learn to analyze the thematic and stylistic elements of literary works. They also learn to interpret literary works by developing a single point and supporting it with specific examples from the text. Students learn to identify historical, social, and intellectual trends that affect literary works. In addition, they will recognize how literature can enrich our lives by reflecting upon common personal and professional situations."
ENGL 311,Professional Writing,3,"This course develops the written and presentation skills necessary for success in professional, supervisory, or managerial positions. Emphasis on communication in both on-paper and digital media is included. Students also learn to use a variety of formats, styles, and delivery systems to achieve the clear, concise, and professional communication required to communicate in global markets. To stress the importance of workplace communication, students create a major professional document as a team."
ENGL 109,Composition,3,"This course introduces students to expository and persuasive writing. Employing critical thinking and the writing process, students will compose academic essays utilizing a variety of modes. They will also analyze and respond to a variety of academic and professional readings. Students will evaluate information and audience to improve form and content. Students are also introduced to the research process, including finding, evaluating, and documenting sources, to complete a short research project using the American Psychological Association Style."
FINC 382,International Finance,3 TO 6,"This course explores finance in an international context. Students learn about finance concepts while studying in another nation. Students reflect upon the finance practices of their country of study. This course may be tailored regarding content, time, and credit offered in accordance with a student’s international study and pending approval from the appropriate associate dean."
HNRS 304,Honors Accountancy Project,0,"This is an experiential and empirical project-oriented course that prepares the honors student to be a leader in the accounting industry. Honors students will utilize accounting, technological, and professional presentation skills in industry, professional organizations, and community settings. An Honors Accountancy Project will be required in five undergraduate semesters of the student’s Honors Professional Accountancy degree program as directed by the faculty mentor. This course meets on a prearranged schedule with the faculty mentor."
HNRS 303,Honors Accountancy Project,0,"This is an experiential and empirical project-oriented course that prepares the honors student to be a leader in the accounting industry. Honors students will utilize accounting, technological, and professional presentation skills in industry, professional organizations, and community settings. An Honors Accountancy Project will be required in five undergraduate semesters of the student’s Honors Professional Accountancy degree program as directed by the faculty mentor. This course meets on a prearranged schedule with the faculty mentor ."
HNRS 302,Honors Accountancy Project,0,"This is an experiential and empirical project-oriented course that prepares the honors student to be a leader in the accounting industry. Honors students will utilize accounting, technological, and professional presentation skills in industry, professional organizations, and community settings. An Honors Accountancy Project will be required in five undergraduate semesters of the student’s Honors Professional Accountancy degree program as directed by the faculty mentor. This course meets on a prearranged schedule with the faculty mentor."
HNRS 301,Honors Accountancy Project,0,"This is an experiential and empirical project-oriented course that prepares the honors student to be a leader in the accounting industry. Honors students will utilize accounting, technological, and professional presentation skills in industry, professional organizations, and community settings. An Honors Accountancy Project will be required in five undergraduate semesters of the student’s Honors Professional Accountancy degree program as directed by the faculty mentor. This course meets on a prearranged schedule with the faculty mentor."
HNRS 185,Arts and Sciences Honors Project,0,") will be required in five College of Arts and Sciences courses in addition to completion of an experiential learning, service learning, internship, Professional Excellence (PROX) or study abroad (SABR) course (HNRS 185) in order to be awarded Arts and Sciences Honors. The Honors Projects will be in addition to the workload assigned for the designated course and must focus on addressing an Excellence Systems skill either not covered in the class or in greater depth than the course learning goals. Students should contact the Arts and Sciences Honors Coordinator or the College of Arts and Sciences Dean for project guidelines. Submission of the project outlines must be no later than four weeks prior to the start of the class. This course meets on a prearranged schedule with the faculty mentor."
HNRS 305,Honors Accountancy Project,0,"This is an experiential and empirical project-oriented course that prepares the honors student to be a leader in the accounting industry. Honors students will utilize accounting, technological, and professional presentation skills in industry, professional organizations, and community settings. An Honors Accountancy Project will be required in five undergraduate semesters of the student’s Honors Professional Accountancy degree program as directed by the faculty mentor. This course meets on a prearranged schedule with the faculty mentor."
ENGL 110,Advanced Composition,3,", English Composition. Students develop critical thinking through the creation of essays and documents that use argumentation and persuasion. As a team, students collaborate to present a required assignment to the class. Students learn to research, evaluate, and incorporate information from both primary and secondary sources, to document secondary sources using APA format, and to analyze information and audiences to improve form and content."
HIST 385,History Special Topics,3,This course explores historical phenomena in various socio/political contexts. Students learn in depth the significance and implications of events and the importance of individuals and groups. Students also learn about the impact of historical events on the present and the future.
HNRS 154,Arts and Sciences Honors Project,0,) in order to be awarded Arts and Sciences Honors. The Honors Projects will be in addition to the workload assigned for the designated course and must focus on addressing an Excellence Systems skill either not covered in the class or in greater depth than the course learning goals. Students should contact the Arts and Sciences Honors Coordinator or the College of Arts and Sciences Dean for project guidelines. The project outlines must be submitted for approval no later than two weeks after the start of the class. This course meets on a prearranged schedule with the faculty mentor.
HNRS 152,Arts and Sciences Honors Project,0,) in order to be awarded Arts and Sciences Honors. The Honors Projects will be in addition to the workload assigned for the designated course and must focus on addressing an Excellence Systems skill either not covered in the class or in greater depth than the course learning goals. Students should contact the Arts and Sciences Honors Coordinator or the College of Arts and Sciences Dean for project guidelines. The project outlines must be submitted for approval no later than two weeks after the start of the class. This course meets on a prearranged schedule with the faculty mentor.
HNRS 151,Arts and Sciences Honors Project,0,) in order to be awarded Arts and Sciences Honors. The Honors Projects will be in addition to the workload assigned for the designated course and must focus on addressing an Excellence Systems skill either not covered in the class or in greater depth than the course learning goals. Students should contact the Arts and Sciences Honors Coordinator or the College of Arts and Sciences Dean for project guidelines. The project outlines must be submitted for approval no later than two weeks after the start of the class. This course meets on a prearranged schedule with the faculty mentor.
HNRS 153,Arts and Sciences Honors Project,0,) in order to be awarded Arts and Sciences Honors. The Honors Projects will be in addition to the workload assigned for the designated course and must focus on addressing an Excellence Systems skill either not covered in the class or in greater depth than the course learning goals. Students should contact the Arts and Sciences Honors Coordinator or the College of Arts and Sciences Dean for project guidelines. The project outlines must be submitted for approval no later than two weeks after the start of the class. This course meets on a prearranged schedule with the faculty mentor.
HNRS 155,Arts and Sciences Honors Project,0,) in order to be awarded Arts and Sciences Honors. The Honors Projects will be in addition to the workload assigned for the designated course and must focus on addressing an Excellence Systems skill either not covered in the class or in greater depth than the course learning goals. Students should contact the Arts and Sciences Honors Coordinator or the College of Arts and Sciences Dean for project guidelines. The project outlines must be submitted for approval no later than two weeks after the start of the class. This course meets on a prearranged schedule with the faculty mentor.
HIST 270,Survey of American History,4,"This course examines U.S. history from the Colonial Period to the present. Students will examine major events and movements which shape the present and future by analyzing diverse historical and geographical perspectives. This course also includes focused looks at Michigan history and geography as well as the ways that U.S. and Michigan history have been constructed through social, political, religious, economic, intellectual, technological, and artistic differences."
HIST 265,Survey of World History,4,"This course examines world civilizations from the beginnings of human history in the Ancient Near East to the present. Students will critically analyze world events through exploration of historical concepts, terms, sources, and perspectives as well as the historical construction of differences, similarities, and consequences of cultural phenomena between groups and regions of the world. This course also teaches concepts and principles of world geography with particular emphasis on regions and places, including physical features, systems, characteristics, and natural processes of the earth’s surface."
HSAD 495,Health Services Administration Practicum,4,"This course is the practicum experience for the Health Services Administration bachelor degree and provides an opportunity for the student to apply administrative skills in a non-clinical health care environment. The student will complete a minimum of 120 hours under the direct supervision of a designated preceptor. The practicum will require students to critically think and communicate direct knowledge of managerial functions, policies and procedures, budget/financial, human resource, quality performance improvement, and legal and ethical principles. This class requires a minimum of 120 hours of practical experience at the assigned site plus additional classroom hours. To meet course requirements the student will be required to be available during normal business hours (i.e. 8:00 a.m. to 5:00 p.m.) for site visits"
MKTG 440,Strategic Marketing,3,"This marketing capstone course focuses on decision-making. Students will integrate material learned in their marketing courses and apply the definitions, concepts, and marketing logic in the analysis of marketing problems. A variety of techniques including situation analysis, SWOT analysis, secondary research and appropriate financial analysis will be used within the case analysis format to develop marketing objectives, strategies, and programs. The course will include the use of simulations and the development of a formal marketing plan."
MKTG 382,International Marketing,3 TO 6,"These courses explore marketing in an international context. Students learn about marketing concepts while studying in another nation. Students reflect upon the marketing practices of their country of study. These courses may be tailored regarding content, time and credit offered in accordance with a student’s international study and pending approval from the appropriate associate dean."
MKTG 425,Search Engine Marketing and Analysis,3,"This course builds on the foundational concepts from digital marketing to cover search engine marketing (SEM) and search engine optimization (SEO) in more depth. During the first half of the course students will learn how to improve website traffic through the use of SEO tactics, content marketing, social media management, and other unpaid efforts. The second half of the course will be dedicated to paid efforts, including the creation of pay-per-click campaigns using popular SEM platforms. Students will learn to interpret traffic analytics and other metrics in order to analyze campaign performance. The goal of search marketing is to gain traffic and visibility for websites and content."
MKTG 421,International Marketing,3,"This course is a study of the opportunities and challenges encountered in international marketing, at various scopes and degrees of international involvement. Students explore how organizations participate in and are affected by international competition; identify and analyze international market segments and related cultural difference; assess market value; and develop marketing strategies relevant to various international segments."
MKTG 412,Marketing Research,3,"Students will conduct, prepare, and present an actual situation analysis report for a firm using appropriate primary and secondary sources. The course reviews the nature, procedures, terminology, and application of research in solving marketing problems. Students learn the steps of marketing research, including problem definition, research design, sampling procedures, data collection methods, data analysis and interpretation, and the research report."
MKTG 383,International Marketing,3 TO 6,"These courses explore marketing in an international context. Students learn about marketing concepts while studying in another nation. Students reflect upon the marketing practices of their country of study. These courses may be tailored regarding content, time and credit offered in accordance with a student’s international study and pending approval from the appropriate associate dean."
MKTG 381,International Marketing,3 TO 6,"These courses explore marketing in an international context. Students learn about marketing concepts while studying in another nation. Students reflect upon the marketing practices of their country of study. These courses may be tailored regarding content, time and credit offered in accordance with a student’s international study and pending approval from the appropriate associate dean."
MKTG 346,Digital Brand Engagement,3,This course introduces students to the various branding strategies organizations use to establish and reinforce brand equity. Students will compare the various tactics available to understand how to best reinforce an organization’s brand presence. Students will also understand how to leverage content marketing to be integrated into branding strategy. Students will also understand the importance of consistent messaging to create consistent brand perception.
MKTG 322,Digital Marketing,3,"This course offers an overview of online marketing strategies and techniques. Main topics include operating in a global marketplace, online marketing to individuals with personalization services, traffic building and branding."
MKTG 320,Marketing of Services,3,"This course provides an in-depth examination of marketing strategies, functions and programs specifically targeting service organizations. Students learn about consumer behavior in service encounters, and positioning of services in competitive markets. Pricing, distribution and promotional methods that both differ from and integrate with traditional product marketing practices are also examined. Using case studies, students learn to diagnose and analyze service marketing plans with techniques such as position mapping, service branding, cost and value-based pricing, integrated marketing communications and distribution channel analysis. The course also addresses ethical issues and best practices related to the marketing of services. The course culminates with the development of a marketing plan for a service business or organization."
MKTG 324,Social Media Strategies,3,This course provides a thorough examination of social media as an integral part of every organization’s marketing plan. Students will learn how to use social media as part of a unified marketing strategy. They will also leverage the unique aspects of these new marketing tools to accomplish organizational objectives. An essential part of this course is the interpretation of social media metrics to make sound marketing decisions.
MKTG 312,Digital Retailing,3,"This course provides a comprehensive review of digital retailing as it applies to consumer products and services. Through the study of various industry participants, from dominant online retailers such as Amazon to individual-driven selling websites like Etsy, students will become familiar with the latest digital retailing trends including social commerce, mobile commerce, omnichannel marketing, and others. A significant portion of the course will be dedicated to examining the unique aspects of consumer behavior as it relates to online shopping and to using available research in this field to increase online retail profits."
MKTG 214,Public Relations Foundations,3,"This course introduces the principles for managing relationships with the organization’s various audiences, including customers, employees, government, investors, and media. Students develop an understanding of public relations and learn to recognize, examine, interpret, and implement public relations activities and communications."
MKTG 212,Professional Selling,3,"This course introduces the theory and practical application of professional selling techniques with a focus on customer needs, behavior, and relationship building. Students learn the theory, practice, and procedures of successful selling while examining the personal attri­butes necessary for a successful sales career. Student presentation skills are enhanced through sales role-playing."
MKTG 211,Marketing Foundations,3,"This course explores the role of marketing in society and in the success of an organization. Students learn and apply the strategies, tactics and terminology used by market-oriented businesses. Through critical thinking exercises and case analysis, students become familiar with the primary tools of marketing including market segmentation, product, pricing, marketing communication, research, and marketing channel strategies."
