code,title,credit,description
A 114,Watercolor I,3,"This is a fundamental course in the use of color via the medium
of watercolor. Skill development and color theory are areas of
emphasis. A small amount of emphasis will also be given to other
water-based media. Students will find a basic understanding of
drawing concepts helpful. Drawing I recommended (not re-
quired)."
A 115,Watercolor II,3,"This is an advanced course in the use of color via the medium of
watercolor. Personal development and color theory are areas of
emphasis. Attention will be being placed on the development of
personal skills and techniques. The course will also be concerned
with a study of some of the experimental techniques, which can
be used to produce a watercolor painting. Other water-based
media may be explored at the discretion of the student.
Prerequisite:"
A 114,A 117 Ceramics II,3,"This course continues the instruction and skill building begun
in Ceramics I.  The course will emphasize the development
of sound clay design and form and will cover contemporary
hand-building and throwing techniques, as well as kiln firing and
glaze formulation. Prerequisite:"
A 112,^A 121 Design Software Applications,3,"This course provides an introduction to computer hardware,
software, and peripherals commonly used by graphic designers
and professional artists. Students will complete projects using
graphic design software."
A 201,Art History Survey: Prehistoric to Medieval,3,"This course provides an introductory survey of the art and archi-
tecture of the Western world from Prehistoric times through
the Early Renaissance. Because of the extensive time period and
the number of civilizations being examined, the course will focus
on art objects and monuments that are most representative and
significant for each historical period. A broad range of art forms
will be examined, including monumental architecture, sculpture,
ceramics, paintings (including frescoes, mosaics, and manuscripts),
textiles, and metalwork."
A 202,Art History Survey: Renaissance-Contemporary,3,"This course provides an introductory survey of the art and
architecture of the Western world from the Renaissance through
Modern periods, ending with a survey of trends in contempo-
rary American and European art. The course will explore the
relationships between the art periods and styles as well as the
achievements of individual artists. Because of the extensive time
period and the number of cultures and styles being examined,
65
the course will focus on art objects and monuments that are
most representative and significant for each historical period. A
broad range of art forms will be examined, including monumental
architecture, sculpture, ceramics, paintings (including frescoes,
mosaics, and manuscripts), textiles, and metalwork."
A 205,Art Methods,3,"An examination of the principles and practices of teaching art to
children from preschool through middle school."
^A 215,Graphic Design,3,"This course covers the resources, materials, and procedures of
graphic design.  The course will provide an introduction to prob-
lem solving, basic layout skills, and graphic design terminology. An
introduction to the Macintosh computer with the latest graphic
software will be included. Projects will emphasize color, form, and
typography."
^A 223,Computer Graphics - Illustration,3,"This course provides an introduction to contemporary illustra-
tion practice, including the use of traditional drawing, painting,
and printmaking techniques supplemented with digital manipula-
tion using the most recent version of Adobe Illustrator and Ado-
be Photoshop. The course also covers hand rendering, computer
rendering, scanning, digital tablet use, image manipulation, and
printing. The course will also focus on a client based approach to
image creation, emphasizing the development of concepts and
ideas concluded by finished images. Prerequisite: None (A 103 or"
A 121,"recommended)
^A 224 Computer Graphics - Enhanced Photography",3,"This course provides experience in the use of high-tech en-
hanced photography software. Course projects will incorporate
use of Macintosh computers and Adobe PhotoShop software for
digital imaging and manipulation as well as image editing, scanning,
and printing."
A 240,Art Seminar,1,"This course is designed for students interested in research, dis-
cussion, and studio experience in various media within academic
or vocational areas such as art education, art therapy, computer
graphics, graphic design, interior design, drawing, painting, print-
making, watercolor, illustration, ceramics, sculpture, art theory,
art criticism, or museum studies."
A 250,Advanced Studio I,1,"This studio course is designed for the student with an interest in
fine arts. The course will allow students to explore the possi-
bilities of self-expression with media and materials of their own
choosing. Prerequisite: Any previous studio course"
A 251,Advanced Studio II,1,"This studio course is designed for the student with an interest in
fine arts. The course will allow students to explore the possi-
bilities of self-expression with media and materials of their own
choosing. Continues Advanced Studio I. Prerequisite:"
A 250,A 252 Advanced Studio III,1,"This studio course is designed for the student with an interest in
fine arts. The course will allow students to explore the possi-
bilities of self-expression with media and materials of their own
choosing. Continues Advanced Studio II. Prerequisite:"
A 251,A 260 Portfolio Preparation,1,"This course is intended to provide students with the skills and
knowledge to design and prepare a portfolio that can be used
for college admissions or scholarship applications as well as for
pursuing employment  opportunities. Prerequisite: Sophomore
standing"
AB 108,Principles of Animal Science,3,"This course will introduce the field of animal science. The course
will focus on fundamental concepts of genetics, animal breeding,
physiology, anatomy, nutrition, digestion, and the scope of the
livestock industry."
AB 114,Ag Orientation,2,"This course will provide an introduction to the various careers
in agriculture. The course will also cover career and job trends,
setting academic goals, note taking, designing a term study plan,
preparing for tests, and test taking strategies and skills."
^AB 116,Applied Agronomy for Precision Ag,3,"This course presents instruction in plant identification, plant
health, plant pathology, soil health and crop production. This
course covers cropping practices, tillage methods, planting meth-
ods and pest control methods with the application of precision
agriculture technologies.  The course includes hands on experi-
ence in tillage, planting and fertilizer/insecticide applications using
variable rate application maps."
^AB 118,Agriculture GIS,3,"This course focuses on the concepts and procedures used in dis-
covering and applying the spatial relationships within and among
maps. It utilizes the mapping and geo-query capabilities of the
agricultural Geographic Information System (GIS) platforms to
map, analyze, and construct spatial models. This course establish-
es a comprehensive framework that encompasses a wide range
of multi-layered queries, such as:  multi-year yield analysis, yield
versus field attribute, or fertility versus observed field attribute.
The gathering of these layers enables the end-user to design
comprehensive models for the analysis of farming operations
leading to the development and implementation of improved
strategies on the farm or in industry."
AB 126,Principles of Agronomy,3,"This course presents instruction in crop plant classification, use,
and identification. The course also covers cropping systems,
tillage methods, planting methods, harvesting methods, and crop
growth patterns. Course emphasis will be balanced between
theoretical and practical crop science."
^AB 128,Agriculture Electronic Devices & Systems,3,"This course is designed to teach a person with basic electrical
knowledge how sophisticated electronic control systems are
applied to Precision Agriculture applications. The course will cov-
er simple open-loop control to the more complex closed-loop
control systems. The class will introduce a variety of sensors and
actuators that are commonly used in conjunction with the con-
trollers, to measure and control various agricultural operations.
66
In addition to control technology, wiring symbols and wiring
diagrams will be taught for diagnostics applications."
^AB 130,Precision Farming Systems,3,"This course provides an overview of precision agriculture con-
cepts and the tools of the discipline: Global Navigation Satellite
System (GNSS), Spatial Data Management Platforms, Intelligent
Devices, and Implements. Introductory use of each of these tools
within the processes of precision agriculture is covered. Hands-
on activities with agricultural data and data collection equipment
will provide an initial experience in the use of these tools. The
primary and secondary economic and environmental benefits to
the adoption of these practices are also discussed."
^AB 132,Agriculture Data Management Systems,3,"This course will prepare the student in the use of various spatial
data management platforms. Students will be required to do the
initial setup, create management and production lists, save and
unload data cards, process field data, and duplicate the process
that end-users must do to complete the task of transferring data
from the field to the computer. After setting up a data man-
agement tree, students will be required to do a field check to
ensure that it works to collect and separate the appropriate data.
In addition, students will use the software to create reports and
prescription maps.  Ag Leader® Spatial Management System™
will be the primary platform demonstrated in this course. This
will be a project-driven course for which the instructor will pro-
vide guidance and the student will be required to read software
documentation to complete most of the tasks."
^AB 134,Precision Farming Hardware,3,"This course will prepare the student in the use of various preci-
sion farming hardware components. Basic concepts of electricity,
electronics, hydraulics, and pneumatics will be covered first.
Students will then get hands-on experience in the installation of
display modules, guidance units, and control components. This is
a project driven course which requires the students to read and
understand technical manuals for the installation.  Monitoring and
guidance to be demonstrated include: Outback® MAX w/A321
RTK, John Deere® GreenStar™ 3 2630 w/StarFire™ 3000 RTK,
Case IH® AFS™ 700, Trimble® TMX-2050, Raven® Viper Pro™, and
Ag Leader® Integra™."
^AB 136,Introduction to Agricultural GIS,3,"This introductory course focuses on the concepts and proce-
dures used in discovering and applying the spatial relationships
within and among maps. It utilizes the mapping and geo-query
capabilities of the agricultural Geographic Information System
(GIS) platform, SST® Summit Professional™, to map, analyze, and
construct spatial models. This course establishes a comprehen-
sive framework that encompasses a wide range of multi-layered
queries, such as multi-year yield analysis, yield versus field attri-
bute, or fertility versus observed field attribute.  The gathering
of these layers enables the end-user to design comprehensive
models for the analysis of farming operations."
^AB 138,Remote Sensing,3,"This course examines fundamental concepts and theories from
the geospatial, cartographic, and computing sciences to un-
derstand the emergence, use, and development of this rapidly
growing area of geographic inquiry and research. Focused on GIS,
Global Positioning System (GPS), and remote sensing as well as
spatial data production, analysis, and management, this course
combines an in-depth review of the major geospatial theoretical
foundations with hands-on practical exercises to offer partici-
pants key opportunities to gain knowledge and expertise with
which to collect, analyze, and produce geospatial and attribute
information."
^AB 142,Field Mapping for Decision Making,3,"The primary purpose is to demonstrate the various tools avail-
able in industry to assist GIS Specialists, Precision Ag Technicians,
Agronomists, and Soil Surveyors in collecting accurate field data.
The data will then be interpreted using GIS software to create
management zones, grids, and other agronomic research-based
decisions. The equipment used in this course will consist of GPS
receivers for spatial data, soil collection equipment, GIS plat-
forms for interpretation, and soil contact electrical conductivity
sensors."
^AB 144,Intermediate Agricultural GIS,3,"This intermediate course builds upon on the concepts and
procedures used in discovering and applying the spatial rela-
tionships within and among maps learned in Introduction to
Agricultural GIS. It further utilizes the mapping and geo-query
capabilities of SST® Summit Professional™ to map, analyze, and
construct spatial models while adding the mobile tools found in
the SST® Sirrus™ platform. This course re-affirms the compre-
hensive framework from previous lessons and begins to develop
the practical knowledge necessary to succeed in developing and
implementing these strategies on the farm or in industry."
^AB 146,Aerial Systems Management,2,"This course introduces Unmanned Aerial Systems (UAS) plat-
forms, their history, and commercial applications, with special
emphasis in Precision Agriculture, Federal Aviation Administra-
tion (FAA) regulatory framework, data collection, privacy issues,
and navigation concepts.    Although instruction will cover con-
tent that is needed to pass the certification test for flying drones,
no certification will be awarded as part of this class in the actual
flight of unmanned aerial vehicles.  Further training and instruc-
tion will be required for students wishing to acquire and/or pilot
aerial vehicles, and students will be responsible for pursuing that
certification through testing."
^AB 148,Positioning Systems Management,3,"The Global Navigation Satellite System (GNSS) is a worldwide,
satellite-based navigation system used for aviation, remote
sensing, shipping, vehicle tracking, surveying, time transfer, search
and rescue operations, and personal communications via satellite.
This course provides an introduction to this rapidly growing field,
covering both applications and the technology that makes satel-
lite navigation possible. It is by nature an interdisciplinary course,
covering subject material in orbit prediction, satellite systems,
signal processing, error modeling, computer programming, digital
and microwave electronics."
AB 202,Agriculture Economics,3,"This course provides an introduction to the field of agricultural
economics as well as some of the basic tools and concepts of
67
decision making. Concepts are illustrated in terms of selected
contemporary social and economic issues, including the role of
agriculture in both the national and international dimensions.
Topics will include the structure of U.S. agriculture, consumer
food issues, world food problems, agribusiness, and rural devel-
opment."
AB 203,Soils and Soils Lab,4,"This course will provide a study of the physical, chemical, and bi-
ological properties of soils and how these properties determine
the nature of each soil and its crop productivity. The course will
also cover soil management practices. Prerequisite:"
AB 210,"and
PS 111 or",2,"years high school chemistry or Instructor Permis-
sion"
AB 207,Fundamentals of Animal Nutrition,3,"This course covers the role of carbohydrates, proteins, lipids,
minerals. vitamins, and water in animal nutrition. The course will
emphasize digestion, absorption, metabolism, and excretion of
nutrients and their metabolites. Prerequisite:"
AB 108,"or Instruc-
tor Permission
AB 208 Applied Animal Nutrition",3,"This advanced course will cover various techniques involved in
the formulation, preparation, and construction of animal nutrient
rations. Prerequisite:"
AB 207,"or Instructor Permission
AB 210 Crop Science",4,"This course will examine plant morphology and anatomy and
will also provide a history of plant agriculture. The course will
emphasize plant structures and systems related to the five major
field crops found in the local region: corn, sorghum, wheat, soy-
beans, and alfalfa. Growth stages, critical periods of development,
plant nutrition, mineral elements involved in physiology, and grain
grading and marketing will also be covered. Prerequisite:"
AB 212,Livestock Production,3,"This advanced animal science course is designed so students can
expand their expertise working with livestock. The course will
cover lactation, genetic applications, physiology of reproduction,
animal ecology, and the impact of livestock production on the
quality of life. Prerequisite:"
AB 108,"or Instructor Permission
AB 216 Farm Marketing",3,"This introductory course will cover operations involved in the
movement of agricultural commodities from the farmer to the
consumer. The course will focus on the essential marketing
functions of buying, selling, transportation, storage, financing,
standardization, pricing, and risk bearing. Prerequisite:"
AB 202,"or
Instructor Permission
AB 220 Beef Production",3,"This course will cover the basic husbandry practices used in
modern beef production. The course will focus on the latest
advancements in technology as they apply to cattle production.
Special emphasis will be placed on genetics, physiology of repro-
duction, beef nutrition, health programs, management methods,
use of electronic ID systems, ID databases, and marketing meth-
ods. Prerequisite:"
AB 108,"or Instructor Permission
AB 222 Sheep Production",3,"This course is designed to introduce the technology required
for modern sheep production. The course will focus on genetics,
reproduction, health, nutrition, management concepts, marketing,
budgets, and the proper care and handling of wool. Prerequisite:"
AB 108,"or Instructor Permission
AB 224 Range Management",3,"This course is designed to give students knowledge about forage
and range management.  The course will cover principles of plant
species selection, establishment, fertilization, and weed control.
Utilization and grazing of natural grasses will also be covered, as
well as improved cultivators.  The course will include discussion
of intensive grazing design and temporary forage systems, silage,
and haying methods. Prerequisite:"
AB 210,"or Instructor Permis-
sion
AB 225 Animal Diseases and Health",3,"This course will cover general concepts and applications for de-
signing and developing an effective flock or herd health program.
The course will emphasize effective sanitation, disease preven-
tion, control of ectoparasites and endoparasites, disease identifi-
cation, and methods of effective chemotherapy. Prerequisite:"
"AB
108","or Instructor Permission
AB 227 Ag Microcomputer",3,"This course is designed for students who have had some ex-
perience with computers. The course will cover the start-up
dialogue, care and maintenance of software and hardware, and
what to look for when purchasing a farm computer system. The
course will also emphasize the use of integrated software pack-
ages and their agricultural applications. Prerequisite: 2 years high
school math or Instructor Permission"
^AB 244,Precision Agriculture Capstone,3,"The primary goal and function of this capstone course is to
assist students in combining the knowledge and skills acquired
throughout the program to form a coherent problem solving
resource. The effectiveness of this resource is exhibited in the
ability of the student to employ multiple tools found within the
discipline to make sound decisions independently in the field. To
do this, students will first be exposed to multiple facets of the
industry through a multi-lecture series on agribusiness manage-
ment and strategy.  Secondly, to complete the course and the
Precision Agriculture curriculum, students will present an original
project to an industry panel demonstrating their ability to inte-
grate and communicate their knowledge across the discipline."
^ACR105,Painting & Refinishing I,3,"This course is the first in a four-course sequence covering all as-
pects of painting and refinishing auto body surfaces.  The course
will cover safety and health issues, surface preparation, metal
treatments, equipment, and paint specifics."
^ACR115,Non-Structural Analysis & Damage Repair I,4,"This course is the first in a four-course sequence covering all
aspects of non-structural analysis and damage repair for auto-
mobiles. The course will cover safety issues, vehicle construction,
industry opportunities, and auto body repair techniques and
materials.
68"
^ACR125,Structural Analysis & Damage Repair I,2,"This course is the first in a four-course sequence covering all
aspects of structural analysis and damage repair for automobiles.
The course will cover measuring, damage analysis, safety, frame
repair, unibody analysis, and welding."
^ACR135,"Airbrush, Fiberglass, and Pin Striping",3,"This course is designed to enhance skills in auto collision repair
through creating detail and unique products using airbrush and
pin striping techniques and fiberglass fabrication."
^ACR155,Painting & Refinishing II,3,"This course is the second in a four-course sequence covering all
aspects of painting and refinishing auto body surfaces. The course
will cover protective equipment, shop operations, and specific
painting principles and procedures. Prerequisite: ACR105"
^ACR165,Non-Structural Analysis & Damage Repair II,4,"This course is the second in a four-course sequence covering all
aspects of non-structural analysis and damage repair for auto-
mobiles. The course will cover trim and hardware protection,
glass, outer body, metal work, welding, safety, cutting, plastics, and
adhesives. Prerequisite: ACR115"
^ACR175,Structural Analysis & Damage Repair II,2,"This course is the second in a four-course sequence covering
all aspects of structural analysis and damage repair for automo-
biles. The course will cover safety, frame inspection and repair,
structural damage, unibody repair, welding techniques, and cutting
procedures. Prerequisite: ACR125"
^ACR185,Panel Fabrication,3,"This course is designed to give students the skills needed to
fabricate panels using sheet metal in order to create a finished
product by replacing or repairing existing parts. Prerequisite:"
ACR 125,^ACR205 Painting & Refinishing III,3,"This course is the third in a four-course sequence covering all
aspects of painting and refinishing auto body surfaces. This more
advanced course will focus on application procedures and tech-
niques for auto body painting. Prerequisite:"
ACR 155,^ACR215 Non-Structural Analysis & Damage Repair III,4,"This course is the third in a four-course sequence covering all
aspects of non-structural analysis and damage repair for automo-
biles. This advanced course will cover trim and hardware, glass
repair, outer body, mechanical and electrical components, safety
protocol, intermediate welding skills, and plastic and adhesive
repairs. Prerequisite:"
ACR 165,^ACR220 Introduction to Estimating,3,"Damage analysis and estimating covers the process of analyzing
the vehicle following a collision event looking at preexisting
conditions as well as collision related damage. The process of
gathering customer information, vehicle information, insurance
coverage information, vehicle damage, parts options, parts pricing,
labor operation pricing, and other related charges and arriving at
cost of repairs is the core of the course."
^ACR225,Structural Analysis & Damage Repair III,3,"This course is the third in a four-course sequence covering all
aspects of structural analysis and damage repair for automobiles.
This advanced course will cover safety, welding and cutting tech-
niques, unibody damage and repair, frame procedures, and fixed
glass. Prerequisite:"
ACR 175,^ACR235 Fleet and Commercial Vehicles,3,"This course is designed to allow students to use knowledge
gained in sheet metal repair, welding, plastic repair, and painting
to obtain skills in working on fleet and commercial vehicles, using
tools and paint specific to the industrial field of collision repair.
Prerequisite:"
ACR 175,^ACR255 Painting and Refinishing IV,4,"This course is the final one in a four-course sequence covering
all aspects of painting and refinishing auto body surfaces.  This
course will focus on advanced aspects, techniques, and proce-
dures for a variety of auto body painting and refinishing applica-
tions. Prerequisite:"
ACR 205,^ACR265 Non-Structural Analysis & Damage Repair IV,5,"This course is the final one in a four-course sequence covering
all aspects of non-structural analysis and damage repair for auto-
mobiles.  This course will focus on advanced aspects, techniques,
and procedures for non-structural damage repair.Prerequisite:"
ACR 215,^ACR270 Advanced Estimating & Bluepriting,3,"This course teaches systematic approaches to determining the
extent of collision damage to all areas of the vehicle. After ana-
lyzing the damage, the process of converting it into an estimated
cost of repair is presented in principle along with hands-on prac-
tice and application. This courses will use a computer database
to complete the estimate.  In addition, to completing estimates
students will learn to communicate with customers as well as
insurance companies."
^ACR275,Structural Analysis & Damage Repair IV,3,"This course is the final one in a four-course sequence covering
all aspects of structural analysis and damage repair for auto-
mobiles. The course will focus on advanced welding and cutting
techniques, unibody repair, frame repair, and fixed glass removal
and installation. Prerequisite:"
ACR 225,^ACR285 Mechanical & Electrical,3,"This course will focus specifically on auto mechanical and elec-
trical systems and will cover inspection, diagnosis, service, and
repair of system problems or damage. Prerequisite:"
ACR 225,^ACR295 Occupational Work Experience,0,"Occupational Work Experiences are available to students who
have completed 85% of their required course hours. This is an
optional course for automotive collision repair students who
wish to gain further “real life” experiences at local businesses
and/or approved sites."
^ADM115,Administrative Procedures I,3,"This course provides for an understanding of the concepts,
69
terminology, skills and procedures needed for employment in an
office. This course covers such topics as basic filing, office design,
computer and office technology, business writing and presenta-
tions."
^ADM116,Office Simulations I,3,"This course is designed to give students simulated practice with
real world application of various office skills. The course is de-
signed to give the student a working knowledge of the adminis-
trative assistant’s duties and responsibilities. The students follow
a self-directed, individualized set of instructions."
^ADM121,Proofreading and Editing,3,"This course is designed to assist students in identifying and
correcting errors in abbreviations, formats, grammar, punctuation,
word division, capitalization, and number expression. The course
also covers reviewing and applying the rules of written language
to business documents, such as letters, memos, reports, resumes,
agendas, and itineraries."
^ADM131,Microcomputer Applications I,3,"This course is designed to examine and apply the skills, tools, and
information necessary to perform basic software applications
used with microcomputers. The course will cover Microsoft
Word, Outlook, Power Point, and Desktop Publisher."
^ADM135,Business Finance,3,"This course is designed to reinforce an understanding of business
math/finance that provides the necessary foundation for students
interested in business careers. Business math/finance concepts
included are: fractions, percentages, bank services, payroll, taxes,
insurance, purchasing merchandise, markup and markdown,
interest, consumer credit and mortgages, metrics and currency,
invoicing, depreciation, amortization and present value/future
value. Students will develop a working knowledge of the 10-key
desk calculator using the touch system to solve mathematical
problems related to business situations."
^ADM138,Project Management I,2,"This course aims to develop a foundation base of the con-
cepts and solutions a student would need for successful proj-
ect management. Focus areas for this course combine project
management with technology skills to complete realistic assign-
ments. Involving tasks that support the planning, scheduling, time
management, decision making, communication, teamwork and
performance activities for successful project completion."
^ADM141,Applied Media Technology,3,"This course offers an overview of the role that media play in
modern society, with emphasis on the ethics, technology, social
obligations, and technical skills needed by modern communica-
tors. Course work will include digital photography, electronic
publishing, and current office technology. As new technology
emerges, it will be incorporated into this course."
^ADM152,Office Simulations II,3,"This course is a continuation of material presented in ADM116.
This course is designed to give students simulated practice with
real world application of various office skills. The course is de-
signed to give the student a working knowledge of the adminis-
trative assistant’s duties and responsibilities. The students follow
a self-directed, individualized set of instructions. Prerequisite:"
ADM 116,^ADM161 Administrative Procedures II,3,"This course provides additional information on mail and shipping
services, career development, effective leadership skills, stress
and time management, telephone and teleconference techniques,
and travel arrangements. Prerequisite:"
ADM 115,^ADM171 Microcomputer Applications II,3,"This course provides advanced instruction on how to use
database and spreadsheet software programs. The course is
designed to give students in-depth knowledge for using Microsoft
Excel and Access. Students will create and manage databases and
spreadsheets along with exploring the Internet as a valuable tool
in today’s business."
^ADM180,Accounting I,3,"This course gives students a broad overview of business opera-
tions and the basic skills needed to keep better financial records.
Simulations provide the student the opportunity to combine
individual tasks in a hands-on activity."
^ADM182,Project Management II,2,"This course aims to develop a foundation base of the con-
cepts and solutions a student would need for successful proj-
ect management. Focus areas for this course combine project
management with technology skills to complete realistic assign-
ments. Involving tasks that support the planning, scheduling, time
management, decision making, communication, teamwork and
performance activities for successful project completion."
ANT112,General Anthropology,3,"This survey course will cover the biological and cultural evolu-
tion of humans and will emphasize culture as an adaptive and
learned behavior necessary for survival. The four fields of anthro-
pology will be introduced as well as perspectives on anthropo-
logical culture, cultural diversity, and the value of multiculturalism.
The course will also focus on race, emergence of civilizations,
survival needs and skills, agriculture, horticulture, contraception,
economic development, language, marriage and family, kinship and
descent, sex and gender, political organization, civilization, social
control, social stratification, supernatural beliefs, art, globalization,
and cultural change."
^AUT101,Electrical I,3,"This course is designed for the study of automotive electrical
and electronic systems. The course takes a practical look at elec-
tricity and electronics. Topics include completing work orders,
describing basic electrical relationships, identifying electrical
system faults, and describing basic circuit characteristics. These
topics will be covered using a variety of classroom and shop
learning and assessment activities."
^AUT121,Auto Electricity and Electronics,2,"This course deals with the operation, diagnosis, and service of
electrical and computer systems found on modern automobiles
and light trucks.  The course will focus on the latest develop-
ments in the field.
70"
^AUT122,Brakes I,3,"This course is designed to provide students with an understand-
ing of how various basic and antilock brake systems work."
^AUT125,Undercar Maintenance,3,"In this course students will study and perform tasks from the
National Automotive Technicians Education Foundation’s (NA-
TEF) Maintenance and Light Repair (MLR) Program. These stud-
ies include elements from general engine repair service, cylinder
head and valve train diagnosis and repair, lubrication and cooling
system service, and heating and A/C system service.  After com-
pletion of this course, students will have a basic understanding of
vehicle service requirements and safety procedures."
^AUT126,Underhood Maintenance,3,"In this course students will study and perform tasks from the
National Automotive Technicians Education Foundation’s (NA-
TEF) Maintenance and Light Repair (MLR) Program. Covers
major vehicle operations; basic maintenance, lubrication, cooling,
lighting, brakes, tires, ignition systems, and electrical/electronics.
After completion of this course, students will have a basic under-
standing of vehicle service requirements and safety procedures."
^AUT132,Engine Performance I,3,"This course provides current information to develop the skills
needed to diagnose and fix drivability problems.  The course
will cover OBD I and OBD II diagnosis as well as computerized
power-train systems."
^AUT142,Automotive Technology Lab I,5,"This lab course is designed to give students practical work
experience in diagnosing, repairing, and understanding the
components of engine repair, auto transmission/transaxles, and
auto service management. Corequisites:  AUT101, AUT121, and"
^AUT151,Heating and Air Conditioning,2,"This course is designed provide knowledge of basic heating
and air conditioning systems. The course will cover theory and
operation as well as proper maintenance and service procedures.
Emphasis will also be on safety and correct use of air condition-
ing tools. Prerequisite:"
AUT 142,^AUT161 Steering and Suspension I,3,"The suspension and steering systems course is a lecture course
designed for students to increase their knowledge of various
parts of chassis work, such as wheel alignment, wheel balancing,
and suspension system operation and repair."
^AUT192,Automotive Technology Lab II,5,"This course is a lab course designed to give students practical
work experience to diagnose, repair, and understand the compo-
nents of engine repair auto transmission/transaxles, and auto ser-
vice management. Corequisites: AUT132, AUT151, and AUT161.
Prerequisite:"
AUT 142,^AUT193 Hybrid and Fuel Cell Vehicles,1,"This course is designed to give students an introduction to
the various types of hybrid electric vehicles (HEV). Topic areas
include improvement of fuel economy, hybrid designs, HEV com-
ponents, and the operation of the typical HEV."
^AUT201,Manual Drive Trains and Axles,2,"This course is designed to provide an in-depth study of torque
delivery. The course will cover clutches, drivelines, drive axles,
transfer case, and manual transmissions and transaxles. Prerequi-
site:"
AUT 192,^AUT211 Automatic Transmissions/Transaxles I,2,"This course provides an in-depth study of torque delivery and
planetary gear sets. Instruction areas include operation, service,
diagnosis, and repair of automatic transmission and transaxle
functions, including electronic controls. Prerequisite:"
AUT 192,^AUT221 Engine Performance/Drivability II,2,"This course provides current information to develop more
advanced skills needed to diagnose and fix more complex
drivability problems.  The course will cover analy zing, servicing,
and diagnosing a variety of fuel, exhaust, and induction systems.
Prerequisite:"
AUT 192,^AUT242 Automotive Technology Lab III,7,"This lab course is designed to give students practical work
experience in diagnosing, repairing, and understanding the com-
ponents of engine repair, auto transmission/transaxles, and auto
service management. Corequisites: AUT193, AUT201, AUT211,
and AUT221. Prerequisite:"
AUT 192,^AUT251 Engine Repair I,2,"This course begins with basic engine diagnostics and progresses
through engine removal, tear down, short block repair, and cyl-
inder head repair. The course will also emphasize correct engine
repair techniques. Prerequisite:"
AUT 242,^AUT255  Automatic Transmission/Transaxle II,1,"This course continues the study of automatic transmissions and
transaxles and their electronic control circuits, including trouble
diagnosis and service procedures. Prerequisite:"
AUT 242,^AUT261 Auto Service Management,2,"This interactive course covers the essentials and rationale for
service management.  The course covers shop safety, safety
planning, personal planning, supervising, and customer and staff
relations. Prerequisite:"
AUT 242,^AUT281 Automotive Technology Lab IV,7,"This lab course is designed to give students practical work
experience in diagnosing, repairing, and understanding the com-
ponents of engine repair, auto transmission/transaxles, and auto
service management. Corequisites:"
AUT 242,^AUT291 Service Management Practicum,1,"This course is a continuation of the AUT261 Auto Service Man-
agement course intended to develop skills to assist the student
in growing professionally and personally.  Emphasis will be placed
on attendance, professional attitude and laboratory behavior for
the fourth semester of the program. Prerequisite:"
AUT 242,"71
^AUT295 Occupational Work Experience",0,"Occupational Work Experiences are available to students who
have completed 85% of their required course hours. This is an
optional course for automotive technology students who wish
to gain further “real life” experiences at local businesses and/or
approved sites."
BS 101,College Biology,5,"This general education course will examine the plant and animal
kingdoms, their fundamental principles and processes of life, and
their relationship to everyday life. The course consists of three
hours of lecture plus three hours of laboratory work per week.
Prerequisite:"
MAT 090,", ENG 095, or Assessment
BS 104 Human Anatomy",4,"This course is an anatomical study of the systems forming the
human body. Emphasis is placed on the organs forming each
system, the embryonic development of the system, and the
functions of the tissues and organs of each system. The course
includes a brief physiological review with each system and will
consist of three hours lecture and one and one half hours of
laboratory work per week."
