code,title,credit,description
MUSC 1335,Commercial Music Software,3,Specialized training in commercial music software applications. This course includes integration of computer-based hardware and software with an emphasis on the utilization of DAW (digital audio workstation) technology in the professional studio environment.
MUSC 1331,MIDI I,3,"An overview of the Musical Instrument Digital Interface (MIDI) system and applications. Topics include the History, Civilization, and evolution of MIDI, hardware requirements, computer numbering systems, channels and modes, the MIDI language, and typical implementation of MIDI applications in the studio environment using software-based sequencing programs. Students are required to attend additional lab hours outside of class."
MUSC 1325,Acoustics,3,"Principles of sound in air, sound in recording, and sound reinforcement. Topics include acoustical properties of studios, live performance facilities, resonance, and electronic and acoustic control. Students will be able to describe specific characteristics of sound in air; describe acoustical properties of halls, rooms, and studios; measure and quantify sound characteristics; and utilize electronic and acoustic control measures."
MUSC 1323,Audio Electronics,3,"Basic concepts in electricity, Ohm’s Law, circuit analysis and troubleshooting audio problems. Topics include soldering techniques, audio electronic alignment procedures for tape machines, console maintenance, and sound reinforcement equipment maintenance."
MUSC 1330,Computer Music Notation I,3,Survey of music notation software and applications with skill development in computer music notation.
MUSC 1327,Audio Engineering I,3,"The tools, personnel and standard workflow of a recording studio. Topics include fundamentals of sound and overview of tracking, editing, and mixing audio."
MUSC 1321,Songwriting I,3,"Introduction to techniques of writing marketable songs including the writing of lyrics and melodies, setting lyrics to music, developing lyrical and musical hooks, analyzing the marketplace, and developing a production plan for a song demo."
MUSC 1305,Live Sound I,3,An overview of the field of live sound. Includes principles of live sound and the theory and interconnection of the components of a sound reinforcement system.
ASTR 1304,Solar System (lecture),3,"An introduction to present theories about the structure and evolution of the solar system, compared to other models and theories since antiquity. A survey of the Sun, planets, moons, rings, asteroids, comets and debris in our solar system. The possibility of life in the Universe."
MUSC 1270,Fundamentals of Music Production,2,"An introduction to the art of producing music in the modern recording studio. The focus of the course will be on the process involved in taking a song idea from initial inception to final commercial release. Topics will include appropriate choice of genre, song construction, demoing material, producing charts and lead sheets, digital tempo and rhythmic manipulation, managing musicians during sessions, mixing aesthetics, and final mastering and packaging of a product."
MUSC 1309,Conducting Class,3,"Introduction to the art of conducting including regular and irregular beat patterns, subdivision, and beat pattern varieties applied to musical literature and practical experience."
MUSC 1249,Applied Music: Conducting,2,"Private lessons in conducting. Development of technique through the practice of basic beat patterns, beginning beats, gesturing, and cueing. Emphasis on score reading and knowledge of musical terminology."
ASTR 1303,Stars and Galaxies (Lecture),3,"An introduction to the present cosmological theories about the structure and evolution of the universe. A comparison with previous models since antiquity. A study of the celestial sphere and the constellations, the motions in the sky. A study of gravity, light, radiation, optics, telescopes and spacecraft. A survey of the stars, clusters, galaxies, superclusters, their properties, structure and evolution."
ASTR 1104,Solar System Laboratory (Lab),1,
BIOL 1308,Biology for Non-Science Majors I (Lecture),3,"Provides a survey of biological principles with an emphasis on humans, including chemistry of life, cells, structure, function, and reproduction."
BIOL 1306,Biology for Science Majors I (Lecture),3,"Fundamental principles of living organisms will be studied, including physical and chemical properties of life, organization, function, evolutionary adaptation, and classification. Concepts of cytology, reproduction, genetics, and scientific reasoning are included."
BIOL 1309,Biology for Non-Science Majors II (Lecture),3,"This course will provide a survey of biological principles with an emphasis on humans, including evolution, ecology, plant and animal diversity, and physiology."
BIOL 1109,Biology for Non-Science Majors II,1,", Biology for Non-Science Majors II. Laboratory activities will reinforce a survey of biological principles with an emphasis on humans, including evolution, ecology, plant and animal diversity, and physiology. Selected laboratory experiments related to topics in Biology for Non-Science Majors for non-majors."
BIOL 1108,Biology for Non-Science Majors I (Lab),1,", Biology for Non-Science Majors I. Laboratory activities will reinforce a survey of biological principles with an emphasis on humans, including chemistry of life, cells, structure, function, and reproduction."
BIOL 1106,Biology for Science Majors I (Lab),1,"This laboratory-based course accompanies Biology 1306, Biology for Science Majors I. Laboratory activities will reinforce the fundamental principles of living organisms, including physical and chemical properties of life, organization, function, evolutionary adaptation, and classification. Study and examination of the concepts of cytology, reproduction, genetics, and scientific reasoning are included."
BARB 2470,Preparation for the State Licensing Examination,4,"In depth preparation of the theory and practical skills to pass the state licensing examination for a class A barber. Topics include: sanitation, disinfection, hair coloring, hair cutting, shampooing, conditioning, hair styling, chemical reformation services and shaving services."
BARB 2444,Barber Law and Shop Management II,4,Continuation of Barber Law and Shop Management I. Includes advanced business management and preparation for the State Board Examination for a barber license.
BARB 2432,Barber Law and Shop Management I,4,
BARB 2441,Advanced Barber Styling II,4,Continuation of Advanced Barber Styling I with further refinement of all skills and theory for licensure.
BARB 2431,Advanced Barber Styling I,4,Advanced skills in all areas of haircutting hairstyling and skincare. Introduction to hair coloring techniques.
BARB 1391,Special Topics in Barber/Styling,3,"Topics address recently identified current events, skills, knowledge, and/or attitudes and behaviors pertinent to the technology or occupation and relevant to the professional development of the student."
BARB 2402,Barber Styling III,4,Continued skill development in haircutting and styling. Emphasizes on advanced techniques in chemical procedures. Introduction to hairpieces and facials.
BARB 1402,Barber Styling I,4,"Continued development in haircutting techniques and implementation of basic styling. Introduction to chemical reformation. Perform haircutting techniques including shear, razor, and clipper. Demonstrate a variety of styling techniques; demonstrate techniques used in chemical reformation. Practice safety and sanitation."
BARB 1442,Barber Styling II,4,
BARB 1404,Introduction to Barber Styling,4,"Basic techniques for hair cutting. Introduction to the related skills of shampooing and treatments, and of trimming beards and mustaches."
BNKG 2381,Cooperative Education-Banking and Financial Support Services,3,"Career-related activities encountered in the student’s area of specialization offered through an individualized agreement among the college, employer, and student. Under the supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component."
BARB 1307,Introduction to Hair Design,3,
BNKG 2380,Cooperative Education-Banking and Financial Support Services,3,"Career-related activities encountered in the student’s area of specialization offered through an individualized agreement among the college, employer, and student. Under the supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component."
CDEC 1393,Special Topics in Family Life and Relations Studies,3,"Topics address recently identified current events, skills, knowledge, and/or attitudes and behaviors pertinent to the technology or occupation and relevant to the professional development of the student."
CDEC 1339,Early Childhood Development 0-3 Years,3,"Principles of normal growth and development from conception through three years of age. Emphasizes physical, intellectual, and social/emotional development."
CDEC 1359,Children with Special Needs,3,"A survey of information regarding children with special needs including possible causes and characteristics of exceptionality, educational intervention, available resources, referral processes, the advocacy role and legislative issues."
CDEC 1356,Emergent Literacy for Early Childhood,3,"An exploration of principles, methods, and materials for teaching young children language and literacy through a play-based, integrated curriculum."
CDEC 1358,Creative Arts for Early Childhood,3,"An exploration of principles, methods, and materials for teaching young children music, movement, visual arts and dramatic play through process-oriented experiences to support divergent thinking."
CDEC 1323,Observation and Assessment,3,
CDEC 1391,Special Topics in Family Life and Relations Studies,3,A study of infants and toddlers and their families. Includes appropriate assessment strategies and communication techniques to be used with families.
CDEC 1321,The Infant and Toddler,3,"A study of appropriate infant and toddler (birth to 3), including an overview of development, quality care giving routines, appropriate environments, materials and activities, and teaching/guidance techniques."
CDEC 1319,Child Guidance,3,"An exploration of guidance strategies for promoting prosocial behaviors with individual and groups of children. Emphasis on positive guidance principles and techniques, family involvement, and cultural influences. Practical application through direct participation with children."
CDEC 1313,Curriculum Resources for Early Childhood Programs,3,A study of the fundamentals of curriculum design and implementation in developmentally appropriate programs for children.
CDEC 1317,Child Development Associate Training I,3,"Based on the requirements for the Child Development Associate National Credential (CDA). Topics on CDA overview, general observational skills, and child growth and development overview. The four functional areas of study are creative, cognition, physical and communication."
CHEM 2423,Organic Chemistry I (Lecture & Lab),4,"Study of compounds of carbon. Topics include alkanes, alkenes, alkynes, alcohols, alkyl halides, stereochemistry, nucleophilic substitution, reaction mechanisms and synthesis. Study of the properties and behavior of hydrocarbon compounds and their derivatives. Designed for students in science or pre-professional programs."
CHEM 2325,Organic Chemistry II (lecture),3,"Advanced principles of organic chemistry will be studied, including the structure, properties, and reactivity of aliphatic and aromatic organic molecules; and properties and behavior of organic compounds and their derivatives. Emphasis is placed on organic synthesis and mechanisms. Includes study of covalent and ionic bonding, nomenclature, stereochemistry, structure and reactivity, reaction mechanisms, functional groups, and synthesis of simple molecules."
CHEM 2425,Organic Chemistry II (Lecture & Lab),4,". Topics include aromaticity, benzene and EAS reactions, aldehydes, ketones, carboxyl acids and their derivatives, condensation reactions, amines, phenols, and infrared and NMR spectroscopy."
CHEM 2123,Organic Chemistry I (lab),1,". Laboratory activities will reinforce fundamental principles of organic chemistry, including the structure, bonding, properties, and reactivity of organic molecules; and properties and behavior of organic compounds and their derivatives. Emphasis is placed on organic synthesis and mechanisms. Includes study of covalent and ionic bonding, nomenclature, stereochemistry, structure and reactivity, reaction mechanisms, functional groups, and synthesis of simple molecules. Methods for the purification and identification of organic compounds will be examined."
CHEM 2125,Organic Chemistry II (lab),1,". Laboratory activities reinforce advanced principles of organic chemistry, including the structure, properties, and reactivity of aliphatic and aromatic organic molecules; and properties and behavior of organic compounds and their derivatives. Emphasis is placed on organic synthesis and mechanisms. Includes study of covalent and ionic bonding, nomenclature, stereochemistry, structure and reactivity, reaction mechanisms, functional groups, and synthesis of simple molecules."
CHEM 2323,Organic Chemistry I (lecture),3,"Fundamental principles of organic chemistry will be studied, including the structure, bonding, properties, and reactivity of organic molecules; and properties and behavior of organic compounds and their derivatives. Emphasis is placed on organic synthesis and mechanisms. Includes study of covalent and ionic bonding, nomenclature, stereochemistry, structure and reactivity, reaction mechanisms, functional groups, and synthesis of simple molecules."
CHEM 1412,General Chemistry II (Lecture & Lab),4,"Continuation of CHEM 1411 . Topics include solutions, chemical kinetics, equilibrium and equilibrium phenomena in aqueous solution, acids and bases, pH, thermodynamics, electrochemistry, nuclear chemistry, organic chemistry, and biochemistry."
CHEM 1311,General Chemistry I (Lecture),3,"Science and engineering majors’ study atomic structure, chemical reactions, thermodynamics, electronic configuration, chemical bonding, molecular structure, gases, states of matter, and properties of solutions."
CHEM 1405,Introductory Chemistry I (Lecture + Lab),4,"Survey course introducing chemistry. Topics may include inorganic, organic, biochemistry, food/physiological chemistry, and environmental/consumer chemistry. Designed for non-science and allied health students."
CHEM 1305,Introductory Chemistry I (lecture),3,"General introduction to fundamental principles of chemistry includes atomic structure, chemical formulas, molecules, reactions, and elementary thermodynamics. This course is intended to be preparatory to CHEM 1411 for science majors who have no prior knowledge of chemistry."
CHEM 1105,Introductory Chemistry Laboratory I (lab),1,"Survey course introducing chemistry. Topics may include inorganic, organic, biochemistry, food / physiological chemistry, and environmental/consumer chemistry. Designed for non-science and allied health students."
CHEM 1111,General Chemistry I (Lab),1,"Science and engineering majors’ study atomic structure, chemical reactions, thermodynamics, electronic configuration, chemical bonding, molecular structure, gases, states of matter, and properties of solutions."
CDEC 2307,Math and Science for Early Childhood,3,"An exploration of principles, methods, and materials for teaching children math and science concepts and process skills through discovery and play."
CSME 2204,Introduction to the Theory and Chemistry of Hair Color,2,"The introduction of basic theory and chemistry of hair color. Topics include the Law of Color, terminology and chemical composition of hair color products."
GISC 2411,Geographic Information Systems (GIS) Applications,4,Application of GIS technology to real workplace applications from public and private sectors. Completion of Global Positioning Systems (GPS) fieldwork required for lab exercises.
CSME 1557,Applications of Hair Weaving & Braiding,5,Emphasis on the application of hair weaving and braiding techniques and preparation for the Texas Department of Licensing and Regulation (TDLR) examination.
CSME 1534,Cosmetology Instructor I,5,
CSME 1545,Principles of Facials and Skin Care Technology II,5,"A continuation of the concepts and principles in skin care and other related technologies. Topics include advanced instruction in anatomy, physiology, theory, and related skills of facial and Skin care technology."
CSME 1491,"Special Topics in Cosmetology/Cosmetologist, General",4,This course is designed to introduce the student to the principles of client relations dealing with diverse populations of clients and attitudes and behaviors pertinent to the occupation of cosmetology and relevant to the professional development of the student.
CSME 1507,Orientation to Eyelash Extensions,5,"An overview of the skills and knowledge necessary for the field of eyelash extensions. Topics include the basic knowledge of chemistry, eyelash growth cycles, proper selection and application, supplies and equipment of the industry, safety, sanitation, and laws and rules of the state licensing agency as they relate to eyelash extensions."
CSME 1535,Orientation to the Instruction of Cosmetology,5,A current Texas Cosmetology Operator License Must have 3 years recent verifiable work experience. Must obtain Department Approval.
CSME 1451,"Artistry of Hair, Theory and Practice",4,"Instruction in the artistry of hair design. Topics include theory, techniques, and application of hair design."
CSME 1453,Chemical Reformation and Related Theory,4,"Presentation of the theory and practice of chemical reformation, including terminology, application, and workplace competencies."
CSME 1452,Orientation to Hair Weaving & Braiding,4,
CSME 1420,Orientation to Facial Specialist,4,
CSME 1405,Fundamentals of Cosmetology,4,"A course in the basic fundamentals of cosmetology. Topics include safety and sanitation, service preparation, manicure, facial, chemical services, shampoo, haircut, wet styling, and comb out."
CSME 1447,Principles of Skin Care / Facials and Related Theory,4,
CSME 1410,Introduction to Haircutting and Related Theory,4,"Introduction to the theory and practice of hair cutting. Topics include terminology, implements, sectioning and finishing techniques."
CSME 1409,Application of Eyelash Extensions,4,This course provides the student with the skills necessary to perform client services using current techniques and business practices.
CSME 1308,Principles of Eyelash Extension,3,This course provides the student with the practical skills necessary to safely and effectively apply eyelash extensions.
CSME 1421,Principles of Facial and Skin Care Technology I,4,"An introduction to the principles of facial and skin care technology. Topics include anatomy, physiology, theory, and related skills of facial and skin care technology."
CSME 1391,"Special Topics in Cosmetology/Cosmetologist, General",3,"Topics address recently identified current events, skills, knowledge, and/or attitudes and behaviors pertinent to the technology or occupation and relevant to the professional development of the student."
DMSO 2130,Advanced Ultrasound and Review,1,"Knowledge, skills, and professional values within a legal and ethical framework addressing emerging technologies and professional development."
DMSO 1441,Abdominopelvic Sonography,4,"Normal anatomy and physiology of the abdominal and pelvic cavities as related to scanning techniques, transducer selection, and scanning protocols."
DMSO 1451,Sonographic Sectional Anatomy,4,"Sectional anatomy of the male and female body. Includes anatomical relationships of organs, vascular structures, and body planes and quadrants."
DMSO 1355,Sonographic Pathophysiology,3,"Pathology and pathophysiology of the abdominal structures visualized with ultrasound. Includes abdomen, and pelvis."
DMSO 2243,Advanced Ultrasound Physics,2,
DMSO 1351,Sonographic Sectional Anatomy,3,"Sectional anatomy of the male and female body. Includes anatomical relationships of organs, vascular structures, and body planes and quadrants."
DMSO 1342,Intermediate Ultrasound Physics,3,"Continuation of Basic Ultrasound Physics. Includes interaction of ultrasound with tissues, mechanics of ultrasound production and display, various transducer designs and construction, quality assurance, bioeffects, and image artifacts. May introduce methods of Doppler flow analysis."
DMSO 1266,Practicum (or Field Experience) - Diagnostic Medical Sonography/Sonographer and Ultrasound Technician,2,"Practical, general workplace training supported by an individualized learning plan developed by the employer, college, and student."
DHYG 2261,Clinical-Dental Hygiene/ Hygienist,2,"Advanced Level: A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional."
DMSO 1210,Introduction to Sonography,2,"written and verbal communication, and professional issues relating to registry, accreditation, professional organizations and history of the profession."
DMSO 1202,Basic Ultrasound Physics,2,"Basic acoustical physics and acoustical waves in human tissue. Emphasis is on ultrasound transmission in soft tissues, attenuation of sound energy, parameters affecting sound transmission and resolution of sound beams."
DHYG 2201,Dental Hygiene Care I,2,Dental hygiene care for the medically or dentally compromised patient including supplemental instrumentation techniques.
DHYG 2260,Clinical-Dental Hygiene/Hygienist,2,"Intermediate Level: A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional."
DHYG 2231,Dental Hygiene Care II,2,A continuation of Dental Hygiene Care I. Dental hygiene care for the medically or dentally compromised patient including advanced instrumentation techniques.
DHYG 1339,General and Oral Pathology,3,"Disturbances in human body development, diseases of the body, and disease prevention measures with emphasis on the oral cavity and associated structures."
DHYG 2153,Dental Hygiene Practice,1,"Emphasis on the laws governing the practice of dentistry and dental hygiene, moral standards, and the ethical standards established by the dental hygiene profession. Practice settings for the dental hygienist, office operations, preparation for employment, and introduction to the dental team."
DHYG 1319,Dental Materials,3,Physical and chemical properties of dental materials including the application and manipulation of the various materials used in dentistry.
DHYG 1331,Preclinical Dental Hygiene,3,Foundational knowledge for performing clinical skills and management of medical emergencies for patients with emphasis on procedures and rationale for performing dental hygiene care. Introduction to ethical principles as they apply to dental hygiene care.
DHYG 1261,Clinical-Dental Hygiene / Hygienist,2,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional."
DHYG 1304,Dental Radiology,3,"; Admission to the Dental Hygiene Program Must be placed into college-level reading, college-level writing and"
GAME 2374,3D Rigging for Games and Simulation,3,"An introduction to bone rigs and morph targets to properly set up a character for animation. In addition, rig bipedal characters, quadrupedal characters and props"
DHYG 1260,Clinical-Dental Hygiene / Hygienist,2,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional."
DHYG 1301,"Orofacial Anatomy, Histology & Embryology",3,"The histology and embryology of oral tissues, gross anatomy of the head and neck, tooth morphology, and individual tooth identification."
GAME 2373,2D Game Programming,3,"Design and development of 2D games and simulations. Includes the design of the user interface, animation, and software development techniques using industry standard development tool."
GAME 2376,Advanced 3D Game Modeling,3,"Advanced production of 3D modeling and texturing, for video games and simulations, using sophisticated modeling techniques as well as in game engine lighting and rendering to produce professional results."
GAME 2341,Game Scripting,3,
GAME 2342,Game Development Using C++,3,Skill development in C programming for games and simulations. Examines real-world C development issues.
GAME 2347,Advanced Game Programming,3,"Optimization of student-created games. Includes performance tuning, debugging, designing for test, software architecture design, object-oriented practices for game play, asset management, and coding best practices."
GAME 2336,"Lighting, Shading and Texture",3,"Lighting, shading, and texture painting for 3D models using digital painting techniques. Emphasizes lighting, shading, and texture creation of limited resolution to increase system performance for digital games and simulation training models."
GAME 2332,Project Development I,3,"Skill development in an original modification based on a current game engine. Includes management of version control; development of project timeliness; integration of sound, models, and animation; production of demos; and creation of original levels, characters, and content for a real-time multiplayer game. Applies skills learned in previous classes in a simulated real-world design team experience."
GAME 2334,Project Development II,3,"Continuation of an original modification based on a current game engine with an emphasis on new content and significant changes in game play over the base game experience. Includes creation of original levels, characters, and content for a real-time multiplayer game applying skills learned in previous classes."
GAME 2319,Game Engine,3,Commercial and open source gaming engines. Includes discussions and recommendations for game engines to fit industry specifications.
GAME 2312,Interactive Audio,3,"Music and sound effects. Includes formats, working within memory budgets, interactive systems, and foley libraries. Addresses a range of practical audio-related areas. Utilize music and sound effects in games; demonstrate techniques for working within memory budgets; utilize interactive systems and foley libraries."
GAME 2308,Portfolio for Game Development,3,"Design and management of an industry standard portfolio. Includes techniques in self-promotion, resume writing, portfolio distribution systems, and interviewing."
GAME 2304,Level Design II,3,"Intermediate approach to the tools and concepts used to develop levels of games and simulations. Incorporates an intermediate exploration of level design, architecture theory, concepts of critical path and flow, balancing, play testing and storytelling. Includes utilization of toolsets from industry titles."
GAME 1379,Introduction to Game Programming,3,Examines the role of a programmer in the development of a game and translation of game design to code. Includes hands-on programming using a high level language.
GAME 1378,Art For 2D Games,3,"Introduction to industry tools for the purpose of creating 2D game assets for gaming and simulation. Includes the art of spriting, 2D animation, 2D texturing, color theory, image manipulation, custom user interface, weapon designs, character design, heads up display, game user interface, file formatting, proper importing and exporting for games, understanding of design principles for games and marketing for games."
GAME 2302,Mathematical Applications for Game Development,3,"Presents applications of mathematics and science in game and simulation programming. Includes the utilization of matrix and vector operations, kinematics, and Newtonian principles in games and simulations. Also covers code optimization."
GAME 1374,Introduction to 3D Game Animation,3,"Introduce industry software tools used in creating game and simulation animation. Introduce techniques used to create movement of game assets; covers the principles of animation and their application in 3D space. Introduces animation issues such as animation hierarchies, game combat timing, and in-game storytelling."
GAME 1375,Principles of Game Concept Art,3,
ENDO 1472,Endoscopic Technology Theory,4,"In depth coverage of the endoscopy equipment and accessories used for basic endoscopy procedure and assisting in the procedure during their use in patients: Topics include operating different types of endoscopes and processors; accessories such forceps, injection needle, snare, dilators, band ligatures, and clips."
ENDO 1473,Fundamentals of Aseptic Technique,4,"In-depth coverage of perioperative concepts such as aseptic principles and practices, infectious processes, would healing. In-depth understanding of and apply wellness and disease concepts. Recognize and practice infection control procedures. To give students basic knowledge of blood borne diseases, including HIV/AIDS."
ENDO 1276,Practicum (or Field Experience) II,2,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional."
ENDO 1176,Practicum (or Field Experience) I,1,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional."
EMSP 2434,Medical Emergencies,4,A detailed study of the knowledge and skills in the assessment and management of patients with medical emergencies.
ENDO 1371,The Art of Team Work and Professional Skills,3,"This course introduces Human Factors science as applied to the system of care, teaching students about the skills needed to function effectively and safely in teams in a modern surgical environment. The course covers the background psychology of interpersonal interactions and evidence from other industries on the barriers to safe and effective team communications loops, use of checklists and standard operating procedures, how to deal with team dysfunction, leadership, followership, effective briefing and debriefing, models of risk and error in health care, and the principles of risk minimization in systems involving humans."
EMSP 2553,Emergency Medical Services Certification for Health Care Professionals,5,An equivalency course for Emergency Medical Services (EMS) certification under Texas Administrative Code for EMS Personnel Certification.
EMSP 2444,Cardiology,4,Assessment and management of patients with cardiac emergencies. Includes single and multi-lead ECG interpretation.
EMSP 2330,Special Populations,3,A detailed study of the knowledge and skills necessary to assess and manage ill or injured patients in diverse populations.
EMSP 2306,Emergency Pharmacology,3,"A study of drug classifications, actions, therapeutic uses, adverse effects, routes of administration, and calculation of dosages."
EMSP 2262,Clinical-Emergency Medical Technology/Technician (EMT Paramedic),2,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional."
EMSP 2261,Clinical-Emergency Medical Technology/Technician (EMT Paramedic),2,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional."
EMSP 2243,Assessment Based Management,2,"A capstone course covering comprehensive, assessment based patient care management. Includes specific care when dealing with pediatric, adult, geriatric, and special-needs patients."
EMSP 2205,EMS Operations,2,Knowledge and skills to safely manage multi-casualty incidents and rescue situations; utilize air medical resources; identify hazardous materials and other specialized incidents.
EMSP 1501,Emergency Medical Technician-Basic,5,Preparation for certification as an Emergency Medical Technician (EMT)-Basic. Includes all the skills necessary to provide emergency medical care at a basic life support level with an emergency service or other specialized services.
EMSP 2160,Clinical-Emergency Medical Technology/Technician (EMT Paramedic),1,"A health-related work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. Direct supervision is provided by the clinical professional."
FIRT 1202,Plan Examiner I,2,"Examination of plans submitted for approval by businesses, industry, or other regulated entities. Includes applicable codes and/or standards that meet certification requirements of the Texas Commission on Fire Protection."
FIRS 1433,Fire Fighter Certification VII,4,"One in a series of courses in basic preparation for a new firefighter. Should be taken in conjunction with Firefighter Certification I, II, III, IV, V, and VI to satisfy the Texas Commission on Fire Protection (TCFP) curriculum for Basic Structural Fire Suppression, Course #100."
FIRS 1407,Fire Fighter Certification II,4,"One in a series of courses in basic preparation for a new firefighter. Should be taken in conjunction with Firefighter Certification I, III, IV, V, VI, and VII to satisfy the Texas Commission on Fire Protection (TCFP) curriculum for Basic Structural Fire Suppression, Course #100."
