code,title,credit,description
CJ253,Policing Techniques: Interviewing and Interrogation,4,"s
This course explores police techniques and tactics used to combat and prevent crime. Emphasis is placed on the knowledge and
working skills involved in the art of interviewing and interrogating witnesses and suspects, and the relevant legal parameters that must
be followed during field procedures."
CJ261,Essentials of Security,4,"s
This course offers an overview of security elements and types of security organizations with a focus on security measures used to
protect lives, property and proprietary information through risk management and asset protection."
CJ264,Transportation Security,4,"s
This course examines current and future threats to the transportation systems and discusses methods and technologies designed to
confront these threats. Coverage of relevant security issues relating to transportation by sea, land, pipeline and air will be included."
CJ270,Externship in Criminal Justice,4,"s
This course provides students with an experiential learning event related to the field of Criminal Justice. Participating students acquire
“real-world” experience as an active member of a criminal justice related agency. Students have the opportunity to apply the
knowledge, skills and abilities they have acquired in the Criminal Justice program. Prerequisites: Completion of a minimum of 72
credits earned in the program of study"
CJ299,Criminal Justice Capstone,4,"s
This course provides a culminating experience after two years of study in the Criminal Justice program. Students are given the
opportunity to demonstrate competency and knowledge they have learned throughout the program. Prerequisites: Completion of a
minimum of 80 credits earned in the program of study including"
CJ1110,Introduction to Criminal Justice,4.5,"s
This survey course introduces the scope, principles and purposes of the American criminal justice system with emphasis on
criminology, forensics, law enforcement, courts, corrections and security."
CJ1210,Criminology,4.5,"s
This course introduces the fundamentals of the causes and control of crime."
CJ1220,Fundamentals of Law Enforcement,4.5,"s
This course provides an overview of policing and law enforcement, criminal justice administration and community policing. Topics
include a historical and social review of policing with an emphasis on current trends and strategies used by modern law enforcement
agencies to combat and prevent crime."
CJ1310,Criminal Justice Report Writing,4.5,"s
This course introduces the process of documenting and writing clear, concise, complete and accurate reports common in criminal
justice fields. Prerequisites:"
CJ1320,Investigations,4.5,"s
This course introduces the processes and procedures used in conducting investigations in criminal justice fields. Students will practice
detection, investigation and solution of criminal justice problems."
CJ1440,Community Corrections,4.5,"s
This course introduces fundamentals of the probation and parole system in the United States as well as other components of
community corrections."
CJ1470,Criminalistics,4.5,"s
This course introduces modern methods used to examine and investigate evidence. This course includes problem sets and a laboratory
component."
CJ2570,Forensic Technology,4.5,"s
This course is a continuation of the study of forensics begun in the Criminalistics course. Students use principles of forensics and
technology tools to further examine evidence and recreate crime scenes."
CJ2640,The American Jail,4.5,"s
This course introduces the process and procedures used in jailing in the United States, including security, booking, operations and jail
programs. Topics include the relationship between courts and jails."
CJ2650,Security Operations and Management,4.5,"s
This course introduces fundamentals of planning, resource allocation, risk management and implementation of a prepared plan in
providing security and in times of crisis."
CJ2670,Computer Forensics,4.5,"s
This course introduces fundamentals of securing a crime scene and gathering evidence from computers used in a crime."
CJ2699,Criminal Justice Externship,4.5,"s
This course provides students with an opportunity to apply knowledgeand skills acquired in the program in a real world experience for
135 hours. Prerequisites: Completion of a minimum of 67 credits earned in the program of study"
CJ2799,Criminology and Forensic Technology Capstone Project,4.5,"s
This is a culminating course in the Criminology and Forensic Technology program. Students are given the opportunity to demonstrate
skills and knowledge developed from courses in the program. Prerequisites: Must be taken during the student’s final quarter of
study, and requires prior satisfactory completion of"
DT1110,Introduction to Drafting and Design Technology,4.5,"s
This course introduces technical drafting and design practices. Topics include lettering, metric construction, technical sketching,
orthographic projection, sections, intersections, development, fasteners, theory and applications of dimensioning and tolerances,
pictorial drawing, and the preparation of working and detailed drawings."
DT1210,Rapid Visualization Techniques,4.5,"s
This course introduces the concepts of rapid communication of design topics utilizing techniques of freehand drawing and their
application to technical sketching and design visualization. Hands-on projects include drawing of two- and three-dimensional shapes
and objects, spatial thinking and eye-hand coordination in relation to the practice of drafting and design."
DT1230,CAD Methods,4.5,"s
This course examines computer-aided drafting (CAD) techniques utilizing CAD equipment. Hands-on projects include geometric
construction, various projections, sections, auxiliaries, dimensioning, sketching, and detail drawing that is practiced and applied using
proper CAD procedures. Maintenance of CAD drawing files through the use of operating system commands is applied and stressed."
DT1320,Building Information Modeling (BIM),4.5,"s
This course examines architectural planning and design utilizing Building Information Management (BIM) techniques. Fundamental
design methods and practices for the creation of architectural drawings are presented, with emphasis on the content of the drawings
and the production skills. Topics include the development of floor plans, elevations and sections of building projects."
DT1325,Sustainability in Design,4.5,"s
In this course, students investigate the challenges of implementing sustainability in a variety of contexts, from the perspectives of
climate change, energy use, natural resource use and ecosystems/land use. Students explore current trends of sustainability as it
applies to design, manufacturing and building. Topics include materials, manufacturing techniques, new technologies, renewable
resources and product life cycle analysis."
DT1410,Materials and Processes in Design,4.5,"s
This course emphasizes the materials and processes used in manufacturing and construction. Students are introduced to a variety of
construction and manufacturing materials, machine tools and tooling used in a variety of processes. Emphasis is placed on terminology
and function."
DT1430,Parametric Modeling,4.5,"s
This course examines the creation of parametric models utilizing design software. Topics include working with constrained geometry,
creating and documenting assemblies, and advanced part modeling techniques."
DT2510,Advanced CAD Methods,4.5,"s
This is a course in computer-aided design for the advanced CAD user. Students utilize a typical CAD system to design and analyze
mechanical systems, architectural structures and other devices. This course reinforces CAD skills studied in the CAD Methods course."
DT2520,3D Civil Drafting,4.5,"s
This course provides an introduction to civil drafting and design using surveying and engineering data to draw civil engineering plans.
Topics include legal descriptions, plan and profile drawings, topographic mapping, cross-sections and required calculations."
DT2630,3D Modeling and Visualization,4.5,"s
This course explores 3D modeling, the application of realistic textures, lighting principles and techniques for the use of camera types.
An emphasis is placed on industry trends and issues pertaining to rendering output for different mediums."
DT2740,Advanced CAD Methods using AutoCAD,3.0,"s
This course focuses on the tools, features and common tasks of AutoCAD. Topics will include altering objects, annotations, creating
template content, creating additional drawing objects, dimensioning, drawing organization and inquiry commands, hatching objects,
inserting and managing external references, isolating or hiding displayed objects, manipulating objects, layouts and visibility, printing
and plotting, and reusable content. Students will demonstrate competency using all the AutoCAD commands and features. This course
examines the concepts found in the AutoCAD Certified Professional certification exam."
DT2745,Advanced CAD Methods using AutoCAD,4.5,"s
This course focuses on the tools, features and common tasks of AutoCAD. Topics will include altering objects, annotations, creating
template content, creating additional drawing objects, dimensioning, drawing organization and inquiry commands, hatching objects,
inserting and managing external references, isolating or hiding displayed objects, manipulating objects, layouts and visibility, printing an
plotting, and reusable content. Students will demonstrate competency using all the AutoCAD commands and features. This course
examines the concepts found in the AutoCAD Certified -Professional certification exam."
DT2799,Drafting and Design Technology Capstone Project,4.5,"s
An introduction to the theory and practical development, planning, management and presentation of a drafting project from start to
finish. Topics include techniques of project planning, project design and execution, documentation and presentation. Students are
required to apply project management techniques to a Capstone Project. Prerequisites: Must be taken during the student’s final
quarter of study, and requires prior satisfactory completion of"
ET1210,DC-AC Electronics,4.5,"s
This course examines properties and operations of electronics systems and circuits. Topics include types of circuits, electromagnetism,
frequency, capacitance, transformers and voltage. Students apply electronics laws to solve circuit problems. Prerequisite or
Corequisite:"
ET1220,Digital Fundamentals,4.5,"s
In this course, students examine the differences between analog and digital signals. Topics include transmission methods, binary data,
logic operations, logic circuits, logic symbols, registers and counters."
ET1310,Solid State Devices,4.5,"s
In this course, students study a variety of electronic devices, such as semiconductors, diodes, transistors and amplifiers. Bias circuits
and methods and switching applications are discussed. Students analyze circuits and troubleshoot a power supply."
ET1410,Integrated Circuits,4.5,"s
This course explores principles of operational amplifier circuits (op-amps), AC and DC parameters and applications for power
amplifiers, feedback, oscillation and line and load regulation. Students analyze and troubleshoot op-amp circuits."
ET2530,Electronic Communications,4.5,"s
In this course, students explore topics of electronic communications, such as the electromagnetic frequency spectrum, frequency
bands, modulation, digital data, antennas, transmission lines and loads, government services and fiber optics. Exercises include
diagramming modern transmitter and receiver components, plotting impedances, and making line and load conversions. Prerequisites:"
ET2560,Introduction to C Programming,4.5,"s
This course is designed to help students understand the fundamental concepts and terminology of computer programming and practical
skills used in designing, writing and debugging simple computer programs in C."
ET2640,Microprocessors and Microcontrollers,4.5,"s
This course examines the creation, assembly, features, function, programming and product applications of contemporary
microprocessors and microcontrollers. Students perform exercises in planning, designing, implementing and debugging functional
microcontrollers. Prerequisites:"
ET2750,Programmable Logic Controllers,4.5,"s
In this course, students study components, operations, maintenance and troubleshooting of programmable logic controllers (PLC).
Topics include I/O addressing, ladder schematics, scan sequence, sensors, actuators, controls, data manipulation methods, timers and
counters, sequencers and shift-registers. Students have a PLC project in this course. Prerequisites:"
ET2760,Advanced PLC Programming,3.0,"s
This course focuses on the advanced use of core Programmable Logic Controllers (PLC) programming skills. The student will be
required to demonstrate mastery of skills to create, modify, and troubleshoot PLC systems. This course examines the concepts found in
the S7 Certified Programmer certification exam."
ET2799,Electrical Engineering Technology Capstone Project,4.5,"s
Final capstone project with fundamental review provides students with a design experience and integration of knowledge in electronics
and computers gained in previous coursework, as well as a means to practice problem solving and teamwork, project management,
technical writing skills and project presentation skills. Prerequisites: Must be taken during the student’s final quarter of study, and
requires prior satisfactory completion of"
ET3110,Networking and Communications,4.5,"s
This course explores concepts of data communications and networking. Topics include basic data communications networks and
systems, local area networks, internetworks and the Internet."
ET3150,Automatic Industrial Control,4.5,"s
This course examines process control technology. Topics include analog and digital signal conditioning, sensors, final control operation,
discrete-state process control, digital control and controllers. Prerequisites:"
ET3220,Mobile Wireless Technology,4.5,"s
This course introduces mobile technology and wireless communications and their practical applications. Topics include wireless
communications systems, mobile devices and mobile networking."
ET3280,Electrical Machines and Energy Conversion,4.5,"s
In this course, students study concepts of basic energy conversion and physical phenomena in electrical machine operation. Topics
include magnetic materials and circuits, motors, generators, transformers and induction machines, synchronous machines and
alternators. Prerequisites:"
ET3330,Telecommunications Systems and Technology,4.5,"s
This course explores concepts and applications of telecommunications systems and technology. Emphasis is on technical aspects of
digital communications systems with digital signal processing, transmission, reception, storage and retrieval of information."
ET3380,Power Electronics,4.5,"s
This course introduces principles and applications of power electronics. Topics include electric power conversion, conditioning and
control, power devices and switches, switching techniques, rectifiers, converters and inverters, and switching power supplies.
Prerequisites:"
ET3430,Fiber Optic Communications,4.5,"s
This course explores concepts of fiber optic communication systems. Topics include light sources, optical fibers and their properties,
optical amplifiers, optical transmitters and receivers, communications systems and optical networks."
ET3480,Power Systems,4.5,"s
In this course, students study energy conversion, elements and the structure and operation of electric power systems. Topics include
generators, transformers, load flow and power distribution, and the operation and analysis of power systems."
ET4560,C++ Programming,4.5,"s
This course introduces concepts of object oriented programming and provides hands-on exercises in C++ programming. Areas of
instruction include primitive data types, control structures, functions, pass-by-value, pass-by-reference, array, pointers, C-strings,
recursion, class and objects, file input and output, operator overloading and inheritance."
ET4580,Green Energy Technology,4.5,"s
This course explores concepts and applications of renewable energy technology. Topics include types of renewable energy technology,
such as wind energy, solar power, hydro-electric energy, bio-energy, tidal power, wave energy, geothermal energy, ocean thermal
power and fuel cells."
ET4640,Embedded Systems,4.5,"s
This course examines microcontrollers and their applications in embedded systems. Emphasis is on effective programming, interfacing
and implementing a microcontroller. Prerequisites:"
ET4671,Electronic Circuit Analysis,4.5,"s
This course involves methods of analysis for analog circuits. Topics include transient and steady-state analysis of circuit response using
techniques such as differential equations, Laplace transforms and computer-aided circuit simulation programs, transfer functions and
Fourier techniques. Prerequisites:"
ET4771,Electronic Circuit Design,4.5,"s
This course examines the design of electronic circuits, and includes a laboratory that utilizes computer-aided software tools for circuit
design and simulation. Topics include active filters, time and frequency analysis, and modeling and simulations."
ET4799,Electrical Engineering and Communications Technology Capstone Project,4.5,"s
This is a project course in which students solve a technical problem that is designed to combine elements of courses in the program.
The instructor must approve the scope and depth of the student’s project and acts as a resource for the student during the execution of
the project. A formal written document and presentation are required. Prerequisites: Completion of a minimum of 171 credits
earned in the program of study"
FN2640,Fundamentals of Finance,4.5,"s
This course examines factors included in financial decision-making, such as return on investment, financial planning, budgeting and the
comparison of different corporate investments. It also covers the timing of cash flow and its impact on the desirability of investments.
Prerequisites:"
FN3140,Accounting and Finance for Business,4.5,"s
In this course, students will analyze the cost structure and timing of cash flows in a business, and use the budget and financial
performance of the business as the basis to evaluate the attractiveness of its capital investments."
HM1120,Medical Terminology for Healthcare Professionals,4.5,"s
This course introduces elements of medical terminology, such as the foundations of medical terms used to describe the human body
and its conditions, terminology for medical and surgical procedures and recognition of common abbreviations. This course also
provides a basic overview of anatomy."
HM1310,Information Systems and Technology in Healthcare,4.5,"s
This course introduces the basic principles and mechanics of the electronic health record, data retrieval and storage, and healthcare
computer systems. Topics include the use of hardware and software in data collection, storage, analysis and reporting, the importance
of data quality, entry, integrity and reliability as well as confidentiality, and the use of security measures to protect electronic health
records."
HM2520,Medical Coding I,4.5,"s
This course introduces principles and guidelines for using the International Classification of Diseases (“ICD”) and Current Procedural
Terminology (“CPT”) systems to code diagnoses and procedures in healthcare settings. Emphasis will be placed on students using
coding manuals and encoding software to practice diagnosis and procedure coding, and sequencing of diagnoses and procedures.
Students will be introduced to coding medical records and operative reports."
HM2620,Medical Coding II,4.5,"s
Building on Medical Coding I, this course focuses on advanced use of the International Classification of Diseases (“ICD”) and Current
Procedural Terminology (“CPT”) systems to code diagnoses and procedures in healthcare settings. This course also focuses on
enhancing students’ coding skills."
IE1110,Introduction to Industrial Engineering Technology,4.5,"s
This course introduces industrial engineering and the evolution of its approach in solving problems. Topics include an overview of
industrial engineering, concept and scope of industrial engineering, the evolution of the industrial engineering approach, concepts of
manufacturing systems, design of manufacturing systems, operation and management of manufacturing systems, and industrial
engineering education, profession and ethics."
IE1210,Manufacturing Processes,4.5,"s
This course is an overview of manufacturing technology and its basic working principles. Topics include basic modern manufacturing
processes and quality control measures."
IE1215,Basic Industrial Engineering Graphics,4.5,"s
This course examines methods of documenting the engineering of a product in process planning and production planning. Topics
include introduction to design, design using CAD, geometric construction, sketching, lettering, lines, 3D drawing, orthographic
projection, auxiliary views, dimensioning and tolerancing, tolerance and fit, assembly and exploded assembly models, thread, fastener,
springs, bill of material, documentation and working drawings, and parametric modeling. Students also study how to read engineering
drawings and produce a bill of material for a product."
IE1310,Work Measurements,4.5,"s
This course introduces principles and practices of work analysis and work measurement. Students will explore productivity
improvement techniques, such as work simplification, motion economy, and time and motion studies. Topics include the design and
standardization of work methods. Prerequisites:"
IE1320,Lean Manufacturing,4.5,"s
This course explores terminology and benefits of lean manufacturing. Topics include simplification and standardization of workflow,
managing capacity and eliminating waste in the production process."
IE1410,Human Factors,4.5,"s
This course introduces human factors in the work environment. It focuses on using industrial engineering to improve productivity by
adapting the work environment to human capabilities."
IE1420,Statistical Process Control,4.5,"s
This course introduces statistical concepts and application, such as X-bar and R-charts, p-charts, u-charts, c-charts, and basic quality
management concepts."
IE2510,Industrial Safety,4.5,"s
This course introduces safety programs used in industry. Topics include three key techniques for increasing safety in the workplace:
preliminary hazard analysis, failure modes and effects analysis, and OSHA hazard analysis and safety review requirements."
IE2515,Facilities Design,4.5,"s
This course explores the theory of facility design. Topics include the scope of facility planning, facility layout planning procedures,
systematic layout planning, non-production activity, production activity, computer-aided layout design, selection evaluation and
implementation, and group technology layout. Prerequisites:"
IE2620,Cost Estimating,4.5,"s
This course introduces cost estimating for labor, materials and overhead for products, systems and projects. Topics include budgets
and cost accounting."
IE2799,Industrial Engineering Technology Capstone,4.5,"s
This course provides an opportunity for students to work on a comprehensive project that includes designing or improving an integrated
system. The project is designed to combine elements of courses in the program of study. Prerequisites: Completion of a minimum of
75 credits earned in the program of study including"
IS3110,Risk Management in Information Technology Security,4.5,"s
This course addresses how risk, threats and vulnerabilities impact information systems in the context of risk management. Topics
include methods of assessing, analyzing and managing risks, defining an acceptable level of risk for information systems, and
identifying elements of a business impact analysis, a business continuity plan and a disaster recovery plan."
IS3120,Network Communications Infrastructure,4.5,"s
This course explores the convergence of computer networking and telecommunications technologies. Capabilities and limitations of
converged networking infrastructure are analyzed through voice, data and video applications in relation to performance, management
and security challenges. Prerequisites:"
IS3220,Information Technology Infrastructure Security,4.5,"s
This course examines security challenges encountered on backbone networks in an information and communications infrastructure.
Topics include methods of tightening infrastructure security, a variety of tools for monitoring and managing infrastructure security and
commonly-used technologies, such as firewalls and VPNs."
IS3230,Access Security,4.5,"s
This course explores the concept of controlling access to information systems and applications. Topics include access, authentication
and accounting for end-users and system administrators, and security controls for access control including tokens and public key
infrastructures (PKIs)."
