code,title,credit,description
BI 250,Microbiology (T►),5,"This course will enable the student to relate structure, physiology, genetics, and metabolism of microorganisms and infectious agents to the principles of prevention, treatment, and diagnosis of infectious diseases. The student will apply microbe-host interactions of pathogenesis and the host immune response to immunity to disease as it relates to epidemiology. The student will demonstrate proficiency in standard laboratory techniques used in inoculation, isolation, incubation, inspection, and identification of microorganisms with an emphasis on bacteria. This is an introductory course in microbiology for students interested in health-related careers."
BI 227,"Anatomy and Physiology 2 (O, T►)",4,"This course will enable the student to explore the principles in structure and function of the human body systems. The student will study basic chemistry, cells, tissues, and the following body systems: integumentary, cardiovascular, lymphatic, respiratory, urinary, digestive, and reproductive from macroscopic and microscopic viewpoints. This is one semester of a two-semester course. This course must be taken in addition to"
BI 231,Pathophysiology (O),4,"This course will enable the student to explore the concepts of pathophysiology, including inflammation and healing, immune responses, fluid/electrolyte imbalances, pain, neoplasms, and genetics. The student will apply these underlying concepts to explain the pathophysiology, etiology, clinical manifestations, and treatments of common disorders in major body systems."
BI 220,Majors Biology 2 (Organisms) (T►),5,"This course will enable the student to develop knowledge of the biology of plants and animals, the evolutionary processes of organisms, and the principles of ecological interactions among organisms and their environments."
BI 215,Majors Biology 1 (Cell) (T►),5,"This course will enable the student to develop an understanding of basic biological chemistry; cell structure and function; cell metabolism, including cellular respiration and photosynthesis; classical genetics, including cell reproduction and inheritance processes; molecular genetics, including nucleic acid and protein processes and regulation; and the evolutionary processes of cells."
BI 110,"General Biology (O, T►)",5,This course will enable the student to apply basic biological principles to relevant situations in his/her daily life. The student will apply the scientific process to problem solving and deductive reasoning to analyze and interpret observations. This course is not intended for biology majors.
BS 270,"Child Psychology (O, T►)",3,"This course will enable the student to understand child behavior and development from the prenatal period through adolescence. Special emphasis given to topics of intellectual, emotional, social and physical development."
BS 260,"Developmental Psychology (O, T►)",3,This course will enable the student to engage in more meaningful interactions with others through evaluation of human development from conception through death. The student will examine the continuity of human development throughout the life span and also examine genetic and environmental influences upon the individual.
BS 222,Cultural Diversity and Inclusion (T►),3,"This course will enable the student to evaluate diversity and inequality in the United States. The student will evaluate how cultural diversity and inequality effect the basic institutions of society which include family, religion, education, government, and medicine. The student will examine identity construction, prejudice, immigration, discrimination, and ethnic and cultural differences while developing strategies for improving relationships, inclusion, and equity."
BS 212,Abnormal Psychology (O),3,"This course will enable the student to explore the characteristics, causes, theories, and treatments of the major categories of psychological disorders."
BS 160,"General Psychology (O, T►)",3,"This course will enable the student to apply the knowledge they gain about topics including the biological basis of behavior, sensation, learning, cognition, intelligence, motivation, development, personality, psychological disorders, and social psychology to their lives. The student will be able to use knowledge of the discipline and the critical thinking skills gained from this course to enhance the quality of life as the student interacts with others."
BS 210,"Marriage and Family (O, T►)",3,"This course will enable the student to recognize the place of marriage and family within our society. The student will explore and discuss the inequalities and challenges found in intimate relationships. The student will examine dating, courtship and love, gender issues, sexuality, parenting, divorce, blended families, and effective communication techniques."
BS 115,Substance Use Awareness (O),3,"This course will enable the student to increase personal knowledge regarding substance use, abuse, and dependence as well as investigate the effects of substance use on individuals, families, and society. The student will evaluate prevention strategies, positive health, and life choices concerning substance use decisions."
DN 121,Hip-Hop Dance 2,1,"This course will enable the advanced-beginning student to synthesize style and choreography of the Hip-Hop dance culture into a culminating dance performance. The student will demonstrate exercises designed to increase flexibility, strengthen muscles, and increase endurance."
DN 120,Hip-Hop Dance 1,1,"This course will enable the beginning student to synthesize style and choreography of the Hip-Hop dance culture into a culminating dance performance. The student will demonstrate exercises designed to increase flexibility, strengthen muscles, and increase endurance."
HMGT 285,Culinary Arts Practicum III (JCCC),2,"A qualified chef who is a member of the American Culinary Federation will supervise this on-the-job apprentice training. Upon successful completion of this course, the student should be able to apply food preparation and presentation techniques and gain experience in all phases of food service operation. This course is a continuation of Culinary Arts Practicum II."
HMGT 286,Culinary Arts Practicum IV (JCCC),2,"A qualified chef who is a member of the American Culinary Federation will supervise this on-the-job apprentice training. Upon successful completion of this course, the student should be able to apply food preparation and presentation techniques and gain experience in all phases of food service operation. This course is a continuation of Culinary Arts Practicum III."
HMGT 282,Culinary Arts Practicum II (JCCC),2,"A qualified chef who is a member of the American Culinary Federation will supervise this on-the-job apprentice training. Upon successful completion of this course, the student should be able to apply food preparation and presentation techniques and gain experience in all phases of food service operation. This course is a continuation of Culinary Arts Practicum I."
HMGT 281,Culinary Arts Practicum I (JCCC),2,"A qualified chef who is a member of the American Culinary Federation will supervise this on-the-job apprentice training. Upon successful completion of this course, the student should be able to apply food preparation and presentation techniques and gain experience in all phases of food service operation."
CA 243,World Cuisine,3,"This course will enable the student to explore the culture and cuisines of different world regions. The student will prepare traditional dishes from Europe, Asia, Africa, North and South America, and other regions of the world. The student will learn about spices, traditional food preparations, and specialized equipment. The student will learn world traditions and customs."
CA 242,Farm to Table,3,"This course will enable the student to develop a basic identification of the relationship between the farmers, food producers, and the food service industry. The student will prepare seasonal vegetables, fruits, grains, herbs, and other seasonal items. The student will learn to reduce waste, create seasonal dishes, and choose the correspondent tools and equipment to properly prepare every seasonal item on a dish. The student will identify the importance of local sustainability, soil analysis, and livestock management."
CA 240,Professional Culinary Skills 3,3,"This course will enable the student to cook with precision, consistency, and speed. The student will train on in real time professional kitchen scenarios and environments. The student will learn the skills needed to be a trained leader, efficient and dependable in the professional kitchen. The student will be introduced to the duties of kitchen supervisors. The student will consistently employ dry, moist, and mixed cooking techniques. The student will demonstrate and practice Hazard Analysis Critical Control Point (HACCP) food safety standards."
CA 241,Modern Cuisines,3,This course will enable the student to further develop culinary skills in accordance with new industry trends and technology. The student will learn advanced food preparation and molecular gastronomy techniques. This student will be introduced to spherification; advanced canapes and hors d’oeuvres preparations; tableside presentations; and high value ingredients. The student will learn various styles of food plating and alternative plating vessels.
CA 234,Cuisines of Southern Europe,3,"This course will enable the student to prepare, taste, serve, and evaluate traditional and regional dishes of Southern Europe. The student will learn the ingredients, flavor profiles, preparations, and techniques representative of the cuisines from Italy, Spain, Greece, and the Mediterranean. The student will reinforce skills in sanitation, basic cooking principals and methods, knife skills, safe food handling, safe equipment handling, and preparing meals for commercial consumption. The student will engage the student in multiple areas of basic cooking and meal preparation."
CA 235,Cuisines of America,3,"This course will enable the student to prepare, taste, serve, and evaluate traditional and regional dishes of America. The student will learn the ingredients, flavor profiles, preparations, and techniques representative of the cuisines from United States. The student will reinforce skills in sanitation, basic cooking principles and methods, knife skills, safe food handling, safe equipment handling, and preparing meals for commercial consumption. The student will engage in multiple areas of basic cooking and meal preparation."
CA 232,Cuisines of Asia,3,"This course will enable the student to prepare, taste, serve, and evaluate traditional and regional dishes of Asia. The student will learn the ingredients, flavor profiles, preparations, and techniques representative of the cuisines from China, Korea, Japan, Vietnam, Thailand, Indonesia, India, and Pakistan. The student will reinforce skills in sanitation, basic cooking principals and methods, knife skills, safe food handling, safe equipment handling, and preparing meals for commercial consumption. The student will engage in multiple areas of basic cooking and meal preparations."
CA 233,Cuisines of Northern Europe,3,"This course will enable the student to prepare, taste, serve, and evaluate traditional and regional dishes of Northern Europe. The student will learn the ingredients, flavor profiles, preparations, and techniques representative of the cuisines from France, Germany, Austria, Great Britain, and Scandinavia. The student will reinforce skills in sanitation, basic cooking principals and methods, knife skills, safe food handling, safe equipment handling, and preparing meals for commercial consumption. The student will engage in multiple areas of basic cooking and meal preparation."
CA 220,Professional Culinary Skills 2,3,"This course will enable the student to further develop culinary skills in the kitchen environment. The student will learn skills in sanitation, recipe interpretation, recipe design, and meal preparation for commercial consumption. The student will engage in areas of cold kitchen and advanced meal preparation."
CA 231,Garde Manger,3,"This course will enable the student to prepare cold entrees, forcemeats, patés, canapés, amuse-bouche, terrines, roulades, hot and cold hors d’oeuvres, cold appetizers, salads, sausages, cold sauces, and soups. The student will learn preservation techniques including curing, smoking, and aging for meat, seafood, and poultry items. The student will plan, organize, and set up buffet displays, learn techniques of platter design, and plate presentation using both modern and traditional techniques."
CA 153,Essentials of Purchasing,3,"This course will enable the student to develop essential concepts of purchasing, storeroom operations, and financial procedures. The student will be introduced to the application of cost controls to storeroom operations for a profitable operation. The student will learn about food laws and the purchasing, receiving, storing and issuing of ingredients."
CA 152,Menu Development,3,"This course will enable the student to learn the principles of planning menus, considering customer preferences, types of food service operations, kitchen management, nutrition, and menu design. The student will incorporate basic nutritional concepts in relation to current health concerns."
FS 149,Surface Water Rescue,1,"This course will enable the student to recognize conditions requiring a surface water rescue by meeting National Fire Protection Association’s 1006 and 1670 standards pertaining to Surface Water Rescue. The student will also be capable of hazard recognition, equipment use, and techniques necessary to operate at a surface water rescue incident."
FS 147,Confined Space Rescue 2,1,"This course will enable the student to demonstrate confined space rescue proficiencies at the Operations Level. The student will demonstrate how to properly prepare for entry into a confined space, package patients for removal from a confined space, and remove entrants from a confined space."
FS 146,Confined Space Rescue 1,1,"This course will enable the student to identify and demonstrate skills and techniques proficiently as a confined space entrant, attendant, and as part of a confined space rescue team. The student will demonstrate basic fundamentals of confined space rescue, such as identifying hazards, confined space classifications, and the roles and responsibilities of confined space team members. The student will demonstrate pre-entry procedures, use of appropriate personal protective equipment, and various monitoring equipment."
FS 145,Fire Protection Systems (O),3,"This course will enable the student to identify features of design and operations of fire alarm systems, water-based fire suppression systems, special hazard fire suppression systems, water supply for fire protection, and portable fire extinguishers."
FS 141,Rope Rescue 1,1,"This course will enable the student to recognize conditions requiring rope rescue by meeting National Fire Protection Association’s 1006 and 1670 standards pertaining to rope rescue. The student will also learn hazard recognition, equipment use, and techniques necessary to operate at a rope rescue incident."
FS 140,Fundamentals of Technical Rescue,3,"This course will enable the student to identify and perform rescue procedures required by emergency personnel with emphasis on current hardware and procedural developments to the area of technical rescue. The student will research the specific hazards associated with natural and man-made disasters that are the results of our modern, technical society. The student will develop both public and personal safety awareness while training or working at an emergency scene."
FS 142,Rope Rescue 2,1,"This course will enable the student to recognize conditions requiring rope rescue by meeting National Fire Protection Association’s 1006 and 1670 standards pertaining to rope rescue. The student will also learn additional hazard recognition, equipment use, and techniques necessary to operate at a rope rescue incident. The student will execute site control and management on a scene requiring advanced rope rescue techniques."
FS 135,Fire Prevention (O),3,This course will enable the student to identify and comprehend fundamental knowledge relating to the field of fire prevention. The student will learn about the history and philosophy of fire prevention; organization and operation of a fire prevention bureau; use and application of codes and standards; plans review; fire inspections; fire and life safety education; and fire investigation.
FS 130,Building Construction for the Fire Service (O),3,"This course will enable the student to discuss the components of building construction related to firefighter and life safety. The student will gain knowledge of the elements of construction and design of structures that are shown to be key factors when inspecting buildings, preplanning fire operations, and operating at emergencies."
FS 125,Fire Inspector 1,3,"This course will enable the student to conduct a building inspection, communicate fire prevention recommendations, and preplan for effective action during fires and emergencies."
FS 111,Incident Safety Officer,1,"This course will enable the student to identify and understand the roles and responsibilities of the Incident Safety Officer by meeting National Fire Protection Association’s (NFPA) Standard 1521, Standard for Fire Department Safety Officer, NFPA Standard 1500, and Standard on Fire Department Occupational Safety and Health Program. The student will identify the roles, responsibilities, and characteristics of an effective Incident Safety Officer. The student will also identify both direct and indirect hazards on an emergency scene. The student will develop a Safety Action Plan."
EV 150,"Environmental Issues (O, T►)",3,"This course will enable the student to understand basic ecological principles and apply these to relevant situations in daily life. Ecological principles include: basic ecology, populations, air and water pollution, solid and hazardous waste, toxicology, human health, energy, sustainability, and environmental solutions. This is a non-lab introductory environmental science course."
FS 110,Fire and Emergency Services Safety and Survival,3,This course will enable the student to comprehend the concepts of risk management and mitigation as pertaining to emergency services. The student will study the sixteen (16) life safety initiatives established by the National Fallen Firefighters Foundation.
EG 112,Technical Writing (O),3,"This course will enable the student to develop writing skills specific to careers in industry, science, engineering, and business. The student will recognize the importance of clear, well-organized, detailed writing directed at targeted audiences for specific purposes. Regular writing assignments utilizing library resources will enable the student to recognize the process of creating clear and accurate documents."
EG 104,"Creative Writing (O, T►)",3,"This course will enable the student to write short fiction and poetry by learning terminology and techniques associated with the two genres. The student will analyze professional works, revise original work, and critically discuss the work of classmates."
EG 102,"English Composition 2 (O, T►)",3,This course will enable the student to further develop argumentative writing strategies and patterns while developing critical intellectual skills and becoming proficient in library and online research and source citation styles.
FL 130,Spanish for Culinary Arts (O),3,"This course will enable the student to communicate in Spanish within the novice range about topics pertaining to culinary arts. The student will relate cultural practices to perspectives, develop insight into the nature of language and culture, and participate in multilingual communities at home and around the world."
FW 144,Varsity Track and Field 1,1,This course will enable the student to be introduced to beginning men’s and women’s collegiate track and field providing credit for varsity participation. The student will develop leadership skills conducive to positive team environment that value differences in people and satisfactory individual relationships.
FS 150,Vehicle and Machinery Rescue I.,1,"This course will enable the student to recognize conditions requiring vehicle or machinery rescues. The student will also be capable of hazard recognition, equipment use, and techniques necessary to operate at a vehicle or machinery rescue incident. This course is designed to meet National Fire Protection Association’s 1006 and 1670 standards, pertaining to vehicle and machinery rescues."
HP 278,"Sport Nutrition (O, T►)",3,This course will enable the student to gain foundational knowledge related to nutrition by exploring the improvement of sport performance through adjustments to dietary practices. The student will examine the scientific basis of sport nutrition and utilize current sport nutrition guidelines to design nutritional plans.
HP 275,"Introduction to Exercise Science (O, T►)",3,This course will enable the student to develop knowledge of the various academic disciplines that comprise Exercise Science as well as gain exposure to potential career opportunities within the field.
HP 232,Sport Management Practicum,3,"The student must secure an internship position prior to the first day of class. This course will enable the student to link classroom learning to an applied setting in a sport management environment. The student will integrate a knowledge of sport and business as it applies to practical settings. The student will work a minimum of 100 contact hours, which may serve as a precursor to professional employment."
HP 231,Introduction to Sport Management (O),3,This course will enable the student to gain an understanding of sport management as both an academic major and as a professional endeavor. The student will learn about current issues and the skills and knowledge required to be a successful manager in the field of sport management.
HP 225,Principles of Personal Training (O),3,"This course will enable the student to understand the role of exercise in wellness, the scientific foundations necessary to evaluate fitness levels, and the prescription of exercise in a career in the fitness industry. This course will prepare the student to sit for the Certified Personal Trainer exam through the National Strength and Conditioning Association."
HP 221,First Aid/CPR/AED (T►),2,"This course will enable the student to intervene appropriately in an emergency before medical help arrives. The student will make appropriate decisions regarding comprehensive first aid care and demonstrate proper technique and skills for adult, child, and infant Cardiopulmonary Resuscitation (CPR) and for an Automated External Defibrillator (AED) to qualify for a renewable two-year American Red Cross certification."
HP 220,"Healthy Living (O, T►)",3,This course will enable the student to make responsible health-related decisions by analyzing behavior and attitudes to bring the changes necessary to improve health and maintain wellness for both personal healthful living and community responsibilities.
HP 191,Tactical Strength and Conditioning (TSAC),1,"This course will enable the student to implement functional fitness training protocols related to First Responder jobs including Law Enforcement, Firefighters, EMS, and other related career roles. The student will engage in physical training protocols related to improving performance on the job including running, climbing, carrying, lifting, dragging, and obstacle navigation to demonstrate proficiency to prepare for the Candidate Physical Ability Test (CPAT)."
HP 190,Fitness for Life (O),2,This course will enable the student to practice regular participation in physical fitness activities to promote wellness. The student will focus on behavioral lifestyle changes and proper nutrition that can lead to a healthier life.
HP 105,Yoga,1,This course will enable the student to participate in moderate yoga exercise routines for body and mind fitness. The student will learn to perform poses or “asanas” that will strengthen and tone the body as well as increase flexibility and improve posture.
HM 258,Hospitality Marketing (O),3,"This course will enable the student to analyze the fundamentals of marketing with a hospitality emphasis. The student will be introduced to methods of identifying consumer needs and products, segmenting the various markets, and selecting the best strategy to reach the identified consumer."
HM 260,Hospitality Financial Management,3,"This course will enable the student to apply the financial concepts to the hospitality industry. The student will develop skills in analyzing business financial statements, preparing investment packages, and structuring and negotiating business deals in relation to hospitality entities."
HM 256,Hotel/Motel Operations,3,This course will enable the student to identify types of public lodging establishments and their management structures. The student will explore the various departments within a lodging operation and their interdependence in meeting guest needs and expectations. The student will also study feasibility of new lodging and setting room rates.
HM 255,Hospitality Law,3,"This course will enable the student to identify the legal aspects of hotels, restaurants and other hospitality organizations. The student will be introduced to essential information that managers use daily in order to comply with the law and to develop preventive tactics to avoid lawsuits."
HM 228,Facilities and Design Management (O),3,This course will enable the student to conceptualize the design and equipment needed to run a food and beverage operation. The student will develop knowledge of layout designs and equipment needs based on space and menu for a variety of operations.
HM 217,Convention Management,3,"This course will enable the student to conceptualize the fundamentals of convention management. The student will explore methods of site and venue selection, and discuss the various structures of conventions and convention operations. The student will also be introduced to the importance of managing quality, and financial, budgetary, and legal considerations of conventions."
HM 216,Event Planning 2,3,"This course will enable the student to review the basic principles of executing an event including: sponsorships, marketing plan, managing volunteers, and follow-up. The student will also develop communication and team building skills while working with volunteers, customers, sponsors, classmates, and food vendors. The student will be documenting and evaluating events."
HM 215,Introduction to Catering,3,"This course will enable the student to evaluate the various components of catered events. The student will be introduced to marketing, contract writing, food production, room arrangement, and personnel required for specific catered events."
HM 203,Rooms Management,3,The course will enable the student to conceptualize all of the components within the rooms division. The student will expand and apply principles learned in
HM 202,Quality Management /Customer Service (O),3,"This course will enable the student to evaluate strategies to improve leadership abilities, high performance teams, and employee empowerment in the hospitality industry. The student will develop approaches to customer service and conceptualize leadership skills that will incorporate traditional management theories."
MC 164,Applied Radio 2,1,"This course will enable the student to achieve intermediate introductory-level proficiency in radio production and operations through work in audio engineering, programming, announcing and writing. The student will engage in the operation of KBTL-FM campus radio."
MC 163,Applied Radio 1,1,"This course will enable the student to achieve introductory-level proficiency in radio production and operations through work in audio engineering, programming, announcing and writing. The student will engage in the operation of KBTL-FM campus radio."
MC 162,Reporting 1 (O),3,"This course will enable the student to identify, analyze, and write basic types of news stories, primarily for the print media. The student will gather information and write stories correctly edited in AP Associated Press style. The student will also understand a journalist’s legal and ethical responsibility in gathering and reporting the news."
MC 161,"Introduction to Mass Communications (O, T►)",3,"This course will enable the student to explain media theory and operation and the history of mass media - newspapers, magazines, radio, television, books, film, recordings and new electronic media. The student will learn to recognize and appraise the rapid changes that occur within the different mass media industries, to define how the media are related and identify how the mass media impact society. The student also will examine the role of ethics in the media."
MC 145,Newspaper Practicum 1,1,"This course will enable the student to achieve introductory-level proficiency in newspaper production and operations through work as a reporter, photographer, designer or business manager. The student will contribute to the production of the"
MC 127,Sports Media Practicum 2,3,"This course will enable the student to achieve intermediate introductory-level proficiency in sports reporting and presentation through work for radio, television, newspaper, magazine and online outlets. The student will create sports media content through participation in Butler student media."
MC 126,Sports Media Practicum 1,3,"This course will enable the student to achieve introductory-level proficiency in sports reporting and presentation through work for radio, television, newspaper, magazine and online outlets. The student will create sports media content through participation in Butler student media."
MC 100,Photojournalism,3,"This course will enable the student to apply fundamental techniques and methods of visual reporting to the production of digital photography in mass media. The student will examine topics such as composition, camera operation, exposure, editing, processing, lighting and presentation for various end-users (newspapers, magazines, promotions and Web)."
LT 260,"Children’s Literature (O, T►)",3,"This course will enable the student to choose appropriate books from a variety of genres to share with children. The student will be able to use literature to engage children in learning, choose appropriate developmental level books, and identify the criteria of quality books. The student will learn skills associated with writing for and reading to children."
MC 148,Magazine Practicum 2,1,"This course will enable the student to achieve intermediate introductory-level proficiency in magazine production and operations through work in writing, photography and layout. The student will engage in the operation of"
MC 147,Magazine Practicum 1,1,"This course will enable the student to achieve introductory-level proficiency in magazine production and operations through work in writing, photography and layout. The student will engage in the operation of"
LT 235,Ethnic and Minority Literature,3,This course will enable the student to study texts by American authors spanning a variety of racial and ethnic groups and take a historical and cultural approach through analyzing and writing about how cultural identity has shaped (and continues to shape) literary trends and movements.
LT 218,Shakespeare,3,"This course will enable the student to evaluate the plays of Shakespeare and write informed investigations into questions and issues that the plays generate. The student will apply the principles of literary analysis - such as close reading, comparison-contrast, and evaluation based on evidence - and synthesize concepts from critical articles into personal observations when writing about the plays."
LT 216,"American Literature 2: 1865 to Present (O, T►)",3,"This course will enable the student to analyze work in prose and poetry from 1865 to the present. The student will identify the major literary schools of thought; recognize the relationships between writers, texts, and their historical contexts; develop an awareness of the aesthetic value of literary works; analyze literary devices; identify the major ideas contained in poems, fiction, and plays; and evaluate representative texts."
LT 215,"American Literature 1: Colonial to 1865 (O, T►)",3,"This course will enable the student to analyze representative work in prose and poetry up to 1865. The student will identify the major literary schools of thought; recognize the relationships between writers, texts, and their historical contexts; develop an awareness of the aesthetic value of literary works; analyze literary devices; identify the major ideas contained in poems and fiction; and evaluate representative texts."
LT 212,British Literature 2: 1784 to Present (O),3,"This course will enable the student to survey the major British writers from 1784 to the present time. The student will identify the major literary schools of thought; recognize the relationships between writers, texts, and their historical contexts; develop an awareness of the aesthetic value of literary works; analyze literary devices; identify the major ideas contained in poems and fiction; and evaluate representative texts."
MC 146,Newspaper Practicum 2,1,"This course will enable the student to achieve intermediate introductory-level proficiency in newspaper production and operations through work as a reporter, photographer, designer or business manager. The student will contribute to the production of the"
LT 211,British Literature 1: Origins-1784,3,This course will enable the student to survey major writers from the beginning of British literature through 1784. The student will evaluate the works of these writers in a chronological sequence with attention given to the characteristics of the literary periods.
LT 205,Introduction to the Short Story (O),3,"This course will enable the student to read, analyze, interpret, discuss and evaluate select short stories from the 18th century to the present, including authors of various nationalities, genders, and cultural backgrounds. The student will identify the elements of short fiction, such as theme, character, plot, metaphor, symbolism, point of view, style, diction, irony, and allegory."
MU 161,Applied Instrumental 2,2,"This course will enable the student to develop and strengthen instrumental playing abilities at the advanced beginning level. The student will enhance performance skills through technical exercises, repertoire study, and performances before faculty and peers."
LT 204,Introduction to Poetry (O),3,"This course will enable the student to read, analyze, and write effectively about poetry from different historical periods with emphasis on various forms, techniques, and critical approaches."
MU 159,A Cappella Ensemble 2,1,This course will enable the student to gain advanced beginning level skills necessary to perform a cappella group choral literature.
MU 160,Applied Instrumental 1,2,"This course will enable the student to develop and strengthen instrumental playing abilities at the beginning level. The student will enhance performance skills through technical exercises, repertoire study, and performances before faculty and peers."
MU 158,A Cappella Ensemble 1,1,This course will enable the student to gain beginning level skills necessary to perform a cappella group choral literature.
MU 157,Aural Skills 2,2,This course will enable the student to notate and dictate examples of diatonic harmony and develop aural listening skills. The student will gain skills to sing and/or clap an embellished phrase or more complex rhythms.
MU 155,Chamber Ensemble 2,1,This course will enable the student to gain advanced beginning level skills necessary to perform chamber ensemble literature within an instrumental organization.
MU 156,Aural Skills 1,2,This course will enable the student to notate and dictate basic elements of music and begin to develop aural listening skills. The student will be able to sing a provided melody using solfège syllables as well as chant and/or clap the rhythm using numbers of the same melody.
MU 148,Jazz Ensemble 1,1,The Butler Big Band is a 16-19 piece jazz ensemble. Emphasis is placed upon learning stylistic concepts in all facets of the jazz idiom and upon development of improvisational skills. The Big Band plays in a variety of settings ranging from departmental concerts and South-Central Kansas high school recruiting performances to jazz festivals and national tours.
MU 154,Chamber Ensemble 1,1,This course will enable the student to gain beginning level skills necessary to perform chamber ensemble literature within an instrumental organization.
MU 147,Men’s Vocal Ensemble 2,1,
MU 145,Concert Band 1,1,This course will enable the student to gain beginning level skills necessary to perform concert band literature within an instrumental organization.
MU 146,Concert Band 2,1,This course will enable the student to gain advanced beginning level skills necessary to perform concert band literature within an instrumental organization.
MU 142,Headliners 2,1,
MU 143,Concert Choir 2,1,This course will enable the student to gain advanced beginning level skills necessary to perform in a large group choral organization.
MU 144,Women’s Vocal Ensemble 2,1,This course will enable the advanced beginning student to demonstrate knowledge of music and dance through a choreographed or staged show.
MU 141,Headliners 1,1,The “Headliners” is a select mixed vocal group of 18 to 24 voices designed to give advanced training to vocalists. A variety of choral literature is studied and techniques in choreography are employed. “Headliners” represent the college in several functions on and off campus and continues throughout the fall and spring semester. Students must also enroll in one hour of dance.
MU 138,Men’s Vocal Ensemble,1,The ensemble is a select men’s vocal group of four to 16 voices designed to give advanced training to vocalists. A variety of choral literature is studied and techniques in choreography are employed. The men’s ensemble may represent the college in various functions on and off campus. The course runs continuous through the fall and spring semester.
MU 140,Concert Choir 1,1,This course will enable the student to gain beginning level skills necessary to perform in a large group choral organization.
MU 139,Women’s Vocal Ensemble,1,This course will enable the beginning student to demonstrate knowledge of vocal music and dance through either a choreographed or staged show.
MU 137,Vocal Ensemble 2,1,"Trios, quartets or larger ensembles are organized each semester according to student interest. Groups rehearse weekly with the purpose of developing advanced vocal techniques and to gain knowledge in a wide variety of choral literature. Students are given the opportunity to select and rehearse music of their choice, some done with choreography, under the supervision of the instructor. Public performance of selections is required."
PA 202,Bread Basics,3,"This course will enable the student to learn, identify, and prepare various types of bread. The student will identify and use equipment in the preparation of bread and demonstrate techniques used in the production of bread. The student will identify various leavening agents. The student will demonstrate and practice proper food handling."
