code,title,credit,description
DA1135,Dental Radiography,1,This course is lab intensive; the student will continue to expand practical skill based knowledge and will practice proof of competency on manikins.
DAEXT311,Externship,4,"In this course the student will spend """
ECE110,ECE Classroom Management,3,"This course will focus on effective classroom management including organization, efficiency, classroom layout, transitions, schedules and routines."
ECE103,Child Growth and Development,3,This course focuses on the study of growth and development beginning with conception and continuing through age eight.
ECE102,– Documentation and Observation,3,This course will prepare students to use diagnostic tools to evaluate the success of their early learning environment. Students will learn various types of
ECE114,– Program Management,3,"This course will prepare students to manage an effective, high-quality child care service in Center Based care or Family Home Care. Licensing"
ECE109,Social Emotional Development and Guidance,3,This course focuses on how to support children in developing a positive sense of self and encourage healthy social and emotional growth and
ECE116,– Physical and Intellectual Development,3,"This course will focus on the development of gross motor skills and fine motor skills through art, math, STEM sciences, dramatic play, and literacy."
ECE118,– Planning ECE Learning Environments,3,"This course focuses on designing, maintaining, and evaluating effective learning environments. The course will prepare students to select appropriate"
ECE115,"Family, Community, and Early Education",3,"This course will prepare students to develop positive partnerships among families, early childhood programs, and communities."
ECE200,Capstone,4,"In this course, students will complete a project that culminates their experience in the Early Childhood Education program. Students will work in"
AH101,Career and Life Development,3,Career and Life Development teaches the foundational skills required for success as a student and professional. The three primary areas of focus are:
AH1323,Medical Terminology,3,"This is designed to help the student understand the knowledge of the different terms used in medical facilities as they relate to medical conditions,"
BIO1311,Anatomy & Physiology,3,"This course will focus on the various components, structure and molecular form of a normal and abnormal cell. Other topics include male and female"
MBC1130,Medical Insurance,3,This course will provide the student with knowledge of medical insurance applications. The information provided will help the student understand the
HCA1124,Intro to Diagnostic Coding,3,This course is an introduction to ICD-10 coding. Instruction is given to students to clearly illustrate key areas from the basics of coding. Students are
HCA1126,Intro to Procedure Coding,3,"This is a beginning level course in CPT, a clinical coding system used to code and bill procedures and services provided by outpatient facilities,"
HCA1130,Medical Legal Compliance,3,"This course is an introduction to the concepts of medical law and ethics for healthcare administrators. Topics include criminal and civil acts,"
HCA1132,Medical Records Administration,3,"In this course, students will learn how to create and maintain medical records and the importance of preserving patient confidentiality. Topics covered"
HCA1119,Medical Office Administration,3,"This course prepares students to perform general front office procedures in a medical context. Topics include opening and closing procedures, patient"
MBC1242,Medical Front Office and Billing,3,This course will provide the student information on the skills that are used in the medical front office and medical billing. Information about Electronic
HCA1134,Health Care Management,3,"This course introduces students to the office manager’s functions in the medical context. Topics include Human Resources, finding the right"
BUS2313,Business Law,3,"Business Law teaches students about contracts, criminal law, sales laws, property laws. The legal environment of business will also be discussed."
MKT2423,Introduction to Marketing,3,"Introduction to Marketing will provide the student with the knowledge to build customer relationships through effective marketing, to create and price"
ACC2213,Accounting Principles,3,Accounting Principles is designed to give the student a full understanding of the accounting cycle and how to record financial data.
MGT2123,Leadership Development,3,This course is designed to provide future and existing leaders the opportunity to explore the concept of leadership and to develop and improve their
MGT1373,Human Resources,3,"The study of Human Resources will familiarize students with the legal and regulatory environment that pertains to the business world. Hiring, training"
MGT2213,Principles of Management,3,"Principles of Management teach the foundations of management: planning organizing, execution of objectives and the dynamics and impact of"
ENG2343,Business Communications,3,Business Communications teaches the principles of professional communications. Students will learn to use communication technologies for personal
BUS2213,Principles of Business,3,Principles of Business will teach students the basis for business operations and professionalism with an emphasis on entrepreneurship and the risks
BUS1353,Business Math,3,"Business Mathematics students will receive a rapid review of basic mathematics (i.e., addition, subtraction, multiplication, division, fractions,"
GEN1113,Critical Thinking and Problem Solving,3,The Critical Thinking and Problem Solving course teaches basic principles and techniques in these important skills. This course provides instruction in
AH100,Career and Life Development,3,Career and Life Development teaches the foundational skills required for success as a student and professional. The three primary areas of focus are:
MA1121,Medical Terminology,1,This course will provide the student with the knowledge of how medical terms are built. The student will learn how to dissect and define medical terms to
MA1263,Health Careers,1,This course will introduce the professional standards that are required for a medical assistant and the different specialties and allied health professionals
MA1255,Law and Ethics,1,This course covers the principles and basic concepts of ethics and laws involved in providing medical services.
MA1251,Infection Control / Laboratory Equipment and Safety,1,This course introduces the cycle of infection with emphasis on understanding infection and hazard control procedures necessary for the safe practice of
MA1215,Medical Office Procedures & EHR,1,This course will give the student knowledge and understanding of medical office administrative procedures and electronic health records.
MA1218,Medical History and Vital Signs,1,"This course will give the student knowledge of how to properly interview a patient, record a patient history, and properly document patient information,"
MA1115,Medical Emergencies and CPR,1,This course will give the student knowledge and understanding of basic first aid and CPR training. The student will be instructed on the skills needed to
MA1240,The Nervous System,1,This course will give the student knowledge and understanding of the discipline of neurology.
MA1242,The Endocrine System,1,This course will give the student knowledge and understanding of the discipline of endocrinology.
MA1244,The Digestive System and Nutrition,1,This course will give the student the knowledge and understanding of the discipline of gastroenterology. Focus will include planning and eating a healthy
MA1269,Communication for Healthcare Professionals,1,"This course will give the student knowledge and understanding of the stages of psychosocial development throughout the life span, with emphasis on"
MA1248,Physical Exam Prep,1,This course will provide the student with knowledge of the care and upkeep of the clinical areas of a medical office. The principles of asepsis and
AH220,Introduction to Pharmacology,1,"This course is an introduction to pharmacology which includes terminology, drug classifications, dosages, routes, uses, side effects, contraindications,"
MA1246,Dosage Calculations,1,This course will introduce students to the calculations used in the medical office for drug dosages. This course will give the students the knowledge and
MA1250,The Circulatory System,1,This course will give the student knowledge and understanding of the discipline of cardiology.
MA1233,Diagnostic Imaging,1,"This course is designed to familiarize the student with the many types of diagnostic tests, including pre-test preparation and patient education. Students"
MA1252,The Respiratory System,1,This course will give the student knowledge and understanding of the discipline of pulmonology. Pulmonary function testing will also be discussed.
MA1222,Medication Administration,1,This course will give the student knowledge and understanding of the different methods of administering medications. The various injection sites and
MA1265,Phlebotomy – Collecting,1,"This course is designed to teach the student common methods used to collect a blood specimen for accurate testing while working in a medical office,"
MA1122,Special Senses and The Integumentary System,1,"This course will give the student knowledge and understanding of the disciplines of ophthalmology, otolaryngology, and dermatology."
MA1124,The Immune System,1,This course will give the student knowledge and understanding of the disciplines of oncology and immunology.
MA1266,Microbiology,1,This course will give the student knowledge and understanding of the role of microbiology in the medical field.
MA1257,The Urinary System,1,"This course will give the student knowledge and understanding of the discipline of urology, with emphasis on collecting, processing and testing urine"
MA1267,Phlebotomy – Processing,1,"This course is designed to teach the student common methods used to collect, process, and test blood specimen for accurate testing while working in a"
MA1262,The Musculoskeletal System,1,This course will give the student the knowledge and understanding of the discipline of orthopedics. Casting will be discussed.
MA1220,Assisting with Minor Surgery,1,This course will give the student knowledge and understanding of the role of the medical assistant in minor office surgery. Students will identify common
MA1225,Insurance,1,This course is designed to help the medical assistant learn how to perform basic administrative medical assistant functions in the area of insurance
MA1229,Finance,1,"This course is designed to help the medical assistant learn how to perform common administrative and financial functions in a clinic including payroll,"
MA1236,The Reproductive System,1,"This course will give the students an introduction into the disciplines of gynecology and obstetrics, and the male reproductive system. Sexually"
MAEXT411,Externship,4,"The externship is undertaken following the successful completion of all classroom and laboratory training. The externship consists of """""
MA1300,Certification Review,1,This course will provide the student with an extensive review in preparation for the CMA certification exam to be taken after the completion of their
AH100,or 106 Career and Life Development,3,Career and Life Development teaches the foundational skills required for success as a student and professional. The three primary areas of focus are:
HMA1253,Health Careers,1,This course will introduce the professional standards that are required in medical assisting and the different specialties and allied health professionals
HMA1255,Law and Ethics,1,This course covers the principles and basic concepts of ethics and laws involved in providing medical services.
HMA1230,Infection Control / Laboratory Equipment and Safety,1,This course introduces the cycle of infection with emphasis on understanding infection and hazard control procedures necessary for the safe practice
HMA1113,Office Management,1,This course will give the student knowledge and understanding of administrative procedures and systems.
HMA1118,Medical History and Vital Signs,1,"This course will give the student knowledge on how to properly interview a patient, take a patient history, and properly document patient information,"
HMA1115,Medical Emergencies and CPR,1,This course will give the student knowledge and understanding of basic first aid and CPR training. The student will be instructed on the skills needed
HMA1240,The Nervous System,1,This course will give the student knowledge and understanding of the discipline of neurology.
HMA1242,The Endocrine System,1,This course will give the student knowledge and understanding of the discipline of endocrinology.
HMA1244,The Digestive System and Nutrition,1,This course will give the student the knowledge and understanding of the discipline of gastroenterology. Focus will include planning and eating a
HMA1117,Interactions,1,This course will give the student knowledge and understanding of administrative procedures and systems.
HMA1248,Physical Exam Preparation,1,This course will give the student knowledge of the management of the clinical area of a medical office. The principles of asepsis and infection control
HAH220,Introduction to Pharmacology,1,"This course is an introduction to pharmacology which includes terminology, drug classifications, dosages, routes, uses, side effects, contraindications,"
HMA1246,Dosage Calculations,1,This course will introduce students to the calculations used in the medical office for dosages. This course will give the students a knowledge and
HMA1250,The Circulatory System,1,This course will give the student knowledge and understanding of the discipline of cardiology.
HMA1233,Diagnostic Imaging,1,"This course is designed to familiarize the student with the many types of diagnostic tests, including patient preparation and education. Obtaining an"
HMA1252,The Respiratory System,1,This course will give the student knowledge and understanding of the discipline of pulmonology. Pulmonary function testing will be covered.
HMA1222,Medication Administration,1,This course will give the students a knowledge and understanding of the different methods of administering medications. The various injection sites
HMA1254,Phlebotomy – Collecting,1,This course is designed to assist the student in learning the many types of phlebotomy procedures involved in collecting blood specimens.
HMA1122,Special Senses and The Integumentary System,1,"This course will give the student knowledge and understanding of the disciplines of ophthalmology, otolaryngology, and dermatology."
HMA1124,The Immune System,1,This course will give the student knowledge and understanding of the disciplines of oncology and immunology.
HMA1256,Microbiology,1,This course will give the student knowledge and understanding of the role of microbiology in the clinical laboratory.
HMA1257,The Urinary System,1,"This course will give the student the knowledge and understanding of the discipline of urology, with emphasis on collecting, processing and testing"
HMA1121,Medical Terminology,1,This course will provide the student with the knowledge base of how medical words are formed. The student will learn how to use medical terminology
HMA1262,The Musculoskeletal System,1,This course will give the student the knowledge and understanding of the discipline of orthopedics. Casting and cast removal will be covered.
HMA1220,Assisting with Minor Surgery,1,This course will give the student knowledge and understanding of the role of the medical assistant in minor office surgery. Learning to recognize
HMA1225,Insurance,1,This course is designed to help the medical assistant learn how to perform basic administrative medical assisting functions in the area of insurance
HMA1227,Finance,1,This course is designed to help the medical assistant learn how to perform basic administrative medical assisting functions in the area of finances to
HMA1236,The Reproductive System,1,"This course will give the students an introduction into the disciplines of gynecology and obstetrics, and the male reproductive system. Sexually"
HMA1259,Specialties,1,"This course will give the student a better understanding of the medical assistant’s role in the specialties of Geriatrics and Pediatrics, emphasizing"
HMA1300,Certification Review,1,This course will provide the student with an extensive review in preparation for the RMA certification exam.
HMAEXT411,Externship,4,"The externship is undertaken following the successful completion of all classroom training, and consists """
AH101,Career and Life Development,3,Career and Life Development teaches the foundational skills required for success as a student and professional. The three primary areas of focus are:
AH1323,Medical Terminology,3,"This is designed to help the student understand the knowledge of the different terms used in medical facilities as they relate to medical conditions,"
BIO1311,Anatomy & Physiology,3,"This course will focus on the various components, structure and molecular form of a normal and abnormal cell. Other topics include male and female"
MBC1130,Medical Insurance,3,This course will provide the student with knowledge of medical insurance applications. The information provided will help the student understand the
MBC1233,Diagnostic Coding I,3,Students in this course will train to translate the ICD-10 diagnostic statement from medical practitioners into a numeric format for accurate and
MBC1235,Diagnostic Coding II,3,This course will provide the student with a focus on the ICD-10 diagnostic coding for each of the body systems through applications while adhering to
MBC1233,MBC1137   CPT – Ancillary Guidelines and Application,3,This course is designed to give students exposure to procedural coding by translating the procedures rendered by the medical practitioner into a
MBC1139,CPT – Surgery Guidelines and Application,3,This course is designed to give students exposure to procedural coding by translating the procedures rendered by the medical practitioner into a
MBC1137,MBC1231   CPT – E/M Guidelines and Applications,3,This course focuses on the foundations of evaluation and management documentation guidelines for physicians. Students will have the opportunity to
MBC1242,Medical Front Office and Billing,3,This course will provide the student information on the skills that are used in the medical front office and medical billing. Information about Electronic
MBC1144,Professional Practical Experiences,3,"This course will provide the student with knowledge on the process of adjudication, balancing medical office accounts, the importance of collection in"
BUS2313,Business Law,3,"Business Law teaches students about contracts, criminal law, sales laws, property laws. The legal environment of business will also be discussed."
MKT2423,Introduction to Marketing,3,"Introduction to Marketing will provide the student with the knowledge to build customer relationships through effective marketing, to create and price"
ACC2213,Accounting Principles,3,Accounting Principles is designed to give the student a full understanding of the accounting cycle and how to record financial data.
MGT2123,Leadership Development,3,This course is designed to provide future and existing leaders the opportunity to explore the concept of leadership and to develop and improve their
MGT1373,Human Resources,3,"The study of Human Resources will familiarize students with the legal and regulatory environment that pertains to the business world. Hiring, training"
MGT2213,Principles of Management,3,"Principles of Management teach the foundations of management: planning organizing, execution of objectives and the dynamics and impact of"
ENG2343,Business Communications,3,Business Communications teaches the principles of professional communications. Students will learn to use communication technologies for personal
BUS2213,Principles of Business,3,Principles of Business will teach students the basis for business operations and professionalism with an emphasis on entrepreneurship and the risks
BUS1353,Business Math,3,"Business Mathematics students will receive a rapid review of basic mathematics (i.e., addition, subtraction, multiplication, division, fractions,"
GEN1113,Critical Thinking and Problem Solving,3,The Critical Thinking and Problem Solving course teaches basic principles and techniques in these important skills. This course provides instruction in
AH101,Career and Life Development,3,Career and Life Development teaches the foundational skills required for success as a student and professional. The three primary areas of focus are:
PS101,Introduction to Paralegal Studies,3,This course provides students with an overview of the paralegal profession including the basic skills necessary to be successful as a paralegal. It
PS116,Microsoft Word,3,"This course introduces students to Windows and Microsoft Word. Students learn through project assignments. Topics include creating, formatting, and"
PS108,Legal Research,3,This course introduces the structure of U.S. legal systems including both federal and state governments as well as the role of administrative agencies.
PS110,Legal Writing,3,This course covers common grammatical errors as well as principles of effective written communication specific to the legal field. Both objective and
PS111,Criminal Law,3,"This course introduces the student to the foundations of criminal law and explores the criminal justice system. Constitutional framework, law"
PS114,Family Law,3,"Practical aspects such as investigation, preparation of legal documents, and court procedures are emphasized. Students will be introduced to topics"
PS115,Contracts,3,"This course provides an overview of contract law, including fundamental theoretical concepts, contractual elements, standard provisions, and drafting"
PS119,"Wills, Trusts, and Estates",3,"This course introduces the student to the fundamental principles of handling wills, trusts, and estate planning including healthcare documents. It"
PS124,Civil Litigation Intake and Filing,3,This course introduces common causes of action in civil litigation. The paralegal’s role in client intake is also covered. Students will learn to create the
PS126,Civil Litigation Discovery to Post-Trial,3,"This course covers the preparation of legal documents relating to civil litigation including discovery, judgments, and appeals. Students are also"
PS128,Law Office Management,3,"This course covers legal practice management procedures including billing, client trust accounts, and financial administration. Students will also be"
BUS2213,Principles of Business,3,Principles of Business will teach students the basis for business operations and professionalism with an emphasis on entrepreneurship and the risks
MGT1373,Human Resources,3,"The study of Human Resources will familiarize students with the legal and regulatory environment that pertains to the business world. Hiring, training"
ACC2213,Accounting Principles,3,Accounting Principles is designed to give the student a full understanding of the accounting cycle and how to record financial data.
ENG2343,Business Communications,3,Business Communications teaches the principles of professional communications. Students will learn to use communication technologies for personal
MGT2213,Principles of Management,3,"Principles of Management teach the foundations of management: planning organizing, execution of objectives and the dynamics and impact of"
GEN1113,Critical Thinking and Problem Solving,3,The Critical Thinking and Problem Solving course teaches basic principles and techniques in these important skills. This course provides instruction in
MGT2123,Leadership Development,3,This course is designed to provide future and existing leaders the opportunity to explore the concept of leadership and to develop and improve their
BUS2313,Business Law,3,"Business Law teaches students about contracts, criminal law, sales laws, and property laws. The legal environment of business will also be"
AH100,or 106   Career and Life Development,3,Career and Life Development teaches the foundational skills required for success as a student and professional. The three primary areas of focus are:
ENG2343,Business Communications,3,Business Communications teaches the principles of professional communications. Students will learn to use communication technologies for personal
BUS1353,Business Math,3,"Business Mathematics students will receive a rapid review of basic mathematics (i.e., addition, subtraction, multiplication, division, fractions,"
MGT2213,Principles of Management,3,"Principles of Management teach the foundations of management: planning organizing, execution of objectives and the dynamics and impact of"
GEN1113,Critical Thinking and Problem Solving,3,The Critical Thinking and Problem Solving course teaches basic principles and techniques in these important skills. This course provides instruction in
HCA1134,Health Care Management,3,"This course introduces students to the office manager’s functions in the medical context. Topics include Human Resources, finding the right"
ST1313,Medical Terminology,3,"This course identifies and explains the medical vocabulary and the terms that relate to the anatomy physiology, pathological conditions, and treatment"
ST1323,Introduction to Surgical Technology and the Surgical Patient,3,This course will provide the student with an understanding of the background of surgical technology and personal attributes necessary to performing
ST1333,Introduction to Anatomy & Physiology,3,This course is a study in the fundamentals human anatomy and physiology. The student will learn the structural framework of the human body and
ST1343,Introduction to the Operating Room/Medical Emergencies,3,This course provides the student an understanding of the risks associated with surgery for both the surgical patient as well as the health care provider
ST1353,Human Anatomy & Physiology,3,This course is a study in the fundamentals human anatomy and physiology. The student will focus on an in-depth study of the individual ancillary body
ST1363,Sterile Processing and Aseptic Technique,3,This course will provide the student with the process of infection and microbes as it relates to the surgical patient. This course also covers the
ST1373,Surgical Pharmacology and the Surgical Wound,3,This course familiarizes the student with the various drugs used in surgery and the mode of administration. The student should also attain an
ST2313,General Surgery and Instrumentation,3,"This course will provide the student with the knowledge to identify the parts of a surgical instrument, classification of basic surgical instruments, care"
ST2323,Orthopedic and Neurosurgery Specialties,3,Introduction to operative routine for orthopedic and neuro surgical procedures includes the study of special instruments and equipment necessary to
ST2353,Surgical Specialties I,3,"Introduction to operative routine for Obstetrics/Gynecology (OB/GYN), Genitourinary (GA), Otorhinolaryngology (ENT), and Ophthalmic procedures"
ST2363,Surgical Specialties II*,3,"Introduction to operative routine for Peripheral Vascular (PV), Thoracic/Pulmonary, Cardiovascular (CV), Plastics, Oral/maxillofacial surgical"
STEXT203,Externship,0,The externship is undertaken following the successful completion of all classroom training. Students will practice the skills necessary to perform the
STEXT213,Externship,0,The externship is undertaken following the successful completion of all classroom training. Students will practice the skills necessary to perform the
STEXT223,Externship,0,The externship is undertaken following the successful completion of all classroom training. Students will practice the skills necessary to perform the
AH100,Career and Life Development,3,Career and Life Development teaches the foundational skills required for success as a student and professional. The three primary areas of focus are:
VA1112,Veterinary Terminology,1,This course will provide the student with the knowledge base of how medical words are formed. The student will learn how to use medical terminology
VA1114,"Behavior, Restraint, and Handling",1,This course will provide the student with an understanding of behaviors of multiple animal species as they relate to veterinary medicine. The student
VA1116,Dentistry,1,"This course will introduce the student to the field of veterinary dentistry. The student will learn about dental health assessment, dental prophylaxis,"
VA1118,Animal Nutrition,1,This course will provide the student an understanding of the diverse nutritional demands of the animal patient. Various species of animals will be
VA1121,Anatomy & Physiology I,1,"This course will introduce the student to directional terminology, basic structure of cells, tissues, and organ systems found in the animal patient. The"
VA1122,Anatomy & Physiology II,1,This course will cover internal organs systems found in the various animal species. The student will gain an understanding as to how the organ
VA1121,VA1124   Client Relations and Patient Assessment,1,"This course will provide the student with an understanding of medical record keeping, hospital software systems, and client /patient healthcare. This"
VA1127,Grief Counseling/Euthanasia,1,"This course will provide the student with the skills needed to assist clients with geriatric care, grief counseling, and pet loss. The student will receive"
VA1124,VA1128   Emergency Care/Management of Injuries,1,This course will introduce the student to emergency animal medicine. The student will learn the process of wound healing and wound management
VA1131,Veterinary Dosages and Calculations,1,This course will provide an introduction to fluid rate calculations and weight based dosages.  Students will be introduced to the different dosages
VA1132,Parasitology,1,This course will provide the student with an introduction to various endoparasites and ectoparasites found within the animal patient. The common
VA1133,Veterinary Pharmacology,1,This course will introduce the student to the pharmacological aspects of veterinary medicine.  Students will be introduced to medical abbreviations.
VA1134,Urinalysis and Hematology,1,This course will provide the student with the knowledge and skills necessary for assisting with urine and blood collection on the various species of
VA1137,Cytology and Virology,1,This course will teach the student how cells are collected and studied for the purpose of clinical diagnosis. The student will also gain an understanding of
VA1140,Zoonoses,1,This course will teach the student about common zoonotic diseases and their effects on public health. The student will learn the signs and symptoms as
