code,title,credit,description
AUMT 1416,Suspension and Steering,4,"Diagnosis and repair of automotive suspension 
and steering systems including electronically controlled systems. Includes component repair, alignment 
procedures and tire and wheel service. May be taught manufacturer specific. Utilizing appropriate safety 
measures, the student will explain operations of suspension and steering systems; diagnose and repair 
system components including electronically controlled systems; perform wheel alignment procedures; and 
perform tire service and repair. Prerequisite:"
AUMT 1419,Automotive Engine Repair,4,"Fundamentals of engine operation, diagnosis 
and repair. Emphasis on identification, inspection, measurements, disassembly, repair, and reassembly of 
the engine. May be taught manufacturer specific. Utilizing appropriate safety measures, the student will 
explain engine operating principles, demonstrate engine diagnostic procedures: cylinder head, valve train, 
block assembly, lubrication, and cooling systems. 32 lecture and 96 lab hours. Lab fee."
AUMT 1445,Automotive Climate Control Systems,4,"Diagnosis and repair of 
manual/electronic climate control systems; includes the refrigeration cycle and EPA guidelines for 
refrigerant handling. May be taught manufacturer specific. The student will use safety procedures including 
proper refrigerant handling; explain the refrigeration cycle; and diagnose and repair systems. Prerequisites:"
AUMT 2417,Engine Performance Analysis I,4,"Theory, operation, diagnosis of drivability 
concerns, and repair ignition and fuel delivery systems. Use of current engine performance diagnostic 
equipment. May be taught manufacturer specific. Utilizing appropriate safety measures, the student will 
explain engine dynamics; diagnose and repair ignition system and fuel delivery systems and use current 
engine performance diagnostic equipment. Prerequisite/corequisite:"
AUMT 2425,Automotive Automatic Transmission and Transaxle,4,"A study of the 
operation, hydraulic principles, and electronic controls of modern automatic transmissions, manual 
transmissions and automatic and manual transaxles, transfer cases and differentials. Diagnosis, disassembly 
and assembly procedures with emphasis on the use of special tools and proper repair techniques. May be 
taught manufacturer specific. Utilizing appropriate safety measures, the student will diagnose, service, 
adjust and repair automatic transmissions/transaxles, manual transmissions/transaxles, transfer cases and 
differentials. Prerequisite:"
AUMT 2434,Automotive Engine Performance Analysis II,4,"Diagnosis and repair of 
emission systems, computerized engine performance systems, and advanced ignition and fuel systems. 
Includes use of advanced engine performance diagnostic equipment. May be taught manufacturer specific. 
Utilizing appropriate safety measures, the student will diagnose and repair emission control systems; 
computerized engine performance systems, and advanced ignition and fuel systems; and use of advanced 
engine performance diagnostic equipment. Prerequisite:"
AUMT 2480,Cooperative Education – Automotive Technology,4,"Career-related 
activities encountered in the student’s area of specialization offered through an individualized agreement 
among the college, employer and student. Under the supervision of the college and the employer, the student 
combines classroom learning with work experience including a lecture component. The work experience 
consists of approximately three hundred twenty hours of on-the-job training. As outlined in the learning 
plan, apply the theory, concepts, and skills involving specialized materials, tools, equipment, procedures, 
regulations, laws and interactions within and among political, economic, environmental, social, and legal 
systems associated with the occupation and the business/industry and will demonstrate legal and ethical 
behavior, safety practices, interpersonal and teamwork skills and appropriate written and verbal 
communication skills using the terminology of the occupation and the business/industry. Fulltime hours 
each week at a local dealership. Prerequisites: Completion of all AUMT lecture and lab courses with a 
grade of “C” or better. Capstone experience."
BCIS 1305,Business Computer Applications,3,"Introduces and develops foundational 
skills in applying essential and emerging business productivity information technology tools.  The focus of 
this course is on business productivity software applications, including word processing, spreadsheets, 
databases, presentation graphics, data analytics, and business-oriented utilization of the internet. 48 lecture 
and 16 lab hours."
BIOL 1322,Nutrition & Diet Therapy,3,"This course introduces general nutritional 
concepts in health and disease and includes practical applications of that knowledge. Special emphasis is 
given to nutrients and nutritional processes including functions, food sources, digestion, absorption, and 
metabolism. Food safety, availability, and nutritional information including food labels, advertising, and 
nationally established guidelines are addressed (Cross-listed as"
BIOL 1406,Biology for Science Majors I (Lecture + Lab),4,"Fundamental principles of 
living organisms will be studied, including physical and chemical properties of life, organization, function, 
evolutionary adaptation, and classification. Concepts of cytology, reproduction, genetics, and scientific 
reasoning are included. The laboratory portion of the course will reinforce the fundamental principles of 
living organisms, including physical and chemical properties of life, organization, function, evolutionary 
adaptation, and classification. Study and examination of the concepts of cytology, reproduction, genetics, 
and scientific reasoning are included. This course is designed for science or related majors. 48 lecture and 
48 lab hours. Lab fee."
BIOL 1407,Biology for Science Majors II (Lecture + Lab),4,"The diversity and 
classification of life will be studied, including animals, plants, protists, fungi, and prokaryotes. Special 
emphasis will be given to anatomy, physiology, ecology, and evolution of plants and animals. The 
laboratory portion of the course will reinforce study of the diversity and classification of life, including 
animals, plants, protists, fungi, and prokaryotes. Special emphasis will be given to anatomy, physiology, 
ecology, and evolution of plants and animals. Recommended prerequisite:"
BIOL 1408,Biology for Non-science Majors I (Lecture + Lab),4,"Provides a survey of 
biological principles with an emphasis on humans, including chemistry of life, cells, structure, function, 
and reproduction. The laboratory portion of this course will reinforce a survey of biological principles with 
an emphasis on humans, including chemistry of life, cells, structure, function, and reproduction. THIS 
COURSE IS NOT INTENDED FOR SCIENCE MAJORS. 48 lecture and 48 lab hours. Lab fee."
BIOL 1409,Biology for Non-science Majors II (Lecture + Lab),4,"This course will provide 
a survey of biological principles with an emphasis on humans, including evolution, ecology, plant and 
animal diversity, and physiology. The laboratory portion of this course will reinforce a survey of biological 
principles with an emphasis on humans, including evolution, ecology, plant and animal diversity, and 
physiology. THIS COURSE IS NOT INTENDED FOR SCIENCE MAJORS. 48 lecture and 48 lab hours. 
Lab fee."
BIOL 1411,General Botany (Lecture + Lab),4,"Fundamental biological concepts relevant 
to plant physiology, life cycle, growth and development, structure and function, and cellular and molecular 
metabolism. The role of plants in the environment, evolution, and phylogeny of major plant groups, algae, 
and fungi is also included. The laboratory portion of this course will reinforce fundamental biological 
concepts relevant to plant physiology, life cycle, growth and development, structure and function, and 
cellular and molecular metabolism. The role of plants in the environment, evolution, and phylogeny of 
major plant groups, algae, and fungi is also included. (This course is intended for Science Majors). 48 
lecture and 48 lab hours. Lab fee."
BIOL 1413,General Zoology (Lecture + Lab),4,"Fundamental biological concepts relevant 
to animals, including systematics, evolution, structure and function, cellular and molecular metabolism, 
reproduction, development, diversity, phylogeny, and ecology. The laboratory portion of this course will 
reinforce fundamental biological concepts relevant to animals, including systematics, evolution, structure 
and function, cellular and molecular metabolism, reproduction, development, diversity, phylogeny, and 
ecology. (This course is intended for Science Majors). 48 lecture and 48 lab hours. Lab fee."
BIOL 2306,Environmental Biology (Lecture + Lab),3,"Principles of environmental 
systems and ecology, including biogeochemical cycles, energy transformations, abiotic interactions, 
symbiotic relationships, natural resources and their management, lifestyle analysis, evolutionary trends, 
hazards and risks, and approaches to ecological research. Corequisite:"
BIOL 2402,Anatomy and Physiology II (Lecture + Lab),4,"Anatomy and Physiology II 
is the second part of a two-course sequence. It is a study of the structure and function of the human body 
including the following systems: endocrine, cardiovascular, immune, lymphatic, respiratory, digestive 
(including nutrition), urinary (including fluid and electrolyte balance), and reproductive (including human 
development and genetics). Emphasis is on interrelationships among systems and regulation of 
physiological functions involved in maintaining homeostasis. The lab provides a hands-on learning 
experience for exploration of human system components and basic physiology. 48 lecture and 48 lab hours. 
Prerequisite: Meet TSI college readiness standards for reading and writing; Grade of C or better in BIOL 
2401. Lab fee."
BIOL 2404,General Anatomy and Physiology (Lecture + Lab),4,"Study of the structure 
and function of human anatomy, including the neuroendocrine, integumentary, musculoskeletal, digestive, 
urinary, reproductive, respiratory, and circulatory systems. Prerequisite: Meet TSI college readiness 
standards for reading and writing. 48 lecture and 48 lab hours. Lab fee."
BIOL 2420,Microbiology for Non-science Majors (Lecture + Lab),4,"This course covers 
basic microbiology and immunology and is primarily directed at pre-nursing, pre-allied health, and non-
science majors and covers the basics of microbiology. It provides an introduction to historical concepts of 
the nature of microorganisms, microbial diversity, the importance of microorganisms and acellular agents 
in the biosphere, and their roles in human and animal diseases. Major topics include bacterial structure as 
well as growth, physiology, genetics, and biochemistry of microorganisms. Emphasis is on medical 
microbiology, infectious diseases, and public health. The laboratory portion of this course covers basics of 
culture and identification of bacteria and microbial ecology. Prerequisite: TSIA Complete. Lab fee. 48 
lecture and 48 lab hours."
BIOL 2421,Microbiology for Science Majors (Lecture + Lab),4,"Principles of 
microbiology, including metabolism, structure, function, genetics, and phylogeny of microbes. The course 
will also examine the interactions of microbes with each other, hosts, and the environment. The laboratory 
portion of the course will reinforce principles of microbiology, including metabolism, structure, function, 
genetics, and phylogeny of microbes. The lab will also examine the interactions of microbes with each 
other, hosts, and the environment. Prerequisites:"
BMGT 1301,Supervision,3,"A study of the role of the supervisor. Includes managerial 
functions as applied to leadership, counseling, motivation, and human relations skills are examined. 48 
lecture hours."
BUSG 2309,Small Business Management,3,"Starting, operating, and growing a small 
business. Includes essential management skills, how to prepare a business plan, accounting, financial needs, 
staffing, marketing strategies, and legal issues. 48 lecture hours."
BUSI 1301,Business Principles,3,"This course provides a survey of economic systems, 
forms of business ownership, and considerations for running a business. Students will learn various aspects 
of business, management, and leadership functions; organizational considerations; and decision-making 
processes. Financial topics are introduced, including accounting, money and banking, and securities 
markets. Also included are discussions of business challenges in legal and regulatory environment, business 
ethics, social responsibility, and international business. Emphasized is the dynamic role of business in 
everyday life. 48 lecture hours."
BUSI 2301,Business Law,3,"The course provides the student with foundational information 
about the U.S. legal system and dispute resolution, and their impact on business. The major content areas 
will include general principles of law, the relationship of business and the U.S. Constitution, state and 
federal legal systems, the relationship between law and ethics, contracts, sales, torts, agency law, 
intellectual property, and business law in the global context. Prerequisite: sophomore standing or approval 
of the Dean. 48 lecture hours."
BUSI 2304,Business Report Writing and Correspondence,3,"Theory and applications for 
technical reports and correspondence in business. Includes an oral component. 48 lecture hours. This is a 
capstone course."
BUSI 2305,Business Statistics,3,"Descriptive and inferential statistical techniques for 
business and economic decision-making.  Topics include the collection, description, analysis, and 
summarization of data; probability; discrete and continuous random variables; the binomial and normal 
distributions; sampling distributions; tests of hypotheses; estimation and confidence intervals; linear 
regressions; and correlation analysis.  Statistical software is used to analyze data throughout the course. 
Prerequisite:"
CDEC 1359,Children with Special Needs,3,"A survey of information regarding children 
with special needs including possible causes and characteristics of exceptionalities, intervention strategies, 
available resources, referral processes, the advocacy role, and legislative issues.  48 lecture hours."
CDEC 1413,Curriculum Resources for Early Childhood Programs,4,"A study of the 
fundamentals of developmentally appropriate curriculum design and implementation in early care and 
 
 
 
education programs for children birth through age eight. The course includes 32 hours of field experiences 
and 48 lecture hours. Lab fee."
CDEC 1419,Child Guidance,4,"An exploration of guidance strategies for promoting pro-
social behaviors with individual and groups of children. Emphasis on positive guidance principles and 
techniques, family involvement, and cultural influences. The course includes 32 hours of field experiences 
and 48 lecture hours. Lab fee."
CDEC 1421,The Infant & Toddler,4,"A study of appropriate infant and toddler programs 
(birth to age 3), including an overview of development, quality routines, learning environments, materials 
and activities, and teaching/guidance techniques. The course includes 32 hours of field experiences and 48 
lecture hours. Lab fee."
CDEC 1458,Creative Arts for Early Childhood,4,"An exploration of principles, methods, 
and materials for teaching music, movement, visual arts, and dramatic play through process-oriented 
experiences to support divergent thinking for children birth through age eight. The course includes 32 hours 
of field experiences and 48 lecture hours. Lab fee."
CDEC 2422,Child Development Associate Training II,4,"A continuation of the study of 
the requirements for the Child Development Associate credential (CDA). The six functional areas of study 
include safe, healthy, learning environment, self, social, and guidance. The course includes 32 hours of 
field experiences and 48 lecture hours. Lab fee."
CDEC 2424,Child Development Associate Training III,4,"Continuation of the 
requirements for the Child Development Associate credential (CDA). The three functional areas of study 
include family, program management and professionalism. The course includes 32 hours of field 
experiences and 48 lecture hours. Lab fee."
CDEC 2426,Administration of Programs for Children I,4,"Application of management 
procedures for early care and education programs. Includes planning, operating, supervising, and evaluating 
programs. Topics cover philosophy, types of programs, policies, fiscal management, regulations, staffing, 
evaluation, and communication. The course includes 32 hours of field experiences and 48 lecture hours. 
Lab fee."
CETT 1304,High Reliability Soldering,3,"High reliability soldering, desoldering, circuitry 
repair, plated-thru-hole repairs, conformal coating removal, industry standards, electrostatic discharge 
(ESD) control, surface mount device (SMD) installation, removal and replacement using hand held systems 
or reflow workstations.  Students will be able to Solder to industry standards; desolder connections; install 
surface mount devices; remove surface mount devices; remove conformal coatings; repair and/or replace 
traces, pads, and eyelets.  32 lecture and 32 lab hours.  Lab fee."
CETT 1321,Electronic Fabrication,3,"A study of electronic circuit fabrication techniques 
including printed circuit boards, wire wrapping, bread boarding, and various soldering techniques.  Apply 
electronic circuit fabrication techniques to industry standards; document step-by-step procedures; create 
 
 
 
schematic/wiring diagrams; apply circuit description; identify the tools required to produce a printed circuit 
board; and produce soldering connections.  32 lecture and 32 lab hours.  Lab fee.  IPC/WHMA-A-620 
Exam Certification Fee."
CETT 1409,DC-AC Circuits,4,"Fundamentals of DC circuits and AC circuits operation 
including Ohm's law, Kirchhoff's laws, networks, transformers, resonance, phasors, capacitive and 
inductive and circuit analysis techniques. Students will construct and analyze DC and AC circuits from 
simple to complex; perform test measurements; and utilize a multimeter and oscilloscope to differentiate 
between two AC signals with respect to voltage, current, and power. Corequisite:"
CETT 1425,Digital Fundamentals,4,"An entry level course in digital electronics to include 
numbering systems, logic gates, Boolean algebra, and combinational logic.  Students will be able to 
construct digital circuits such as combinational logic circuits, clocking and timing circuits, and troubleshoot 
various digital circuits using schematic diagrams.  Students will be able to construct various control systems 
using digital logic and interface circuitry.  Corequisite:"
CETT 1449,Digital Systems,4,"An entry level course in digital electronics to include 
numbering systems, logic gates, Boolean algebra, and combinational logic.  Students will be able to 
construct digital circuits such as combinational logic circuits, clocking and timing circuits, and troubleshoot 
various digital circuits using schematic diagrams. Students will be able to construct various control systems 
using digital logic and interface circuitry. Prerequisite:"
CETT 1457,Linear Integrated Circuits,4,"A study of the characteristics, operations and 
testing of linear integrated circuits. Applications include instrumentation and active filtering. Students will 
construct and troubleshoot circuits containing linear integrated circuits. Prerequisite:"
CETT 2337,Microcomputer Control,3,"A study of microprocessors and microcomputers 
with an emphasis on embedded controllers for industrial and commercial applications. Students will be able 
to interface a microcontroller to monitor and control an industrial application.  32 lecture and 32 lab hours.  
Lab fee."
CETT 2381,Cooperative Education,3,"Career-related activities encountered in the student's 
area of specialization offered through an individualized agreement among the college, employer, and 
student. Under the supervision of the college and the employer, the student combines classroom learning 
with work experience. Includes a lecture component. As outlined in the learning plan, apply the theory, 
concepts, and skills involving specialized materials, tools, equipment, procedures, regulations, laws, and 
interactions within and among political, economic, environmental, social, and legal systems associated with 
the occupation and the business/industry; and will demonstrate legal and ethical behavior, safety practices, 
interpersonal and teamwork skills, and appropriate written and verbal communication skills using the 
terminology of the occupation and the business/industry. 15 lecture and 320 lab hours. Pre-requisite: 
Approval of advisor, and must have a GPA of 3.00 or higher."
CETT 2435,Advanced Microprocessors,4,"An advanced course utilizing the 
microprocessor in control systems and interfacing. Emphasis on microprocessor hardware and 
implementation of peripheral interfacing. Students will be able to design a microprocessor-controlled 
 
 
 
interface; assemble hardware; write program to perform a practical application; explain the operation of a 
programmable interfacing chip; and configure a programmable interfacing chip. Prerequisite:"
CETT 2437,Microcomputer Control,4,"A study of microprocessors and microcomputers 
with an emphasis on embedded controllers for industrial and commercial applications. Students will be able 
to interface a microcontroller to monitor and control an industrial application. Prerequisite:"
CHEM 1305,Introductory Chemistry I,3,"Survey course introducing chemistry. Topics 
may include inorganic, organic, biochemistry, food/physiological chemistry, and environmental/consumer 
chemistry. Designed for non-science and allied health students. 48 lecture hours."
CHEM 1409,General Chemistry for Engineering Majors (Lecture + Lab),4,"Fundamental principles of chemistry for engineering majors; topics include measurements, fundamental 
properties of matter, states of matter, chemical reactions, acid-base concepts, chemical stoichiometry, 
periodicity of elemental properties, atomic structure, chemical bonding, molecular structure, solutions, 
properties of gases, phase-diagrams, introduction to chemical equilibrium, chemical thermodynamics, 
electrochemistry, and an introduction to descriptive inorganic chemistry and organic chemistry. The lab 
includes basic laboratory experiments supporting theoretical principles presented in the lecture; 
introduction of the scientific method, experimental design, chemical instrumentation, data collection and 
analysis, and preparation of laboratory reports. Prerequisite:"
CHEM 1411,General Chemistry I (Lecture + Lab),4,"Fundamental principles of chemistry 
for majors in the sciences, health sciences, and engineering; topics include measurements, fundamental 
properties of matter, states of matter, chemical reactions, chemical stoichiometry, periodicity of elemental 
properties, atomic structure, chemical bonding, molecular structure, solutions, properties of gases, and an 
introduction to thermodynamics and descriptive chemistry. Basic laboratory experiments supporting 
theoretical principles presented in the lecture component; introduction of the scientific method, 
experimental design, data collection and analysis, and preparation of laboratory reports. Prerequisite:"
CHEM 1412,General Chemistry II (Lecture + Lab),4,"Chemical equilibrium; phase 
diagrams and spectrometry; acid base concepts; thermodynamics; kinetics; electrochemistry; nuclear 
chemistry; an introduction to organic chemistry and descriptive inorganic chemistry. Basic laboratory 
experiments supporting theoretical principles presented in the lecture component; introduction of the 
scientific method, experimental design, chemical instrumentation, data collection and analysis, and 
preparation of laboratory reports. Prerequisite: Must have passed"
CMSW 1309,Problems of Children and Adolescents,3,"Examine common problems and 
evaluate effective prevention and intervention models of at-risk children and youth. Topics include social, 
family, educational systems impact, juvenile delinquency, teen sexuality, and mental health including 
addictive behaviors to promote wellness. Prerequisites:"
CMSW 1313,Assessment and Service Delivery,3,"A study of interviewing and assessment 
instruments and approaches for working with multicultural populations. Emphasis is on service delivery 
systems in human services. Topics include awareness of commonly used assessments, ethical standards of 
practice, awareness of multicultural issues and competence in service delivery. Students will identify 
commonly used assessments including a psychosocial history; articulate client rights and ethical 
responsibilities; describe limitations of confidentiality; identify community resources; and create alliances 
with multidisciplinary professionals. Students will recommend appropriate services based on hypothetical 
situations. 48 lecture hours."
CMSW 1327,Treatment Modalities for Special Populations,3,"An introduction to 
evidence-based treatment methods with special populations including ethnic minorities, elderly, children, 
youth, alternative lifestyles, persons with addictions or mental health issues. Corequisite: DAAC or PMHS 
2280/2281. Prerequisites:"
CMSW 1353,Family Intervention Strategies,3,"The study of current family intervention 
strategies. The student will distinguish between major theories of assessment, intervention and treatment in 
families. Students will also develop self-awareness as connected to the family system. Prerequisite: SCWK 
1321. 48 lecture hours."
COMM 1316,News Photography I,3,"Problems and practices of photography for 
newspapers.  Includes instruction in camera and equipment operation and maintenance, film and plate 
developing, and printing media.  32 lecture and 48 lab hours. Lab fee."
COMM 1318,Photography I (Journalism emphasis),3,"Introduction to the basics of 
photography including techniques and equipment operation.  Cross-listed with graphic arts emphasis, as"
COMM 1335,Introduction to Electronic Media,3,"An overview of the development, 
regulation, economics, social impact, and industry practices in electronic media. Prerequisite:"
COMM 2305,Editing and Layout,3,"Editing and layout processes, with emphasis on 
accuracy and fairness, including the principles and techniques of design. 32 lecture and 32 lab hours."
COMM 2311,Media Writing,3,"Fundamentals of writing for the mass media.  Includes 
instruction in professional methods and techniques for gathering, processing, and delivering content.  48 
lecture and 16 lab hours. Lab fee."
COMM 2315,News Reporting,3,"This course focuses on advanced news-gathering and 
writing skills. It concentrates on the three-part process of producing news stories: discovering the news, 
reporting the news, and writing the news in different formats.  16 lecture and 80 lab hours. Prerequisite:"
COMM 2332,Radio/Television/Internet News,3,"Preparation and analysis of news styles 
for the electronic media. 32 lecture and 64 lab hours. Prerequisites:"
COSC 1301,Introduction to Computing,3,"Overview of computer systems-hardware, 
operating systems, and microcomputer application software, including the Internet, word processing, 
spreadsheets, presentation graphics, and databases. Current issues such as the effect of computers on 
society, and the history and use of computers in business, educational, and other modern settings are also 
studied. This course is not intended to count toward a student's major field of study in business or computer 
science. 48 lecture hours. Lab fee."
COSC 1315,Introduction to Computer Programming,3,"Introduction to computer 
programming for solving a variety of problems. This course is intended for non-computer science and non-
computer engineering majors. Emphasis on the fundamentals of design, development, testing, 
implementation, and documentation of computer programs. Includes problem solving with structured 
techniques and algorithms using pseudo code and/or graphical representations. Prerequisite: TSIA 
Complete. Lab fee. 48 lecture hours."
COSC 1336,Programming Fundamentals I,3,"Introduces the fundamental concepts of 
structured programming and provides a comprehensive introduction to programming for computer science 
and technology majors. Topics include software development methodology, data types, control structures, 
functions, arrays, and the mechanics of running, testing, and debugging. This course assumes computer 
literacy. This course is included in the Field of Study Curriculum for Computer Science. 48 lecture and 32 
lab hours. Prerequisite: TSIA Complete. Lab fee."
COSC 1337,Programming Fundamentals II,3,"This course focuses on the object-oriented 
programming paradigm, emphasizing the definition and use of classes along with fundamentals of object-
oriented design. The course includes basic analysis of algorithms, searching and sorting techniques, and an 
introduction to software engineering processes. Students will apply techniques for testing and debugging 
software. (This course is included in the Field of Study Curriculum for Computer Science.) Prerequisite:"
COSC 2325,Computer Organization,3,"The organization of computer systems is 
introduced using assembly language. Topics include basic concepts of computer architecture and 
organization, memory hierarchy, data types, computer arithmetic, control structures, interrupt handling, 
instruction sets, performance metrics, and the mechanics of testing and debugging computer systems. 
Embedded systems and device interfacing are introduced. Prerequisite:"
COSC 2336,Programming Fundamentals III,3,"Further applications of programming 
techniques, introducing the fundamental concepts of data structures and algorithms. Topics include data 
structures (including stacks, queues, linked lists, hash tables, trees, and graphs), searching, sorting, 
recursion, and algorithmic analysis. Programs will be implemented in an appropriate object-oriented 
language. (This course is included in the Field of Study Curriculum for Computer Science.) Prerequisite:"
CPMT 1311,Introduction to Computer Maintenance,3,"A study of the information for 
the assembly of a microcomputer system. Emphasis is on the evolution of the microprocessor and 
microprocessor bus structures. The student will identify modules that make up a computer system and its 
operation; identify each type of computer bus structure; and assemble/setup microcomputer systems, 
accessory boards, and install/connect associated peripherals. Textbook must be purchased from Angelina 
College Bookstore. 32 lecture and 32 lab hours. Lab fee."
CPMT 2350,Industry Certification Preparation,2,"Overview of the objectives for industry 
specific certification exams. Prepares students to sit for the PC Pro Certification, Comp"
CRIJ 1301,Introduction to Criminal Justice,3,"This course provides a historical and 
philosophical overview of the American criminal justice system, including the nature, extent, and impact 
of crime; criminal law; and justice agencies and processes. 48 lecture hours."
CRIJ 1306,Court Systems & Practices,3,"This course is a study of the court system as it 
applies to the structures, procedures, practices and sources of law in American courts, using federal and 
Texas statues and case law. 48 lecture hours."
CRIJ 1307,Crime in America,3,"American crime problems in historical perspective, social 
and public policy factors affecting crime, impact and crime trends, social characteristics of specific crimes, 
and prevention of crime. 48 lecture hours."
CRIJ 1310,Fundamentals of Criminal Law,3,"This course is the study of criminal law 
including application of definitions, statutory elements, defenses and penalties using Texas statutes, the 
Model Penal Code, and case law. The course also analyzes the philosophical and historical development of 
criminal law and criminal culpability. 48 lecture hours."
