code,title,credit,description
AIS 4006,American Indian Internship,6,"The purpose of this course is to provide intensive language study and entry-level professional experience in a tribal language program setting for qualified students. Each student will intern at a faculty-approved site for a minimum of 480 hours. Internship experiences will be designed to fit the student’s professional goals and current level of ability. It is strongly recommended that students complete their Tribal Language Internship 3 at the same site that they interned for Tribal Language Internship 2; however, exceptions will be allowed on case-by-case basis. Internships may include classroom teaching experience, assisting with administration of a tribal language program, or other professional experience related to language program development and management."
AIS 4203,Senior Seminar (Capstone),3,This course is the capstone course in American Indian Studies. Students will utilize research methods and theory to conduct their own research culminating in a research paper. Professional development aimed to prepare students for graduate studies and careers will also be covered.
ART 1013,Native American Art History I,3,"This course examines both the anthropological and bioregional approaches to describing the diversity in American Indian cultures in the United States and Canada, with an emphasis on developing an awareness and appreciation for American Indian cultures."
ART 1213,Drawing I,3,"Basic drawing materials will be covered in this introductory course. Students will be introduced to the following visual elements: line, value, form, texture, composition and perspective. There will be an emphasis on developing perceptual drawing skills through a series of in-class exercises and outside assignments."
ART 1223,Drawing II,3,"This course will focus on increasing the student’s knowledge of drawing techniques and principles. Continuing emphasis is placed on developing perceptual drawing, including concepts related to pictorial space and composition. Students will begin to work with thematic drawings and experimental techniques to communicate personal solutions to given assignments."
ART 1323,Acrylic Painting I,3,"Students learn to identify the purpose and effects of basic materials used in acrylic painting, then study elementary concepts of pictorial organization. They learn and practice basic acrylic rendering"
ART 1333,Acrylic Painting II,3,In this continuation of
ART 1713,Introduction to Sculpture,3,"This beginning course offers an introduction to basic sculptural materials and techniques. Students experiment with additive and subtractive processes in clay, plaster, wood, or stone to learn a variety of construction techniques. The focus is on developing skills and fabrication solutions in three-dimensional form, with an emphasis on the safe use of materials."
ART 2013,Native American Art History II,3,"The student, in cooperation with an instructor, develops an advanced technique and/or analysis a selected topic or media in art. May be repeated with a different topic. Conferences and studio, if warranted. Prerequisite: Permission of instructor"
ART 2023,Introduction to Printmaking,3,"This course introduces students to the artist’s printmaking studio through a series of assignments in various basic printmaking techniques including monotype, drypoint, collagraph, woodcut, and linocut. This course emphasizes nontoxic printmaking processes, materials and the proper use of tools and equipment. Instruction includes lectures, demonstrations and critiques."
ART 2113,Figure Drawing,3,"This course prepares students through direct observation emphasizing strong fundamental skills, materials, mixed media, draftsmanship, and experimentation with increasing attention on the conceptional as well as the perceptual. A progressive understanding of materials and mixed media with a broader development of critical vocabulary is also covered. Working with an assortment of traditional media we will explore fundamental techniques such as line, contour analysis and value to illustrate form and space. We will study anatomy, figure/ground relationships, composition plotting and layout, planar value, light and shadow analysis, color theory and the fundamentals of perspective."
BIO 1114,Human Biology,4,"This course provides an overview of the introduction to life with emphasis on structure and function of the human body and how it maintains homeostasis. The topics covered include the chemistry of life, cell structure and function, nutrition and digestion, various organs and organ systems, immunity and infectious diseases, heredity and reproduction and human development."
BIO 2123,Nutrition,3,"This course acquaints the student with basic concepts of nutrition, physiology, chemistry and food science. Methods of presentation will primarily include online lecture notes, audio- visuals, Forums, discussions, and online learning exercises and exams."
BIO 2134,Anatomy and Physiology I,4,"Anatomy and Physiology I is the first part of a two-semester course sequence offering a comprehensive study of human anatomy and physiology. This course introduces the student to human body at the cellular, tissue and organ system levels of organization. The first semester topics include anatomical terminology, cells, tissues, and body systems such as the muscular, nervous and sensory systems.The pre- requisite for this course is a “C” in Human Biology. BACONE CORE"
BIO 2144,Anatomy and Physiology II,4,"This is the second course in a two-semester sequence that offers a comprehensive study of normal human anatomy and physiology. This course builds upon the fundamentals studied in Anatomy and Physiology I by exploring the more intricate systems of the body. Topics covered include endocrine system, cardiovascular system, and digestive system with nutritional implications, respiratory and urinary systems. This course includes both lecture and laboratory. Prerequisite for this course is a grade of ""C"" in Anatomy and Physiology I."
BIO 2324,Microbiology,4,"Included will be a survey of viruses, protozoa, and fungi of medical significance, with an in-depth survey of the bacteria including morphology, metabolism, pathogenic capabilities and classification. Laboratory instruction will emphasize techniques concerned with the isolation, pure culture, and identification of microorganisms as well as the use of biochemical and genetic criteria in taxonomy."
BUS 2143,Business Law,3,"The law of contracts, agency, partnerships, and corporations. The purpose of this course is to provide students with an understanding of the legal environment in which business decisions are made, and to develop the skills needed to be effective business leaders. Students are introduced to the complex legal rules and court decisions affecting those in business. Particular attention is paid to the law governing contracts (creation of enforceable agreements between parties) and torts (“private wrongs”). Students will also explore the U.S. court system and civil procedure to gain a framework for their understanding of the law’s operation."
BUS 3313,"Entertainment, Tourism & Hospitality",3,"This course provides a rigorous investigation of private for-profit commercial recreation, event, and tourism businesses. It explores consumer leisure behavior, trends, products, and services and their implications for managers and entrepreneurs. You will learn about and apply management and marketing strategies and techniques used by some of the best commercial recreation enterprises."
BUS 4013,Business Ethics,3,"A consideration of the major ethical theories that guide human and business behavior. Topics will include ethical issues in advertising, product safety, pursuit of profits, employee rights, treatment of workers, effects on the environment, use of natural resources, and multi-national operations."
BUS 4553,Quantitative Methods,3,"Explore quantitative methods and techniques for decision support in a management environment, using mathematical models. The course includes formal project management tools and techniques, such as linear programming; use of time series analysis for forecasting; applications of regression analysis in management; and aspects of decision theory and simple modeling"
BUS 4954,Problems in Business (Capstone),4,Integration of the decision-making processes involved in each of the major functional areas of business. Senior capstone classification. Enrollment is restricted to senior business majors or with the consent of instructor.
CHM 1364,Introduction to Chemistry,4,"This course explores the fundamental concepts of chemistry. Topics include measurements, the metric system, matter and energy, basic atomic structure, chemical bonding, intermolecular attractions, names, and formulas of compounds. In addition, mole and molar mass calculations, chemical reactions, solutions and solution concentration calculations, and acids and bases are also covered. This course includes both lab and lecture and assumes no prior knowledge of chemistry. Although there is no math prerequisite, it is recommended that students successfully complete Introductory Algebra ("
CHM 2364,Organic & Biological Chemistry,4,"Emphasizes nomenclature and functional group reactivity. Addresses the structure and function of lipids, carbohydrates, proteins, and nucleic acids at an introductory level."
CLE 1103,First Year Seminar,3,The First Year Seminar has two (2) purposes: (a) to improve student performance and retention and
COM 1113,Media Culture,3,"Media & Culture is a course to introduce you to the industries of Mass Media, their basis of operation and what they produce and forces of change upon those media industries and how “public opinion”, ideals, heroes, celebrities and “national purpose” are formed via the media. This course also covers the subject of you as an individual member of society that consumes media products, Not only will this course allow you to consider a future working in a media industry but how you as a member of the public can affect the media and thus culture."
COM 2013,Introduction to Communication,3,"This course is an introduction to the field of communication with emphasis on the history of communication study, concepts important to all areas of communication, the contexts in which communication occurs, and the issues that must be faced by students of communication."
COM 2123,Social Media,3,"The course teaches individuals how to create a social media campaign, and how to analyze and present data to address organizational issues and make appropriate business decisions.	You will"
COM 2553,Christian Film,3,"This course allows the student to apply the basics of film analysis, cinematic elements, genre, and narrative to artistic films with a Christian theme."
COM 2883,American Indian Film,3,"This course critically examines the portrayal of American Indians in film, including art films, cinema, documentaries, and works by Native filmmakers. The course also aims to strengthen"
COM 3223,Screenwriting,3,This course introduces the neophyte screenwriter to the basic elements of the screenwriting craft with special emphasis on the screen treatment and provides him/her with a forum of instructor/peer review of his/her work. Cross listed
COM 4363,Advanced Communication,3,"This course emphasizes advanced forms of written, oral, visual, and electronic communication. Prerequisite:"
CIS 1113,Fundamentals of Personal Computing,3,"An introductory course expanding the student’s computer application skills to a level necessary for survival in the business world. Competencies will include developing spreadsheet, document templates, PowerPoint Presentations and creating and maintaining active links. Students are to create professional quality reports and forms including charts, graphs, tables, input forms, and query scenarios."
CIS 2113,Information in Modern Society,3,"Introduction to the history of computers, computer and network organization, principles of ethical utilization. Hands-on experience utilizing a variety of computer software tools including word processing, databases management, graphics, spreadsheet, and Internet applications."
CIS 2443,Introduction to Website Construction,3,"This course is designed to provide the student with a working knowledge of the design, construction and publication of web pages. Current standard HTML is utilized in this course."
CIS4113,Management Information Systems,3,"Management Information Systems is an introductory course examining the role of information systems in meeting the needs of decision makers within organizations. Emphasis will be placed on strategic uses of the information system in traditional and virtual environments. Case analyses will be used to simulate planning, acquiring, designing system controls, and implementing an information system. Issues involved in maintaining, updating, and upgrading an information system will also be addressed."
CJS1103,Introduction to Criminal Justice,3,"An examination of several major components of the Criminal Justice system - law enforcement, courts, and"
CJS 1123,"Drugs, Alcohol, and Crime",3,"This course is a Criminal Justice elective which is offered in a 16 week format. This course is designed to help students understand the challenges that drug and alcohol abuse present to the criminal justice system and to society. This course provides an overview of U.S. drug control policies, current issues and strategies relevant to law enforcement as well as prosecution and adjudication of drug-law offenders."
CJS 2213,Juvenile Justice,3,"This course covers the juvenile justice system and related juvenile issues. Topics include an overview of the juvenile justice system, treatment and prevention programs, juvenile delinquency theories, and other issues unique to juveniles."
CJS 2303,The Courts and Constitutional Law,3,"This course is a required course for Criminal Justice majors offered over 16 weeks as an online course. The primary objective is to provide students with a foundation for understanding of the U.S. Constitution and the role of the U.S. Supreme Court in interpreting the law in the United States. This course provides students with  a historical perspective of the Constitution, the Amendments to the Bill of Rights and examines the role of the"
CJS 2313,State Criminal Law,3,"This is a required course for Criminal Justice majors and is an introduction to state criminal laws within the criminal justice system. Students will examine the basic rules and laws which comprise the fabric of the criminal justice system in this country. Students will gain a basic understanding of the structure of the system, the theories underlying criminal responsibility and the elements of specific crimes. Students will also have an opportunity to explore different careers in law enforcement. This course also provides students with an  overview of the development of the American criminal justice system as it relates to the global, political and social climate of the twenty-first century."
CJS 2413,Federal Corrections Law,3,"This course will explore the range of programs and institutions responsible for treating offenders once they have been convicted of a crime. The class will examine the historical development of correctional institutions and the philosophies and perspectives that have shaped the field we now call corrections. Part of the term will be spent examining the individuals who are treated by the correctional system. This includes males and females, juveniles and adults. Attention also will be given to the two major types of correctional institutions found in the United States: jails and prisons. Furthermore, the realm of noninstitutional (or extra-institutional) corrections programming will be studied. These programs include familiar ones such as probation and parole, and less familiar programs in the rapidly expanding field of intermediate sanctions. Finally, the end of the term will be devoted to examining careers in corrections, the administrative environment of corrections, correctional law and litigation, and the future of corrections in the United States. Lectures will be supplemented with some films and guest speakers who work in the corrections field."
CJS 2423,Probation and Parole,3,This course examines probation as a sentencing alternative to incarceration and the use of parole for those already incarcerated who meet statutory requirements for early release.
CJS 2513,Forensics I: Intro to Forensic Sciences,3,"Role of forensic science in criminal justice. Major issues, legal aspects, research problems and practices. Techniques of crime scene search, including the collection and preservation of physical evidence, class and individual scientific tests, rules of evidence governing admissibility of physical evidence and expert testimony. Prerequisites:"
CJS 2613,Law Enforcement: The Process of Policing,3,This (3) Credit Hour course is a required course for Criminal Justice majors. The primary objective of this course is an opportunity to hone in on core policing concepts and to provide strong coverage on the basics of policing. Students will be able to differentiate between law enforcement and police. We will closely examine contemporary issues in American Policing as well as define and discuss Police Deviance and Ethics. Throughout the course we will be provided with the key information needed to understand modern policing practices in our society and the effectiveness.
CJS 2653,Theories of Crime and Deviance,3,"This course is an elective for Criminal Justice majors offered in the online format over a 16 week semester. The main focus of this course is to provide a general overview of theories regarding crime and deviance. Students will examine social, psychological and biological theories pertaining to crime and causes of crime. Students will gain an understanding of how to apply the various theories to various types of crime. Students will also  examine ethical issues and contemporary social justice issues including inequality."
CJS 2813,Organized and White Collar Crime,3,"An analysis of organized and white-collar crime problems in America. Topics will include prevalence, investigative techniques, causes and effects, and both social and criminological responses to counter its dominance in American society. Prerequisites:"
CJS3113,Social Ethics,3,This is an introductory course in ethical issues. Throughout the semester we will be looking at all kinds of social issues from systematic racism to ethical issues in government and law.
CJS 3263,Interviewing and Interrogations,3,"For criminal justice majors, Interviewing and Interrogations course is an elective course. This course introduces the student to the practice of interviews and interrogations. This course is intended to familiarize students with techniques used in the field of interviewing and interrogations, along with legal considerations for the admissibility of the information. This course is also"
CJS 3293,Special Topics,3,This course is designed to explore criminal justice and related issues in greater depth in a formal academic setting than is possible in other structured courses offered in justice studies. It may be repeated with different topics to a maximum of nine hours credit.
CJS 3313,Federal and Tribal Criminal Law,3,"This course is required for Criminal Justice majors and introduces students to fundamental concepts of federal criminal law, the basis for federal criminal jurisdiction and basic principles of federal Indian law. Students will study the role of treaties, the development of the federal trust relationship between tribes and the federal government as well as issues pertaining to tribal sovereignty. This course will also provide students with information about criminal justice careers available with federal and tribal agencies"
CJS 3413,Research Methodology and Program Evaluation,3,"In This class, we will be going over the different methods that have been used in the criminal justice framework. We will evaluate the different levels of criminal justice systems throughout the United States."
CJS 3513,"Race, Gender, and Crime",3,"Race, Gender and Crime will examine in detail ideas and theories on the roles of race and gender in criminology. We will address biological, physiological, psychological, sociological theories that are linked to race, ethnicity and gender. Further, we will examine the reality of the impact that race and gender have on the criminal make up of America."
CJS 3613,Comparative Criminal Justice,3,"This is an elective for Criminal Justice majors. This course allows students to gain an international perspective of the criminal justice systems by examining the similarities and differences among the four major legal traditions of the world, the common, civil, Islamic and Eastern Asian. Today crimes may be international in nature, with crimes such as terrorism, human trafficking, maritime piracy and human genocide, which require that law enforcement agencies cooperate cross-nationally to prevent, investigate and combat these crimes. This introductory course provides students with a knowledge base about justice in countries around the world."
CJS 3623,Criminal Investigations,3,C
CJS 3713,Victimology,3,"This is an introductory course over the scientific study of victims. This course encompasses all sides of a crime. This course will go over the Discipline of Victimology, what it is to be a victim, theories of victimization, the justice system, school violence, partner violence, and victims of rape and sexual assault."
CJS 3913,Crisis Management and Conflict Resolution,3,"This course is a study of intervention strategies utilized to cope with psychosocial human interaction problems in the criminal justice system. Crisis management, conflict resolution, and mediation practices will be examined and explored."
CJS 4013,State Corrections Law,3,"The course examines the origin and historical underpinnings of the modern correctional system. Students will explore the philosophies of retribution, incapacitation, deterrence, and rehabilitation. The course will also focus on issues facing correctional facilities today including issues of the pendulum of politics, race, gender, and aging inmates."
CJS 4113,Introduction to Criminal Psychology,3,"Introduction to Criminal Psychology is a Criminal Justice elective which is offered in a 16 week format. This course provides an overview of the scientific study of criminal thought and behavior patterns. Students will learn about the various psychological theories as to the origins of criminal behavior including risk factors, biological factors, learning and situational factors. The topics in this course include psychopathy, mental disorders, workplace violence, sexual assault as well as some of the more infamous serial killers."
CJS 4213,Forensics II: Forensic Scientific Procedures,3,"Student will learn the role of forensic science in criminal justice and the issues of the legal aspects, as well as research problems and practices. This class includes techniques of crime scene search, including the collection and preservation of physical evidence, class and individual scientific tests, rules of evidence governing admissibility of physical evidence and expert testimony."
CJS 4313,Community Policing,3,This (3) Credit Hour course is a required course for Criminal Justice majors. The primary objective of this course is an introduction to Community Policing. Students will Explore and Identify the three cornerstones of traditional policing. Students will examine the difference between traditional policing and community policing. This course will help students to explain the core principles of community policing. Students will identify issues that broaden the
CJS 4413,Police Problems and Practices,3,"An analysis of traditional and contemporary issues and problems existing in the community. Topics represent a wide variety of concerns, including corruption, use of deadly force, and the utilization of law enforcement to combat terrorism and computer crime. Prerequisite:"
CJS 4954,Issues in Justice (Capstone),4,"This is a 4-credit course required for the Bachelor’s Degree in Criminal Justice. Criminal Justice administration has been designed to assist the student in understanding the operation and administration of criminal justice organizations, aspects of organizational leadership theories will be examined to enable the students to better understand the on-the-job experiences of the profession, their current criminal justice positions or their future criminal justice careers. Ethical dilemmas as well as multicultural issues in the administration of justice will be explored. Students will have an opportunity to apply in an integrative fashion, knowledge and skills acquired in previous criminal justice courses."
ECH 2003,Creative Experiences and Play,3,This course is designed to assist pre-service educators in becoming comfortable with the integration of creative thinking and artistic expression. Students will learn the value of these processes and the resulting products for
ECH 2102,Foundations of Early Childhood Education,2,This course presents an overview of early childhood education with emphasis given to the historical roots and
ECH 2103,Child Development (Birth - 8 years),3,"Death and Dying is a process that all human beings go through, and is indeed the last act we do as humans. This course will"
ECH 2203,"Health, Safety, and Nutrition of Children",3,"This course examines the health, safety, and nutrition needs of young children in relation to their social-emotional, physical, and cognitive development. The emphasis is on creating a developmentally"
ECH 3103,"Families, Schools, and Communities",3,This course is worth three credit hours. This course focuses on developing an understanding of the importance and role of families and communities in the lives of children and the implications for practice in Early Childhood/Elementary Education
ECH 3123,Infant and Toddler Brain Development,3,"This course examines the neurological development of the brain, with emphasis on infant and toddler development, current research, and the current ongoing debate of nature versus nurture. The course will also focus on appropriate activities, curriculum, and environment that stimulate proper brain development in infants and toddlers, as well as the results of improper brain development."
ECH 4102,Early Childhood Capstone Seminar,2,The purpose of the Capstone Seminar is to provide the student an opportunity to showcase their professional
ECH 4103,Integrated Curriculum and Assessment,3,"This course provides teacher candidates with the knowledge base that will prepare them to understand, plan, and develop an integrated curriculum that includes appropriate assessments. Emphasis will also include evaluation of early childhood curriculum and the role, function, and appropriate use of various assessment tools. Course must be taken concurrently with"
ECH 4113,Organization and Administration of Early Childhood Programs,3,This course focuses on the management of high quality early childhood programs. The course will explore the complex role that child-care plays in supporting families. Focus will be placed on the development of knowledge and skills essential to providing quality programs.
ECH 4115,Early Childhood Student Teaching (Grades PK-K),5,"Student teaching is designed to provide opportunities for teacher candidates to develop and demonstrate their competency as a professional educator in the actual classroom, working with an experienced mentor teacher and college supervisor. Teacher candidate must enroll in"
ECH 4116,Early Childhood Capstone Experience,6,"The purpose of this course is to provide professional experience in an elementary education setting for qualified students. Each student will intern at an instructor-approved site for a minimum of 100 hours. Internship experiences will be designed to fit the student's professional goals. Internships may include classroom teaching, administration of an early childhood program, or experience with a nonprofit organization. Site requirements and responsibilities will vary depending upon the nature of the site selected."
ECH 4125,Early Childhood Student Teaching (Grades 1-3),5,"Student teaching is designed to provide opportunities for teacher candidates to develop and demonstrate their competency as a professional educator in the actual classroom, working with an experienced mentor teacher and college supervisor. Teacher candidate must enroll in"
ECH 4203,"Science, Social Studies, and Math in Early Childhood",3,"This course provides a study of the curriculum materials, activities, and instructional strategies desirable for teaching science, social studies, and mathematics in the early childhood classroom. National standards and state achievement skills are examined in light of curriculum development, instruction, and assessment. Emphasis is on interdisciplinary theme construction and assessment strategies to inform instruction."
ECH 4216,Early Childhood Internship,6,"The purpose of this course is to provide professional experience in an early childhood setting for qualified students. Each student will intern at an instructor-approved site for a minimum of 96 hours. Internship experiences will be designed to fit the student's professional goals. Internships may include classroom teaching, administration of an early childhood program, or experience with a nonprofit organization. Site requirements and responsibilities will vary depending upon the nature of the site selected. Prerequisite: Advisor Approval"
ECN 2113,Principles of Economics,3,"An introduction to modern macroeconomic and microeconomic theory including economic analysis of national production, employment and income, business cycles, monetary and fiscal policies, analysis of supply and demand, the price system, and the basic types of market situations."
ECN 2513,Microeconomics,3,"This course is suitable both for economics and non-economics majors as gives an overview of economics as a social science for those wishing to learn the basics of economics while pursuing other undergraduate majors, however at the same time, the course provides a solid grounding in microeconomics for those wishing to pursue further education in economics. The class as well gives an overview of “thinking like an economist” and as such provides a solid grounding in economic thought and not just microeconomics as a sub-field. Covers market and price systems, the allocation of resources, the distribution of income, budgets, deficits, taxes, fiscal and monetary policy."
ECN 2613,Macroeconomics,3,"This course provides an overview of macroeconomic issues: the determination of output, employment, unemployment, interest rates, and inflation. Monetary and fiscal policies are discussed. Important policy debates such as the sub-prime crisis, social security, the public debt, and international economic issues are critically explored. The course introduces basic models of macroeconomics and illustrates principles with the experience of the U.S. and foreign economies."
