code,title,credit,description
HART 1301,Basic Electricity for HVAC,3,"(Capstone Course)
Principles of electricity as required by HVAC, including proper use of test equipment, electrical circuits, and component theory and operation.
Prerequisite:	None Type:	TECH"
HART 1307,Refrigeration Principles,3,"An introduction to the refrigeration cycle, heat transfer theory, temperature/pressure relationship, refrigerant handling, refrigeration components, and safety.
Prerequisite:	None Type:	TECH"
HART 1345,Gas and Electric Heating,3,"Study of the procedures and principles used in servicing heating systems including gas fired furnaces and electric heating systems.
Prerequisite:"
HART 1356,EPA Recovery Certification Preparation,3,"Certification training for HVAC refrigerant recovery, recycle, and reclaim. Instruction will provide a review of EPA guidelines for refrigerant recovery and recycling during the installation, service, and repair of all HVAC and refrigeration systems.
Prerequisite:	None Type:	TECH"
HART 2336,Air Conditioning Troubleshooting,3,"An advanced course in application of troubleshooting principles and use of test instruments to diagnose air conditioning and refrigeration components and system problems including conducting performance tests.
Prerequisite:"
HART 2349,Heat Pumps,3,"A study of heat pumps, heat pump control circuits, defrost controls, auxiliary heat, air flow, and other topics related to heat pump systems. Prerequisite:"
HART 2441,Commercial Air Conditioning,4,"(Capstone Course)
A study of components, applications, and installation of air conditioning systems with capacities of 25 tons or less.
Prerequisite:"
HART 2442,Commercial Refrigeration,4,"Theory and practical application in the maintenance of commercial refrigeration, medium and low temperature applications and ice machines.
Prerequisite:"
ANTH 2351,Cultural Anthropology,3,"Core 080
The study of human cultures. Topics may include social organization, institutions, diversity, interactions between human groups, and ethics in the discipline.

Prerequisite:     TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
ARTS 1303,Art History I (Prehistoric to the 14th Century),3,"Core 050
A chronological analysis of the historical and cultural contexts of the visual arts from prehistoric times to the 14th century.
Prerequisite:	None Type:	ACAD"
ARTS 1304,Art History II (14th Century to the Present),3,"Core 050
A chronological analysis of the historical and cultural contexts of the visual arts from the 14th century to the present day.
Prerequisite:	None Type:	ACAD"
ARTS 1311,Design I (2-Dimensional),3,"An introduction to the fundamental terminology, concepts, theory, and application of two-dimensional design.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
ARTS 1313,Foundations of Art,3,"Core 050
Introduction to the creative media designed to enhance artistic awareness and sensitivity through the creative and imaginative use of art materials and tools. Includes art history and culture through the exploration of a variety of art works with an emphasis on aesthetic judgment and growth.
Prerequisite:	None Type:	ACAD"
ARTS 1316,Drawing I,3,"A foundation studio course exploring drawing with emphasis on descriptive, expressive, and conceptual approaches. Students will learn to

see and interpret a variety of subjects while using diverse materials and techniques. Course work will facilitate a dialogue in which students will engage in critical analysis and begin to develop their understanding of drawing as a discipline.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
ARTS 2316,Painting I,3,"Studio art course that introduces the fundamental principles, materials, and techniques of painting.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
ARTS 2348,Digital Media,3,"Studio art course that introduces the potential of basic digital media manipulation and graphic creation. The course emphasizes still and time- based media.
Prerequisite:"
ART 2356,Photography I,3,"A studio art course that introduces the technical and conceptual basics of photography as a creative medium.
Prerequisite: TSI ELAR (Reading and Writing) requirement met
Type:	ACAD"
ARTS 2366,Watercolor,3,"Studio art course that introduces the fundamental principles, materials, and techniques of watercolor and other water-based media.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
AUMT 1301,Introduction and Theory of Automotive Technology,3,"An introductory overview of the automotive service industry including history, safety practices, shop equipment and tools, vehicle subsystems, service publications, professional responsibilities, and automobile maintenance. Note: Must enroll during the first semester of program.
Prerequisite:	None Type:	TECH"
AUMT 1310,Automotive Brake Systems,3,"Operation and repair of drum/disc type brake systems. Topics include brake theory, diagnosis, and repair of power, manual, anti-lock brake systems, and parking brakes. May be taught manufacturer specific.
Prerequisite:    Credit for or concurrent
enrollment in"
AUMT 1316,Automotive Suspension and Steering Systems,3,"(Capstone Course)
Diagnosis and repair of automotive suspension and steering systems including electronically controlled systems. Includes component repair, alignment procedures, and tire and wheel service. May be taught manufacture specific.
Prerequisite: Credit for"
AUMT 1345,Automotive Climate Control Systems,3,"Diagnosis and repair of manual/electronic climate control systems. Includes the refrigeration cycle and EPA guidelines for refrigerant handling. May be taught manufacturer specific.
Prerequisite: Credit for"
AUMT 1407,Automotive Electrical Systems,4,"An overview of automotive electrical systems including topics in operational theory, testing, diagnosis, and repair of, charging and starting systems, and electrical accessories. Emphasis on electrical principles, schematic diagrams and service publications. May be taught manufacturer specific.
Prerequisite:    Credit for or concurrent
enrollment in"
AUMT 1419,Automotive Engine Repair,4,"Fundamentals of engine operation, diagnosis, and repair. Emphasis on identification, inspection, measurements, and disassembly, repair and reassembly of the engine. May be taught manufacturer specific.
Prerequisite:    Credit for or concurrent
enrollment in"
AUMT 2301,Automotive Management,3,"Study of human and customer relations, and customer satisfaction in the automotive service industry. Emphasis on management and building relationships between the service department and the customer.
Prerequisite:    Certificate in Automotive
Technology and must be TSI satisfied
Type:	TECH"
AUMT 2337,Automotive Electronics,3,"Study of electronic principles applied to microcomputers and communication systems. Includes digital fundamentals and use of electronic test equipment. May be taught manufacturer specific.
Prerequisite:    Certificate in Automotive
Technology and must be TSI satisfied
Type:	TECH"
AUMT 2380,Cooperative Education – Automobile/ Automotive Mechanics Technology/Technician (Capstone Course),3,"Career related activities encountered in the student’s area of specialization offered through an individualized agreement among the college, employer, and student. Under the supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component.
Prerequisite:    Certificate in Automotive
Technology and must be TSI satisfied; Requires assignment by the Program Director
Type:	TECH"
AUMT 2413,Automotive Drive Train and Axles,4,"A study of automotive clutches, clutch operation devices, manual transmissions/transaxels, and differentials with emphasis on diagnosis and repair. May be taught manufacturer specific.
Prerequisite:    Credit for or concurrent
enrollment in"
AUMT 2417,Automotive Engine Performance Analysis I Theory,4,"operation,	diagnosis	of	drivability concerns, and repair of ignition and fuel delivery systems. Use of current engine performance diagnostic	equipment.	May		be	taught manufacturer specific.
Prerequisite:	Credit for or concurrent
enrollment in"
AUMT 2425,Automatic Transmission and Transaxel,4,"A study of the operation, hydraulic circuits and electronic controls of modern automatic transmissions and automatic transaxels. Diagnosis, disassembly, and assembly procedures with emphasis on the use of special tools and repair techniques. May be taught manufacturer specific.

Prerequisite:	Credit for or concurrent
enrollment in"
AUMT 2434,Automotive Engine Performance Analysis II,4,"Diagnosis and repair of emission systems, computerized engine performance systems, and advanced ignition and fuel systems. Includes use of advanced engine performance diagnostic equipment.	May	be	taught	manufacturer specific.
Prerequisite:	Credit for or concurrent
enrollment in"
BIOL 1322,Nutrition & Diet Therapy,3,"This course introduces general nutritional concepts in health and disease and includes practical applications of that knowledge. Special emphasis is given to nutrients and nutritional processes including functions, food sources, digestion, absorption, and metabolism. Food safety, availability, and nutritional information including food labels, advertising, and nationally established guidelines are addressed.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
BIOL 1406,General Biology I,4,"Core 030
Fundamental principles of living organisms will be studied, including physical and chemical properties of life, organization, function, evolutionary adaptation, and classification. Concepts of cytology, reproduction, genetics, and scientific reasoning are included. Laboratory activities will reinforce these concepts. (also called Biology for Science Majors I)
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
BIOL 1407,General Biology II,4,"Core 030
The diversity and classification of life will be studied, including animals, plants, protists, fungi, and prokaryotes. Special emphasis will be given to anatomy, physiology, ecology, and evolution of plants and animals. Laboratory activities will reinforce these concepts. (also called Biology for Science Majors II)
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met;"
BIOL 2401,Anatomy & Physiology I,4,"Core 030
Anatomy and Physiology I is the first part of a two-course sequence. It is a study of the structure and function of the human body including cells, tissues, and organs of the following systems: integumentary, skeletal, muscular, nervous, and special senses. Emphasis is on interrelationships among systems and regulation of physiological functions involved in maintaining homeostasis. The lab provides a hands-on learning experience for exploration of human system components and basic physiology. Systems to be studied include integumentary, skeletal, muscular, nervous, and special senses.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
BIOL 2402,Anatomy & Physiology II,4,"Core 030
Anatomy and Physiology II is the second part of a two-course sequence. It is a study of the structure and function of the human body including the following systems: endocrine, cardiovascular, immune, lymphatic, respiratory, digestive (including nutrition), urinary (including fluid and electrolyte balance), and reproductive (including human development and genetics). Emphasis is on interrelationships among systems and regulation of physiological functions

involved in maintaining homeostasis. The lab provides a hands-on learning experience for exploration of human system components and basic physiology. Systems to be studied include endocrine, cardiovascular, immune, lymphatic, respiratory, digestive (including nutrition), urinary (including fluid and electrolyte balance), and reproductive (including human development and genetics).
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met;"
BIOL 2420,Microbiology,4,"Core 030
This course covers basic microbiology and immunology and is primarily directed at pre- nursing, pre-allied health, and non-science majors. It provides an introduction to historical concepts of the nature of microorganisms, microbial diversity, the importance of microorganisms and acellular agents in the biosphere, and their roles in human and animal diseases. Major topics include bacterial structure as well as growth, physiology, genetics, and biochemistry of microorganisms. Emphasis is on medical microbiology, infectious diseases, and public health. The lab component of the course also covers basics of culture and identification of bacteria and microbial ecology.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met;"
BUSI 1301,Business Principles,3,"This course provides a survey of economic systems, forms of business ownership, and considerations for running a business. Students will learn various aspects of business, management, and leadership functions; organizational considerations; and decision- making processes. Financial topics are introduced, including accounting, money and

banking, and securities markets. Also included are discussions of business challenges in the legal and regulatory environment, business ethics, social responsibility, and international business. Emphasized is the dynamic role of business in everyday life.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
BUSI 2301,Business Law,3,"The course provides the student with foundational information about the U.S. legal system and dispute resolution, and their impact on business. The major content areas will include general principles of law, the relationship of business and the U.S. Constitution, state and federal legal systems, the relationship between law and ethics, contracts, sales, torts, agency law, intellectual property, and business law in the global context.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
BUSI 2304,Business Report Writing & Correspondence,3,"(Capstone Course)
Theory and applications for technical reports and correspondence in business.
Prerequisite:	TSI ELAR (Reading and Writing)
requirement met and"
BUSI 2305,Business Statistics,3,"Descriptive and inferential statistical techniques for business and economic decision-making. Topics include the collection, description, analysis, and summarization of data; probability; discrete and continuous random variables; the binomial and normal distributions; sampling distributions; tests of hypotheses; estimation and confidence intervals; linear regression; and correlation analysis. Statistical software is used to analyze data throughout the course. ("
ACNT 1303,Introduction to Accounting I,3,"A study of analyzing, classifying, and recording business transactions in a manual and computerized environment. Emphasis on understanding the complete accounting cycle and preparing financial statements, bank reconciliations, and payroll.
Prerequisite:	None Type:	TECH"
ACNT 1411,Introduction to Computerized Accounting,4,"Introduction to utilizing the computer in maintaining accounting records with primary emphasis on a general ledger package.
Prerequisite:"
ACNT 1429,Payroll and Business Tax Accounting,4,"(Capstone Course)
A study of payroll procedures, taxing entities, and reporting requirements of local, state, and federal taxing authorities in a manual and computerized environment. This is the capstone course for the Payroll Specialist certificate.
Prerequisite:"
MRKG 1301,Customer Relationship Management,3,"(Capstone Course)
General principles of customer relationship management including skills, knowledge, attitudes, and behaviors. This is the capstone course for the Administrative Assistant certificate.
Prerequisite: None Type:	TECH"
PBAD 2339,Human Resource Management in the Public Sector,3,"Examination of human resource management in the public sector with an emphasis on civil service, merit systems, and labor law. Topics include recruiting, selecting, training, compensating, and appraising employees.
Prerequisite:	None Type:	TECH"
POFI 1301,Computer Applications I,3,"Overview of computer office applications including current terminology and technology. Introduction to computer hardware, software applications, and procedures.
Prerequisite:	None Type	TECH"
POFI 1349,Spreadsheets,3,"Skill development in concepts, procedures, and application of spreadsheets (Microsoft Office Excel) for business.
Prerequisite:	None Type:	TECH"
POFI 2401,Word Processing,4,"Word processing software (Microsoft Office Word) focusing on business applications.
Prerequisite:	None Type:	TECH"
POFT 1301,Business English,3,"Introduction to a practical application of basic language usage skills with emphasis on fundamentals of writing and editing for business. Prerequisite: None
Type:	TECH"
POFT 1309,Administrative Office Procedures I,3,"(Capstone Course)
Study of current office procedures, duties, and responsibilities applicable to an office environment. This is the capstone course for the Office Specialist certificate.

Prerequisite:	None Type:	TECH"
POFT 1321,Business Math,3,"Fundamentals	of	business	mathematics including analytical and critical thinking skills.
Prerequisite:	None Type:	TECH"
POFT 1413,Professional Workforce Preparation,4,"Preparation for career success including ethics, interpersonal	relations,	professional	attire, advancement, and job shadowing.
Prerequisite:"
CHEM 1405,Introductory Chemistry I,4,"Core 030
Survey course introducing chemistry. Topics may include inorganic, organic, biochemistry, food/physiological	chemistry,	and environmental/consumer chemistry. Designed for non-science and allied health students. Laboratory activities will reinforce lecture topics. Prerequisite: TSI ELAR (Reading and Writing)
requirement met or concurrent enrollment in"
CHEM 1411,General Chemistry I,4,"Core 030
Fundamental principles of chemistry for majors in the sciences, health sciences, and engineering; topics include measurements, fundamental properties of matter, states of matter, chemical reactions, chemical stoichiometry, periodicity of elemental properties, atomic structure, chemical bonding, molecular structure, solutions, properties of gases, and an introduction to thermodynamics and descriptive chemistry. Basic laboratory experiments supporting theoretical principles presented in lecture; includes introduction of the scientific method,

experimental	design,	data	collection	and analysis, and preparation of laboratory reports. Prerequisite:	TSI ELAR (Reading and Writing)
requirement met or concurrent enrollment in"
CHEM 1412,General Chemistry II,4,"Core 030
Continuation		of"
CHEM 2423,Organic Chemistry I,4,"Fundamental principles of organic chemistry will be studied, including the structure, bonding, properties, and reactivity of organic molecules; and properties and behavior of organic compounds and their derivatives. Emphasis is placed on organic synthesis and mechanisms. Topics include the study of covalent and ionic bonding, nomenclature, stereochemistry, structure and reactivity, reaction mechanisms, functional groups, and synthesis of simple molecules. Laboratory activities will reinforce these principles and include methods for the purification and identification of organic compounds. This course is intended for students in the science or pre-professional programs.

Prerequisite:"
CHEM 2425,Organic Chemistry II,4,Continuation of
BCIS 1305,Business Computer Applications,3,"Introduces and develops foundational skills in applying essential and emerging business productivity information technology tools. The focus of this course is on business productivity software applications, including word processing,	spreadsheets,	databases, presentation graphics, data analytics, and business-oriented utilization of the internet.
Prerequisite:	None Type:	ACAD"
COSC 1301,Introduction to Computing,3,"Overview of computer systems-hardware, operating systems, the Internet, and application software, including word processing, spreadsheets, presentation graphics, and databases. Current topics such as the effect of computers on society, and the history and use of computers in business, educational, and other modern interdisciplinary settings are also

studied. This course is not intended to count toward a student's major field of study in business or computer science.
Prerequisite:	None Type:	ACAD"
COSC 1436,Programming Fundamentals I,4,"This course introduces the fundamental concepts of structured programming and provides a comprehensive introduction to programming for computer science and technology majors. Topics include software development methodology, data types, control structures, functions, arrays, and the mechanics of running, testing, and debugging. This course assumes computer literacy.
Prerequisite:    TSI ELAR (Reading and Writing)
and Math requirements met
Type:	ACAD"
COSC 1437,Programming Fundamentals II,4,"This course focuses on the object-orientated programming paradigm, emphasizing the definition and use of classes along with fundamentals of object-orientated design. The course includes basic analysis of algorithms, searching and sorting techniques, and an introduction to software engineering processes. Students will apply techniques for testing and debugging software.
Prerequisite:"
COSC 2425,Computer Organization,4,"The organization of computer systems is introduced using assembly language. Topics include basic concepts of computer architecture and organization, memory hierarchy, data types, computer	arithmetic,	control	structures, interrupt		handling,		instruction	sets, performance metrics, and the mechanics of testing and debugging computer systems. Embedded systems and device interfacing are introduced. (only offered the spring semester) Prerequisite:"
COSC 2436,Programming Fundamentals III,4,"Further applications of programming techniques, introducing the fundamental concepts of data structures and algorithms. Topics include data structures (including stacks, queues, linked lists, hash tables, trees, and graphs), searching, sorting, recursion, and algorithmic analysis. Programs will be implemented in an appropriate object-oriented language.
Prerequisite:"
CSME 1248,Principles of Skin Care,2,"An introduction of the theory and practice of skin care.
Prerequisite:	Open only to students admitted
to the Cosmetology program
Type:	TECH"
CSME 1401,Orientation to Cosmetology,4,"An overview of the skills and knowledge necessary for the field of cosmetology.
Prerequisite:	Open only to students admitted
to the Cosmetology program
Type:	TECH"
CSME 1405,Fundamentals of Cosmetology,4,"A course in the basic fundamentals of cosmetology. Topics include safety and sanitation, service preparation, manicure, facial, chemical services, shampoo, haircut, wet styling, and comb out.
Prerequisite:     Open only to students admitted
to the Cosmetology program
Type:	TECH"
CSME 1410,Introduction to Hair Cutting and Related Theory,4,"Introduction to the theory and practice of hair cutting. Topics include terminology, implements, sectioning, and finishing techniques.
Prerequisite:     Open only to students admitted
to the Cosmetology program
Type:	TECH"
CSME 1431,Principles of Nail Technology I,4,"A course in the principles of nail technology. Topics include anatomy, physiology, theory, and skills related to nail technology.
Prerequisite:    Open only to students admitted
to the Cosmetology program
Type:	TECH"
CSME 1451,"Artistry of Hair, Theory, and Practice",4,"Instruction in the artistry of hair design. Topics include theory, techniques, and application of hair design.
Prerequisite:	Open only to students admitted
to the Cosmetology program
Type:	TECH"
CSME 1453,Chemical Reformation and Related Theory,4,"Presentation of the theory and practice of chemical reformation including terminology, application, and workplace competencies.
Prerequisite:	Open only to students admitted
to the Cosmetology program
Type:	TECH"
CSME 2202,Introduction to Application of Hair Color,2,"Introduction to basic hair color applications, including safety and sanitation procedures.
Prerequisite:	Open only to students admitted
to the Cosmetology program
Type:	TECH"
CSME 2401,The Principles of Hair Coloring and Related Theory,4,"Presentation of the theory, practice, and chemistry of hair color. Topics include terminology, application, and workplace competencies related to hair color.
Prerequisite:    Open only to students admitted
to the Cosmetology program
Type:	TECH"
CSME 2439,Advanced Hair Design,4,"Advanced concepts in the theory and practice of hair design.

Prerequisite:     Open only to students admitted
to the Cosmetology program
Type:	TECH"
CSME 2441,Preparation for the State Licensing Examination,4,"(Capstone Course)
Preparation for the state licensing examination. Demonstrate the skills and knowledge required for completion of the state licensing examination.
Prerequisite:     Open only to students admitted
to the Cosmetology program
Type:	TECH"
CRIJ 1301,Introduction to Criminal Justice,3,"This course provides a historical and philosophical overview of the American criminal justice system, including the nature, extent, and impact of crime; criminal law; and justice agencies and processes.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
CRIJ 1306,Court Systems and Practices,3,"This course is a study of the court system as it applies to the structures, procedures, practices and sources of law in American courts, using federal and Texas statutes and case law.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
CRIJ 1307,Crime in America,3,"Core 080
American crime problems in historical perspective, social and public policy factors affecting crime, impact and crime trends, social characteristics of specific crimes, and prevention of crime.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
CRIJ 1310,Fundamentals of Criminal Law,3,"This course is the study of criminal law including application of definitions, statutory elements, defenses and penalties using Texas statutes, the Model Penal Code, and case law. The course also analyzes the philosophical and historical development of criminal law and criminal culpability.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
CRIJ 2301,Community Resources in Corrections,3,"An introductory study of the role of the community in corrections; community programs for adults and juveniles; administration of community programs; legal issues; future trends in community treatment.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
CRIJ 2313,Correctional Systems and Practices,3,"This course is a survey of institutional and non- institutional corrections. Emphasis will be placed on the organization and operation of correctional systems; treatment and rehabilitation;	populations	served; Constitutional issues; and current and future issues.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
CRIJ 2314,Criminal Investigation,3,"Investigative theory, collection and preservation of evidence, sources of information, interview and interrogation, uses of forensic sciences, case and trial preparation.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
CRIJ 2323,Legal Aspects of Law Enforcement,3,"Police authority; responsibilities; constitutional constraints; laws of arrest, search and seizure; police liability.
Prerequisite:    TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
CRIJ 2328,Police Systems and Practices,3,"This course examines the establishment, role and function of police in a democratic society. It will focus on types of police agencies and their organizational		structure,	police-community interaction, police ethics, and use of authority. Prerequisite:	TSI ELAR (Reading and Writing)
requirement met
Type:	ACAD"
DHYG 1207,General and Dental Nutrition,2,"General nutrition and nutritional biochemistry emphasizing the effect nutrition has on oral health.
Prerequisite:"
DHYG 1219,Dental Materials,2,"Physical and chemical properties of dental materials including the application and manipulation of the various materials used in dentistry.
Prerequisite:"
DHYG 1227,Preventive Dental Hygiene Care,2,"The role of the dental hygienist as a therapeutic oral health care provider with emphasis on concepts of disease management, health promotion, communication, and behavior modification.

Prerequisite:"
DHYG 1235,Pharmacology for the Dental Hygienist,2,"Classification of drugs and their uses, actions, interactions, side effects, contraindications, with emphasis on dental applications.
Prerequisite:"
DHYG 1261,Clinical – Dental Hygiene/Hygienist,2,"A health related work-based learning experience that enables the student to apply specialized dental hygiene theory, skills, and concepts. Direct supervision is provided by the clinical professional.
Prerequisite:"
DHYG 1301,"Orofacial Anatomy, Histology & Embryology",3,"Histology and embryology of oral tissues, gross anatomy	of	the	head	and	neck,	tooth morphology, and individual tooth identification.
Prerequisite:	Open only to students admitted
to Dental Hygiene Program
Type:	TECH"
DHYG 1304,Dental Radiology,3,"Fundamentals of oral radiography, including techniques, interpretation, quality assurance, and ethics.
Prerequisite:"
DHYG 1311,Periodontology,3,"Normal and diseased periodontium including the structural, functional, and environmental factors. Emphasis on etiology, pathology, treatment modalities, and therapeutic and preventive periodontics.

Prerequisite:     Open only to students admitted
to Dental Hygiene Program
Type:	TECH"
DHYG 1315,Community Dentistry,3,"Principles and concepts of community public health and dental health education emphasizing community assessment, educational planning, implementation, and evaluation, including methods and materials used in teaching dental health education in various community settings. Prerequisite:"
DHYG 1339,General and Oral Pathology,3,"Disturbances in human body development, diseases of the body, and disease prevention measures with emphasis on the oral cavity and associated structures.
Prerequisite:"
DHYG 1431,Preclinical Dental Hygiene,4,"Foundational knowledge for performing clinical skills and management of medical emergencies for patients with emphasis on procedures and rationale for performing dental hygiene care. Introduction to ethical principles as they apply to dental hygiene care.
Prerequisite:     Open only to students admitted
to Dental Hygiene Program
Type:	TECH"
DHYG 2102,Applied Community Dentistry,1,"Application of principles and concepts of community public health and dental health education emphasizing community assessment, educational planning, implementation and evaluation including methods and materials used in teaching dental health education in various community settings.
Prerequisite:"
DHYG 2153,Dental Hygiene Practice,1,"Emphasis on the laws governing the practice of dentistry and dental hygiene, moral standards, and the ethical standards established by the dental hygiene profession. Practice setting for the dental hygienist, office operations, preparations for employment, and introduction of the dental team.
Prerequisite:"
DHYG 2201,Dental Hygiene Care I,2,"Dental hygiene care for the medically or dentally compromised patient including supplemental instrumentation techniques.
Prerequisite:"
DHYG 2231,Dental Hygiene Care II,2,"(Capstone Course)
A continuation of Dental Hygiene Care I. Dental hygiene care for the medically or dentally compromised patient including advanced instrumentation techniques.
Prerequisite:"
DHYG 2362,Clinical – Dental Hygiene/Hygienist,3,"A health related work-based learning experience that enables the student to apply specialized dental hygiene theory, skills, and concepts. Direct supervision is provided by the clinical professional.
Prerequisite:"
DHYG 2363,Clinical – Dental Hygiene/Hygienist,3,"A health related work-based learning experience that enables the student to apply specialized

dental hygiene theory, skills, and concepts. Direct supervision is provided by the clinical professional.
Prerequisite:"
DRAM 1120,Theater Practicum I,1,"Practicum in theater open to all students with emphasis on technique and procedures with experience gained in play productions.
Prerequisite:	None Type:	ACAD"
DRAM 1121,Theater Practicum II,1,"Practicum in theater with emphasis on technique and procedures with experience gained in play productions.
Prerequisite:"
DRAM 1310,Theater Appreciation,3,"Core 050
Survey of theater including its history, dramatic works, stage techniques, production procedures, and relation to other art forms. Participation in productions may be required.
Prerequisite:	None Type:	ACAD"
DRAM 1330,Stagecraft I,3,"Study and application of the methods and components of theatrical production which may include one or more of the following: theater facilities, scenery construction and painting, properties, lighting, costume, makeup, sound, and theatrical management.
Prerequisite:	None Type:	ACAD"
DRAM 1341,Stage Makeup,3,"Design and execution of makeup for stage performer. Includes discussion of makeup

principles and practical experience of makeup application.
Prerequisite:	None Type:	ACAD"
DRAM 1351,Acting I,3,"An introduction to the fundamental principles and tools of acting as used in auditions, rehearsals, and performances. This may include ensemble performing, character and script analysis, and basic theater terminology. This exploration will emphasize the development of the actor’s instrument: voice, body, and imagination.
Prerequisite:	Division Chair approval Type:	ACAD"
DRAM 1352,Acting II,3,"Exploration and further training within the basic principles and tools of acting, including an emphasis on critical analysis of oneself and others. The tools include ensemble performing, character and script analysis, and basic theater terminology. This will continue the exploration of the development of the actor’s instrument: voice, body, and imagination.
Prerequisite:"
DRAM 2120,Theater Practicum III,1,"Practicum in theater open to all students with emphasis on technique and procedures with experience gained in play productions.
Prerequisite:"
